"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00065","","","","30","19","8.61","40","11.15","1.29","4","12.44","21.05","0.27875","2.105263158","1.333333333","0.654736842","0.414666667","0.453157895","0.287","59.09738717","63.33333333","16.51851852","26.08187135","18.42962963","29.0994152","12.75555556","20.14035088","31.18518519","49.23976608","51","13.3","6.731204","50.018158","1.9470358","1.149394","63.5921631","92.2667847","56.7119675","6.5441294","9.7881832","5.5928564","0.5690966","26.07843137","3.244156863","4.806158315","7.588671024"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00089","","","","30","16","7.6","19","4.96","1.06","6","6.02","13.62","0.261052632","1.1875","0.633333333","0.37625","0.200666667","0.475","0.253333333","44.19970631","53.33333333","7.348148148","13.77777778","8.918518519","16.72222222","11.25925926","21.11111111","20.17777778","37.83333333","51.3","15.8","7.7407875","53.0563965","2.3233242","1.5671768","186.3509521","151.8901367","54.3506012","2.5465651","5.1419811","14.319067","0.772501","30.79922027","1.85411306","2.746834164","5.150314057"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00113","","","","30","20","6.08","30","7.06","2.7","5","9.76","15.84","0.235333333","1.5","1","0.488","0.325333333","0.304","0.202666667","61.61616162","66.66666667","10.45925926","15.68888889","14.45925926","21.68888889","9.007407407","13.51111111","23.46666667","35.2","51.6","12","9.2413483","79.373291","2.6969955","1.7994733","149.4906006","161.6786499","37.5492477","2.1955929","5.1403718","32.40662","1.1871367","23.25581395","2.269767442","3.362618432","5.043927649"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00137","","","","30","12","12.06","24","6.15","0.78","6","6.93","18.99","0.25625","2","0.8","0.5775","0.231","1.005","0.402","36.492891","40","9.111111111","22.77777778","10.26666667","25.66666667","17.86666667","44.66666667","28.13333333","70.33333333","50.6","13.4","7.5238523","47.9952393","2.4362178","1.5153069","191.9385986","157.7364197","47.0090942","3.7384415","6.8939357","19.6300335","0.6189384","26.48221344","1.835217391","2.71884058","6.797101449"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00161","","","","30","28","6.51","39","5.83","4.46","4","10.29","16.8","0.149487179","1.392857143","1.3","0.3675","0.343","0.2325","0.217","61.25","93.33333333","8.637037037","9.253968254","15.24444444","16.33333333","9.644444444","10.33333333","24.88888889","26.66666667","50.6","14.6","6.9455767","55.7296448","2.3431432","1.4724894","183.8193359","150.4173737","45.8310356","4.1468239","6.9651637","17.5863113","0.8313398","28.85375494","2.969051383","4.398594642","4.712779974"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00185","","","","30","18","7.77","24","6.47","1.42","6","7.89","15.66","0.269583333","1.333333333","0.8","0.438333333","0.263","0.431666667","0.259","50.38314176","60","9.585185185","15.97530864","11.68888889","19.48148148","11.51111111","19.18518519","23.2","38.66666667","50.9","11.5","8.8763933","73.0336914","2.872525","1.9047322","139.1105957","163.6421051","39.8378296","2.5281658","5.3256197","30.7825775","1.5040464","22.59332024","1.782612967","2.640908099","4.401513498"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00018","","","","30","16","3.9","22","5.35","1.7","6","7.05","10.95","0.243181818","1.375","0.733333333","0.440625","0.235","0.24375","0.13","64.38356164","53.33333333","7.925925926","14.86111111","10.44444444","19.58333333","5.777777778","10.83333333","16.22222222","30.41666667","51.2","11.1","7.2974892","68.8766479","2.4293532","1.2992349","125.6369629","118.9344635","42.0974731","8.712718","13.62817","12.1851263","0.8667068","21.6796875","1.528417969","2.264322917","4.245605469"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00042","","","","30","8","1.48","4","0.77","0.63","6","1.4","2.88","0.1925","0.5","0.133333333","0.175","0.046666667","0.185","0.049333333","48.61111111","26.66666667","1.140740741","4.277777778","2.074074074","7.777777778","2.192592593","8.222222222","4.266666667","16","50.9","14.3","10.5791569","46.6277466","2.8602779","1.789433","157.6064453","129.6573639","53.4677963","3.1791553","5.6242771","11.2878456","1.0019188","28.09430255","0.393320236","0.582696646","2.185112421"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00066","","","","30","21","6.56","30","5.01","4.59","6","9.6","16.16","0.167","1.428571429","1","0.457142857","0.32","0.312380952","0.218666667","59.40594059","70","7.422222222","10.6031746","14.22222222","20.31746032","9.718518519","13.88359788","23.94074074","34.2010582","50.1","12.1","7.5226135","51.688324","2.4369164","1.622015","129.9606934","135.549469","46.5317459","2.8017435","4.6960654","23.5509071","1.2823362","24.15169661","2.318562874","3.434907962","4.907011374"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00090","","","","30","12","4.65","19","3.25","1.59","5","4.84","9.49","0.171052632","1.583333333","0.633333333","0.403333333","0.161333333","0.3875","0.155","51.00105374","40","4.814814815","12.03703704","7.17037037","17.92592593","6.888888889","17.22222222","14.05925926","35.14814815","41.4","11.9","9.3882627","50.9798279","2.6005054","1.8187876","103.40625","129.4368134","48.0455246","1.7661924","3.4656506","22.5316792","1.0555334","28.74396135","1.391207729","2.061048488","5.15262122"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00114","","","","30","11","3.96","24","5.57","1.02","5","6.59","10.55","0.232083333","2.181818182","0.8","0.599090909","0.219666667","0.36","0.132","62.46445498","36.66666667","8.251851852","22.50505051","9.762962963","26.62626263","5.866666667","16","15.62962963","42.62626263","50.1","14.1","7.3691368","33.3355408","2.2088048","1.4025488","178.3681641","144.3546143","49.3434639","3.2750368","5.7880044","19.9146652","0.7531519","28.14371257","1.854670659","2.747660235","7.493618823"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00138","","","","30","3","1.19","3","0.47","0.5","6","0.97","2.16","0.156666667","1","0.1","0.323333333","0.032333333","0.396666667","0.039666667","44.90740741","10","0.696296296","6.962962963","1.437037037","14.37037037","1.762962963","17.62962963","3.2","32","48.1","13.1","12.3594303","65.3565979","3.6222804","2.4351439","300.9537354","216.2448425","40.1717072","1.1611967","4.3197503","25.9084377","1.5926533","27.23492723","0.264178794","0.391375991","3.913759914"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00162","","","","30","4","1.64","7","2.45","0.06","5","2.51","4.15","0.35","1.75","0.233333333","0.6275","0.083666667","0.41","0.054666667","60.48192771","13.33333333","3.62962963","27.22222222","3.718518519","27.88888889","2.42962963","18.22222222","6.148148148","46.11111111","51","11.7","7.0404425","67.9221497","2.452354","1.4482775","165.0760498","160.1157227","47.4947739","2.9943018","5.5567155","20.3641949","0.8466139","22.94117647","0.575823529","0.853071895","6.398039216"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00186","","","","30","15","7.71","13","3.54","1.51","6","5.05","12.76","0.272307692","0.866666667","0.433333333","0.336666667","0.168333333","0.514","0.257","39.57680251","50","5.244444444","10.48888889","7.481481481","14.96296296","11.42222222","22.84444444","18.9037037","37.80740741","51.8","16","7.5790043","55.5896912","2.2295935","1.461772","115.3551025","118.8598633","60.107563","1.5119724","3.3533826","12.6918764","0.4840622","30.88803089","1.55984556","2.310882311","4.621764622"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00019","","","","30","22","6.27","43","10.53","3.97","3","14.5","20.77","0.244883721","1.954545455","1.433333333","0.659090909","0.483333333","0.285","0.209","69.81222918","73.33333333","15.6","21.27272727","21.48148148","29.29292929","9.288888889","12.66666667","30.77037037","41.95959596","51.9","12.8","6.8499861","59.792572","2.1682897","1.4109864","118.2971191","126.2394409","49.8172493","3.1713991","5.3790598","21.4616451","0.8240938","24.6628131","3.5761079","5.297937629","7.224460404"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00043","","","","30","16","4.79","26","5.65","2.85","4","8.5","13.29","0.217307692","1.625","0.866666667","0.53125","0.283333333","0.299375","0.159666667","63.95786305","53.33333333","8.37037037","15.69444444","12.59259259","23.61111111","7.096296296","13.30555556","19.68888889","36.91666667","51.6","14.8","9.979701","57.9063721","2.8434422","1.6347184","149.7169189","155.309021","51.3367538","2.5954847","4.6693892","12.5858994","0.5411968","28.68217054","2.437984496","3.611828883","6.772179156"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00067","","","","30","25","6.97","21","4.89","4.54","4","9.43","16.4","0.232857143","0.84","0.7","0.3772","0.314333333","0.2788","0.232333333","57.5","83.33333333","7.244444444","8.693333333","13.97037037","16.76444444","10.32592593","12.39111111","24.2962963","29.15555556","52.5","11.6","7.2051897","71.2228088","2.3586442","1.4922218","134.9624023","147.3549194","38.0320892","3.3416243","5.9154158","29.7960052","0.7550306","22.0952381","2.083580952","3.086786596","3.704143915"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00091","","","","30","18","2.72","22","3.17","1.4","6","4.57","7.29","0.144090909","1.222222222","0.733333333","0.253888889","0.152333333","0.151111111","0.090666667","62.68861454","60","4.696296296","7.827160494","6.77037037","11.28395062","4.02962963","6.716049383","10.8","18","50.8","14.2","8.61448","35.5915222","2.2440679","1.5158577","132.1080322","106.709259","54.5638504","4.5915499","6.940762","11.0540552","0.8283176","27.95275591","1.277440945","1.892505104","3.154175173"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00115","","","","30","20","3.37","26","6.83","2.71","6","9.54","12.91","0.262692308","1.3","0.866666667","0.477","0.318","0.1685","0.112333333","73.89620449","66.66666667","10.11851852","15.17777778","14.13333333","21.2","4.992592593","7.488888889","19.12592593","28.68888889","50.4","13.5","8.7304907","16.232666","2.4251554","1.5949054","102.4135742","113.2372131","57.4998055","1.9508801","3.9899421","14.6022472","0.4596138","26.78571429","2.555357143","3.785714286","5.678571429"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00139","","","","30","15","4.3","11","2.43","1.15","6","3.58","7.88","0.220909091","0.733333333","0.366666667","0.238666667","0.119333333","0.286666667","0.143333333","45.43147208","50","3.6","7.2","5.303703704","10.60740741","6.37037037","12.74074074","11.67407407","23.34814815","50.8","13.1","9.4380455","66.4966736","2.7133808","1.8686113","68.8922119","119.037735","51.8339081","1.7178793","3.8063645","17.4902611","1.0741024","25.78740157","0.923188976","1.367687372","2.735374745"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00163","","","","30","16","3","28","5.77","2.58","6","8.35","11.35","0.206071429","1.75","0.933333333","0.521875","0.278333333","0.1875","0.1","73.56828194","53.33333333","8.548148148","16.02777778","12.37037037","23.19444444","4.444444444","8.333333333","16.81481481","31.52777778","50.4","11.6","9.5342903","57.2738342","2.7728541","1.6955838","113.1257324","143.3399353","46.0127335","3.0264521","5.3993182","21.2623596","0.5031281","23.01587302","1.921825397","2.847148736","5.33840388"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00187","","","","30","21","10.07","19","2.65","1.14","6","3.79","13.86","0.139473684","0.904761905","0.633333333","0.18047619","0.126333333","0.47952381","0.335666667","27.34487734","70","3.925925926","5.608465608","5.614814815","8.021164021","14.91851852","21.31216931","20.53333333","29.33333333","50.9","14","7.0679169","62.6854248","2.2600453","1.5353251","131.503418","120.8135986","51.2821426","3.2827749","5.8556018","16.3684902","0.890914","27.50491159","1.042436149","1.544349851","2.206214073"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00020","","","","30","22","7.58","32","4.65","5.22","5","9.87","17.45","0.1453125","1.454545455","1.066666667","0.448636364","0.329","0.344545455","0.252666667","56.56160458","73.33333333","6.888888889","9.393939394","14.62222222","19.93939394","11.22962963","15.31313131","25.85185185","35.25252525","51.3","12.3","8.2732916","66.7592163","2.5967822","1.642633","143.6949463","138.4096375","46.28759","3.3708849","5.4408431","23.1568203","1.2892752","23.97660819","2.366491228","3.50591293","4.78079036"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00044","","","","30","18","5.67","38","7.7","0.91","6","8.61","14.28","0.202631579","2.111111111","1.266666667","0.478333333","0.287","0.315","0.189","60.29411765","60","11.40740741","19.01234568","12.75555556","21.25925926","8.4","14","21.15555556","35.25925926","50.5","13.5","6.8111229","57.6685486","2.1713319","1.41152","139.3708496","114.5806427","49.1182327","5.0487413","7.9888587","16.1528683","0.8785114","26.73267327","2.301683168","3.40990099","5.683168317"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00068","","","","30","23","5.48","47","15.58","2.82","5","18.4","23.88","0.331489362","2.043478261","1.566666667","0.8","0.613333333","0.23826087","0.182666667","77.0519263","76.66666667","23.08148148","30.10628019","27.25925926","35.55555556","8.118518519","10.58937198","35.37777778","46.14492754","51.1","11.1","6.6193686","27.2225342","2.0630183","1.2178988","79.0114746","103.3622437","42.8232841","6.3649321","9.7504997","20.8432522","0.5494976","21.7221135","3.996868885","5.921287236","7.723418134"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00092","","","","30","11","1.92","8","1.92","1.37","6","3.29","5.21","0.24","0.727272727","0.266666667","0.299090909","0.109666667","0.174545455","0.064","63.14779271","36.66666667","2.844444444","7.757575758","4.874074074","13.29292929","2.844444444","7.757575758","7.718518519","21.05050505","51.7","13.8","8.4027328","35.5450745","2.367976","1.4539976","116.9902344","124.2007599","49.6909065","3.9021711","6.4116292","13.7753267","0.9638653","26.69245648","0.878181818","1.301010101","3.548209366"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00116","","","","30","8","1.58","3","0.32","1.09","6","1.41","2.99","0.106666667","0.375","0.1","0.17625","0.047","0.1975","0.052666667","47.15719064","26.66666667","0.474074074","1.777777778","2.088888889","7.833333333","2.340740741","8.777777778","4.42962963","16.61111111","51.9","14.7","9.3625517","55.6520996","2.6976867","1.7765069","195.5841675","131.1909943","50.896183","3.419838","5.7342944","14.9331589","0.7996073","28.32369942","0.399364162","0.59165061","2.218689788"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00140","","","","30","5","1.85","19","6.46","1.39","5","7.85","9.7","0.34","3.8","0.633333333","1.57","0.261666667","0.37","0.061666667","80.92783505","16.66666667","9.57037037","57.42222222","11.62962963","69.77777778","2.740740741","16.44444444","14.37037037","86.22222222","51.4","13.7","9.1091337","37.6801147","2.6767786","1.8186603","151.3873291","140.3511353","53.4348183","2.7007122","4.8568058","13.3061571","0.712348","26.6536965","2.092315175","3.099726185","18.59835711"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00164","","","","30","15","2.77","9","1.58","1.93","6","3.51","6.28","0.175555556","0.6","0.3","0.234","0.117","0.184666667","0.092333333","55.89171975","50","2.340740741","4.681481481","5.2","10.4","4.103703704","8.207407407","9.303703704","18.60740741","50.2","13.3","6.6365604","38.1449585","2.1824243","1.282979","129.8560791","142.5857849","47.9985123","4.9788332","8.5519094","19.1352806","0.9572077","26.4940239","0.929940239","1.377689243","2.755378486"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00188","","","","30","13","4.24","28","6.97","1.32","4","8.29","12.53","0.248928571","2.153846154","0.933333333","0.637692308","0.276333333","0.326153846","0.141333333","66.16121309","43.33333333","10.32592593","23.82905983","12.28148148","28.34188034","6.281481481","14.4957265","18.56296296","42.83760684","50.5","13.4","6.5687408","69.1687927","2.3227143","1.4533496","173.4416504","119.0831299","52.1190796","4.877696","7.737741","10.7391853","0.4303179","26.53465347","2.199722772","3.258848552","7.520419734"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00021","","","","30","21","4.37","32","7.85","2.45","6","10.3","14.67","0.2453125","1.523809524","1.066666667","0.49047619","0.343333333","0.208095238","0.145666667","70.21131561","70","11.62962963","16.61375661","15.25925926","21.7989418","6.474074074","9.248677249","21.73333333","31.04761905","51.9","10.8","8.0583239","54.2993164","2.3507891","1.4042611","111.3135986","120.0722809","38.5672569","7.1265364","10.9651499","23.1490173","1.0052118","20.80924855","2.143352601","3.175337187","4.536195981"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00045","","","","30","18","3.83","17","4.38","1.4","5","5.78","9.61","0.257647059","0.944444444","0.566666667","0.321111111","0.192666667","0.212777778","0.127666667","60.14568158","60","6.488888889","10.81481481","8.562962963","14.27160494","5.674074074","9.456790123","14.23703704","23.72839506","51","10.8","6.1059723","27.3704834","2.0949249","1.3263354","95.279541","118.797287","48.8858719","6.7620974","10.455061","13.9235382","1.0322075","21.17647059","1.224","1.813333333","3.022222222"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00069","","","","30","6","8.2","13","4.96","0.42","","5.38","13.58","0.381538462","2.166666667","0.433333333","0.896666667","0.179333333","1.366666667","0.273333333","39.61708395","20","7.348148148","36.74074074","7.97037037","39.85185185","12.14814815","60.74074074","20.11851852","100.5925926","50.9","12.4","7.6521034","54.4697266","2.5632885","1.6303554","148.8880615","134.6812134","44.3985062","4.0665112","6.3797603","19.9443569","0.8631382","24.36149312","1.31064833","1.94170123","9.708506149"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00093","","","","30","14","7.3","19","5.15","1.21","6","6.36","13.66","0.271052632","1.357142857","0.633333333","0.454285714","0.212","0.521428571","0.243333333","46.55929722","46.66666667","7.62962963","16.34920635","9.422222222","20.19047619","10.81481481","23.17460317","20.23703704","43.36507937","51.3","15.5","6.1107674","39.2875061","1.9481544","1.4011426","83.5755615","98.432251","57.6720467","0.7966423","1.9960583","18.1556969","0.2824478","30.21442495","1.921637427","2.846870262","6.100436276"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00117","","","","30","17","4.76","26","8.71","3.75","6","12.46","17.22","0.335","1.529411765","0.866666667","0.732941176","0.415333333","0.28","0.158666667","72.35772358","56.66666667","12.9037037","22.77124183","18.45925926","32.5751634","7.051851852","12.44444444","25.51111111","45.01960784","50.5","12.1","7.1765957","43.4601135","2.1729307","1.3211021","99.1003418","121.6378174","51.178318","4.9136066","7.601459","13.5582218","0.6746826","23.96039604","2.985465347","4.422911624","7.805138161"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00141","","","","30","15","1.98","3","0.32","0.54","6","0.86","2.84","0.106666667","0.2","0.1","0.057333333","0.028666667","0.132","0.066","30.28169014","50","0.474074074","0.948148148","1.274074074","2.548148148","2.933333333","5.866666667","4.207407407","8.414814815","50.3","9.4","10.6398783","79.4168396","3.3637629","2.2134943","126.9475098","145.7532654","29.1674919","4.7456837","8.494132","30.3843441","1.9886942","18.68787276","0.160715706","0.238097342","0.476194684"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00165","","","","30","29","6.73","54","13.63","5.8","3","19.43","26.16","0.252407407","1.862068966","1.8","0.67","0.647666667","0.232068966","0.224333333","74.27370031","96.66666667","20.19259259","20.88888889","28.78518519","29.77777778","9.97037037","10.31417625","38.75555556","40.09195402","51","15.5","5.1953983","4.2255554","1.6249766","1.119431","59.0755615","90.1063995","62.2058525","2.4403858","4.0487118","10.5714102","0.4672384","30.39215686","5.905196078","8.748438635","9.050108932"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00189","","","","30","3","1.04","4","1.07","0.46","6","1.53","2.57","0.2675","1.333333333","0.133333333","0.51","0.051","0.346666667","0.034666667","59.53307393","10","1.585185185","15.85185185","2.266666667","22.66666667","1.540740741","15.40740741","3.807407407","38.07407407","51","12.6","8.2791233","59.906189","2.6243126","1.6749086","193.9824219","170.6320648","47.4669189","2.7004261","5.4909854","21.4470634","1.019105","24.70588235","0.378","0.56","5.6"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00022","","","","30","16","14.67","0","0","1.62","6","1.62","16.29","","0","0","0.10125","0.054","0.916875","0.489","9.944751381","53.33333333","0","0","2.4","4.5","21.73333333","40.75","24.13333333","45.25","","","","","","","","","","","","","","","","",""
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00046","","","","30","20","9.35","19","3.17","3.22","4","6.39","15.74","0.166842105","0.95","0.633333333","0.3195","0.213","0.4675","0.311666667","40.59720457","66.66666667","4.696296296","7.044444444","9.466666667","14.2","13.85185185","20.77777778","23.31851852","34.97777778","50.8","13.2","10.1740484","65.6001892","2.8604839","1.7990508","171.206665","147.2325592","45.4319","1.9440832","3.9557066","20.8087521","0.9464302","25.98425197","1.660393701","2.45984252","3.68976378"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00070","","","","30","19","11.84","23","6.3","1.74","5","8.04","19.88","0.273913043","1.210526316","0.766666667","0.423157895","0.268","0.623157895","0.394666667","40.44265594","63.33333333","9.333333333","14.73684211","11.91111111","18.80701754","17.54074074","27.69590643","29.45185185","46.50292398","51.2","10.4","7.519412","63.1301575","2.5278349","1.6136236","104.2574463","107.1360321","37.7478333","8.5861788","12.540844","16.2658482","0.970623","20.3125","1.633125","2.419444444","3.820175439"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00094","","","","30","11","3.58","8","1.52","0.88","6","2.4","5.98","0.19","0.727272727","0.266666667","0.218181818","0.08","0.325454545","0.119333333","40.13377926","36.66666667","2.251851852","6.141414141","3.555555556","9.696969697","5.303703704","14.46464646","8.859259259","24.16161616","51","15.8","8.0950861","65.2016907","2.4851511","1.5206337","180.880127","133.2102661","53.6801605","2.9210272","5.3329344","13.1440277","0.810544","30.98039216","0.743529412","1.101525054","3.004159239"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00118","","","","30","10","1.3","11","1.9","0.67","6","2.57","3.87","0.172727273","1.1","0.366666667","0.257","0.085666667","0.13","0.043333333","66.40826873","33.33333333","2.814814815","8.444444444","3.807407407","11.42222222","1.925925926","5.777777778","5.733333333","17.2","50","12.7","8.9243355","46.6337585","2.5313375","1.5443039","145.9669189","131.1535797","47.0957031","4.651123","7.5593457","15.3999844","0.3944263","25.4","0.65278","0.967081481","2.901244444"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00142","","","","30","19","3.46","26","5.45","4.08","4","9.53","12.99","0.209615385","1.368421053","0.866666667","0.501578947","0.317666667","0.182105263","0.115333333","73.36412625","63.33333333","8.074074074","12.74853801","14.11851852","22.29239766","5.125925926","8.093567251","19.24444444","30.38596491","50.2","11.1","11.2141047","57.6159058","3.2563853","1.996388","161.8929443","143.9572449","46.4556389","4.4277058","7.0086408","14.7856312","0.9526815","22.11155378","2.107231076","3.121823816","4.929195499"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00166","","","","30","15","2.77","4","0.81","1.08","6","1.89","4.66","0.2025","0.266666667","0.133333333","0.126","0.063","0.184666667","0.092333333","40.55793991","50","1.2","2.4","2.8","5.6","4.103703704","8.207407407","6.903703704","13.80740741","51.8","15.7","8.9435005","49.1250916","2.6441474","1.7959991","97.9733887","130.7073364","56.2907104","1.4341135","3.5044312","12.0949955","0.5093861","30.30888031","0.572837838","0.848648649","1.697297297"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00190","","","","30","17","7.62","12","2.38","2.31","6","4.69","12.31","0.198333333","0.705882353","0.4","0.275882353","0.156333333","0.448235294","0.254","38.09910642","56.66666667","3.525925926","6.222222222","6.948148148","12.26143791","11.28888889","19.92156863","18.23703704","32.18300654","51.5","16","9.4960051","68.5492249","2.9982994","1.6229372","186.1434326","156.9912262","50.7172508","1.5373859","3.4671206","10.6627398","0.5875435","31.06796117","1.457087379","2.158647968","3.809378768"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00023","","","","30","17","8.83","11","1.8","1.06","6","2.86","11.69","0.163636364","0.647058824","0.366666667","0.168235294","0.095333333","0.519411765","0.294333333","24.465355","56.66666667","2.666666667","4.705882353","4.237037037","7.477124183","13.08148148","23.08496732","17.31851852","30.5620915","51.6","12.5","9.2275496","49.9363403","2.7662592","1.5619178","114.6339111","139.5081177","38.5202255","4.401247","8.1277685","23.8629799","1.1359396","24.2248062","0.692829457","1.026414011","1.811318843"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00047","","","","30","25","16.86","13","3.76","1.9","6","5.66","22.52","0.289230769","0.52","0.433333333","0.2264","0.188666667","0.6744","0.562","25.13321492","83.33333333","5.57037037","6.684444444","8.385185185","10.06222222","24.97777778","29.97333333","33.36296296","40.03555556","50.8","12.5","9.3409166","57.5729065","2.7609076","1.6313672","138.1437988","141.9344025","49.4296112","3.0498524","5.573216","17.4970551","0.9614563","24.60629921","1.392716535","2.063283756","2.475940507"
