"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00406","","","","10","5","12","23","3.8","1.01","3.21","17.44214979","4.81","8.02","35","0.316666667","0.043913043","0.137428571","7","3.5","2.4","1.2","0.962","0.481","0.642","0.321","34.28571429","59.97506234","50","0.838967405","16.88888889","33.77777778","21.37777778","42.75555556","14.26666667","28.53333333","3.728744022","7.457488044","35.64444444","71.28888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00407","","","","10","5","14","23","3.94","1.61","3.7","17.25102387","5.55","9.25","37","0.281428571","0.07","0.15","7.4","3.7","2.8","1.4","1.11","0.555","0.74","0.37","37.83783784","60","50","0.957431825","17.51111111","35.02222222","24.66666667","49.33333333","16.44444444","32.88888889","4.255252555","8.510505109","41.11111111","82.22222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00408","","","","10","3","14","10","2.09","0.5","2.54","15.71549198","2.59","5.13","24","0.149285714","0.05","0.107916667","8","2.4","4.666666667","1.4","0.863333333","0.259","0.846666667","0.254","58.33333333","50.48732943","30","0.407031242","9.288888889","30.96296296","11.51111111","38.37037037","11.28888889","37.62962963","1.809027743","6.030092478","22.8","76","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00409","","","","10","1","2","1","0.21","0.1","0.17","20.88227617","0.31","0.48","3","0.105","0.1","0.103333333","3","0.3","2","0.2","0.31","0.031","0.17","0.017","66.66666667","64.58333333","10","0.064735056","0.933333333","9.333333333","1.377777778","13.77777778","0.755555556","7.555555556","0.287711361","2.877113606","2.133333333","21.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00410","","","","10","3","5","10","1.1","0.5","0.77","19.44001594","1.6","2.37","15","0.22","0.05","0.106666667","5","1.5","1.666666667","0.5","0.533333333","0.16","0.256666667","0.077","33.33333333","67.51054852","30","0.311040255","4.888888889","16.2962963","7.111111111","23.7037037","3.422222222","11.40740741","1.382401134","4.608003778","10.53333333","35.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00411","","","","10","5","7","2","2.14","0.13","1.36","22.73066401","2.27","3.63","9","0.305714286","0.065","0.252222222","1.8","0.9","1.4","0.7","0.454","0.227","0.272","0.136","77.77777778","62.53443526","50","0.515986073","9.511111111","19.02222222","10.08888889","20.17777778","6.044444444","12.08888889","2.293271436","4.586542871","16.13333333","32.26666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00412","","","","10","2","4","4","2.66","0.32","1.38","18.5366585","2.98","4.36","8","0.665","0.08","0.3725","4","0.8","2","0.4","1.49","0.298","0.69","0.138","50","68.34862385","20","0.552392423","11.82222222","59.11111111","13.24444444","66.22222222","6.133333333","30.66666667","2.455077437","12.27538718","19.37777778","96.88888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00413","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00414","","","","10","2","0","7","0","0.5","2.51","24.71655329","0.5","3.01","7","","0.071428571","0.071428571","3.5","0.7","0","0","0.25","0.05","1.255","0.251","0","16.61129568","20","0.123582766","0","0","2.222222222","11.11111111","11.15555556","55.77777778","0.54925674","2.746283699","13.37777778","66.88888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00415","","","","10","2","4","0","1.22","0","3","24.28001993","1.22","4.22","4","0.305","","0.305","2","0.4","2","0.4","0.61","0.122","1.5","0.3","100","28.90995261","20","0.296216243","5.422222222","27.11111111","5.422222222","27.11111111","13.33333333","66.66666667","1.316516636","6.582583181","18.75555556","93.77777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00416","","","","10","1","2","8","1.27","0.58","3.09","19.3135399","1.85","4.94","10","0.635","0.0725","0.185","10","1","2","0.2","1.85","0.185","3.09","0.309","20","37.44939271","10","0.357300488","5.644444444","56.44444444","8.222222222","82.22222222","13.73333333","137.3333333","1.58800217","15.8800217","21.95555556","219.5555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00417","","","","10","3","5","9","0.41","0.12","1.66","22.30552952","0.53","2.19","14","0.082","0.013333333","0.037857143","4.666666667","1.4","1.666666667","0.5","0.176666667","0.053","0.553333333","0.166","35.71428571","24.20091324","30","0.118219306","1.822222222","6.074074074","2.355555556","7.851851852","7.377777778","24.59259259","0.52541914","1.751397133","9.733333333","32.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00418","","","","10","1","2","6","0.25","0.3","1.03","24.65116279","0.55","1.58","8","0.125","0.05","0.06875","8","0.8","2","0.2","0.55","0.055","1.03","0.103","25","34.81012658","10","0.135581395","1.111111111","11.11111111","2.444444444","24.44444444","4.577777778","45.77777778","0.602583979","6.025839793","7.022222222","70.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00419","","","","10","0","0","0","0","0","0","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0","","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00420","","","","10","4","6","9","2.52","0.25","3.83","23.62527495","2.77","6.6","15","0.42","0.027777778","0.184666667","3.75","1.5","1.5","0.6","0.6925","0.277","0.9575","0.383","40","41.96969697","40","0.654420116","11.2","28","12.31111111","30.77777778","17.02222222","42.55555556","2.908533849","7.271334624","29.33333333","73.33333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00421","","","","10","7","10","11","1.68","0.25","22.43","22.20121951","1.93","24.36","21","0.168","0.022727273","0.091904762","3","2.1","1.428571429","1","0.275714286","0.193","3.204285714","2.243","47.61904762","7.922824302","70","0.428483537","7.466666667","10.66666667","8.577777778","12.25396825","99.68888889","142.4126984","1.904371274","2.720530391","108.2666667","154.6666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00422","","","","10","1","0","0","0","0","1.04","","0","1.04","0","","","","0","0","0","0","0","0","1.04","0.104","","0","10","","0","0","0","0","4.622222222","46.22222222","","","4.622222222","46.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00423","","","","10","1","1","0","0.26","0","6.21","25.24036889","0.26","6.47","1","0.26","","0.26","1","0.1","1","0.1","0.26","0.026","6.21","0.621","100","4.018547141","10","0.065624959","1.155555556","11.55555556","1.155555556","11.55555556","27.6","276","0.291666485","2.91666485","28.75555556","287.5555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00424","","","","10","2","5","0","1.73","0","8.01","17.27027836","1.73","9.74","5","0.346","","0.346","2.5","0.5","2.5","0.5","0.865","0.173","4.005","0.801","100","17.76180698","20","0.298775816","7.688888889","38.44444444","7.688888889","38.44444444","35.6","178","1.327892514","6.63946257","43.28888889","216.4444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00425","","","","10","6","8","4","4.05","0.18","21.23","26.67232005","4.23","25.46","12","0.50625","0.045","0.3525","2","1.2","1.333333333","0.8","0.705","0.423","3.538333333","2.123","66.66666667","16.61429694","60","1.128239138","18","30","18.8","31.33333333","94.35555556","157.2592593","5.014396169","8.357326949","113.1555556","188.5925926","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00426","","","","10","2","4","10","0.8","0.35","5.42","27.19575129","1.15","6.57","14","0.2","0.035","0.082142857","7","1.4","2","0.4","0.575","0.115","2.71","0.542","28.57142857","17.50380518","20","0.31275114","3.555555556","17.77777778","5.111111111","25.55555556","24.08888889","120.4444444","1.390005066","6.95002533","29.2","146","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00427","","","","10","8","9","5","2.59","0.41","17.89","26.55703289","3","20.89","14","0.287777778","0.082","0.214285714","1.75","1.4","1.125","0.9","0.375","0.3","2.23625","1.789","64.28571429","14.36093825","80","0.796710987","11.51111111","14.38888889","13.33333333","16.66666667","79.51111111","99.38888889","3.540937719","4.426172148","92.84444444","116.0555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00428","","","","10","1","3","0","1.83","0","7.61","24.97375656","1.83","9.44","3","0.61","","0.61","3","0.3","3","0.3","1.83","0.183","7.61","0.761","100","19.38559322","10","0.457019745","8.133333333","81.33333333","8.133333333","81.33333333","33.82222222","338.2222222","2.031198867","20.31198867","41.95555556","419.5555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00429","","","","10","4","2","1","0.22","0.09","6.47","","0.31","6.78","3","0.11","0.09","0.103333333","0.75","0.3","0.5","0.2","0.0775","0.031","1.6175","0.647","66.66666667","4.572271386","40","","0.977777778","2.444444444","1.377777778","3.444444444","28.75555556","71.88888889","","","30.13333333","75.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00430","","","","10","1","7","3","1.02","0.1","2.24","27.10140356","1.12","3.36","10","0.145714286","0.033333333","0.112","10","1","7","0.7","1.12","0.112","2.24","0.224","70","33.33333333","10","0.30353572","4.533333333","45.33333333","4.977777778","49.77777778","9.955555556","99.55555556","1.349047644","13.49047644","14.93333333","149.3333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00431","","","","10","6","0","4","0","0.43","17.84","26.45914397","0.43","18.27","4","","0.1075","0.1075","0.666666667","0.4","0","0","0.071666667","0.043","2.973333333","1.784","0","2.353585112","60","0.113774319","0","0","1.911111111","3.185185185","79.28888889","132.1481481","0.50566364","0.842772734","81.2","135.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00432","","","","10","2","2","3","0.52","0.14","3.29","26.60638059","0.66","3.95","5","0.26","0.046666667","0.132","2.5","0.5","1","0.2","0.33","0.066","1.645","0.329","40","16.70886076","20","0.175602112","2.311111111","11.55555556","2.933333333","14.66666667","14.62222222","73.11111111","0.780453831","3.902269153","17.55555556","87.77777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00433","","","","10","6","0","0","0","0","13.61","","0","13.61","0","","","","0","0","0","0","0","0","2.268333333","1.361","","0","60","","0","0","0","0","60.48888889","100.8148148","","","60.48888889","100.8148148","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00434","","","","10","5","19","15","3.21","0.5","5.96","23.76992032","3.71","9.67","34","0.168947368","0.033333333","0.109117647","6.8","3.4","3.8","1.9","0.742","0.371","1.192","0.596","55.88235294","38.36608066","50","0.881864044","14.26666667","28.53333333","16.48888889","32.97777778","26.48888889","52.97777778","3.919395751","7.838791501","42.97777778","85.95555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00435","","","","10","6","8","14","2.92","1.28","6.66","22.68440385","4.2","10.86","22","0.365","0.091428571","0.190909091","3.666666667","2.2","1.333333333","0.8","0.7","0.42","1.11","0.666","36.36363636","38.67403315","60","0.952744962","12.97777778","21.62962963","18.66666667","31.11111111","29.6","49.33333333","4.234422052","7.057370087","48.26666667","80.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00436","","","","10","10","4","12","3.42","0.65","6.06","21.34343988","4.07","10.13","16","0.855","0.054166667","0.254375","1.6","1.6","0.4","0.4","0.407","0.407","0.606","0.606","25","40.17769003","100","0.868678003","15.2","15.2","18.08888889","18.08888889","26.93333333","26.93333333","3.860791125","3.860791125","45.02222222","45.02222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00437","","","","10","5","4","5","1.42","0.11","6.59","24.66766617","1.53","8.12","9","0.355","0.022","0.17","1.8","0.9","0.8","0.4","0.306","0.153","1.318","0.659","44.44444444","18.84236453","50","0.377415292","6.311111111","12.62222222","6.8","13.6","29.28888889","58.57777778","1.6774013","3.354802599","36.08888889","72.17777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00438","","","","10","3","8","4","1.35","0.25","5.64","24.28237401","1.6","7.24","12","0.16875","0.0625","0.133333333","4","1.2","2.666666667","0.8","0.533333333","0.16","1.88","0.564","66.66666667","22.09944751","30","0.388517984","6","20","7.111111111","23.7037037","25.06666667","83.55555556","1.726746596","5.755821988","32.17777778","107.2592593","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00439","","","","10","7","6","8","1.53","0.57","20.18","24.84558677","2.1","22.28","14","0.255","0.07125","0.15","2","1.4","0.857142857","0.6","0.3","0.21","2.882857143","2.018","42.85714286","9.425493716","70","0.521757322","6.8","9.714285714","9.333333333","13.33333333","89.68888889","128.1269841","2.318921432","3.312744903","99.02222222","141.4603175","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00440","","","","10","7","13","11","3.6","0.77","3.56","26.20843672","4.37","7.93","24","0.276923077","0.07","0.182083333","3.428571429","2.4","1.857142857","1.3","0.624285714","0.437","0.508571429","0.356","54.16666667","55.10718789","70","1.145308685","16","22.85714286","19.42222222","27.74603175","15.82222222","22.6031746","5.090260821","7.271801172","35.24444444","50.34920635","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00441","","","","10","8","24","12","3.46","0.59","17.52","25.38308458","4.05","21.57","36","0.144166667","0.049166667","0.1125","4.5","3.6","3","2.4","0.50625","0.405","2.19","1.752","66.66666667","18.77607789","80","1.028014925","15.37777778","19.22222222","18","22.5","77.86666667","97.33333333","4.568955224","5.711194031","95.86666667","119.8333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00442","","","","10","6","16","18","3.6","1.5","10.49","21.78488112","5.1","15.59","34","0.225","0.083333333","0.15","5.666666667","3.4","2.666666667","1.6","0.85","0.51","1.748333333","1.049","47.05882353","32.71327774","60","1.111028937","16","26.66666667","22.66666667","37.77777778","46.62222222","77.7037037","4.937906387","8.229843979","69.28888889","115.4814815","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00443","","","","10","8","17","7","4.87","0.35","20.22","23.04274016","5.22","25.44","24","0.286470588","0.05","0.2175","3","2.4","2.125","1.7","0.6525","0.522","2.5275","2.022","70.83333333","20.51886792","80","1.202831036","21.64444444","27.05555556","23.2","29","89.86666667","112.3333333","5.345915717","6.682394646","113.0666667","141.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00444","","","","10","9","10","5","3.7","0.4","8.99","21.38242894","4.1","13.09","15","0.37","0.08","0.273333333","1.666666667","1.5","1.111111111","1","0.455555556","0.41","0.998888889","0.899","66.66666667","31.32161956","90","0.876679587","16.44444444","18.27160494","18.22222222","20.24691358","39.95555556","44.39506173","3.896353718","4.329281909","58.17777778","64.64197531","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00445","","","","10","7","8","30","2.15","0.42","3.75","22.48825352","2.57","6.32","38","0.26875","0.014","0.067631579","5.428571429","3.8","1.142857143","0.8","0.367142857","0.257","0.535714286","0.375","21.05263158","40.66455696","70","0.577948115","9.555555556","13.65079365","11.42222222","16.31746032","16.66666667","23.80952381","2.568658291","3.669511844","28.08888889","40.12698413","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00446","","","","10","7","17","27","3.81","1.3","3.52","21.76307173","5.11","8.63","44","0.224117647","0.048148148","0.116136364","6.285714286","4.4","2.428571429","1.7","0.73","0.511","0.502857143","0.352","38.63636364","59.21205098","70","1.112092965","16.93333333","24.19047619","22.71111111","32.44444444","15.64444444","22.34920635","4.942635402","7.060907717","38.35555556","54.79365079","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00447","","","","10","7","25","35","6.85","2.13","9.42","21.69811321","8.98","18.4","60","0.274","0.060857143","0.149666667","8.571428571","6","3.571428571","2.5","1.282857143","0.898","1.345714286","0.942","41.66666667","48.80434783","70","1.948490566","30.44444444","43.49206349","39.91111111","57.01587302","41.86666667","59.80952381","8.659958072","12.37136867","81.77777778","116.8253968","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00448","","","","10","6","16","12","3.96","0.75","7.51","18.68696955","4.71","12.22","28","0.2475","0.0625","0.168214286","4.666666667","2.8","2.666666667","1.6","0.785","0.471","1.251666667","0.751","57.14285714","38.54337152","60","0.880156266","17.6","29.33333333","20.93333333","34.88888889","33.37777778","55.62962963","3.911805626","6.519676043","54.31111111","90.51851852","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00449","","","","10","8","19","35","4.65","2.1","6.74","24.01","6.75","13.49","54","0.244736842","0.06","0.125","6.75","5.4","2.375","1.9","0.84375","0.675","0.8425","0.674","35.18518519","50.03706449","80","1.620675","20.66666667","25.83333333","30","37.5","29.95555556","37.44444444","7.203","9.00375","59.95555556","74.94444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00450","","","","10","5","18","0","3.53","0","4.25","26.40393599","3.53","7.78","18","0.196111111","","0.196111111","3.6","1.8","3.6","1.8","0.706","0.353","0.85","0.425","100","45.37275064","50","0.93205894","15.68888889","31.37777778","15.68888889","31.37777778","18.88888889","37.77777778","4.14248418","8.28496836","34.57777778","69.15555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00451","","","","10","7","28","18","7.17","0.97","5.27","22.42403074","8.14","13.41","46","0.256071429","0.053888889","0.176956522","6.571428571","4.6","4","2.8","1.162857143","0.814","0.752857143","0.527","60.86956522","60.70096943","70","1.825316102","31.86666667","45.52380952","36.17777778","51.68253968","23.42222222","33.46031746","8.11251601","11.58930859","59.6","85.14285714","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00452","","","","10","1","0","5","0","0.47","1.75","25.64640112","0.47","2.22","5","","0.094","0.094","5","0.5","0","0","0.47","0.047","1.75","0.175","0","21.17117117","10","0.120538085","0","0","2.088888889","20.88888889","7.777777778","77.77777778","0.535724823","5.357248234","9.866666667","98.66666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00453","","","","10","7","18","15","5.18","0.5","7.27","23.25373579","5.68","12.95","33","0.287777778","0.033333333","0.172121212","4.714285714","3.3","2.571428571","1.8","0.811428571","0.568","1.038571429","0.727","54.54545455","43.86100386","70","1.320812193","23.02222222","32.88888889","25.24444444","36.06349206","32.31111111","46.15873016","5.870276413","8.386109161","57.55555556","82.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00454","","","","10","7","24","20","4.68","0.59","8.52","20.59691046","5.27","13.79","44","0.195","0.0295","0.119772727","6.285714286","4.4","3.428571429","2.4","0.752857143","0.527","1.217142857","0.852","54.54545455","38.21609862","70","1.085457181","20.8","29.71428571","23.42222222","33.46031746","37.86666667","54.0952381","4.824254139","6.891791627","61.28888889","87.55555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00455","","","","10","8","27","13","7.38","0.86","8.86","23.45401955","8.24","17.1","40","0.273333333","0.066153846","0.206","5","4","3.375","2.7","1.03","0.824","1.1075","0.886","67.5","48.1871345","80","1.932611211","32.8","41","36.62222222","45.77777778","39.37777778","49.22222222","8.58938316","10.73672895","76","95","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00456","","","","10","5","10","23","5.2","2.76","4.65","21.94117939","7.96","12.61","33","0.52","0.12","0.241212121","6.6","3.3","2","1","1.592","0.796","0.93","0.465","30.3030303","63.12450436","50","1.746517879","23.11111111","46.22222222","35.37777778","70.75555556","20.66666667","41.33333333","7.762301686","15.52460337","56.04444444","112.0888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00457","","","","10","9","23","12","2","0.61","5.74","26.40623439","2.61","8.35","35","0.086956522","0.050833333","0.074571429","3.888888889","3.5","2.555555556","2.3","0.29","0.261","0.637777778","0.574","65.71428571","31.25748503","90","0.689202718","8.888888889","9.87654321","11.6","12.88888889","25.51111111","28.34567901","3.063123189","3.40347021","37.11111111","41.2345679","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00458","","","","10","6","11","51","1.07","1.26","7.54","23.59438253","2.33","9.87","62","0.097272727","0.024705882","0.037580645","10.33333333","6.2","1.833333333","1.1","0.388333333","0.233","1.256666667","0.754","17.74193548","23.60688956","60","0.549749113","4.755555556","7.925925926","10.35555556","17.25925926","33.51111111","55.85185185","2.443329391","4.072215651","43.86666667","73.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00459","","","","10","7","1","93","0.53","2.58","9.37","23.71072319","3.11","12.48","94","0.53","0.027741935","0.033085106","13.42857143","9.4","0.142857143","0.1","0.444285714","0.311","1.338571429","0.937","1.063829787","24.91987179","70","0.737403491","2.355555556","3.365079365","13.82222222","19.74603175","41.64444444","59.49206349","3.27734885","4.681926928","55.46666667","79.23809524","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00460","","","","10","7","0","8","0","0.26","9.28","","0.26","9.54","8","","0.0325","0.0325","1.142857143","0.8","0","0","0.037142857","0.026","1.325714286","0.928","0","2.725366876","70","","0","0","1.155555556","1.650793651","41.24444444","58.92063492","","","42.4","60.57142857","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00461","","","","10","8","15","21","6.12","1.64","4.94","22.94322709","7.76","12.7","36","0.408","0.078095238","0.215555556","4.5","3.6","1.875","1.5","0.97","0.776","0.6175","0.494","41.66666667","61.1023622","80","1.780394422","27.2","34","34.48888889","43.11111111","21.95555556","27.44444444","7.912864099","9.891080123","56.44444444","70.55555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00462","","","","10","1","1","5","0.1","0.15","1.24","","0.25","1.49","6","0.1","0.03","0.041666667","6","0.6","1","0.1","0.25","0.025","1.24","0.124","16.66666667","16.77852349","10","","0.444444444","4.444444444","1.111111111","11.11111111","5.511111111","55.11111111","","","6.622222222","66.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00463","","","","10","7","12","20","4.55","1.24","7.1","21.98768253","5.79","12.89","32","0.379166667","0.062","0.1809375","4.571428571","3.2","1.714285714","1.2","0.827142857","0.579","1.014285714","0.71","37.5","44.91854151","70","1.273086818","20.22222222","28.88888889","25.73333333","36.76190476","31.55555556","45.07936508","5.658163638","8.083090911","57.28888889","81.84126984","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00464","","","","10","4","7","9","3.17","0.69","7.25","23.94534756","3.86","11.11","16","0.452857143","0.076666667","0.24125","4","1.6","1.75","0.7","0.965","0.386","1.8125","0.725","43.75","34.74347435","40","0.924290416","14.08888889","35.22222222","17.15555556","42.88888889","32.22222222","80.55555556","4.107957404","10.26989351","49.37777778","123.4444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00465","","","","10","6","17","17","6.22","0.68","4.51","22.80157976","6.9","11.41","34","0.365882353","0.04","0.202941176","5.666666667","3.4","2.833333333","1.7","1.15","0.69","0.751666667","0.451","50","60.47326906","60","1.573309003","27.64444444","46.07407407","30.66666667","51.11111111","20.04444444","33.40740741","6.99248446","11.65414077","50.71111111","84.51851852","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00466","","","","10","1","6","0","1.6","0","1.14","22.17395646","1.6","2.74","6","0.266666667","","0.266666667","6","0.6","6","0.6","1.6","0.16","1.14","0.114","100","58.39416058","10","0.354783303","7.111111111","71.11111111","7.111111111","71.11111111","5.066666667","50.66666667","1.576814682","15.76814682","12.17777778","121.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00467","","","","10","8","22","4","7.78","0.42","6.43","21.4940239","8.2","14.63","26","0.353636364","0.105","0.315384615","3.25","2.6","2.75","2.2","1.025","0.82","0.80375","0.643","84.61538462","56.04921394","80","1.76250996","34.57777778","43.22222222","36.44444444","45.55555556","28.57777778","35.72222222","7.833377599","9.791721999","65.02222222","81.27777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00468","","","","10","4","17","6","5.28","0.36","4.1","20.8952248","5.64","9.74","23","0.310588235","0.06","0.245217391","5.75","2.3","4.25","1.7","1.41","0.564","1.025","0.41","73.91304348","57.90554415","40","1.178490679","23.46666667","58.66666667","25.06666667","62.66666667","18.22222222","45.55555556","5.23773635","13.09434087","43.28888889","108.2222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00469","","","","10","5","5","9","1.11","0.44","1.79","23.24248916","1.55","3.34","14","0.222","0.048888889","0.110714286","2.8","1.4","1","0.5","0.31","0.155","0.358","0.179","35.71428571","46.40718563","50","0.360258582","4.933333333","9.866666667","6.888888889","13.77777778","7.955555556","15.91111111","1.601149253","3.202298506","14.84444444","29.68888889","1",""
