"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02657","","","","3","3","2.67","14","12","3.96","0.46","5","10.1482315","5.1661377","2.6069939","1.7091765","103.8154297","134.2902679","57.3089027","1.3675241","3.6835847","15.4359818","0.0725384","50.4","13.4","26.58730159","4.42","7.09","26","0.282857143","0.038333333","0.17","8.666666667","8.666666667","4.666666667","4.666666667","1.473333333","1.473333333","0.89","0.89","53.84615385","62.34132581","100","1.17515873","58.66666667","58.66666667","65.48148148","65.48148148","39.55555556","39.55555556","17.40975897","17.40975897","105.037037","105.037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02658","","","","3","3","2.28","1","12","0.62","0.45","6","10.3840542","13.2157593","2.3767269","1.6895695","180.3463135","119.7785797","54.922718","2.6532593","4.4441042","16.7366734","0.3487368","50.5","12.8","25.34653465","1.07","3.35","13","0.62","0.0375","0.082307692","4.333333333","4.333333333","0.333333333","0.333333333","0.356666667","0.356666667","0.76","0.76","7.692307692","31.94029851","100","0.271207921","9.185185185","9.185185185","15.85185185","15.85185185","33.77777778","33.77777778","4.017895123","4.017895123","49.62962963","49.62962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02659","","","","3","3","2.26","10","14","2.35","0.46","5","7.8653479","44.0868683","2.309768","1.41922","238.7639771","143.7685242","45.9595184","4.0476522","7.27953","21.3749027","0.5068245","50.2","11.9","23.70517928","2.81","5.07","24","0.235","0.032857143","0.117083333","8","8","3.333333333","3.333333333","0.936666667","0.936666667","0.753333333","0.753333333","41.66666667","55.42406312","100","0.666115538","34.81481481","34.81481481","41.62962963","41.62962963","33.48148148","33.48148148","9.868378338","9.868378338","75.11111111","75.11111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02660","","","","3","3","6.66","14","14","4.62","0.53","6","5.6186008","0","1.6102114","1.2434068","54.3248291","91.2841339","65.4453888","1.5056305","3.032402","11.7594385","0.1721153","50.5","15.3","30.2970297","5.15","11.81","28","0.33","0.037857143","0.183928571","9.333333333","9.333333333","4.666666667","4.666666667","1.716666667","1.716666667","2.22","2.22","50","43.60711262","100","1.56029703","68.44444444","68.44444444","76.2962963","76.2962963","98.66666667","98.66666667","23.11551155","23.11551155","174.962963","174.962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02661","","","","3","1","3.56","9","3","2.26","0.12","6","5.6302776","52.7441101","1.8523364","1.4042649","259.958374","117.2156067","51.0172501","2.4141121","4.7545042","24.2525082","0.3334846","50.4","12","23.80952381","2.38","5.94","12","0.251111111","0.04","0.198333333","12","4","9","3","2.38","0.793333333","3.56","1.186666667","75","40.06734007","33.33333333","0.566666667","33.48148148","100.4444444","35.25925926","105.7777778","52.74074074","158.2222222","8.395061728","25.18518519","88","264"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02662","","","","3","2","1.3","1","9","0.31","0.18","6","7.5214167","28.3078461","2.1735291","1.4018388","172.9709473","109.2506104","53.6330147","4.8261023","7.8367715","10.4811668","0.7022066","50","13.5","27","0.49","1.79","10","0.31","0.02","0.049","5","3.333333333","0.5","0.333333333","0.245","0.163333333","0.65","0.433333333","10","27.37430168","66.66666667","0.1323","4.592592593","6.888888889","7.259259259","10.88888889","19.25925926","28.88888889","1.96","2.94","26.51851852","39.77777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02663","","","","3","3","2.97","11","6","3.27","0.38","5","6.2791729","0","1.7031016","1.2413788","101.7001953","102.1673279","62.9064445","2.72995","4.9824772","10.0228834","0","50.6","13.9","27.47035573","3.65","6.62","17","0.297272727","0.063333333","0.214705882","5.666666667","5.666666667","3.666666667","3.666666667","1.216666667","1.216666667","0.99","0.99","64.70588235","55.13595166","100","1.002667984","48.44444444","48.44444444","54.07407407","54.07407407","44","44","14.85434051","14.85434051","98.07407407","98.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02664","","","","3","3","3.07","6","7","0.87","0.31","6","8.2848845","53.0289307","2.5897708","1.6772833","127.1323242","136.1252136","46.2485046","2.5187197","5.1634269","22.6884918","0.6628094","50.4","11.8","23.41269841","1.18","4.25","13","0.145","0.044285714","0.090769231","4.333333333","4.333333333","2","2","0.393333333","0.393333333","1.023333333","1.023333333","46.15384615","27.76470588","100","0.276269841","12.88888889","12.88888889","17.48148148","17.48148148","45.48148148","45.48148148","4.092886537","4.092886537","62.96296296","62.96296296"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02665","","","","3","3","2.8","7","10","1.83","0.41","6","7.1579103","8.1548767","1.8828607","1.3916869","227.4962158","120.7340088","64.2453766","1.8637714","4.1428661","9.8884125","0.0674038","50.7","15.7","30.96646943","2.24","5.04","17","0.261428571","0.041","0.131764706","5.666666667","5.666666667","2.333333333","2.333333333","0.746666667","0.746666667","0.933333333","0.933333333","41.17647059","44.44444444","100","0.693648915","27.11111111","27.11111111","33.18518519","33.18518519","41.48148148","41.48148148","10.27628022","10.27628022","74.66666667","74.66666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02666","","","","3","3","3.38","9","6","2.56","0.41","6","9.0880346","39.005188","2.5089383","1.6951084","148.4534912","116.1261749","53.6918488","3.3709526","6.0212646","12.4677649","0.4273386","50.3","13","25.84493042","2.97","6.35","15","0.284444444","0.068333333","0.198","5","5","3","3","0.99","0.99","1.126666667","1.126666667","60","46.77165354","100","0.767594433","37.92592593","37.92592593","44","44","50.07407407","50.07407407","11.37176938","11.37176938","94.07407407","94.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02667","","","","3","3","3.79","18","22","1.45","0.57","6","10.00844","63.2083969","2.6738138","1.7053432","176.8192139","145.8884583","47.9651604","1.9771023","4.784193","19.7705383","0.4974642","50.5","14","27.72277228","2.02","5.81","40","0.080555556","0.025909091","0.0505","13.33333333","13.33333333","6","6","0.673333333","0.673333333","1.263333333","1.263333333","45","34.767642","100","0.56","21.48148148","21.48148148","29.92592593","29.92592593","56.14814815","56.14814815","8.296296296","8.296296296","86.07407407","86.07407407"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02668","","","","3","3","6.48","16","17","3.84","1.17","6","8.2405529","53.1920547","2.3448787","1.5307426","127.107666","113.7942963","50.6977005","2.0085993","4.205265","19.4345036","0.4745378","50.3","12.4","24.65208748","5.01","11.49","33","0.24","0.068823529","0.151818182","11","11","5.333333333","5.333333333","1.67","1.67","2.16","2.16","48.48484848","43.60313316","100","1.235069583","56.88888889","56.88888889","74.22222222","74.22222222","96","96","18.29732715","18.29732715","170.2222222","170.2222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02669","","","","3","3","2.9","11","7","3.72","0.47","4","6.3294067","0","1.7130475","1.2278619","104.1271973","98.9409943","65.1945801","2.5859013","4.6880436","9.499115","0.083704","50.3","13.7","27.23658052","4.19","7.09","18","0.338181818","0.067142857","0.232777778","6","6","3.666666667","3.666666667","1.396666667","1.396666667","0.966666667","0.966666667","61.11111111","59.09732017","100","1.141212724","55.11111111","55.11111111","62.07407407","62.07407407","42.96296296","42.96296296","16.90685517","16.90685517","105.037037","105.037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02670","","","","3","3","3.91","19","24","3.5","0.83","6","6.4730139","49.3700714","2.1982019","1.4499173","153.2504883","100.8242798","44.1620255","5.8093481","9.1566172","19.7522469","0.4068556","50.5","11.3","22.37623762","4.33","8.24","43","0.184210526","0.034583333","0.100697674","14.33333333","14.33333333","6.333333333","6.333333333","1.443333333","1.443333333","1.303333333","1.303333333","44.18604651","52.54854369","100","0.968891089","51.85185185","51.85185185","64.14814815","64.14814815","57.92592593","57.92592593","14.35394206","14.35394206","122.0740741","122.0740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02671","","","","3","2","0.71","4","7","0.75","0.32","5","8.4551058","54.060997","2.4363031","1.570024","220.7078247","146.7843475","48.5695724","3.2640324","6.3308663","18.5451145","0.4708033","50.4","12.7","25.1984127","1.07","1.78","11","0.1875","0.045714286","0.097272727","5.5","3.666666667","2","1.333333333","0.535","0.356666667","0.355","0.236666667","36.36363636","60.11235955","66.66666667","0.269623016","11.11111111","16.66666667","15.85185185","23.77777778","10.51851852","15.77777778","3.99441505","5.991622575","26.37037037","39.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02672","","","","3","3","2.88","8","15","3.28","0.89","6","4.6760826","35.1760178","1.6999955","1.144784","166.574707","105.6414337","55.6268234","5.9668322","9.3306637","9.5290155","0.3950844","50.1","11.4","22.75449102","4.17","7.05","23","0.41","0.059333333","0.181304348","7.666666667","7.666666667","2.666666667","2.666666667","1.39","1.39","0.96","0.96","34.7826087","59.14893617","100","0.948862275","48.59259259","48.59259259","61.77777778","61.77777778","42.66666667","42.66666667","14.0572189","14.0572189","104.4444444","104.4444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02673","","","","3","2","4.76","16","17","3.1","0.18","6","8.9078655","62.602562","3.1831975","2.3103552","260.0193481","169.1506042","41.873497","2.1439257","4.7179141","23.4847813","1.0224743","50","10.1","20.2","3.28","8.04","33","0.19375","0.010588235","0.099393939","16.5","11","8","5.333333333","1.64","1.093333333","2.38","1.586666667","48.48484848","40.7960199","66.66666667","0.66256","45.92592593","68.88888889","48.59259259","72.88888889","70.51851852","105.7777778","9.815703704","14.72355556","119.1111111","178.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02674","","","","3","3","2.81","10","7","4.33","0.57","4","6.6170807","22.2577362","2.1065021","1.4164848","202.125","127.6504974","48.2971115","5.2472057","8.6036205","19.3028164","0.4819965","50.8","10.6","20.86614173","4.9","7.71","17","0.433","0.081428571","0.288235294","5.666666667","5.666666667","3.333333333","3.333333333","1.633333333","1.633333333","0.936666667","0.936666667","58.82352941","63.5538262","100","1.022440945","64.14814815","64.14814815","72.59259259","72.59259259","41.62962963","41.62962963","15.14727326","15.14727326","114.2222222","114.2222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02675","","","","3","3","2.22","19","16","3.73","0.57","5","4.5503998","30.2609406","2.1293082","1.418776","120.9907227","140.9893951","33.6576538","5.8027306","9.7622738","30.4132919","0.6182079","50.7","9.1","17.94871795","4.3","6.52","35","0.196315789","0.035625","0.122857143","11.66666667","11.66666667","6.333333333","6.333333333","1.433333333","1.433333333","0.74","0.74","54.28571429","65.95092025","100","0.771794872","55.25925926","55.25925926","63.7037037","63.7037037","32.88888889","32.88888889","11.4339981","11.4339981","96.59259259","96.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02676","","","","3","2","6.88","6","19","0.65","0.67","6","9.8833914","60.7594376","2.6785054","1.7760267","119.2769775","128.2167664","41.9580803","1.3621426","3.8629451","26.2418289","0.65977","50.3","14.5","28.82703777","1.32","8.2","25","0.108333333","0.035263158","0.0528","12.5","8.333333333","3","2","0.66","0.44","3.44","2.293333333","24","16.09756098","66.66666667","0.380516899","9.62962963","14.44444444","19.55555556","29.33333333","101.9259259","152.8888889","5.637287387","8.45593108","121.4814815","182.2222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02677","","","","3","3","4.07","12","3","3.17","0.14","5","5.7535877","10.0418243","1.9213529","1.3740506","116.0716553","102.4747009","54.4842606","2.8188534","4.861722","15.7400684","0.3136892","50.5","12.5","24.75247525","3.31","7.38","15","0.264166667","0.046666667","0.220666667","5","5","4","4","1.103333333","1.103333333","1.356666667","1.356666667","80","44.85094851","100","0.819306931","46.96296296","46.96296296","49.03703704","49.03703704","60.2962963","60.2962963","12.13788045","12.13788045","109.3333333","109.3333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02678","","","","3","3","9.92","14","28","2.41","1.25","6","11.7499151","0","2.8027687","1.7480979","388.3448486","190.0884094","43.6620941","5.6246233","9.3790483","17.8181267","0.4042978","50.6","10.5","20.75098814","3.66","13.58","42","0.172142857","0.044642857","0.087142857","14","14","4.666666667","4.666666667","1.22","1.22","3.306666667","3.306666667","33.33333333","26.95139912","100","0.759486166","35.7037037","35.7037037","54.22222222","54.22222222","146.962963","146.962963","11.2516469","11.2516469","201.1851852","201.1851852"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02679","","","","3","3","8.88","17","17","2.42","0.76","6","8.227211","52.1627197","2.5211358","1.5234833","209.3265381","112.447525","44.926178","5.7700434","8.9083796","14.5939093","0.3072872","50","11","22","3.18","12.06","34","0.142352941","0.044705882","0.093529412","11.33333333","11.33333333","5.666666667","5.666666667","1.06","1.06","2.96","2.96","50","26.3681592","100","0.6996","35.85185185","35.85185185","47.11111111","47.11111111","131.5555556","131.5555556","10.36444444","10.36444444","178.6666667","178.6666667"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02680","","","","3","3","1.48","16","9","4.37","0.3","5","6.0135746","0","2.4367118","1.3237448","232.421814","135.5997772","29.1415329","14.5226507","22.0842648","15.4922609","0.7196331","50.5","7","13.86138614","4.67","6.15","25","0.273125","0.033333333","0.1868","8.333333333","8.333333333","5.333333333","5.333333333","1.556666667","1.556666667","0.493333333","0.493333333","64","75.93495935","100","0.647326733","64.74074074","64.74074074","69.18518519","69.18518519","21.92592593","21.92592593","9.590025669","9.590025669","91.11111111","91.11111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02681","","","","3","3","3.27","16","10","4.94","0.71","5","7.161499","42.7255249","2.0074692","1.2513514","163.7845459","108.6998596","55.5890656","6.0815325","10.2063732","8.6093254","0.3740635","50.3","12.4","24.65208748","5.65","8.92","26","0.30875","0.071","0.217307692","8.666666667","8.666666667","5.333333333","5.333333333","1.883333333","1.883333333","1.09","1.09","61.53846154","63.34080717","100","1.392842942","73.18518519","73.18518519","83.7037037","83.7037037","48.44444444","48.44444444","20.63471026","20.63471026","132.1481481","132.1481481"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02682","","","","3","3","3.6","15","8","2.6","0.3","5","6.4510651","9.193512","1.6350107","1.1057963","113.510376","92.5140381","66.0440598","3.0951319","5.3887138","5.7030344","0.2160711","50.1","16.2","32.33532934","2.9","6.5","23","0.173333333","0.0375","0.126086957","7.666666667","7.666666667","5","5","0.966666667","0.966666667","1.2","1.2","65.2173913","44.61538462","100","0.937724551","38.51851852","38.51851852","42.96296296","42.96296296","53.33333333","53.33333333","13.89221557","13.89221557","96.2962963","96.2962963"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02683","","","","3","3","2.85","17","11","4.01","0.28","5","4.3104782","26.5756531","1.7369409","1.2165985","161.5800781","108.4588318","49.4351616","5.6385832","8.9208288","18.442627","0.3910093","50.6","10.2","20.15810277","4.29","7.14","28","0.235882353","0.025454545","0.153214286","9.333333333","9.333333333","5.666666667","5.666666667","1.43","1.43","0.95","0.95","60.71428571","60.08403361","100","0.864782609","59.40740741","59.40740741","63.55555556","63.55555556","42.22222222","42.22222222","12.8115942","12.8115942","105.7777778","105.7777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02684","","","","3","3","13.08","14","34","1.91","1.33","5","8.5746231","46.1305695","2.2962785","1.3375554","168.7119141","115.2389374","41.6092072","6.3089228","10.5862436","19.2295914","0.0287209","50.4","10.9","21.62698413","3.24","16.32","48","0.136428571","0.039117647","0.0675","16","16","4.666666667","4.666666667","1.08","1.08","4.36","4.36","29.16666667","19.85294118","100","0.700714286","28.2962963","28.2962963","48","48","193.7777778","193.7777778","10.38095238","10.38095238","241.7777778","241.7777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02685","","","","3","3","0.32","9","16","1.42","0.79","4","8.8391113","45.012764","2.5579126","1.7044988","98.489624","122.3407593","44.2483444","3.3496075","6.7152677","22.0278549","0.5043907","50","10.8","21.6","2.21","2.53","25","0.157777778","0.049375","0.0884","8.333333333","8.333333333","3","3","0.736666667","0.736666667","0.106666667","0.106666667","36","87.35177866","100","0.47736","21.03703704","21.03703704","32.74074074","32.74074074","4.740740741","4.740740741","7.072","7.072","37.48148148","37.48148148"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02686","","","","3","1","0.65","2","0","0.54","0","6","3.9755535","37.550354","1.4930258","0.9331656","66.9683838","78.2967834","47.368927","9.6679506","14.1431236","11.5064592","0.3275137","50.4","10.5","20.83333333","0.54","1.19","2","0.27","","0.27","2","0.666666667","2","0.666666667","0.54","0.18","0.65","0.216666667","100","45.37815126","33.33333333","0.1125","8","24","8","24","9.62962963","28.88888889","1.666666667","5","17.62962963","52.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-02687","","","","3","3","4.37","16","6","4.47","0.22","5","4.6285667","41.7773819","1.8741245","1.2085605","70.2901611","78.8208313","51.2867966","6.0053511","8.895071","12.5615978","0.4945927","50.3","10.3","20.47713718","4.69","9.06","22","0.279375","0.036666667","0.213181818","7.333333333","7.333333333","5.333333333","5.333333333","1.563333333","1.563333333","1.456666667","1.456666667","72.72727273","51.76600442","100","0.960377734","66.22222222","66.22222222","69.48148148","69.48148148","64.74074074","64.74074074","14.22781828","14.22781828","134.2222222","134.2222222"
