"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03836","","","","3","2","0.45","3","0.87","0.25","5","7.0574026","32.0374146","1.9838557","1.2692337","122.753418","103.4568481","55.76371","2.4671879","4.6508632","16.4907799","0.3573914","50.3","15.5","30.81510934","1.12","1.57","0.29","1.5","1","0.56","0.373333333","0.225","0.15","71.33757962","66.66666667","0.345129225","12.88888889","19.33333333","16.59259259","24.88888889","6.666666667","10","5.11302555","7.669538326","23.25925926","34.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03837","","","","3","2","0.33","3","0.4","0.21","5","","","","","","","","","","","","","","","0.61","0.94","0.133333333","1.5","1","0.305","0.203333333","0.165","0.11","64.89361702","66.66666667","","5.925925926","8.888888889","9.037037037","13.55555556","4.888888889","7.333333333","","","13.92592593","20.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03838","","","","3","3","1.85","15","2.64","0.18","5","8.2097578","42.9288788","2.3230767","1.4953356","108.8011475","138.9985962","49.6050873","2.2398977","5.2456431","21.1103115","0.3607912","50.1","12.9","25.74850299","2.82","4.67","0.176","5","5","0.94","0.94","0.616666667","0.616666667","60.38543897","100","0.726107784","39.11111111","39.11111111","41.77777778","41.77777778","27.40740741","27.40740741","10.75715236","10.75715236","69.18518519","69.18518519"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03839","","","","3","2","1.62","9","2.6","0.58","5","4.1710052","21.5507965","1.7169828","1.184514","78.0341797","91.9109039","54.9215279","2.7065487","4.6257353","18.610239","0.4697161","48.2","12.8","26.5560166","3.18","4.8","0.288888889","4.5","3","1.59","1.06","0.81","0.54","66.25","66.66666667","0.844481328","38.51851852","57.77777778","47.11111111","70.66666667","24","36","12.51083449","18.76625173","71.11111111","106.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03840","","","","3","3","0.26","5","0.71","0.13","5","4.476614","28.0521545","1.4691486","1.0531092","125.4844971","80.4654236","59.7121086","2.8968058","4.5948043","14.6573067","0.2994547","50.5","15.3","30.2970297","0.84","1.1","0.142","1.666666667","1.666666667","0.28","0.28","0.086666667","0.086666667","76.36363636","100","0.25449505","10.51851852","10.51851852","12.44444444","12.44444444","3.851851852","3.851851852","3.77029703","3.77029703","16.2962963","16.2962963"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03841","","","","3","3","0.44","10","1.79","0.15","5","5.8208523","31.0393372","1.7715297","1.1851068","88.4343262","88.8104401","57.1927719","2.4135571","4.3819976","17.4628506","0.4760895","50.6","14.7","29.0513834","1.94","2.38","0.179","3.333333333","3.333333333","0.646666667","0.646666667","0.146666667","0.146666667","81.51260504","100","0.563596838","26.51851852","26.51851852","28.74074074","28.74074074","6.518518519","6.518518519","8.349582784","8.349582784","35.25925926","35.25925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03842","","","","3","1","1.05","2","1.77","0.12","5","5.3631401","58.136261","2.0124469","1.3946667","222.7540894","116.9578705","52.4606857","1.6838589","3.1125374","21.4396648","0.4258575","50.4","14.3","28.37301587","1.89","2.94","0.885","2","0.666666667","1.89","0.63","1.05","0.35","64.28571429","33.33333333","0.53625","26.22222222","78.66666667","28","84","15.55555556","46.66666667","7.944444444","23.83333333","43.55555556","130.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03843","","","","3","3","2.64","11","4.23","0.41","5","5.5770645","52.7195511","1.982398","1.3934851","138.2437744","109.2606659","55.169384","1.5333376","2.894958","18.2350292","0.6486435","50.1","14.8","29.54091816","4.64","7.28","0.384545455","3.666666667","3.666666667","1.546666667","1.546666667","0.88","0.88","63.73626374","100","1.370698603","62.66666667","62.66666667","68.74074074","68.74074074","39.11111111","39.11111111","20.30664597","20.30664597","107.8518519","107.8518519"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03844","","","","3","3","1.76","11","4.25","0.38","5","5.0351639","60.2625122","1.885602","1.3067307","136.0919189","108.3835754","50.1834793","1.9394169","3.786716","23.8033848","0.7616196","46.5","12.5","26.88172043","4.63","6.39","0.386363636","3.666666667","3.666666667","1.543333333","1.543333333","0.586666667","0.586666667","72.45696401","100","1.244623656","62.96296296","62.96296296","68.59259259","68.59259259","26.07407407","26.07407407","18.43886898","18.43886898","94.66666667","94.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03845","","","","3","3","0.85","5","1.23","0.4","5","5.3964691","60.3586807","1.990675","1.374578","173.8485107","111.9164124","55.2194405","1.4512129","3.1797371","19.4033604","0.5112095","50.7","14.2","28.00788955","1.63","2.48","0.246","1.666666667","1.666666667","0.543333333","0.543333333","0.283333333","0.283333333","65.72580645","100","0.4565286","18.22222222","18.22222222","24.14814815","24.14814815","12.59259259","12.59259259","6.763386661","6.763386661","36.74074074","36.74074074"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03846","","","","3","3","3.22","13","4.51","0.29","5","5.4025707","61.7156219","1.8738413","1.2549076","166.1577148","113.4190216","48.7530174","2.0719004","3.933248","26.1660461","0.40172","50.3","13.1","26.04373757","4.8","8.02","0.346923077","4.333333333","4.333333333","1.6","1.6","1.073333333","1.073333333","59.85037406","100","1.250099404","66.81481481","66.81481481","71.11111111","71.11111111","47.7037037","47.7037037","18.51999116","18.51999116","118.8148148","118.8148148"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03847","","","","3","3","0.89","8","1.81","0.36","5","6.2252398","53.6245956","2.180057","1.4483137","187.845459","125.0473785","50.4948692","1.8675814","3.8210335","21.3409004","0.7176237","50.2","13.4","26.69322709","2.17","3.06","0.22625","2.666666667","2.666666667","0.723333333","0.723333333","0.296666667","0.296666667","70.91503268","100","0.579243028","26.81481481","26.81481481","32.14814815","32.14814815","13.18518519","13.18518519","8.581378191","8.581378191","45.33333333","45.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03848","","","","3","3","1.68","7","2.41","0","5","7.2951975","63.3713531","2.3505569","1.6419072","177.7844238","121.1929779","49.8572998","1.7375593","3.6088533","22.4540329","0.6467886","50.7","13.4","26.42998028","2.41","4.09","0.344285714","2.333333333","2.333333333","0.803333333","0.803333333","0.56","0.56","58.92420538","100","0.636962525","35.7037037","35.7037037","35.7037037","35.7037037","24.88888889","24.88888889","9.436481847","9.436481847","60.59259259","60.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03849","","","","3","3","1.06","8","1.86","0.56","5","5.1070957","61.5986099","2.0325036","1.4604874","162.4871826","118.4009857","49.6365433","1.7816753","3.6970415","24.1715298","0.7372789","50.7","13.6","26.82445759","2.42","3.48","0.2325","2.666666667","2.666666667","0.806666667","0.806666667","0.353333333","0.353333333","69.54022989","100","0.649151874","27.55555556","27.55555556","35.85185185","35.85185185","15.7037037","15.7037037","9.617064797","9.617064797","51.55555556","51.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03850","","","","3","2","0.39","1","0.22","0.06","5","5.9547958","1.454422","1.8238125","1.3150425","89.8852539","91.1993256","62.7806168","1.98069","3.7063913","12.3810759","0.1867466","47.3","14.2","30.02114165","0.28","0.67","0.22","0.5","0.333333333","0.14","0.093333333","0.195","0.13","41.79104478","66.66666667","0.084059197","3.259259259","4.888888889","4.148148148","6.222222222","5.777777778","8.666666667","1.245321431","1.867982147","9.925925926","14.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03851","","","","3","1","1.89","6","1.76","0.14","5","4.1682434","8.4591522","1.6064291","1.1620517","104.6849365","107.0834198","60.7878075","3.0859575","5.5252433","13.1782579","0.3992691","50.4","13.4","26.58730159","1.9","3.79","0.293333333","6","2","1.9","0.633333333","1.89","0.63","50.13192612","33.33333333","0.50515873","26.07407407","78.22222222","28.14814815","84.44444444","28","84","7.483833039","22.45149912","56.14814815","168.4444444"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03852","","","","3","3","1.96","5","1.49","0.77","5","3.6944466","0","1.3211255","0.9411383","40.9111328","75.1556549","61.808342","3.5236387","5.5463371","12.4631615","0.626359","42.2","12.2","28.90995261","2.26","4.22","0.298","1.666666667","1.666666667","0.753333333","0.753333333","0.653333333","0.653333333","53.55450237","100","0.653364929","22.07407407","22.07407407","33.48148148","33.48148148","29.03703704","29.03703704","9.679480428","9.679480428","62.51851852","62.51851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03853","","","","3","3","2.45","9","2.2","0.65","5","6.0007706","8.6862793","1.7009583","1.2217207","83.5240479","96.2655182","62.819725","2.2973785","3.9810872","12.7920609","0.4323521","50.4","15.5","30.75396825","2.85","5.3","0.244444444","3","3","0.95","0.95","0.816666667","0.816666667","53.77358491","100","0.876488095","32.59259259","32.59259259","42.22222222","42.22222222","36.2962963","36.2962963","12.98500882","12.98500882","78.51851852","78.51851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03854","","","","3","2","3.64","5","2.77","0","5","4.5702267","1.9944916","1.8245687","1.2343774","66.1407471","96.1400604","58.9631958","3.6843748","6.1388946","13.2239799","0.6611013","50.1","12.9","25.74850299","2.77","6.41","0.554","2.5","1.666666667","1.385","0.923333333","1.82","1.213333333","43.21372855","66.66666667","0.713233533","41.03703704","61.55555556","41.03703704","61.55555556","53.92592593","80.88888889","10.56642271","15.84963407","94.96296296","142.4444444"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03855","","","","3","2","2.04","5","1.81","0.27","5","3.6947079","5.8471985","1.5747466","1.1478362","110.6397705","103.128479","59.1021957","3.7609673","6.2801118","13.1115713","0.6015835","50.7","13.4","26.42998028","2.08","4.12","0.362","2.5","1.666666667","1.04","0.693333333","1.02","0.68","50.48543689","66.66666667","0.54974359","26.81481481","40.22222222","30.81481481","46.22222222","30.22222222","45.33333333","8.144349478","12.21652422","61.03703704","91.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03856","","","","3","2","1.38","7","2.3","0.35","5","5.5856647","1.4873962","1.6736355","1.1544619","95.9935303","100.340744","61.789341","2.4220276","4.2641191","13.2811222","0.4903374","50.5","16.3","32.27722772","2.65","4.03","0.328571429","3.5","2.333333333","1.325","0.883333333","0.69","0.46","65.75682382","66.66666667","0.855346535","34.07407407","51.11111111","39.25925926","58.88888889","20.44444444","30.66666667","12.67180051","19.00770077","59.7037037","89.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03857","","","","3","3","4.45","15","4.07","0.51","5","5.4042492","11.0431061","1.8261447","1.0829816","79.7728271","101.0553589","58.2772064","3.9560881","6.3832498","13.4085331","0.3790188","50.4","13.1","25.99206349","4.58","9.03","0.271333333","5","5","1.526666667","1.526666667","1.483333333","1.483333333","50.71982281","100","1.190436508","60.2962963","60.2962963","67.85185185","67.85185185","65.92592593","65.92592593","17.63609641","17.63609641","133.7777778","133.7777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03858","","","","3","3","1.45","5","1.28","0.22","5","4.8140621","20.2615662","1.8394604","1.2017412","93.2150879","91.0785065","59.5691719","2.9601641","4.8631482","12.5707302","0.2768326","50.5","14.3","28.31683168","1.5","2.95","0.256","1.666666667","1.666666667","0.5","0.5","0.483333333","0.483333333","50.84745763","100","0.424752475","18.96296296","18.96296296","22.22222222","22.22222222","21.48148148","21.48148148","6.292629263","6.292629263","43.7037037","43.7037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03859","","","","3","3","1.94","2","0.46","0","5","6.9046125","19.182724","2.2444451","1.4061546","90.3695068","104.0769043","59.7348747","2.4665575","4.3783798","11.1337547","0.1285963","50","15.4","30.8","0.46","2.4","0.23","0.666666667","0.666666667","0.153333333","0.153333333","0.646666667","0.646666667","19.16666667","100","0.14168","6.814814815","6.814814815","6.814814815","6.814814815","28.74074074","28.74074074","2.098962963","2.098962963","35.55555556","35.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03860","","","","3","3","4.73","10","2.22","0.38","5","5.9928398","28.0708008","2.1887524","1.5048823","129.5614014","114.2914429","55.6219101","3.0266018","5.6269369","14.5613737","0.1126394","50.8","13.3","26.18110236","2.6","7.33","0.222","3.333333333","3.333333333","0.866666667","0.866666667","1.576666667","1.576666667","35.47066849","100","0.680708661","32.88888889","32.88888889","38.51851852","38.51851852","70.07407407","70.07407407","10.08457276","10.08457276","108.5925926","108.5925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03861","","","","3","2","2.72","6","1.96","0","5","5.787138","29.1445618","2.0154891","1.4011383","105.5454102","106.1963959","57.0417595","3.0263472","5.3296704","14.0760841","0.1624765","50.5","13.2","26.13861386","1.96","4.68","0.326666667","3","2","0.98","0.653333333","1.36","0.906666667","41.88034188","66.66666667","0.512316832","29.03703704","43.55555556","29.03703704","43.55555556","40.2962963","60.44444444","7.589878988","11.38481848","69.33333333","104"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03862","","","","3","3","0.66","7","1.22","0.1","5","4.1847134","12.1300964","1.6776733","1.1487656","118.7659912","86.6124573","60.7596054","2.8329","4.5457773","11.7407722","0.2833986","50.7","14.1","27.81065089","1.32","1.98","0.174285714","2.333333333","2.333333333","0.44","0.44","0.22","0.22","66.66666667","100","0.367100592","18.07407407","18.07407407","19.55555556","19.55555556","9.777777778","9.777777778","5.438527285","5.438527285","29.33333333","29.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03863","","","","3","3","1.76","28","4.56","0.83","5","3.5298939","21.2906799","1.6339383","1.1110802","98.1378174","76.7831421","58.5801048","3.7923765","5.6154585","12.5115738","0.216238","50.2","14","27.88844622","5.39","7.15","0.162857143","9.333333333","9.333333333","1.796666667","1.796666667","0.586666667","0.586666667","75.38461538","100","1.503187251","67.55555556","67.55555556","79.85185185","79.85185185","26.07407407","26.07407407","22.26944076","22.26944076","105.9259259","105.9259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03864","","","","3","3","2.1","8","1.67","0.14","5","5.4338322","24.7487183","1.8849053","1.2183242","105.8085938","89.4052429","58.1747055","3.5596371","5.7740283","12.6799774","0.5014172","50.7","13.7","27.02169625","1.81","3.91","0.20875","2.666666667","2.666666667","0.603333333","0.603333333","0.7","0.7","46.2915601","100","0.489092702","24.74074074","24.74074074","26.81481481","26.81481481","31.11111111","31.11111111","7.24581781","7.24581781","57.92592593","57.92592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03865","","","","3","3","1.63","7","1.09","0.22","5","6.520999","13.3283997","2.1169004","1.3699903","128.5551758","105.5113678","56.803791","3.0513783","5.1245565","12.5348749","0.076767","50.1","13.5","26.94610778","1.31","2.94","0.155714286","2.333333333","2.333333333","0.436666667","0.436666667","0.543333333","0.543333333","44.55782313","100","0.352994012","16.14814815","16.14814815","19.40740741","19.40740741","24.14814815","24.14814815","5.229540918","5.229540918","43.55555556","43.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03866","","","","3","3","1.75","16","3.38","0.54","5","3.0632095","5.309906","1.2839227","0.8937159","85.5283203","77.047348","63.3362732","4.4461832","6.6305909","9.278923","0.4144449","50.6","14.4","28.45849802","3.92","5.67","0.21125","5.333333333","5.333333333","1.306666667","1.306666667","0.583333333","0.583333333","69.13580247","100","1.115573123","50.07407407","50.07407407","58.07407407","58.07407407","25.92592593","25.92592593","16.52700922","16.52700922","84","84"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03867","","","","3","3","1.09","9","3.2","0.54","5","3.4333649","5.7002106","1.3266554","0.9046173","77.5024414","80.1088409","63.2017288","4.0805321","6.2317133","10.1214952","0.5228691","50.3","14.5","28.82703777","3.74","4.83","0.355555556","3","3","1.246666667","1.246666667","0.363333333","0.363333333","77.43271222","100","1.078131213","47.40740741","47.40740741","55.40740741","55.40740741","16.14814815","16.14814815","15.97231426","15.97231426","71.55555556","71.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03868","","","","3","3","0.58","8","1.76","0.35","5","4.1163311","11.6456146","1.4217515","0.9557281","123.1158447","100.7465057","64.6445923","4.132618","6.4100413","8.663866","0.7557745","50","15.4","30.8","2.11","2.69","0.22","2.666666667","2.666666667","0.703333333","0.703333333","0.193333333","0.193333333","78.43866171","100","0.64988","26.07407407","26.07407407","31.25925926","31.25925926","8.592592593","8.592592593","9.627851852","9.627851852","39.85185185","39.85185185"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03869","","","","3","3","3.15","10","3.85","0.25","5","4.7379093","16.0636749","1.5822306","1.1023297","96.878418","102.1991577","63.108654","3.8623028","6.6709371","10.0063438","0.1363382","50.3","14","27.83300199","4.1","7.25","0.385","3.333333333","3.333333333","1.366666667","1.366666667","1.05","1.05","56.55172414","100","1.141153082","57.03703704","57.03703704","60.74074074","60.74074074","46.66666667","46.66666667","16.90597158","16.90597158","107.4074074","107.4074074"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-03870","","","","3","3","1.74","10","3.1","0.74","5","3.429451","6.8538971","1.4313598","0.9616251","91.7514648","91.2202759","63.7481918","5.2296371","7.9712968","6.1949291","0.3790083","50.3","13.6","27.03777336","3.84","5.58","0.31","3.333333333","3.333333333","1.28","1.28","0.58","0.58","68.8172043","100","1.038250497","45.92592593","45.92592593","56.88888889","56.88888889","25.77777778","25.77777778","15.38148884","15.38148884","82.66666667","82.66666667"
