"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00011","","","","30","30","2","3","6","1","3","26","0","0","0","0","2.4","","","","","","","0","2.4","0","","","","0","0","0","0","0","0","0.092307692","0.08","","0","86.66666667","0","0","2.666666667","2.666666667","0","0","3.076923077","3.076923077"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00012","","","","30","28","3","3","7","2","2","26","0","42","0","0.6","3.6","8","1","1","9","9","0.12","0.6","4.2","42","","0.014285714","0.014285714","1.615384615","1.4","0","0","0.023076923","0.02","0.138461538","0.12","0","14.28571429","86.66666667","0","0.666666667","4","4.666666667","0","0.769230769","4.615384615","5.384615385"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00013","","","","30","30","2","3","8","2","2","30","0","1","0","0.05","10.4","8","1","1","3","9","0","0.05","10.45","1","","0.05","0.05","0.033333333","0.033333333","0","0","0.001666667","0.001666667","0.346666667","0.346666667","0","0.4784689","100","0","0.055555556","11.55555556","11.61111111","0","0.055555556","11.55555556","11.61111111"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00014","","","","30","30","2","2","8","1","2","25","0","0","0","0","8.4","","","","","","","0","8.4","0","","","","0","0","0","0","0","0","0.336","0.28","","0","83.33333333","0","0","9.333333333","9.333333333","0","0","11.2","11.2"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00015","","","","30","28","3","3","7","1","4","20","10","7","0.56","0.16","2.3","9","1","1","2","7","0","0.72","3.02","17","0.056","0.022857143","0.042352941","0.85","0.566666667","0.5","0.333333333","0.036","0.024","0.115","0.076666667","58.82352941","23.8410596","66.66666667","0.622222222","0.8","2.555555556","3.355555556","0.933333333","1.2","3.833333333","5.033333333"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00016","","","","30","26","4","4","6","2","3","20","1","2","0.06","0.08","1.2","5","1","1","3","9","0.12","0.14","1.34","3","0.06","0.04","0.046666667","0.15","0.1","0.05","0.033333333","0.007","0.004666667","0.06","0.04","33.33333333","10.44776119","66.66666667","0.066666667","0.155555556","1.333333333","1.488888889","0.1","0.233333333","2","2.233333333"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00017","","","","30","26","2","3","6","2","3","26","35","33","4","0.52","1.4","6","3","3","2","5","0.12","4.52","5.92","68","0.114285714","0.015757576","0.066470588","2.615384615","2.266666667","1.346153846","1.166666667","0.173846154","0.150666667","0.053846154","0.046666667","51.47058824","76.35135135","86.66666667","4.444444444","5.022222222","1.555555556","6.577777778","5.128205128","5.794871795","1.794871795","7.58974359"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00018","","","","30","28","5","5","5","2","5","26","12","12","0.84","0.28","1","9","1","1","3","7","0.12","1.12","2.12","24","0.07","0.023333333","0.046666667","0.923076923","0.8","0.461538462","0.4","0.043076923","0.037333333","0.038461538","0.033333333","50","52.83018868","86.66666667","0.933333333","1.244444444","1.111111111","2.355555556","1.076923077","1.435897436","1.282051282","2.717948718"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00019","","","","30","30","3","3","7","2","3","27","17","7","1.4","0.08","3.4","2","1","1","3","7","0","1.48","4.88","24","0.082352941","0.011428571","0.061666667","0.888888889","0.8","0.62962963","0.566666667","0.054814815","0.049333333","0.125925926","0.113333333","70.83333333","30.32786885","90","1.555555556","1.644444444","3.777777778","5.422222222","1.728395062","1.827160494","4.197530864","6.024691358"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00020","","","","30","30","2","2","7","1","2","29","10","6","0.8","0.1","3.6","8","2","3","3","7","0.12","0.9","4.5","16","0.08","0.016666667","0.05625","0.551724138","0.533333333","0.344827586","0.333333333","0.031034483","0.03","0.124137931","0.12","62.5","20","96.66666667","0.888888889","1","4","5","0.91954023","1.034482759","4.137931034","5.172413793"
