"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00516","","","","16","10","2","2","7","2","2","9","12","3","2","0.1","5","2","3","6","4","3","1.5","2.1","7.1","15","0.166666667","0.033333333","0.14","1.666666667","0.9375","1.333333333","0.75","0.233333333","0.13125","0.555555556","0.3125","80","29.57746479","56.25","4.166666667","4.375","10.41666667","14.79166667","7.407407407","7.777777778","18.51851852","26.2962963"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00517","","","","16","16","1","2","6","1","2","8","8","4","0.8","0.1","1","2","5","8","4","4","0","0.9","1.9","12","0.1","0.025","0.075","1.5","0.75","1","0.5","0.1125","0.05625","0.125","0.0625","66.66666667","47.36842105","50","1.666666667","1.875","2.083333333","3.958333333","3.333333333","3.75","4.166666667","7.916666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00518","","","","16","3","1","2","6","1","2","2","3","2","0.4","0.15","0.5","4","3","4","5","3","6.12","0.55","1.05","5","0.133333333","0.075","0.11","2.5","0.3125","1.5","0.1875","0.275","0.034375","0.25","0.03125","60","52.38095238","12.5","0.833333333","1.145833333","1.041666667","2.1875","6.666666667","9.166666667","8.333333333","17.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00519","","","","16","8","1","2","7","1","2","8","6","7","0.5","0.2","3.5","9","5","2","1","3","0","0.7","4.2","13","0.083333333","0.028571429","0.053846154","1.625","0.8125","0.75","0.375","0.0875","0.04375","0.4375","0.21875","46.15384615","16.66666667","50","1.041666667","1.458333333","7.291666667","8.75","2.083333333","2.916666667","14.58333333","17.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00520","","","","16","4","1","1","7","1","2","4","0","9","0","0.2","0.3","2","7","3","3","1","0.15","0.2","0.5","9","","0.022222222","0.022222222","2.25","0.5625","0","0","0.05","0.0125","0.075","0.01875","0","40","25","0","0.416666667","0.625","1.041666667","0","1.666666667","2.5","4.166666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00521","","","","16","6","1","2","6","1","2","6","8","8","1","0.2","2","6","3","8","3","3","4.61","1.2","3.2","16","0.125","0.025","0.075","2.666666667","1","1.333333333","0.5","0.2","0.075","0.333333333","0.125","50","37.5","37.5","2.083333333","2.5","4.166666667","6.666666667","5.555555556","6.666666667","11.11111111","17.77777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00522","","","","16","10","1","2","7","1","2","10","6","12","0.6","0.3","2","8","5","3","3","3","1.38","0.9","2.9","18","0.1","0.025","0.05","1.8","1.125","0.6","0.375","0.09","0.05625","0.2","0.125","33.33333333","31.03448276","62.5","1.25","1.875","4.166666667","6.041666667","2","3","6.666666667","9.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00523","","","","16","10","1","2","6","1","2","10","16","10","1.5","0.3","1.5","4","5","6","4","3","14.37","1.8","3.3","26","0.09375","0.03","0.069230769","2.6","1.625","1.6","1","0.18","0.1125","0.15","0.09375","61.53846154","54.54545455","62.5","3.125","3.75","3.125","6.875","5","6","5","11"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00524","","","","16","11","1","2","8","1","2","11","15","4","4","0.1","4.5","8","3","2","1","3","0","4.1","8.6","19","0.266666667","0.025","0.215789474","1.727272727","1.1875","1.363636364","0.9375","0.372727273","0.25625","0.409090909","0.28125","78.94736842","47.6744186","68.75","8.333333333","8.541666667","9.375","17.91666667","12.12121212","12.42424242","13.63636364","26.06060606"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00525","","","","16","3","1","1","8","1","2","3","1","4","0.1","0.1","2.5","2","9","3","1","1","0","0.2","2.7","5","0.1","0.025","0.04","1.666666667","0.3125","0.333333333","0.0625","0.066666667","0.0125","0.833333333","0.15625","20","7.407407407","18.75","0.208333333","0.416666667","5.208333333","5.625","1.111111111","2.222222222","27.77777778","30"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00526","","","","16","9","1","2","7","1","2","7","8","5","0.5","0.14","2.5","6","5","2","3","1","1.5","0.64","3.14","13","0.0625","0.028","0.049230769","1.857142857","0.8125","1.142857143","0.5","0.091428571","0.04","0.357142857","0.15625","61.53846154","20.38216561","43.75","1.041666667","1.333333333","5.208333333","6.541666667","2.380952381","3.047619048","11.9047619","14.95238095"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00527","","","","16","5","1","2","6","1","2","5","7","1","0.7","0.01","1.5","2","5","4","1","3","7.76","0.71","2.21","8","0.1","0.01","0.08875","1.6","0.5","1.4","0.4375","0.142","0.044375","0.3","0.09375","87.5","32.12669683","31.25","1.458333333","1.479166667","3.125","4.604166667","4.666666667","4.733333333","10","14.73333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00528","","","","16","6","1","2","6","2","2","6","8","5","1.5","0.1","1.5","8","3","8","5","3","3.03","1.6","3.1","13","0.1875","0.02","0.123076923","2.166666667","0.8125","1.333333333","0.5","0.266666667","0.1","0.25","0.09375","61.53846154","51.61290323","37.5","3.125","3.333333333","3.125","6.458333333","8.333333333","8.888888889","8.333333333","17.22222222"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00529","","","","16","9","2","1","7","1","2","9","5","3","0.6","0.06","4","6","5","2","4","1","0","0.66","4.66","8","0.12","0.02","0.0825","0.888888889","0.5","0.555555556","0.3125","0.073333333","0.04125","0.444444444","0.25","62.5","14.16309013","56.25","1.25","1.375","8.333333333","9.708333333","2.222222222","2.444444444","14.81481481","17.25925926"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00530","","","","16","5","1","2","6","1","2","4","7","3","0.5","0.1","1.5","2","5","2","3","3","0","0.6","2.1","10","0.071428571","0.033333333","0.06","2.5","0.625","1.75","0.4375","0.15","0.0375","0.375","0.09375","70","28.57142857","25","1.041666667","1.25","3.125","4.375","4.166666667","5","12.5","17.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00531","","","","16","6","1","1","7","1","2","6","0","0","0","0","4","","","","","","","0","4","0","","","","0","0","0","0","0","0","0.666666667","0.25","","0","37.5","0","0","8.333333333","8.333333333","0","0","22.22222222","22.22222222"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00532","","","","16","4","1","2","6","1","2","4","6","3","0.7","0.2","0.5","8","5","3","3","1","0.15","0.9","1.4","9","0.116666667","0.066666667","0.1","2.25","0.5625","1.5","0.375","0.225","0.05625","0.125","0.03125","66.66666667","64.28571429","25","1.458333333","1.875","1.041666667","2.916666667","5.833333333","7.5","4.166666667","11.66666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00533","","","","16","6","1","2","6","1","2","6","6","8","0.6","0.18","0.5","4","5","4","3","3","0.02","0.78","1.28","14","0.1","0.0225","0.055714286","2.333333333","0.875","1","0.375","0.13","0.04875","0.083333333","0.03125","42.85714286","60.9375","37.5","1.25","1.625","1.041666667","2.666666667","3.333333333","4.333333333","2.777777778","7.111111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00534","","","","16","8","2","2","7","1","2","8","5","6","0.7","0.18","1.5","8","5","6","3","3","0.02","0.88","2.38","11","0.14","0.03","0.08","1.375","0.6875","0.625","0.3125","0.11","0.055","0.1875","0.09375","45.45454545","36.97478992","50","1.458333333","1.833333333","3.125","4.958333333","2.916666667","3.666666667","6.25","9.916666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00535","","","","16","5","1","2","6","1","2","5","4","0","0.3","0","1.5","2","5","2","5","3","1.38","0.3","1.8","4","0.075","","0.075","0.8","0.25","0.8","0.25","0.06","0.01875","0.3","0.09375","100","16.66666667","31.25","0.625","0.625","3.125","3.75","2","2","10","12"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00536","","","","16","6","2","2","7","1","2","5","8","1","1.5","0.04","2","8","3","4","3","3","0.15","1.54","3.54","9","0.1875","0.04","0.171111111","1.8","0.5625","1.6","0.5","0.308","0.09625","0.4","0.125","88.88888889","43.50282486","31.25","3.125","3.208333333","4.166666667","7.375","10","10.26666667","13.33333333","23.6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00537","","","","16","7","1","2","6","1","2","6","4","8","0.2","0.18","0.3","4","7","3","4","3","14.37","0.38","0.68","12","0.05","0.0225","0.031666667","2","0.75","0.666666667","0.25","0.063333333","0.02375","0.05","0.01875","33.33333333","55.88235294","37.5","0.416666667","0.791666667","0.625","1.416666667","1.111111111","2.111111111","1.666666667","3.777777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00538","","","","16","9","1","1","6","1","2","5","0","2","0","0.04","2","2","9","3","1","1","1.38","0.04","2.04","2","","0.02","0.02","0.4","0.125","0","0","0.008","0.0025","0.4","0.125","0","1.960784314","31.25","0","0.083333333","4.166666667","4.25","0","0.266666667","13.33333333","13.6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00539","","","","16","13","2","2","7","1","2","13","8","3","1.5","0.05","2","2","3","6","6","4","0.15","1.55","3.55","11","0.1875","0.016666667","0.140909091","0.846153846","0.6875","0.615384615","0.5","0.119230769","0.096875","0.153846154","0.125","72.72727273","43.66197183","81.25","3.125","3.229166667","4.166666667","7.395833333","3.846153846","3.974358974","5.128205128","9.102564103"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00540","","","","16","6","2","2","6","1","2","5","6","0","1.5","0","2","6","3","4","3","1","0","1.5","3.5","6","0.25","","0.25","1.2","0.375","1.2","0.375","0.3","0.09375","0.4","0.125","100","42.85714286","31.25","3.125","3.125","4.166666667","7.291666667","10","10","13.33333333","23.33333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00541","","","","16","11","1","1","7","1","2","11","19","6","3","0.03","4","2","5","2","3","3","0.15","3.03","7.03","25","0.157894737","0.005","0.1212","2.272727273","1.5625","1.727272727","1.1875","0.275454545","0.189375","0.363636364","0.25","76","43.10099573","68.75","6.25","6.3125","8.333333333","14.64583333","9.090909091","9.181818182","12.12121212","21.3030303"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00542","","","","16","7","3","3","6","1","2","7","8","3","0.8","0.1","0.5","4","5","3","3","3","14.37","0.9","1.4","11","0.1","0.033333333","0.081818182","1.571428571","0.6875","1.142857143","0.5","0.128571429","0.05625","0.071428571","0.03125","72.72727273","64.28571429","43.75","1.666666667","1.875","1.041666667","2.916666667","3.80952381","4.285714286","2.380952381","6.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00543","","","","16","10","2","3","7","1","2","9","19","1","3","0.01","3.5","3","3","2","6","3","6.12","3.01","6.51","20","0.157894737","0.01","0.1505","2.222222222","1.25","2.111111111","1.1875","0.334444444","0.188125","0.388888889","0.21875","95","46.23655914","56.25","6.25","6.270833333","7.291666667","13.5625","11.11111111","11.14814815","12.96296296","24.11111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00544","","","","16","16","1","2","6","1","2","16","11","21","0.5","0.3","0.5","6","7","3","3","3","4.41","0.8","1.3","32","0.045454545","0.014285714","0.025","2","2","0.6875","0.6875","0.05","0.05","0.03125","0.03125","34.375","61.53846154","100","1.041666667","1.666666667","1.041666667","2.708333333","1.041666667","1.666666667","1.041666667","2.708333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00545","","","","16","6","1","2","7","1","2","6","5","2","1.5","0.1","2.5","8","3","1","4","1","4.92","1.6","4.1","7","0.3","0.05","0.228571429","1.166666667","0.4375","0.833333333","0.3125","0.266666667","0.1","0.416666667","0.15625","71.42857143","39.02439024","37.5","3.125","3.333333333","5.208333333","8.541666667","8.333333333","8.888888889","13.88888889","22.77777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00546","","","","16","8","2","2","6","1","2","8","4","2","0.4","0.03","3","6","5","3","3","1","5.46","0.43","3.43","6","0.1","0.015","0.071666667","0.75","0.375","0.5","0.25","0.05375","0.026875","0.375","0.1875","66.66666667","12.53644315","50","0.833333333","0.895833333","6.25","7.145833333","1.666666667","1.791666667","12.5","14.29166667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00547","","","","16","6","2","2","7","1","2","6","1","2","0.5","0.01","1.5","4","5","2","1","1","0.15","0.51","2.01","3","0.5","0.005","0.17","0.5","0.1875","0.166666667","0.0625","0.085","0.031875","0.25","0.09375","33.33333333","25.37313433","37.5","1.041666667","1.0625","3.125","4.1875","2.777777778","2.833333333","8.333333333","11.16666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00548","","","","16","13","2","2","6","1","2","13","7","10","1","0.2","2.5","6","3","8","4","3","14.37","1.2","3.7","17","0.142857143","0.02","0.070588235","1.307692308","1.0625","0.538461538","0.4375","0.092307692","0.075","0.192307692","0.15625","41.17647059","32.43243243","81.25","2.083333333","2.5","5.208333333","7.708333333","2.564102564","3.076923077","6.41025641","9.487179487"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00549","","","","16","10","1","2","7","1","2","10","13","5","1.5","0.12","4","6","3","3","4","3","4.41","1.62","5.62","18","0.115384615","0.024","0.09","1.8","1.125","1.3","0.8125","0.162","0.10125","0.4","0.25","72.22222222","28.82562278","62.5","3.125","3.375","8.333333333","11.70833333","5","5.4","13.33333333","18.73333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00550","","","","16","10","2","2","6","1","2","9","2","13","0.1","0.2","0.5","4","9","3","6","3","7.76","0.3","0.8","15","0.05","0.015384615","0.02","1.666666667","0.9375","0.222222222","0.125","0.033333333","0.01875","0.055555556","0.03125","13.33333333","37.5","56.25","0.208333333","0.625","1.041666667","1.666666667","0.37037037","1.111111111","1.851851852","2.962962963"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00551","","","","16","10","2","2","5","2","2","10","4","1","0.22","0.02","0.5","2","5","3","7","3","0.15","0.24","0.74","5","0.055","0.02","0.048","0.5","0.3125","0.4","0.25","0.024","0.015","0.05","0.03125","80","32.43243243","62.5","0.458333333","0.5","1.041666667","1.541666667","0.733333333","0.8","1.666666667","2.466666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00552","","","","16","7","2","2","5","2","2","6","1","5","0.1","0.04","0.2","4","5","3","4","3","0.15","0.14","0.34","6","0.1","0.008","0.023333333","1","0.375","0.166666667","0.0625","0.023333333","0.00875","0.033333333","0.0125","16.66666667","41.17647059","37.5","0.208333333","0.291666667","0.416666667","0.708333333","0.555555556","0.777777778","1.111111111","1.888888889"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00553","","","","16","8","1","2","5","1","2","6","0","9","0","0.01","0.1","4","9","9","4","3","14.37","0.01","0.11","9","","0.001111111","0.001111111","1.5","0.5625","0","0","0.001666667","0.000625","0.016666667","0.00625","0","9.090909091","37.5","0","0.020833333","0.208333333","0.229166667","0","0.055555556","0.555555556","0.611111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00554","","","","16","5","1","2","4","1","2","4","0","10","0","0.1","0.1","8","9","3","1","3","3.76","0.1","0.2","10","","0.01","0.01","2.5","0.625","0","0","0.025","0.00625","0.025","0.00625","0","50","25","0","0.208333333","0.208333333","0.416666667","0","0.833333333","0.833333333","1.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00555","","","","16","15","1","2","6","1","2","13","5","0","0.4","0","1.5","4","5","2","1","3","3.03","0.4","1.9","5","0.08","","0.08","0.384615385","0.3125","0.384615385","0.3125","0.030769231","0.025","0.115384615","0.09375","100","21.05263158","81.25","0.833333333","0.833333333","3.125","3.958333333","1.025641026","1.025641026","3.846153846","4.871794872"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00556","","","","16","14","2","2","7","1","2","14","5","6","0.3","0.08","1.5","4","5","3","4","1","0","0.38","1.88","11","0.06","0.013333333","0.034545455","0.785714286","0.6875","0.357142857","0.3125","0.027142857","0.02375","0.107142857","0.09375","45.45454545","20.21276596","87.5","0.625","0.791666667","3.125","3.916666667","0.714285714","0.904761905","3.571428571","4.476190476"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00557","","","","16","12","1","2","6","1","2","12","20","6","3.5","0.06","1.5","4","3","4","7","6","14.37","3.56","5.06","26","0.175","0.01","0.136923077","2.166666667","1.625","1.666666667","1.25","0.296666667","0.2225","0.125","0.09375","76.92307692","70.35573123","75","7.291666667","7.416666667","3.125","10.54166667","9.722222222","9.888888889","4.166666667","14.05555556"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00558","","","","16","3","1","2","5","1","2","1","0","3","0","0.04","0.2","2","9","3","3","4","0.15","0.04","0.24","3","","0.013333333","0.013333333","3","0.1875","0","0","0.04","0.0025","0.2","0.0125","0","16.66666667","6.25","0","0.083333333","0.416666667","0.5","0","1.333333333","6.666666667","8"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00559","","","","16","11","2","2","6","1","3","10","17","2","1.5","0.02","2","4","3","6","6","4","0.02","1.52","3.52","19","0.088235294","0.01","0.08","1.9","1.1875","1.7","1.0625","0.152","0.095","0.2","0.125","89.47368421","43.18181818","62.5","3.125","3.166666667","4.166666667","7.333333333","5","5.066666667","6.666666667","11.73333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00560","","","","16","3","1","2","5","1","3","3","3","3","0.26","0.02","0.08","2","5","3","4","3","4.92","0.28","0.36","6","0.086666667","0.006666667","0.046666667","2","0.375","1","0.1875","0.093333333","0.0175","0.026666667","0.005","50","77.77777778","18.75","0.541666667","0.583333333","0.166666667","0.75","2.888888889","3.111111111","0.888888889","4"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00561","","","","16","9","1","2","6","1","2","9","9","4","1.5","0.02","2.5","6","3","6","1","1","0","1.52","4.02","13","0.166666667","0.005","0.116923077","1.444444444","0.8125","1","0.5625","0.168888889","0.095","0.277777778","0.15625","69.23076923","37.81094527","56.25","3.125","3.166666667","5.208333333","8.375","5.555555556","5.62962963","9.259259259","14.88888889"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00562","","","","16","9","3","3","5","2","2","9","9","7","0.6","0.11","1","2","5","2","4","3","0","0.71","1.71","16","0.066666667","0.015714286","0.044375","1.777777778","1","1","0.5625","0.078888889","0.044375","0.111111111","0.0625","56.25","41.52046784","56.25","1.25","1.479166667","2.083333333","3.5625","2.222222222","2.62962963","3.703703704","6.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00563","","","","16","10","1","2","8","1","2","8","24","9","4.5","0.42","7.5","4","3","8","4","1","4.61","4.92","12.42","33","0.1875","0.046666667","0.149090909","4.125","2.0625","3","1.5","0.615","0.3075","0.9375","0.46875","72.72727273","39.61352657","50","9.375","10.25","15.625","25.875","18.75","20.5","31.25","51.75"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00564","","","","16","13","1","2","7","2","2","13","14","5","1.5","0.06","4.5","8","3","4","6","3","1.38","1.56","6.06","19","0.107142857","0.012","0.082105263","1.461538462","1.1875","1.076923077","0.875","0.12","0.0975","0.346153846","0.28125","73.68421053","25.74257426","81.25","3.125","3.25","9.375","12.625","3.846153846","4","11.53846154","15.53846154"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00565","","","","16","15","1","2","6","1","2","14","7","12","1.5","0.2","1.5","6","3","6","6","4","0.15","1.7","3.2","19","0.214285714","0.016666667","0.089473684","1.357142857","1.1875","0.5","0.4375","0.121428571","0.10625","0.107142857","0.09375","36.84210526","53.125","87.5","3.125","3.541666667","3.125","6.666666667","3.571428571","4.047619048","3.571428571","7.619047619"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00566","","","","16","7","1","2","5","1","2","7","13","11","1.5","0.2","1.5","8","5","3","4","3","14.37","1.7","3.2","24","0.115384615","0.018181818","0.070833333","3.428571429","1.5","1.857142857","0.8125","0.242857143","0.10625","0.214285714","0.09375","54.16666667","53.125","43.75","3.125","3.541666667","3.125","6.666666667","7.142857143","8.095238095","7.142857143","15.23809524"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00567","","","","16","6","1","2","5","1","2","6","9","0","1.5","0","0.5","8","5","6","3","1","4.61","1.5","2","9","0.166666667","","0.166666667","1.5","0.5625","1.5","0.5625","0.25","0.09375","0.083333333","0.03125","100","75","37.5","3.125","3.125","1.041666667","4.166666667","8.333333333","8.333333333","2.777777778","11.11111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00568","","","","16","1","1","2","4","1","2","1","0","4","0","0.1","0.08","2","7","3","1","1","0.12","0.1","0.18","4","","0.025","0.025","4","0.25","0","0","0.1","0.00625","0.08","0.005","0","55.55555556","6.25","0","0.208333333","0.166666667","0.375","0","3.333333333","2.666666667","6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00569","","","","16","10","1","2","8","1","2","9","12","4","1.5","0.1","5.5","6","5","3","4","4","0","1.6","7.1","16","0.125","0.025","0.1","1.777777778","1","1.333333333","0.75","0.177777778","0.1","0.611111111","0.34375","75","22.53521127","56.25","3.125","3.333333333","11.45833333","14.79166667","5.555555556","5.925925926","20.37037037","26.2962963"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00570","","","","16","5","2","2","7","2","2","4","3","4","0.3","0.02","1.5","8","5","2","4","1","7.76","0.32","1.82","7","0.1","0.005","0.045714286","1.75","0.4375","0.75","0.1875","0.08","0.02","0.375","0.09375","42.85714286","17.58241758","25","0.625","0.666666667","3.125","3.791666667","2.5","2.666666667","12.5","15.16666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00571","","","","16","3","1","2","5","1","2","1","0","3","0","0.04","0.06","2","7","3","3","3","0","0.04","0.1","3","","0.013333333","0.013333333","3","0.1875","0","0","0.04","0.0025","0.06","0.00375","0","40","6.25","0","0.083333333","0.125","0.208333333","0","1.333333333","2","3.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00572","","","","16","7","3","2","5","1","2","7","3","4","0.46","0.08","0.5","4","5","4","3","6","5.46","0.54","1.04","7","0.153333333","0.02","0.077142857","1","0.4375","0.428571429","0.1875","0.077142857","0.03375","0.071428571","0.03125","42.85714286","51.92307692","43.75","0.958333333","1.125","1.041666667","2.166666667","2.19047619","2.571428571","2.380952381","4.952380952"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00573","","","","16","13","1","2","5","1","2","11","1","17","0.08","0.12","0.5","4","9","9","1","3","11.03","0.2","0.7","18","0.08","0.007058824","0.011111111","1.636363636","1.125","0.090909091","0.0625","0.018181818","0.0125","0.045454545","0.03125","5.555555556","28.57142857","68.75","0.166666667","0.416666667","1.041666667","1.458333333","0.242424242","0.606060606","1.515151515","2.121212121"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00574","","","","16","4","1","2","5","1","2","4","1","5","0.08","0.12","0.5","4","7","3","4","3","0.69","0.2","0.7","6","0.08","0.024","0.033333333","1.5","0.375","0.25","0.0625","0.05","0.0125","0.125","0.03125","16.66666667","28.57142857","25","0.166666667","0.416666667","1.041666667","1.458333333","0.666666667","1.666666667","4.166666667","5.833333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00575","","","","16","6","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00576","","","","16","11","1","2","6","1","2","10","6","12","0.46","0.26","1","2","7","3","1","3","0","0.72","1.72","18","0.076666667","0.021666667","0.04","1.8","1.125","0.6","0.375","0.072","0.045","0.1","0.0625","33.33333333","41.86046512","62.5","0.958333333","1.5","2.083333333","3.583333333","1.533333333","2.4","3.333333333","5.733333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00577","","","","16","10","1","2","7","1","2","10","14","6","1.5","0.08","4","2","3","6","4","3","0.15","1.58","5.58","20","0.107142857","0.013333333","0.079","2","1.25","1.4","0.875","0.158","0.09875","0.4","0.25","70","28.31541219","62.5","3.125","3.291666667","8.333333333","11.625","5","5.266666667","13.33333333","18.6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00578","","","","16","11","1","2","7","1","2","11","11","7","1.5","0.2","3.5","8","3","4","4","3","3.03","1.7","5.2","18","0.136363636","0.028571429","0.094444444","1.636363636","1.125","1","0.6875","0.154545455","0.10625","0.318181818","0.21875","61.11111111","32.69230769","68.75","3.125","3.541666667","7.291666667","10.83333333","4.545454545","5.151515152","10.60606061","15.75757576"
