"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00170","","","","16","16","1","3","8","1","1","16","67","28","11","0.55","5.6","6","2","4","6","10.5","11.55","17.15","95","0.164179104","0.019642857","0.121578947","5.9375","5.9375","4.1875","4.1875","0.721875","0.721875","0.35","0.35","70.52631579","67.34693878","100","22.91666667","24.0625","11.66666667","35.72916667","22.91666667","24.0625","11.66666667","35.72916667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00171","","","","16","15","2","3","8","1","2","15","29","23","7","0.6","7.2","6","1","2","4","0.15","7.6","14.8","52","0.24137931","0.026086957","0.146153846","3.466666667","3.25","1.933333333","1.8125","0.506666667","0.475","0.48","0.45","55.76923077","51.35135135","93.75","14.58333333","15.83333333","15","30.83333333","15.55555556","16.88888889","16","32.88888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00172","","","","16","15","2","4","7","1","1","15","39","21","7","0.6","4.2","5","2","2","5","7.23","7.6","11.8","60","0.179487179","0.028571429","0.126666667","4","3.75","2.6","2.4375","0.506666667","0.475","0.28","0.2625","65","64.40677966","93.75","14.58333333","15.83333333","8.75","24.58333333","15.55555556","16.88888889","9.333333333","26.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00173","","","","16","15","1","3","7","1","1","15","48","47","6","1","3","4","3","2","4","10.5","7","10","95","0.125","0.021276596","0.073684211","6.333333333","5.9375","3.2","3","0.466666667","0.4375","0.2","0.1875","50.52631579","70","93.75","12.5","14.58333333","6.25","20.83333333","13.33333333","15.55555556","6.666666667","22.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00174","","","","16","16","4","4","5","1","2","16","25","11","3.6","0.34","1.6","4","2","5","3","11.03","3.94","5.54","36","0.144","0.030909091","0.109444444","2.25","2.25","1.5625","1.5625","0.24625","0.24625","0.1","0.1","69.44444444","71.11913357","100","7.5","8.208333333","3.333333333","11.54166667","7.5","8.208333333","3.333333333","11.54166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00175","","","","16","16","1","2","8","1","2","16","39","25","10","0.5","5.8","8","1","2","5","0","10.5","16.3","64","0.256410256","0.02","0.1640625","4","4","2.4375","2.4375","0.65625","0.65625","0.3625","0.3625","60.9375","64.41717791","100","20.83333333","21.875","12.08333333","33.95833333","20.83333333","21.875","12.08333333","33.95833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00176","","","","16","13","4","4","8","3","1","11","39","13","5.6","0.4","2.5","4","2","1","4","12.39","6","8.5","52","0.143589744","0.030769231","0.115384615","4.727272727","3.25","3.545454545","2.4375","0.545454545","0.375","0.227272727","0.15625","75","70.58823529","68.75","11.66666667","12.5","5.208333333","17.70833333","16.96969697","18.18181818","7.575757576","25.75757576"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00177","","","","16","14","2","3","8","1","1","14","56","26","11.5","0.84","9","2","1","8","4","3.76","12.34","21.34","82","0.205357143","0.032307692","0.150487805","5.857142857","5.125","4","3.5","0.881428571","0.77125","0.642857143","0.5625","68.29268293","57.82567948","87.5","23.95833333","25.70833333","18.75","44.45833333","27.38095238","29.38095238","21.42857143","50.80952381"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00178","","","","16","14","1","3","8","1","1","14","49","24","11","0.87","7","5","1","5","5","7.23","11.87","18.87","73","0.224489796","0.03625","0.16260274","5.214285714","4.5625","3.5","3.0625","0.847857143","0.741875","0.5","0.4375","67.12328767","62.90408055","87.5","22.91666667","24.72916667","14.58333333","39.3125","26.19047619","28.26190476","16.66666667","44.92857143"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00179","","","","16","14","1","2","6","1","3","13","31","50","8","1","2.5","5","2","1","5","12.39","9","11.5","81","0.258064516","0.02","0.111111111","6.230769231","5.0625","2.384615385","1.9375","0.692307692","0.5625","0.192307692","0.15625","38.27160494","78.26086957","81.25","16.66666667","18.75","5.208333333","23.95833333","20.51282051","23.07692308","6.41025641","29.48717949"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00180","","","","16","16","3","3","7","1","1","15","38","27","6.2","1","6.8","8","3","1","3","1.65","7.2","14","65","0.163157895","0.037037037","0.110769231","4.333333333","4.0625","2.533333333","2.375","0.48","0.45","0.453333333","0.425","58.46153846","51.42857143","93.75","12.91666667","15","14.16666667","29.16666667","13.77777778","16","15.11111111","31.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00181","","","","16","11","1","4","8","1","1","11","28","14","4","0.67","2","4","2","1","5","1.17","4.67","6.67","42","0.142857143","0.047857143","0.111190476","3.818181818","2.625","2.545454545","1.75","0.424545455","0.291875","0.181818182","0.125","66.66666667","70.0149925","68.75","8.333333333","9.729166667","4.166666667","13.89583333","12.12121212","14.15151515","6.060606061","20.21212121"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00182","","","","16","14","1","2","7","1","3","13","41","33","5.8","0.68","4","4","3","1","3","12.39","6.48","10.48","74","0.141463415","0.020606061","0.087567568","5.692307692","4.625","3.153846154","2.5625","0.498461538","0.405","0.307692308","0.25","55.40540541","61.83206107","81.25","12.08333333","13.5","8.333333333","21.83333333","14.87179487","16.61538462","10.25641026","26.87179487"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00183","","","","16","16","1","3","7","1","1","9","23","8","3.8","0.25","2.8","6","4","8","3","14.37","4.05","6.85","31","0.165217391","0.03125","0.130645161","3.444444444","1.9375","2.555555556","1.4375","0.45","0.253125","0.311111111","0.175","74.19354839","59.12408759","56.25","7.916666667","8.4375","5.833333333","14.27083333","14.07407407","15","10.37037037","25.37037037"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00184","","","","16","16","3","4","6","1","1","15","30","16","6.4","0.6","7","2","2","6","2","0","7","14","46","0.213333333","0.0375","0.152173913","3.066666667","2.875","2","1.875","0.466666667","0.4375","0.466666667","0.4375","65.2173913","50","93.75","13.33333333","14.58333333","14.58333333","29.16666667","14.22222222","15.55555556","15.55555556","31.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00185","","","","16","16","3","3","7","3","1","10","7","7","2","0.27","2.6","6","2","3","2","10.5","2.27","4.87","14","0.285714286","0.038571429","0.162142857","1.4","0.875","0.7","0.4375","0.227","0.141875","0.26","0.1625","50","46.61190965","62.5","4.166666667","4.729166667","5.416666667","10.14583333","6.666666667","7.566666667","8.666666667","16.23333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00186","","","","16","13","1","4","8","1","1","13","24","18","4","0.87","5.6","6","6","3","6","1.17","4.87","10.47","42","0.166666667","0.048333333","0.115952381","3.230769231","2.625","1.846153846","1.5","0.374615385","0.304375","0.430769231","0.35","57.14285714","46.51384909","81.25","8.333333333","10.14583333","11.66666667","21.8125","10.25641026","12.48717949","14.35897436","26.84615385"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00187","","","","16","14","1","4","8","1","1","14","25","52","2","1.6","8","2","6","3","2","0","3.6","11.6","77","0.08","0.030769231","0.046753247","5.5","4.8125","1.785714286","1.5625","0.257142857","0.225","0.571428571","0.5","32.46753247","31.03448276","87.5","4.166666667","7.5","16.66666667","24.16666667","4.761904762","8.571428571","19.04761905","27.61904762"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00188","","","","16","14","2","2","8","1","1","14","50","50","6.8","0.5","10","2","3","1","4","0","7.3","17.3","100","0.136","0.01","0.073","7.142857143","6.25","3.571428571","3.125","0.521428571","0.45625","0.714285714","0.625","50","42.19653179","87.5","14.16666667","15.20833333","20.83333333","36.04166667","16.19047619","17.38095238","23.80952381","41.19047619"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00189","","","","16","14","1","4","7","1","1","13","41","19","5.2","0.4","5","6","4","5","3","0","5.6","10.6","60","0.126829268","0.021052632","0.093333333","4.615384615","3.75","3.153846154","2.5625","0.430769231","0.35","0.384615385","0.3125","68.33333333","52.83018868","81.25","10.83333333","11.66666667","10.41666667","22.08333333","13.33333333","14.35897436","12.82051282","27.17948718"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00190","","","","16","16","3","3","4","1","2","16","28","29","3.2","1","2.4","7","3","8","3","11.03","4.2","6.6","57","0.114285714","0.034482759","0.073684211","3.5625","3.5625","1.75","1.75","0.2625","0.2625","0.15","0.15","49.12280702","63.63636364","100","6.666666667","8.75","5","13.75","6.666666667","8.75","5","13.75"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00191","","","","16","16","2","2","5","1","1","16","35","17","5","0.43","1","6","3","1","5","1.17","5.43","6.43","52","0.142857143","0.025294118","0.104423077","3.25","3.25","2.1875","2.1875","0.339375","0.339375","0.0625","0.0625","67.30769231","84.44790047","100","10.41666667","11.3125","2.083333333","13.39583333","10.41666667","11.3125","2.083333333","13.39583333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00192","","","","16","12","2","3","7","1","3","12","36","22","4.6","0.52","2.2","6","4","4","4","0","5.12","7.32","58","0.127777778","0.023636364","0.088275862","4.833333333","3.625","3","2.25","0.426666667","0.32","0.183333333","0.1375","62.06896552","69.94535519","75","9.583333333","10.66666667","4.583333333","15.25","12.77777778","14.22222222","6.111111111","20.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00193","","","","16","14","3","4","6","1","1","14","34","22","6.6","0.6","2.6","6","3","8","4","3.76","7.2","9.8","56","0.194117647","0.027272727","0.128571429","4","3.5","2.428571429","2.125","0.514285714","0.45","0.185714286","0.1625","60.71428571","73.46938776","87.5","13.75","15","5.416666667","20.41666667","15.71428571","17.14285714","6.19047619","23.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00194","","","","16","13","2","5","7","1","1","13","11","22","2.6","0.6","3","6","3","1","2","0.15","3.2","6.2","33","0.236363636","0.027272727","0.096969697","2.538461538","2.0625","0.846153846","0.6875","0.246153846","0.2","0.230769231","0.1875","33.33333333","51.61290323","81.25","5.416666667","6.666666667","6.25","12.91666667","6.666666667","8.205128205","7.692307692","15.8974359"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00195","","","","16","12","2","3","7","1","1","12","24","13","4.2","0.47","2.2","6","2","3","3","10.5","4.67","6.87","37","0.175","0.036153846","0.126216216","3.083333333","2.3125","2","1.5","0.389166667","0.291875","0.183333333","0.1375","64.86486486","67.97671033","75","8.75","9.729166667","4.583333333","14.3125","11.66666667","12.97222222","6.111111111","19.08333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00196","","","","16","14","1","4","7","1","1","14","30","31","6","1","3.8","6","2","1","3","11.03","7","10.8","61","0.2","0.032258065","0.114754098","4.357142857","3.8125","2.142857143","1.875","0.5","0.4375","0.271428571","0.2375","49.18032787","64.81481481","87.5","12.5","14.58333333","7.916666667","22.5","14.28571429","16.66666667","9.047619048","25.71428571"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00197","","","","16","13","2","2","6","1","1","11","25","23","3.4","0.6","3.2","6","4","3","3","0","4","7.2","48","0.136","0.026086957","0.083333333","4.363636364","3","2.272727273","1.5625","0.363636364","0.25","0.290909091","0.2","52.08333333","55.55555556","68.75","7.083333333","8.333333333","6.666666667","15","10.3030303","12.12121212","9.696969697","21.81818182"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00198","","","","16","14","3","4","7","1","1","13","32","30","6","1","3","4","2","6","3","12.39","7","10","62","0.1875","0.033333333","0.112903226","4.769230769","3.875","2.461538462","2","0.538461538","0.4375","0.230769231","0.1875","51.61290323","70","81.25","12.5","14.58333333","6.25","20.83333333","15.38461538","17.94871795","7.692307692","25.64102564"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00199","","","","16","16","1","2","7","1","1","16","33","17","7","0.82","2.4","6","2","1","4","0.15","7.82","10.22","50","0.212121212","0.048235294","0.1564","3.125","3.125","2.0625","2.0625","0.48875","0.48875","0.15","0.15","66","76.51663405","100","14.58333333","16.29166667","5","21.29166667","14.58333333","16.29166667","5","21.29166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00200","","","","16","12","1","3","8","1","1","12","26","31","4.8","0.65","5","5","2","1","2","10.5","5.45","10.45","57","0.184615385","0.020967742","0.095614035","4.75","3.5625","2.166666667","1.625","0.454166667","0.340625","0.416666667","0.3125","45.61403509","52.15311005","75","10","11.35416667","10.41666667","21.77083333","13.33333333","15.13888889","13.88888889","29.02777778"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00201","","","","16","11","1","2","6","1","1","10","22","18","2.8","0.57","4","4","4","3","3","7.23","3.37","7.37","40","0.127272727","0.031666667","0.08425","4","2.5","2.2","1.375","0.337","0.210625","0.4","0.25","55","45.72591588","62.5","5.833333333","7.020833333","8.333333333","15.35416667","9.333333333","11.23333333","13.33333333","24.56666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00202","","","","16","16","2","4","7","1","1","16","40","42","6","1","8.2","5","4","1","2","0","7","15.2","82","0.15","0.023809524","0.085365854","5.125","5.125","2.5","2.5","0.4375","0.4375","0.5125","0.5125","48.7804878","46.05263158","100","12.5","14.58333333","17.08333333","31.66666667","12.5","14.58333333","17.08333333","31.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00203","","","","16","16","3","3","7","1","1","15","26","8","7","0.35","3.2","7","1","1","3","11.03","7.35","10.55","34","0.269230769","0.04375","0.216176471","2.266666667","2.125","1.733333333","1.625","0.49","0.459375","0.213333333","0.2","76.47058824","69.66824645","93.75","14.58333333","15.3125","6.666666667","21.97916667","15.55555556","16.33333333","7.111111111","23.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00204","","","","16","14","2","2","6","1","1","13","31","33","4","0.8","1","4","4","3","5","7.76","4.8","5.8","64","0.129032258","0.024242424","0.075","4.923076923","4","2.384615385","1.9375","0.369230769","0.3","0.076923077","0.0625","48.4375","82.75862069","81.25","8.333333333","10","2.083333333","12.08333333","10.25641026","12.30769231","2.564102564","14.87179487"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00205","","","","16","16","2","3","6","2","2","16","27","39","4.6","1","2","2","2","1","5","4.92","5.6","7.6","66","0.17037037","0.025641026","0.084848485","4.125","4.125","1.6875","1.6875","0.35","0.35","0.125","0.125","40.90909091","73.68421053","100","9.583333333","11.66666667","4.166666667","15.83333333","9.583333333","11.66666667","4.166666667","15.83333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00206","","","","16","16","1","2","7","2","1","13","12","12","2.8","0.25","1.5","2","1","2","3","0.02","3.05","4.55","24","0.233333333","0.020833333","0.127083333","1.846153846","1.5","0.923076923","0.75","0.234615385","0.190625","0.115384615","0.09375","50","67.03296703","81.25","5.833333333","6.354166667","3.125","9.479166667","7.179487179","7.820512821","3.846153846","11.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00207","","","","16","16","1","3","8","1","1","16","61","61","11","1.5","9.5","6","2","6","4","4.61","12.5","22","122","0.180327869","0.024590164","0.102459016","7.625","7.625","3.8125","3.8125","0.78125","0.78125","0.59375","0.59375","50","56.81818182","100","22.91666667","26.04166667","19.79166667","45.83333333","22.91666667","26.04166667","19.79166667","45.83333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00208","","","","16","15","1","4","7","1","2","13","46","40","7","1.2","6","6","2","3","4","0.15","8.2","14.2","86","0.152173913","0.03","0.095348837","6.615384615","5.375","3.538461538","2.875","0.630769231","0.5125","0.461538462","0.375","53.48837209","57.74647887","81.25","14.58333333","17.08333333","12.5","29.58333333","17.94871795","21.02564103","15.38461538","36.41025641"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00209","","","","16","16","4","4","5","1","1","12","8","6","1","0.25","0.5","4","6","3","2","12.39","1.25","1.75","14","0.125","0.041666667","0.089285714","1.166666667","0.875","0.666666667","0.5","0.104166667","0.078125","0.041666667","0.03125","57.14285714","71.42857143","75","2.083333333","2.604166667","1.041666667","3.645833333","2.777777778","3.472222222","1.388888889","4.861111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00210","","","","16","16","1","3","7","1","1","15","18","4","3","0.15","2","6","4","2","3","0","3.15","5.15","22","0.166666667","0.0375","0.143181818","1.466666667","1.375","1.2","1.125","0.21","0.196875","0.133333333","0.125","81.81818182","61.16504854","93.75","6.25","6.5625","4.166666667","10.72916667","6.666666667","7","4.444444444","11.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00211","","","","16","16","1","2","6","1","2","16","31","23","4","0.6","2","4","5","3","3","0.15","4.6","6.6","54","0.129032258","0.026086957","0.085185185","3.375","3.375","1.9375","1.9375","0.2875","0.2875","0.125","0.125","57.40740741","69.6969697","100","8.333333333","9.583333333","4.166666667","13.75","8.333333333","9.583333333","4.166666667","13.75"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00212","","","","16","15","1","3","8","1","1","14","33","42","4","1","3","2","3","3","2","0","5","8","75","0.121212121","0.023809524","0.066666667","5.357142857","4.6875","2.357142857","2.0625","0.357142857","0.3125","0.214285714","0.1875","44","62.5","87.5","8.333333333","10.41666667","6.25","16.66666667","9.523809524","11.9047619","7.142857143","19.04761905"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00213","","","","16","14","3","4","7","1","1","12","34","50","7","1","3","4","2","5","3","1.38","8","11","84","0.205882353","0.02","0.095238095","7","5.25","2.833333333","2.125","0.666666667","0.5","0.25","0.1875","40.47619048","72.72727273","75","14.58333333","16.66666667","6.25","22.91666667","19.44444444","22.22222222","8.333333333","30.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00214","","","","16","16","1","2","9","1","1","16","37","44","6","1","11","4","2","8","3","0","7","18","81","0.162162162","0.022727273","0.086419753","5.0625","5.0625","2.3125","2.3125","0.4375","0.4375","0.6875","0.6875","45.67901235","38.88888889","100","12.5","14.58333333","22.91666667","37.5","12.5","14.58333333","22.91666667","37.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00215","","","","16","16","1","4","8","1","1","11","26","40","4","1","4.5","7","2","1","3","1.74","5","9.5","66","0.153846154","0.025","0.075757576","6","4.125","2.363636364","1.625","0.454545455","0.3125","0.409090909","0.28125","39.39393939","52.63157895","68.75","8.333333333","10.41666667","9.375","19.79166667","12.12121212","15.15151515","13.63636364","28.78787879"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00216","","","","16","16","3","4","6","1","3","16","37","57","5","1.2","3.2","5","2","8","3","11.03","6.2","9.4","94","0.135135135","0.021052632","0.065957447","5.875","5.875","2.3125","2.3125","0.3875","0.3875","0.2","0.2","39.36170213","65.95744681","100","10.41666667","12.91666667","6.666666667","19.58333333","10.41666667","12.91666667","6.666666667","19.58333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00217","","","","16","16","1","3","5","1","2","16","10","22","1.6","1","2","2","3","2","3","0","2.6","4.6","32","0.16","0.045454545","0.08125","2","2","0.625","0.625","0.1625","0.1625","0.125","0.125","31.25","56.52173913","100","3.333333333","5.416666667","4.166666667","9.583333333","3.333333333","5.416666667","4.166666667","9.583333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00218","","","","16","16","4","4","6","1","1","16","32","22","5","0.6","1.5","3","3","2","3","6.12","5.6","7.1","54","0.15625","0.027272727","0.103703704","3.375","3.375","2","2","0.35","0.35","0.09375","0.09375","59.25925926","78.87323944","100","10.41666667","11.66666667","3.125","14.79166667","10.41666667","11.66666667","3.125","14.79166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00219","","","","16","15","2","3","6","1","1","12","18","27","2.5","0.87","1.5","6","3","8","3","0.69","3.37","4.87","45","0.138888889","0.032222222","0.074888889","3.75","2.8125","1.5","1.125","0.280833333","0.210625","0.125","0.09375","40","69.19917864","75","5.208333333","7.020833333","3.125","10.14583333","6.944444444","9.361111111","4.166666667","13.52777778"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00220","","","","16","15","3","4","5","3","1","15","20","16","1.7","0.4","2.5","2","4","3","2","1.38","2.1","4.6","36","0.085","0.025","0.058333333","2.4","2.25","1.333333333","1.25","0.14","0.13125","0.166666667","0.15625","55.55555556","45.65217391","93.75","3.541666667","4.375","5.208333333","9.583333333","3.777777778","4.666666667","5.555555556","10.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00221","","","","16","16","3","5","4","1","2","16","38","61","3.2","1","0.5","6","3","3","4","7.76","4.2","4.7","99","0.084210526","0.016393443","0.042424242","6.1875","6.1875","2.375","2.375","0.2625","0.2625","0.03125","0.03125","38.38383838","89.36170213","100","6.666666667","8.75","1.041666667","9.791666667","6.666666667","8.75","1.041666667","9.791666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00222","","","","16","15","1","2","7","1","3","15","40","36","4.5","0.68","3.6","7","2","4","2","4.61","5.18","8.78","76","0.1125","0.018888889","0.068157895","5.066666667","4.75","2.666666667","2.5","0.345333333","0.32375","0.24","0.225","52.63157895","58.9977221","93.75","9.375","10.79166667","7.5","18.29166667","10","11.51111111","8","19.51111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00223","","","","16","15","2","4","6","1","1","15","26","34","2.9","0.6","1","2","3","8","2","1.38","3.5","4.5","60","0.111538462","0.017647059","0.058333333","4","3.75","1.733333333","1.625","0.233333333","0.21875","0.066666667","0.0625","43.33333333","77.77777778","93.75","6.041666667","7.291666667","2.083333333","9.375","6.444444444","7.777777778","2.222222222","10"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00224","","","","16","16","3","3","6","1","1","15","20","35","2.5","1","1.9","6","4","3","3","7.23","3.5","5.4","55","0.125","0.028571429","0.063636364","3.666666667","3.4375","1.333333333","1.25","0.233333333","0.21875","0.126666667","0.11875","36.36363636","64.81481481","93.75","5.208333333","7.291666667","3.958333333","11.25","5.555555556","7.777777778","4.222222222","12"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00225","","","","16","16","3","4","5","1","1","16","23","36","2","0.6","0.6","6","4","4","4","4.92","2.6","3.2","59","0.086956522","0.016666667","0.044067797","3.6875","3.6875","1.4375","1.4375","0.1625","0.1625","0.0375","0.0375","38.98305085","81.25","100","4.166666667","5.416666667","1.25","6.666666667","4.166666667","5.416666667","1.25","6.666666667"
