"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003 "
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01915","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01916","","","","3","3","3","2","4","0.26","0.12","2","4","0.38","2.38","6","0.13","0.03","0.063333333","2","0.666666667","0.126666667","0.666666667","33.33333333","15.96638655","2.888888889","4.222222222","22.22222222","26.44444444","2","0.666666667","0.126666667","0.666666667","100","2.888888889","4.222222222","22.22222222","26.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01917","","","","3","2","2","0","4","0","0.32","1","5","0.32","1.32","4","","0.08","0.08","2","0","0.16","0.5","0","24.24242424","0","5.333333333","16.66666667","22","1.333333333","0","0.106666667","0.333333333","66.66666667","0","3.555555556","11.11111111","14.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01918","","","","3","2","2","0","2","0","0.12","0.5","6","0.12","0.62","2","","0.06","0.06","1","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.666666667","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01919","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01920","","","","3","3","3","11","3","3.25","0.28","8","3","3.53","11.53","14","0.295454545","0.093333333","0.252142857","4.666666667","3.666666667","1.176666667","2.666666667","78.57142857","30.61578491","36.11111111","39.22222222","88.88888889","128.1111111","4.666666667","3.666666667","1.176666667","2.666666667","100","36.11111111","39.22222222","88.88888889","128.1111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01921","","","","3","3","3","0","11","0","0.62","7.5","","0.62","8.12","11","","0.056363636","0.056363636","3.666666667","0","0.206666667","2.5","0","7.63546798","0","6.888888889","83.33333333","90.22222222","3.666666667","0","0.206666667","2.5","100","0","6.888888889","83.33333333","90.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01922","","","","3","2","1","0","2","0","0.12","0.5","5","0.12","0.62","2","","0.06","0.06","1","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.666666667","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01923","","","","3","3","3","0","5","0","0.38","7","3","0.38","7.38","5","","0.076","0.076","1.666666667","0","0.126666667","2.333333333","0","5.149051491","0","4.222222222","77.77777778","82","1.666666667","0","0.126666667","2.333333333","100","0","4.222222222","77.77777778","82"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01924","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01925","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01926","","","","3","1","1","5","0","0.62","0","7.5","3","0.62","8.12","5","0.124","","0.124","5","5","0.62","7.5","100","7.63546798","20.66666667","20.66666667","250","270.6666667","1.666666667","1.666666667","0.206666667","2.5","33.33333333","6.888888889","6.888888889","83.33333333","90.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01927","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01928","","","","3","3","3","2","1","0.48","0.12","6","3","0.6","6.6","3","0.24","0.12","0.2","1","0.666666667","0.2","2","66.66666667","9.090909091","5.333333333","6.666666667","66.66666667","73.33333333","1","0.666666667","0.2","2","100","5.333333333","6.666666667","66.66666667","73.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01929","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01930","","","","3","3","3","8","3","2.02","0.12","6","4","2.14","8.14","11","0.2525","0.04","0.194545455","3.666666667","2.666666667","0.713333333","2","72.72727273","26.28992629","22.44444444","23.77777778","66.66666667","90.44444444","3.666666667","2.666666667","0.713333333","2","100","22.44444444","23.77777778","66.66666667","90.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01931","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01932","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01933","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01934","","","","3","1","0","0","0","0","0","4","4","0","4","0","","","","0","0","0","4","","0","0","0","133.3333333","133.3333333","0","0","0","1.333333333","33.33333333","0","0","44.44444444","44.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02001","","","","3","2","1","2","1","0.23","0.1","0.5","5","0.33","0.83","3","0.115","0.1","0.11","1.5","1","0.165","0.25","66.66666667","39.75903614","3.833333333","5.5","8.333333333","13.83333333","1","0.666666667","0.11","0.166666667","66.66666667","2.555555556","3.666666667","5.555555556","9.222222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02002","","","","3","2","2","7","1","2.46","0.12","6","3","2.58","8.58","8","0.351428571","0.12","0.3225","4","3.5","1.29","3","87.5","30.06993007","41","43","100","143","2.666666667","2.333333333","0.86","2","66.66666667","27.33333333","28.66666667","66.66666667","95.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02003","","","","3","2","1","1","1","0.54","0.14","5","3","0.68","5.68","2","0.54","0.14","0.34","1","0.5","0.34","2.5","50","11.97183099","9","11.33333333","83.33333333","94.66666667","0.666666667","0.333333333","0.226666667","1.666666667","66.66666667","6","7.555555556","55.55555556","63.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02004","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02005","","","","3","1","0","0","0","0","0","4","4","0","4","0","","","","0","0","0","4","","0","0","0","133.3333333","133.3333333","0","0","0","1.333333333","33.33333333","0","0","44.44444444","44.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02006","","","","3","2","2","4","2","0.78","0.24","4","4","1.02","5.02","6","0.195","0.12","0.17","3","2","0.51","2","66.66666667","20.3187251","13","17","66.66666667","83.66666667","2","1.333333333","0.34","1.333333333","66.66666667","8.666666667","11.33333333","44.44444444","55.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02007","","","","3","3","3","4","2","0.62","0.25","5","3","0.87","5.87","6","0.155","0.125","0.145","2","1.333333333","0.29","1.666666667","66.66666667","14.82112436","6.888888889","9.666666667","55.55555556","65.22222222","2","1.333333333","0.29","1.666666667","100","6.888888889","9.666666667","55.55555556","65.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02008","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02009","","","","3","3","3","5","0","1.4","0","3","3","1.4","4.4","5","0.28","","0.28","1.666666667","1.666666667","0.466666667","1","100","31.81818182","15.55555556","15.55555556","33.33333333","48.88888889","1.666666667","1.666666667","0.466666667","1","100","15.55555556","15.55555556","33.33333333","48.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02010","","","","3","1","0","0","0","0","0","0.5","4","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02011","","","","3","1","0","0","0","0","0","3","4","0","3","0","","","","0","0","0","3","","0","0","0","100","100","0","0","0","1","33.33333333","0","0","33.33333333","33.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02012","","","","3","2","1","1","0","0.3","0","3","5","0.3","3.3","1","0.3","","0.3","0.5","0.5","0.15","1.5","100","9.090909091","5","5","50","55","0.333333333","0.333333333","0.1","1","66.66666667","3.333333333","3.333333333","33.33333333","36.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02013","","","","3","2","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.25","","0","0","0","8.333333333","8.333333333","0","0","0","0.166666667","66.66666667","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02014","","","","3","2","2","0","3","0","0.14","0.5","5","0.14","0.64","3","","0.046666667","0.046666667","1.5","0","0.07","0.25","0","21.875","0","2.333333333","8.333333333","10.66666667","1","0","0.046666667","0.166666667","66.66666667","0","1.555555556","5.555555556","7.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02015","","","","3","3","3","3","4","0.36","0.18","0.5","5","0.54","1.04","7","0.12","0.045","0.077142857","2.333333333","1","0.18","0.166666667","42.85714286","51.92307692","4","6","5.555555556","11.55555556","2.333333333","1","0.18","0.166666667","100","4","6","5.555555556","11.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02016","","","","3","3","3","0","3","0","0.2","2.5","5","0.2","2.7","3","","0.066666667","0.066666667","1","0","0.066666667","0.833333333","0","7.407407407","0","2.222222222","27.77777778","30","1","0","0.066666667","0.833333333","100","0","2.222222222","27.77777778","30"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02017","","","","3","2","0","0","0","0","0","2.5","5","0","2.5","0","","","","0","0","0","1.25","","0","0","0","41.66666667","41.66666667","0","0","0","0.833333333","66.66666667","0","0","27.77777778","27.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02018","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02019","","","","3","3","3","5","0","1.66","0","4","4","1.66","5.66","5","0.332","","0.332","1.666666667","1.666666667","0.553333333","1.333333333","100","29.32862191","18.44444444","18.44444444","44.44444444","62.88888889","1.666666667","1.666666667","0.553333333","1.333333333","100","18.44444444","18.44444444","44.44444444","62.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02020","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02021","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02022","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02023","","","","3","2","1","1","0","0.82","0","5","4","0.82","5.82","1","0.82","","0.82","0.5","0.5","0.41","2.5","100","14.08934708","13.66666667","13.66666667","83.33333333","97","0.333333333","0.333333333","0.273333333","1.666666667","66.66666667","9.111111111","9.111111111","55.55555556","64.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02024","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02025","","","","3","1","1","0","2","0","0.18","0.5","5","0.18","0.68","2","","0.09","0.09","2","0","0.18","0.5","0","26.47058824","0","6","16.66666667","22.66666667","0.666666667","0","0.06","0.166666667","33.33333333","0","2","5.555555556","7.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02026","","","","3","2","2","6","10","0.66","0.48","5","4","1.14","6.14","16","0.11","0.048","0.07125","8","3","0.57","2.5","37.5","18.56677524","11","19","83.33333333","102.3333333","5.333333333","2","0.38","1.666666667","66.66666667","7.333333333","12.66666667","55.55555556","68.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02027","","","","3","2","0","0","0","0","0","3","6","0","3","0","","","","0","0","0","1.5","","0","0","0","50","50","0","0","0","1","66.66666667","0","0","33.33333333","33.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02028","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02029","","","","3","2","2","4","0","0.32","0","0.5","6","0.32","0.82","4","0.08","","0.08","2","2","0.16","0.25","100","39.02439024","5.333333333","5.333333333","8.333333333","13.66666667","1.333333333","1.333333333","0.106666667","0.166666667","66.66666667","3.555555556","3.555555556","5.555555556","9.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02030","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02031","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02032","","","","3","1","1","2","1","0.54","0.12","0.5","4","0.66","1.16","3","0.27","0.12","0.22","3","2","0.66","0.5","66.66666667","56.89655172","18","22","16.66666667","38.66666667","1","0.666666667","0.22","0.166666667","33.33333333","6","7.333333333","5.555555556","12.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02033","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02034","","","","3","1","0","0","0","0","0","0.5","4","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02101","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02102","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02103","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02104","","","","3","3","3","5","4","1.1","0.26","4","4","1.36","5.36","9","0.22","0.065","0.151111111","3","1.666666667","0.453333333","1.333333333","55.55555556","25.37313433","12.22222222","15.11111111","44.44444444","59.55555556","3","1.666666667","0.453333333","1.333333333","100","12.22222222","15.11111111","44.44444444","59.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02105","","","","3","2","2","0","6","0","0.36","0.5","5","0.36","0.86","6","","0.06","0.06","3","0","0.18","0.25","0","41.86046512","0","6","8.333333333","14.33333333","2","0","0.12","0.166666667","66.66666667","0","4","5.555555556","9.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02106","","","","3","1","1","6","0","0.74","0","1.5","4","0.74","2.24","6","0.123333333","","0.123333333","6","6","0.74","1.5","100","33.03571429","24.66666667","24.66666667","50","74.66666667","2","2","0.246666667","0.5","33.33333333","8.222222222","8.222222222","16.66666667","24.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-02107","","","","3","2","2","3","2","0.88","0.12","1.5","4","1","2.5","5","0.293333333","0.06","0.2","2.5","1.5","0.5","0.75","60","40","14.66666667","16.66666667","25","41.66666667","1.666666667","1","0.333333333","0.5","66.66666667","9.777777778","11.11111111","16.66666667","27.77777778"
