"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Storage root dry matter content computing percent|CO_331:0000297","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00441","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00442","","","","","","","","","","","","","","","12","6","3","1","","","1","1","1","","2","3","2","","","1.05","","","","","","","","","","","","","0.35","0.0875","","","25","","","","","","2.916666667","11.66666667","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00443","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00444","","","","","","","","","","","","","","","12","12","4","","","","","","","","","","7","","","1.8","","","","","","","","","","","","","0.45","0.15","","","33.33333333","","","","","","5","15","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00445","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00446","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00447","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00448","","","","2.0205975","1.84","0.95","15.63","48.86","4.56","6.3","3.47","63.55","6.16","31.98935735","12","12","12","2","0","2","1","1","1","3","7","9","4","0","0.06","6.76","0.06","6.82","2","","0.03","0.03","0.166666667","0.166666667","0","0","0.005","0.005","0.563333333","0.563333333","0","0.879765396","100","0.019193614","0","0","0.166666667","0.166666667","18.77777778","18.77777778","0.053315596","0.053315596","18.94444444","18.94444444"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00449","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00450","","","","","","","","","","","","","","","12","4","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00451","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00452","","","","","","","","","","","","","","","12","5","5","2","1","1","1","1","1","","3","2","6","0.35","0.04","6.04","0.39","6.43","2","0.35","0.04","0.195","0.4","0.166666667","0.2","0.083333333","0.078","0.0325","1.208","0.503333333","50","6.065318818","41.66666667","","0.972222222","2.333333333","1.083333333","2.6","16.77777778","40.26666667","","","17.86111111","42.86666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00453","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00454","","","","","","","","","","","","","","","12","12","4","2","1","1","1","1","1","","6","8","6","0.1","0.08","2.6","0.18","2.78","2","0.1","0.08","0.09","0.5","0.166666667","0.25","0.083333333","0.045","0.015","0.65","0.216666667","50","6.474820144","33.33333333","","0.277777778","0.833333333","0.5","1.5","7.222222222","21.66666667","","","7.722222222","23.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00455","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00456","","","","","","","","","","","","","","","12","9","3","2","","","1","1","1","","1","3","4","","","1.9","","","","","","","","","","","","","0.633333333","0.158333333","","","25","","","","","","5.277777778","21.11111111","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00457","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00458","","","","","","","","","","","","","","","12","4","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00459","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00460","","","","8.6909466","1.87","0.84","11.4","48.53","8.05","10.81","2.86","57.07","6.97","23.49062436","12","12","11","3","9","3","1","1","1","3","2","2","5","2.05","0.15","10.32","2.2","12.52","12","0.227777778","0.05","0.183333333","1.090909091","1","0.818181818","0.75","0.2","0.183333333","0.938181818","0.86","75","17.57188498","91.66666667","0.516793736","5.694444444","6.212121212","6.111111111","6.666666667","28.66666667","31.27272727","1.435538155","1.566041624","34.77777778","37.93939394"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00461","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00462","","","","","","","","","","","","","","","12","10","2","1","0","2","1","1","1","","5","5","6","0","0.1","0.21","0.1","0.31","2","","0.05","0.05","1","0.166666667","0","0","0.05","0.008333333","0.105","0.0175","0","32.25806452","16.66666667","","0","0","0.277777778","1.666666667","0.583333333","3.5","","","0.861111111","5.166666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00463","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00464","","","","0","1.67","1.06","16.74","48.36","3.18","5.39","4.85","68.68","8.17","34.61538462","12","12","11","4","3","2","1","1","1","2","3","3","2","0.85","0.1","7.14","0.95","8.09","5","0.283333333","0.05","0.19","0.454545455","0.416666667","0.272727273","0.25","0.086363636","0.079166667","0.649090909","0.595","60","11.74289246","91.66666667","0.328846154","2.361111111","2.575757576","2.638888889","2.878787879","19.83333333","21.63636364","0.913461538","0.996503497","22.47222222","24.51515152"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00465","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00466","","","","2.0513382","1.93","0.97","13.91","48.61","1.71","2.73","3.73","64.45","15.87","28.61551121","12","10","5","5","11","6","1","1","1","3","1","3","1","0.5","0.25","5.52","0.75","6.27","17","0.045454545","0.041666667","0.044117647","3.4","1.416666667","2.2","0.916666667","0.15","0.0625","1.104","0.46","64.70588235","11.96172249","41.66666667","0.214616334","1.388888889","3.333333333","2.083333333","5","15.33333333","36.8","0.596156484","1.430775561","17.41666667","41.8"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00467","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00468","","","","5.8714581","2.09","1.2","16.77","49.01","3.11","4.99","4.57","61.92","13.59","34.21750663","12","11","5","2","3","2","1","1","1","3","4","6","7","0.46","0.12","2.25","0.58","2.83","5","0.153333333","0.06","0.116","1","0.416666667","0.6","0.25","0.116","0.048333333","0.45","0.1875","60","20.49469965","41.66666667","0.198461538","1.277777778","3.066666667","1.611111111","3.866666667","6.25","15","0.551282051","1.323076923","7.861111111","18.86666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00469","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00470","","","","0","2.37","1.6","15.03","48.72","0.79","1.97","6.86","62.54","16.47","30.84975369","12","12","3","3","2","2","1","1","1","2","2","3","5","0.35","0.08","0.42","0.43","0.85","4","0.175","0.04","0.1075","1.333333333","0.333333333","0.666666667","0.166666667","0.143333333","0.035833333","0.14","0.035","50","50.58823529","25","0.132653941","0.972222222","3.888888889","1.194444444","4.777777778","1.166666667","4.666666667","0.368483169","1.473932677","2.361111111","9.444444444"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00471","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00472","","","","16.021698","2.16","1.16","14.22","49.07","4.8","7.59","4.69","62.61","8.29","28.97900958","12","9","7","4","5","10","1","1","1","3","5","7","2","0.52","0.26","2.35","0.78","3.13","15","0.104","0.026","0.052","2.142857143","1.25","0.714285714","0.416666667","0.111428571","0.065","0.335714286","0.195833333","33.33333333","24.9201278","58.33333333","0.226036275","1.444444444","2.476190476","2.166666667","3.714285714","6.527777778","11.19047619","0.627878541","1.076363213","8.694444444","14.9047619"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00473","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00474","","","","0","1.55","1.02","17.92","48.38","1.77","5.3","3.33","74.74","17.09","37.04009921","12","10","6","4","7","8","","1","","3","","","5","0.96","0.18","4.3","1.14","5.44","15","0.137142857","0.0225","0.076","2.5","1.25","1.166666667","0.583333333","0.19","0.095","0.716666667","0.358333333","46.66666667","20.95588235","50","0.422257131","2.666666667","5.333333333","3.166666667","6.333333333","11.94444444","23.88888889","1.172936475","2.34587295","15.11111111","30.22222222"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00475","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00476","","","","","","","","","","","","","","","12","12","6","1","0","4","1","1","1","","7","9","5","0","0.1","3.62","0.1","3.72","4","","0.025","0.025","0.666666667","0.333333333","0","0","0.016666667","0.008333333","0.603333333","0.301666667","0","2.688172043","50","","0","0","0.277777778","0.555555556","10.05555556","20.11111111","","","10.33333333","20.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00477","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00478","","","","","","","","","","","","","","","12","8","8","0","0","0","","","","","","","3","0","0","2.65","0","2.65","0","","","","0","0","0","0","0","0","0.33125","0.220833333","","0","66.66666667","","0","0","0","0","7.361111111","11.04166667","","","7.361111111","11.04166667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00479","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00480","","","","5.5044308","1.75","0.71","15.64","49.05","4.23","6.1","1.83","65.47","8.74","31.88583078","12","11","8","3","3","1","1","1","1","3","4","4","7","0.45","0.1","3.58","0.55","4.13","4","0.15","0.1","0.1375","0.5","0.333333333","0.375","0.25","0.06875","0.045833333","0.4475","0.298333333","75","13.31719128","66.66666667","0.175372069","1.25","1.875","1.527777778","2.291666667","9.944444444","14.91666667","0.487144637","0.730716955","11.47222222","17.20833333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00481","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00482","","","","16.785202","2.05","0.95","15.13","48.7","3.69","5.5","2.91","58.54","13.24","31.06776181","12","12","7","2","2","3","1","1","1","2","4","5","5","0.5","0.1","7.46","0.6","8.06","5","0.25","0.033333333","0.12","0.714285714","0.416666667","0.285714286","0.166666667","0.085714286","0.05","1.065714286","0.621666667","40","7.444168734","58.33333333","0.186406571","1.388888889","2.380952381","1.666666667","2.857142857","20.72222222","35.52380952","0.51779603","0.887650337","22.38888889","38.38095238"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00483","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00484","","","","","","","","","","","","","","","12","7","3","1","0","1","1","1","1","","5","7","1","0","0.1","2.45","0.1","2.55","1","","0.1","0.1","0.333333333","0.083333333","0","0","0.033333333","0.008333333","0.816666667","0.204166667","0","3.921568627","25","","0","0","0.277777778","1.111111111","6.805555556","27.22222222","","","7.083333333","28.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00485","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00486","","","","24.416584","2.12","1.07","11.64","48.84","3.61","4.75","2.94","55.79","15.38","23.83292383","12","5","4","4","10","11","1","1","1","2","4","5","2","1.2","0.28","4.25","1.48","5.73","21","0.12","0.025454545","0.07047619","5.25","1.75","2.5","0.833333333","0.37","0.123333333","1.0625","0.354166667","47.61904762","25.82897033","33.33333333","0.352727273","3.333333333","10","4.111111111","12.33333333","11.80555556","35.41666667","0.97979798","2.939393939","15.91666667","47.75"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00487","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00488","","","","12.7198353","1.4","0.78","14.43","48.83","4.18","7.77","2.38","73.51","11.89","29.55150522","12","9","5","3","3","12","1","1","1","2","3","8","4","0.9","0.25","11.98","1.15","13.13","15","0.3","0.020833333","0.076666667","3","1.25","0.6","0.25","0.23","0.095833333","2.396","0.998333333","20","8.758568165","41.66666667","0.33984231","2.5","6","3.194444444","7.666666667","33.27777778","79.86666667","0.944006417","2.2656154","36.47222222","87.53333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00489","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00490","","","","22.7466545","2.33","1.18","14.65","49.04","2.42","3.86","4.23","57.55","16.04","29.87357259","12","10","3","1","1","4","1","1","1","3","2","7","6","0.3","0.16","2.46","0.46","2.92","5","0.3","0.04","0.092","1.666666667","0.416666667","0.333333333","0.083333333","0.153333333","0.038333333","0.82","0.205","20","15.75342466","25","0.137418434","0.833333333","3.333333333","1.277777778","5.111111111","6.833333333","27.33333333","0.381717872","1.526871488","8.111111111","32.44444444"
