"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Virus symptoms estimating 1-9|CO_331:0000193","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00187","","","","30","25","31.52","71","15.13","2.87","151.14","31.35","5","","18","49.52","0.213098592","2.84","2.366666667","0.72","0.6","1.2608","1.050666667","36.34894992","83.33333333","20.74235808","3.733624454","22.41481481","26.89777778","26.66666667","32","46.6962963","56.03555556","5.531295488","6.637554585","73.36296296","88.03555556",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00188","","","","30","16","9.72","50","8.51","1.14","149.99","27.84","6","","9.65","19.37","0.1702","3.125","1.666666667","0.603125","0.321666667","0.6075","0.324","49.81930821","53.33333333","18.56123742","1.791159411","12.60740741","23.63888889","14.2962963","26.80555556","14.4","27","2.653569497","4.975442807","28.6962963","53.80555556","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00189","","","","30","19","12.73","73","16.01","0.61","150.72","37.1","5","","16.62","29.35","0.219315068","3.842105263","2.433333333","0.874736842","0.554","0.67","0.424333333","56.62691652","63.33333333","24.61518047","4.091042994","23.71851852","37.4502924","24.62222222","38.87719298","18.85925926","29.77777778","6.060804435","9.569691213","43.48148148","68.65497076","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00190","","","","30","23","21.4","115","22.5","2.92","147.1","24.05","4","1","25.42","46.82","0.195652174","5","3.833333333","1.105217391","0.847333333","0.930434783","0.713333333","54.29303716","76.66666667","16.34942216","4.156023114","33.33333333","43.47826087","37.65925926","49.12077295","31.7037037","41.352657","6.157071279","8.030962538","69.36296296","90.47342995","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00191","","","","30","24","24.7","69","17.59","2.54","148.86","31.12","4","","20.13","44.83","0.254927536","2.875","2.3","0.83875","0.671","1.029166667","0.823333333","44.90296676","80","20.90554884","4.208286981","26.05925926","32.57407407","29.82222222","37.27777778","36.59259259","45.74074074","6.234499231","7.793124039","66.41481481","83.01851852","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00192","","","","30","20","20.56","28","6.26","0.48","147.98","35.48","6","","6.74","27.3","0.223571429","1.4","0.933333333","0.337","0.224666667","1.028","0.685333333","24.68864469","66.66666667","23.976213","1.615996756","9.274074074","13.91111111","9.985185185","14.97777778","30.45925926","45.68888889","2.394069269","3.591103903","40.44444444","60.66666667","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00193","","","","30","21","17.42","44","18.42","1","146.49","26.46","4","","19.42","36.84","0.418636364","2.095238095","1.466666667","0.924761905","0.647333333","0.82952381","0.580666667","52.71444083","70","18.06266639","3.507769814","27.28888889","38.98412698","28.77037037","41.1005291","25.80740741","36.86772487","5.19669602","7.423851457","54.57777778","77.96825397","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00194","","","","30","30","22","78","16.6","1.55","146.93","39.22","4","","18.15","40.15","0.212820513","2.6","2.6","0.605","0.605","0.733333333","0.733333333","45.20547945","100","26.69298305","4.844776424","24.59259259","24.59259259","26.88888889","26.88888889","32.59259259","32.59259259","7.177446554","7.177446554","59.48148148","59.48148148","1.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00195","","","","30","26","26.63","106","19.17","2.6","138.34","28.83","2","","21.77","48.4","0.180849057","4.076923077","3.533333333","0.837307692","0.725666667","1.024230769","0.887666667","44.97933884","86.66666667","20.83995952","4.536859188","28.4","32.76923077","32.25185185","37.21367521","39.45185185","45.52136752","6.72127287","7.75531485","71.7037037","82.73504274","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00196","","","","30","24","19.22","71","20.72","1.4","155.07","34.49","2","","22.12","41.34","0.291830986","2.958333333","2.366666667","0.921666667","0.737333333","0.800833333","0.640666667","53.50749879","80","22.24156832","4.919834913","30.6962963","38.37037037","32.77037037","40.96296296","28.47407407","35.59259259","7.288644316","9.110805395","61.24444444","76.55555556","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00197","","","","30","24","18.74","108","24.25","2.08","149.43","29.7","2","","26.33","45.07","0.224537037","4.5","3.6","1.097083333","0.877666667","0.780833333","0.624666667","58.42023519","80","19.875527","5.23322626","35.92592593","44.90740741","39.00740741","48.75925926","27.76296296","34.7037037","7.752927792","9.69115974","66.77037037","83.46296296","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00198","","","","30","19","11.86","42","8.34","1.29","121.45","32","6","","9.63","21.49","0.198571429","2.210526316","1.4","0.506842105","0.321","0.624210526","0.395333333","44.81154025","63.33333333","26.34829148","2.537340469","12.35555556","19.50877193","14.26666667","22.52631579","17.57037037","27.74269006","3.759022918","5.935299343","31.83703704","50.26900585","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00199","","","","30","20","26.33","40","9.08","0.68","154.74","39.63","4","","9.76","36.09","0.227","2","1.333333333","0.488","0.325333333","1.3165","0.877666667","27.04350236","66.66666667","25.61070182","2.499604498","13.45185185","20.17777778","14.45925926","21.68888889","39.00740741","58.51111111","3.703117775","5.554676662","53.46666667","80.2",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00200","","","","30","25","19.36","91","11.48","2.25","153.28","29.74","6","","13.73","33.09","0.126153846","3.64","3.033333333","0.5492","0.457666667","0.7744","0.645333333","41.49289816","83.33333333","19.40240084","2.663949635","17.00740741","20.40888889","20.34074074","24.40888889","28.68148148","34.41777778","3.946592051","4.735910462","49.02222222","58.82666667","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00201","","","","30","22","24.81","76","18.08","1.75","149.9","36.78","4","","19.83","44.64","0.237894737","3.454545455","2.533333333","0.901363636","0.661","1.127727273","0.827","44.42204301","73.33333333","24.53635757","4.865559706","26.78518519","36.52525253","29.37777778","40.06060606","36.75555556","50.12121212","7.208236602","9.829413548","66.13333333","90.18181818","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00202","","","","30","24","24.02","71","13.89","2.43","150.95","36.52","6","","16.32","40.34","0.195633803","2.958333333","2.366666667","0.68","0.544","1.000833333","0.800666667","40.45612295","80","24.19344154","3.948369659","20.57777778","25.72222222","24.17777778","30.22222222","35.58518519","44.48148148","5.849436532","7.311795664","59.76296296","74.7037037","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00203","","","","30","18","16.67","65","21.11","0.75","152.35","37.2","2","","21.86","38.53","0.324769231","3.611111111","2.166666667","1.214444444","0.728666667","0.926111111","0.555666667","56.73501168","60","24.4174598","5.337656712","31.27407407","52.12345679","32.38518519","53.97530864","24.6962963","41.16049383","7.907639573","13.17939929","57.08148148","95.13580247","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00204","","","","30","16","17.92","51","15.07","0.91","151.81","34.95","5","","15.98","33.9","0.295490196","3.1875","1.7","0.99875","0.532666667","1.12","0.597333333","47.13864307","53.33333333","23.0221988","3.678947368","22.32592593","41.86111111","23.67407407","44.38888889","26.54814815","49.77777778","5.450292398","10.21929825","50.22222222","94.16666667","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00205","","","","30","15","14.58","54","17.04","0.47","137.46","32.41","2","","17.51","32.09","0.315555556","3.6","1.8","1.167333333","0.583666667","0.972","0.486","54.56528514","50","23.57776808","4.12846719","25.24444444","50.48888889","25.94074074","51.88148148","21.6","43.2","6.11624769","12.23249538","47.54074074","95.08148148","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00206","","","","30","22","13.7","67","16.92","0.62","170.12","39.99","3","","17.54","31.24","0.252537313","3.045454545","2.233333333","0.797272727","0.584666667","0.622727273","0.456666667","56.14596671","73.33333333","23.50693628","4.123116624","25.06666667","34.18181818","25.98518519","35.43434343","20.2962963","27.67676768","6.108320924","8.329528532","46.28148148","63.11111111","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00207","","","","30","10","6.61","30","6.03","0.75","141.76","31.42","5","","6.78","13.39","0.201","3","1","0.678","0.226","0.661","0.220333333","50.63480209","33.33333333","22.16422122","1.502734199","8.933333333","26.8","10.04444444","30.13333333","9.792592593","29.37777778","2.226272887","6.678818661","19.83703704","59.51111111","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00208","","","","30","25","31.43","97","28.84","1.15","145.17","25.91","3","","29.99","61.42","0.297319588","3.88","3.233333333","1.1996","0.999666667","1.2572","1.047666667","48.82774341","83.33333333","17.84804023","5.352627265","42.72592593","51.27111111","44.42962963","53.31555556","46.56296296","55.87555556","7.92981817","9.515781804","90.99259259","109.1911111","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00209","","","","30","30","26.81","105","16.17","2.58","152.71","29.52","4","","18.75","45.56","0.154","3.5","3.5","0.625","0.625","0.893666667","0.893666667","41.15452151","100","19.33075765","3.624517058","23.95555556","23.95555556","27.77777778","27.77777778","39.71851852","39.71851852","5.369654901","5.369654901","67.4962963","67.4962963","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00210","","","","30","18","25.51","38","9.67","1.48","139.7","32","5","","11.15","36.66","0.254473684","2.111111111","1.266666667","0.619444444","0.371666667","1.417222222","0.850333333","30.41462084","60","22.90622763","2.554044381","14.32592593","23.87654321","16.51851852","27.5308642","37.79259259","62.98765432","3.783769453","6.306282422","54.31111111","90.51851852","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00211","","","","30","28","18.97","74","9.79","1.57","153.65","42.65","6","","11.36","30.33","0.132297297","2.642857143","2.466666667","0.405714286","0.378666667","0.6775","0.632333333","37.45466535","93.33333333","27.75789131","3.153296453","14.5037037","15.53968254","16.82962963","18.03174603","28.1037037","30.11111111","4.671550301","5.005232465","44.93333333","48.14285714","0.02"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00212","","","","30","20","19.81","55","13.34","0.97","151.4","34.41","5","1","14.31","34.12","0.242545455","2.75","1.833333333","0.7155","0.477","0.9905","0.660333333","41.94021102","66.66666667","22.72787318","3.252358653","19.76296296","29.64444444","21.2","31.8","29.34814815","44.02222222","4.818309115","7.227463672","50.54814815","75.82222222","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00213","","","","30","22","20.28","67","21.1","1.23","150.44","31.74","4","","22.33","42.61","0.314925373","3.045454545","2.233333333","1.015","0.744333333","0.921818182","0.676","52.40553861","73.33333333","21.0981122","4.711208455","31.25925926","42.62626263","33.08148148","45.11111111","30.04444444","40.96969697","6.979568082","9.517592839","63.12592593","86.08080808",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00214","","","","30","24","16.86","57","12.47","2.33","152.33","49.49","4","","14.8","31.66","0.21877193","2.375","1.9","0.616666667","0.493333333","0.7025","0.562","46.74668351","80","32.4886759","4.808324033","18.47407407","23.09259259","21.92592593","27.40740741","24.97777778","31.22222222","7.123443012","8.904303765","46.9037037","58.62962963","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00215","","","","30","13","10.36","57","12.22","2.94","146.7","32.19","5","","15.16","25.52","0.214385965","4.384615385","1.9","1.166153846","0.505333333","0.796923077","0.345333333","59.40438871","43.33333333","21.94274029","3.326519427","18.1037037","41.77777778","22.45925926","51.82905983","15.34814815","35.41880342","4.928176929","11.37271599","37.80740741","87.24786325","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00216","","","","30","24","12.58","65","15.56","0.56","155.61","34.19","3","","16.12","28.7","0.239384615","2.708333333","2.166666667","0.671666667","0.537333333","0.524166667","0.419333333","56.16724739","80","21.97159566","3.54182122","23.05185185","28.81481481","23.88148148","29.85185185","18.63703704","23.2962963","5.247142548","6.558928185","42.51851852","53.14814815","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00217","","","","30","18","15.46","53","16.58","0.5","152.2","32.59","3","","17.08","32.54","0.312830189","2.944444444","1.766666667","0.948888889","0.569333333","0.858888889","0.515333333","52.48924401","60","21.41261498","3.657274639","24.56296296","40.9382716","25.3037037","42.17283951","22.9037037","38.17283951","5.41818465","9.03030775","48.20740741","80.34567901","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00218","","","","30","28","29.28","86","19.69","1.54","148.73","35.55","3","","21.23","50.51","0.228953488","3.071428571","2.866666667","0.758214286","0.707666667","1.045714286","0.976","42.03128093","93.33333333","23.90237343","5.074473879","29.17037037","31.25396825","31.45185185","33.6984127","43.37777778","46.47619048","7.51773908","8.054720443","74.82962963","80.17460317","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00219","","","","30","15","18.42","44","14.36","0.5","152.38","31.75","4","","14.86","33.28","0.326363636","2.933333333","1.466666667","0.990666667","0.495333333","1.228","0.614","44.65144231","50","20.83606773","3.096239664","21.27407407","42.54814815","22.01481481","44.02962963","27.28888889","54.57777778","4.587021724","9.174043449","49.3037037","98.60740741","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00220","","","","30","24","19.93","87","23.41","2.21","154.26","35.34","3","","25.62","45.55","0.26908046","3.625","2.9","1.0675","0.854","0.830416667","0.664333333","56.24588364","80","22.90937378","5.869381564","34.68148148","43.35185185","37.95555556","47.44444444","29.52592593","36.90740741","8.695380094","10.86922512","67.48148148","84.35185185","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00221","","","","30","25","31.81","93","19.59","1.09","150.61","44.11","3","","20.68","52.49","0.210645161","3.72","3.1","0.8272","0.689333333","1.2724","1.060333333","39.39798057","83.33333333","29.28756391","6.056668216","29.02222222","34.82666667","30.63703704","36.76444444","47.12592593","56.55111111","8.972841801","10.76741016","77.76296296","93.31555556","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00222","","","","30","20","30.67","81","31.26","1.2","151.72","23.15","5","1","32.46","63.13","0.385925926","4.05","2.7","1.623","1.082","1.5335","1.022333333","51.41770949","66.66666667","15.25837068","4.952867124","46.31111111","69.46666667","48.08888889","72.13333333","45.43703704","68.15555556","7.337580924","11.00637139","93.52592593","140.2888889","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00223","","","","30","12","4.03","4","0.47","1","109.25","18.12","6","2","1.47","5.5","0.1175","0.333333333","0.133333333","0.1225","0.049","0.335833333","0.134333333","26.72727273","40","16.58581236","0.243811442","0.696296296","1.740740741","2.177777778","5.444444444","5.97037037","14.92592593","0.361202136","0.903005339","8.148148148","20.37037037","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00224","","","","30","22","18.94","47","10.26","1.57","146.05","29.19","4","","11.83","30.77","0.218297872","2.136363636","1.566666667","0.537727273","0.394333333","0.860909091","0.631333333","38.44653884","73.33333333","19.98630606","2.364380007","15.2","20.72727273","17.52592593","23.8989899","28.05925926","38.26262626","3.502785195","4.776525266","45.58518519","62.16161616","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00225","","","","30","23","19.17","43","10.87","1.54","146.87","31.06","4","","12.41","31.58","0.252790698","1.869565217","1.433333333","0.539565217","0.413666667","0.833478261","0.639","39.29702343","76.66666667","21.14795397","2.624461088","16.1037037","21.00483092","18.38518519","23.98067633","28.4","37.04347826","3.888090501","5.071422392","46.78518519","61.02415459","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00226","","","","30","24","26.78","67","8.19","1.77","148.06","43.65","5","","9.96","36.74","0.122238806","2.791666667","2.233333333","0.415","0.332","1.115833333","0.892666667","27.10941753","80","29.48129137","2.93633662","12.13333333","15.16666667","14.75555556","18.44444444","39.67407407","49.59259259","4.350128326","5.437660408","54.42962963","68.03703704","7.76"
