"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00162","","","","30","25","8.78","38","5.66","1.34","5","7","15.78","0.148947368","1.52","1.266666667","0.28","0.233333333","0.3512","0.292666667","44.3599493","83.33333333","8.385185185","10.06222222","10.37037037","12.44444444","13.00740741","15.60888889","23.37777778","28.05333333","50.8","11.7","4.1548996","55.892334","1.7266617","1.1466179","170.2941895","103.4268799","54.1355743","5.9772234","8.6853971","11.8199539","0.6576567","23.03149606","1.612204724","2.388451444","2.866141732"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00186","","","","30","18","11.82","45","8.66","1.68","4","10.34","22.16","0.192444444","2.5","1.5","0.574444444","0.344666667","0.656666667","0.394","46.66064982","60","12.82962963","21.38271605","15.31851852","25.5308642","17.51111111","29.18518519","32.82962963","54.71604938","51.1","11.7","7.1702347","63.1933289","2.3767896","1.7215695","357.1856079","165.5928345","51.9381409","1.987154","4.1993055","19.8628197","0.5892153","22.8962818","2.367475538","3.507371168","5.845618613"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00019","","","","30","14","3.02","14","1.8","0.78","6","2.58","5.6","0.128571429","1","0.466666667","0.184285714","0.086","0.215714286","0.100666667","46.07142857","46.66666667","2.666666667","5.714285714","3.822222222","8.19047619","4.474074074","9.587301587","8.296296296","17.77777778","50.5","13.4","7.920187","70.3634949","2.4057219","1.5990276","264.8813477","162.9169922","53.0059319","2.0236502","4.2848072","19.2105579","0.7041502","26.53465347","0.684594059","1.014213421","2.173314474"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00043","","","","30","19","13.14","63","13","2.04","4","15.04","28.18","0.206349206","3.315789474","2.1","0.791578947","0.501333333","0.691578947","0.438","53.37118524","63.33333333","19.25925926","30.40935673","22.28148148","35.18128655","19.46666667","30.73684211","41.74814815","65.91812865","51.5","10.1","9.3852406","87.4568787","2.6756749","1.7222381","220.2421875","173.519165","47.3961411","2.947217","5.9041805","22.9604836","0.7689095","19.61165049","2.949592233","4.369766271","6.899630954"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00067","","","","30","24","8.28","37","3.38","2.94","6","6.32","14.6","0.091351351","1.541666667","1.233333333","0.263333333","0.210666667","0.345","0.276","43.28767123","80","5.007407407","6.259259259","9.362962963","11.7037037","12.26666667","15.33333333","21.62962963","27.03703704","50.3","10.7","6.0488358","73.4473877","2.9504182","1.9555216","413.2747192","220.537796","39.9226608","3.7983665","6.3813939","21.89118","1.2767305","21.27236581","1.344413519","1.991723732","2.489654665"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00091","","","","30","19","8.38","35","4.04","1.86","6","5.9","14.28","0.115428571","1.842105263","1.166666667","0.310526316","0.196666667","0.441052632","0.279333333","41.31652661","63.33333333","5.985185185","9.450292398","8.740740741","13.80116959","12.41481481","19.60233918","21.15555556","33.40350877","50.2","12.7","5.2047768","52.621582","1.8477831","1.3043056","226.6005859","110.3553162","56.6620827","3.2982521","5.0140185","14.8975372","0.5740852","25.29880478","1.492629482","2.211302936","3.491530952"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00115","","","","30","25","12.6","57","12.32","1.82","5","14.14","26.74","0.216140351","2.28","1.9","0.5656","0.471333333","0.504","0.42","52.87958115","83.33333333","18.25185185","21.90222222","20.94814815","25.13777778","18.66666667","22.4","39.61481481","47.53777778","51.8","10.2","7.4818373","83.6345825","2.6259742","1.5944753","186.2570801","140.4530182","44.0365295","3.5185947","6.1938267","22.5960064","1.1605043","19.69111969","2.784324324","4.124924925","4.94990991"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00139","","","","30","17","4.14","24","3.42","1.3","6","4.72","8.86","0.1425","1.411764706","0.8","0.277647059","0.157333333","0.243529412","0.138","53.2731377","56.66666667","5.066666667","8.941176471","6.992592593","12.33986928","6.133333333","10.82352941","13.12592593","23.16339869","50.9","12.2","7.2341719","63.6702881","2.3554757","1.5791345","192.6511841","146.5004272","54.4667854","2.0872602","4.4287639","17.9247532","0.5966177","23.96856582","1.131316306","1.676024158","2.95768969"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00163","","","","30","25","9.9","14","2.06","0.8","6","2.86","12.76","0.147142857","0.56","0.466666667","0.1144","0.095333333","0.396","0.33","22.4137931","83.33333333","3.051851852","3.662222222","4.237037037","5.084444444","14.66666667","17.6","18.9037037","22.68444444","51.3","11.6","5.7861633","65.6182251","2.2881424","1.5052576","251.2207031","147.3495636","55.0541191","2.6214952","4.7495022","14.4596767","0.6484022","22.61208577","0.646705653","0.958082449","1.149698939"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00187","","","","30","27","19.82","49","10.82","0.66","4","11.48","31.3","0.220816327","1.814814815","1.633333333","0.425185185","0.382666667","0.734074074","0.660666667","36.67731629","90","16.02962963","17.81069959","17.00740741","18.89711934","29.36296296","32.6255144","46.37037037","51.52263374","51.4","10.2","4.1533985","75.5433655","1.9057665","1.1687336","162.1610107","99.6102295","45.4679832","10.5963144","15.3543863","9.1771641","0.8980036","19.84435798","2.278132296","3.375010808","3.750012009"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00020","","","","30","25","14.54","82","19.1","1.32","3","20.42","34.96","0.232926829","3.28","2.733333333","0.8168","0.680666667","0.5816","0.484666667","58.40961098","83.33333333","28.2962963","33.95555556","30.25185185","36.30222222","21.54074074","25.84888889","51.79259259","62.15111111","50.2","10.9","7.7149286","34.7906189","2.3253236","1.4523544","137.7073975","120.6638336","44.4812241","4.6805906","7.4700971","22.5631142","0.6304932","21.71314741","4.433824701","6.568629187","7.882355024"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00044","","","","30","26","5.91","25","4.96","1.86","6","6.82","12.73","0.1984","0.961538462","0.833333333","0.262307692","0.227333333","0.227307692","0.197","53.57423409","86.66666667","7.348148148","8.478632479","10.1037037","11.65811966","8.755555556","10.1025641","18.85925926","21.76068376","49.4","10.9","5.0316658","27.7606506","1.8894014","1.2235589","102.1392822","112.95224","54.1050148","6.2041883","9.5186892","13.1917601","0.4838047","22.06477733","1.504817814","2.229359724","2.572338143"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00068","","","","30","27","12.4","63","8.86","3.56","5","12.42","24.82","0.140634921","2.333333333","2.1","0.46","0.414","0.459259259","0.413333333","50.04029009","90","13.12592593","14.58436214","18.4","20.44444444","18.37037037","20.41152263","36.77037037","40.85596708","51.4","12.7","6.9249973","58.0455933","2.2675161","1.5323987","177.5020752","128.6369476","55.1697807","3.0012817","5.1450806","15.4333725","0.663229","24.70817121","3.068754864","4.546303502","5.051448335"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00092","","","","30","18","6.56","34","7.28","0.62","4","7.9","14.46","0.214117647","1.888888889","1.133333333","0.438888889","0.263333333","0.364444444","0.218666667","54.63347165","60","10.78518519","17.97530864","11.7037037","19.50617284","9.718518519","16.19753086","21.42222222","35.7037037","50.4","12.7","5.0198689","19.4319458","1.862906","1.2953076","162.078125","120.6389465","61.6297379","4.039732","6.6794543","7.3795462","0.0442677","25.1984127","1.990674603","2.94914756","4.915245934"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00116","","","","30","18","10.6","31","5.18","2.3","6","7.48","18.08","0.167096774","1.722222222","1.033333333","0.415555556","0.249333333","0.588888889","0.353333333","41.37168142","60","7.674074074","12.79012346","11.08148148","18.4691358","15.7037037","26.17283951","26.78518519","44.64197531","51.4","13.6","9.5808001","41.0907593","2.4259703","1.5124712","205.800293","138.6477356","53.2653999","3.5029163","5.6745224","16.0108299","0.7138805","26.45914397","1.979143969","2.932065139","4.886775232"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00140","","","","30","21","8.04","33","5.11","1.24","6","6.35","14.39","0.154848485","1.571428571","1.1","0.302380952","0.211666667","0.382857143","0.268","44.12786657","70","7.57037037","10.81481481","9.407407407","13.43915344","11.91111111","17.01587302","21.31851852","30.45502646","51.3","14.1","4.4468193","32.1159058","1.8777084","1.2936282","252.4470825","134.3548431","56.0194817","3.2340097","5.4399147","15.9735689","0.7722502","27.48538012","1.745321637","2.585661685","3.693802407"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00164","","","","30","19","13.72","7","0.76","0.35","7","1.11","14.83","0.108571429","0.368421053","0.233333333","0.058421053","0.037","0.722105263","0.457333333","7.484828051","63.33333333","1.125925926","1.777777778","1.644444444","2.596491228","20.32592593","32.09356725","21.97037037","34.69005848","51.1","13","11.7453232","56.0238342","2.9396513","2.1052322","578.8860474","197.9538879","54.3147049","2.140233","4.893702","16.6305828","0.6210489","25.44031311","0.282387476","0.418351816","0.660555498"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00188","","","","30","19","8.66","44","9.01","1.34","6","10.35","19.01","0.204772727","2.315789474","1.466666667","0.544736842","0.345","0.455789474","0.288666667","54.44502893","63.33333333","13.34814815","21.07602339","15.33333333","24.21052632","12.82962963","20.25730994","28.16296296","44.46783626","51.4","11.6","7.0060978","60.7150879","2.2554882","1.3894701","297.8007202","155.1125183","49.6913757","5.4994078","9.337348","16.0577736","0.5500259","22.56809339","2.335797665","3.460440986","5.463854188"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00021","","","","30","23","12.2","51","16.16","1.58","6","17.74","29.94","0.316862745","2.217391304","1.7","0.771304348","0.591333333","0.530434783","0.406666667","59.25183701","76.66666667","23.94074074","31.22705314","26.28148148","34.28019324","18.07407407","23.57487923","44.35555556","57.85507246","51.9","11.8","8.0609531","68.4964294","2.3796093","1.5279994","123.7681885","128.4602661","50.1881981","2.7660627","5.03584","20.7212048","0.6304464","22.73603083","4.033371869","5.975365732","7.793955302"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00045","","","","30","24","22.94","35","7.06","1.46","5","8.52","31.46","0.201714286","1.458333333","1.166666667","0.355","0.284","0.955833333","0.764666667","27.0820089","80","10.45925926","13.07407407","12.62222222","15.77777778","33.98518519","42.48148148","46.60740741","58.25925926","51.2","10.4","7.7558126","89.25177","2.4471674","1.5505056","252.00354","133.8431396","45.0701714","8.3781538","12.9377661","11.6623287","1.0182438","20.3125","1.730625","2.563888889","3.204861111"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00069","","","","30","25","22.96","52","5.88","3.74","6","9.62","32.58","0.113076923","2.08","1.733333333","0.3848","0.320666667","0.9184","0.765333333","29.52731737","83.33333333","8.711111111","10.45333333","14.25185185","17.10222222","34.01481481","40.81777778","48.26666667","57.92","51.1","13.2","8.3771725","76.4434204","2.3608582","1.598763","339.84552","163.7252502","50.8876495","3.0981483","5.7505922","16.9257259","0.7467155","25.83170254","2.485009785","3.681495977","4.417795173"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00093","","","","30","25","9.33","27","3.58","1.62","6","5.2","14.53","0.132592593","1.08","0.9","0.208","0.173333333","0.3732","0.311","35.78802478","83.33333333","5.303703704","6.364444444","7.703703704","9.244444444","13.82222222","16.58666667","21.52592593","25.83111111","50.4","13.8","4.9418297","49.8226013","1.8016438","1.1183596","232.1298218","123.2857056","51.1875267","3.2238913","5.1707911","19.0000935","0.9087429","27.38095238","1.423809524","2.109347443","2.531216931"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00117","","","","30","14","3.56","0","0","0","9","0","3.56","","0","0","0","0","0.254285714","0.118666667","0","46.66666667","0","0","0","0","5.274074074","11.3015873","5.274074074","11.3015873","","","","","","","","","","","","","","","","",""
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00141","","","","30","25","8.74","15","1.72","1.2","6","2.92","11.66","0.114666667","0.6","0.5","0.1168","0.097333333","0.3496","0.291333333","25.04288165","83.33333333","2.548148148","3.057777778","4.325925926","5.191111111","12.94814815","15.53777778","17.27407407","20.72888889","51.9","13.7","6.706955","50.2785034","1.9452057","1.3591909","318.0265503","167.6568451","56.5756683","3.2059383","6.0383301","15.7066011","0.7569799","26.39691715","0.770789981","1.141911083","1.370293299"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00165","","","","30","15","5.96","22","4.62","0.46","6","5.08","11.04","0.21","1.466666667","0.733333333","0.338666667","0.169333333","0.397333333","0.198666667","46.01449275","50","6.844444444","13.68888889","7.525925926","15.05185185","8.82962963","17.65925926","16.35555556","32.71111111","49.9","13.6","7.4381132","49.1529846","2.0061526","1.5000401","193.3538208","127.2194977","60.9189606","1.252099","2.7553725","16.4716225","0.5669546","27.25450902","1.384529058","2.05115416","4.10230832"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00189","","","","30","21","11.5","22","4.14","1.46","6","5.6","17.1","0.188181818","1.047619048","0.733333333","0.266666667","0.186666667","0.547619048","0.383333333","32.74853801","70","6.133333333","8.761904762","8.296296296","11.85185185","17.03703704","24.33862434","25.33333333","36.19047619","50.1","11.6","5.3730583","55.2941589","2.0645289","1.4167094","271.8773193","144.0678101","53.1547546","3.7421732","6.346971","16.7969532","0.7086763","23.15369261","1.296606786","1.920898943","2.744141347"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00022","","","","30","16","5.58","32","5.92","0.88","5","6.8","12.38","0.185","2","1.066666667","0.425","0.226666667","0.34875","0.186","54.9273021","53.33333333","8.77037037","16.44444444","10.07407407","18.88888889","8.266666667","15.5","18.34074074","34.38888889","51.1","13.5","8.6691799","47.288208","2.7743523","1.6726308","186.1931152","132.7531128","50.2665749","2.5778055","4.3821983","16.9067211","0.8661776","26.41878669","1.796477495","2.661448141","4.990215264"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00046","","","","30","17","2.16","19","1.84","0.34","6","2.18","4.34","0.096842105","1.117647059","0.633333333","0.128235294","0.072666667","0.127058824","0.072","50.23041475","56.66666667","2.725925926","4.810457516","3.22962963","5.699346405","3.2","5.647058824","6.42962963","11.34640523","50.8","13.6","7.3440704","59.0358887","2.1380601","1.4993424","141.9158936","113.9611969","60.1949844","1.7504225","4.1154609","13.3754978","0.7248383","26.77165354","0.583622047","0.864625255","1.525809274"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00070","","","","30","18","2.52","5","1.16","0.24","6","1.4","3.92","0.232","0.277777778","0.166666667","0.077777778","0.046666667","0.14","0.084","35.71428571","60","1.718518519","2.864197531","2.074074074","3.456790123","3.733333333","6.222222222","5.807407407","9.679012346","51.2","12.2","10.1999607","81.1381836","2.8107595","1.81778","333.0224609","175.2189484","48.844059","4.6232986","8.3079958","13.2230034","0.7268667","23.828125","0.33359375","0.494212963","0.823688272"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00094","","","","30","22","5.6","10","1.66","0.74","6","2.4","8","0.166","0.454545455","0.333333333","0.109090909","0.08","0.254545455","0.186666667","30","73.33333333","2.459259259","3.353535354","3.555555556","4.848484848","8.296296296","11.31313131","11.85185185","16.16161616","50.7","14.7","7.0788565","64.7905884","1.9844756","1.3790107","189.8662109","116.6526642","58.3661537","2.1860561","4.3673306","14.0608454","0.5241852","28.99408284","0.695857988","1.030900723","1.405773713"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00118","","","","30","26","9.12","79","14.42","2.42","3","16.84","25.96","0.182531646","3.038461538","2.633333333","0.647692308","0.561333333","0.350769231","0.304","64.86902928","86.66666667","21.36296296","24.64957265","24.94814815","28.78632479","13.51111111","15.58974359","38.45925926","44.37606838","50.9","10.3","6.5491686","51.6245422","2.2536232","1.525631","208.1474609","133.0656433","43.7536545","6.223031","9.825345","18.8336239","0.4815693","20.23575639","3.407701375","5.048446482","5.825130556"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00142","","","","30","27","9.17","65","12.17","4.04","4","16.21","25.38","0.187230769","2.407407407","2.166666667","0.60037037","0.540333333","0.33962963","0.305666667","63.86918834","90","18.02962963","20.03292181","24.01481481","26.68312757","13.58518519","15.09465021","37.6","41.77777778","50","11.6","6.6252136","61.3719482","1.9797316","1.1929359","168.9266357","124.8654633","59.3688202","6.0279493","9.5279589","7.4797058","0.3840876","23.2","3.76072","5.571437037","6.190485597"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00166","","","","30","20","4.76","28","3.74","1.24","6","4.98","9.74","0.133571429","1.4","0.933333333","0.249","0.166","0.238","0.158666667","51.12936345","66.66666667","5.540740741","8.311111111","7.377777778","11.06666667","7.051851852","10.57777778","14.42962963","21.64444444","51.2","12.6","6.0570889","72.7664795","2.0250964","1.4411669","299.512207","141.9053192","54.5483208","3.1153564","5.5926247","16.0935593","0.2954016","24.609375","1.225546875","1.815625","2.7234375"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00190","","","","30","25","7.82","43","4.53","3.16","6","7.69","15.51","0.105348837","1.72","1.433333333","0.3076","0.256333333","0.3128","0.260666667","49.58091554","83.33333333","6.711111111","8.053333333","11.39259259","13.67111111","11.58518519","13.90222222","22.97777778","27.57333333","50.2","13.8","8.0051575","68.2061157","2.3155003","1.6578393","262.2126465","146.164978","49.7501602","1.8800688","4.4641137","20.3430233","0.8032179","27.49003984","2.113984064","3.131828243","3.758193891"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00023","","","","30","24","9.3","50","9.32","1.84","5","11.16","20.46","0.1864","2.083333333","1.666666667","0.465","0.372","0.3875","0.31","54.54545455","80","13.80740741","17.25925926","16.53333333","20.66666667","13.77777778","17.22222222","30.31111111","37.88888889","51","11.3","10.1851225","72.2420044","2.8121016","1.8838148","355.1229858","192.5991821","46.2172508","2.2661133","5.5134597","22.4790707","0.579793","22.15686275","2.472705882","3.663267974","4.579084967"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00047","","","","30","16","32.34","26","3.32","2.17","6","5.49","37.83","0.127692308","1.625","0.866666667","0.343125","0.183","2.02125","1.078","14.51229183","53.33333333","4.918518519","9.222222222","8.133333333","15.25","47.91111111","89.83333333","56.04444444","105.0833333","51.3","10.7","8.6977367","51.1615295","2.5782597","1.6789479","451.8654785","193.8339233","57.4940376","3.3594913","6.6760859","11.9226236","0.3854713","20.85769981","1.145087719","1.696426251","3.18079922"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00071","","","","30","29","23.31","74","15.72","2.72","4","18.44","41.75","0.212432432","2.551724138","2.466666667","0.635862069","0.614666667","0.803793103","0.777","44.16766467","96.66666667","23.28888889","24.09195402","27.31851852","28.2605364","34.53333333","35.72413793","61.85185185","63.98467433","50.5","14.4","4.0234509","53.0782776","1.3242092","0.9409509","123.5039063","71.8364563","64.5495071","2.7660131","4.3330402","12.8287058","0.2142887","28.51485149","5.258138614","7.789834983","8.058449983"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00095","","","","30","19","9.14","97","17.72","3.04","5","20.76","29.9","0.182680412","5.105263158","3.233333333","1.092631579","0.692","0.481052632","0.304666667","69.43143813","63.33333333","26.25185185","41.4502924","30.75555556","48.56140351","13.54074074","21.38011696","44.2962963","69.94152047","51.5","11.1","8.518714","77.9381104","2.2245109","1.4794316","148.2738037","113.850296","49.4921646","2.05439","4.3839583","24.9485226","0.7113094","21.55339806","4.474485437","6.628867314","10.4666326"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00119","","","","30","18","14.6","9","1.44","1.06","6","2.5","17.1","0.16","0.5","0.3","0.138888889","0.083333333","0.811111111","0.486666667","14.61988304","60","2.133333333","3.555555556","3.703703704","6.172839506","21.62962963","36.04938272","25.33333333","42.22222222","51.3","13.2","6.0164051","43.686554","1.8714995","1.3263106","237.369812","118.6983337","61.5147324","3.1335344","5.5665665","12.4513426","0.3938255","25.73099415","0.643274854","0.952999783","1.588332972"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00143","","","","30","20","7.71","38","4.92","1.42","5","6.34","14.05","0.129473684","1.9","1.266666667","0.317","0.211333333","0.3855","0.257","45.12455516","66.66666667","7.288888889","10.93333333","9.392592593","14.08888889","11.42222222","17.13333333","20.81481481","31.22222222","51.8","13.6","8.5887365","73.1419678","2.312839","1.5074253","256.859314","146.6977539","51.1537933","3.5988178","6.4997411","17.3162403","0.5741577","26.25482625","1.664555985","2.466008866","3.699013299"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00167","","","","30","24","9.08","61","11.24","1.64","3","12.88","21.96","0.184262295","2.541666667","2.033333333","0.536666667","0.429333333","0.378333333","0.302666667","58.65209472","80","16.65185185","20.81481481","19.08148148","23.85185185","13.45185185","16.81481481","32.53333333","40.66666667","51.5","12.3","6.2752542","85.7540283","2.1455011","1.4713941","305.3201904","119.6440277","55.5638084","5.3037472","8.0890064","9.0150061","0.7509298","23.88349515","3.076194175","4.557324703","5.696655879"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00191","","","","30","20","16.17","33","6.5","1.08","4","7.58","23.75","0.196969697","1.65","1.1","0.379","0.252666667","0.8085","0.539","31.91578947","66.66666667","9.62962963","14.44444444","11.22962963","16.84444444","23.95555556","35.93333333","35.18518519","52.77777778","51.1","12.9","6.5675497","49.4009399","2.1628046","1.3225865","250.3104248","147.8981018","56.2100792","4.180028","6.8549275","12.2232552","0.4191246","25.2446184","1.913542074","2.834877147","4.252315721"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00024","","","","30","20","5.06","19","1.51","1.56","6","3.07","8.13","0.079473684","0.95","0.633333333","0.1535","0.102333333","0.253","0.168666667","37.76137761","66.66666667","2.237037037","3.355555556","4.548148148","6.822222222","7.496296296","11.24444444","12.04444444","18.06666667","50.9","12.8","4.0372734","63.8445129","1.6183391","1.1525292","163.5059814","106.8440857","54.4781685","5.0748491","7.8476996","14.8202839","0.962368","25.14734774","0.772023576","1.143738631","1.715607946"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00048","","","","30","18","5.74","7","0.8","0.7","6","1.5","7.24","0.114285714","0.388888889","0.233333333","0.083333333","0.05","0.318888889","0.191333333","20.71823204","60","1.185185185","1.975308642","2.222222222","3.703703704","8.503703704","14.17283951","10.72592593","17.87654321","50.5","15.1","8.6938581","54.7486877","2.3350244","1.6174278","329.2904053","154.8063965","60.6818275","1.462676","3.4080968","11.3411427","0.3504524","29.9009901","0.448514851","0.664466447","1.107444078"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00072","","","","30","14","9.32","21","5.04","0.96","5","6","15.32","0.24","1.5","0.7","0.428571429","0.2","0.665714286","0.310666667","39.16449086","46.66666667","7.466666667","16","8.888888889","19.04761905","13.80740741","29.58730159","22.6962963","48.63492063","50.2","14.3","9.9150829","27.7706604","2.1969514","1.5094347","107.6113281","120.3262024","63.4162064","1.850174","4.1805096","10.6921167","0","28.48605578","1.709163347","2.532093847","5.425915386"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00096","","","","30","16","20.04","22","2.28","1.6","6","3.88","23.92","0.103636364","1.375","0.733333333","0.2425","0.129333333","1.2525","0.668","16.22073579","53.33333333","3.377777778","6.333333333","5.748148148","10.77777778","29.68888889","55.66666667","35.43703704","66.44444444","51.2","8.9","8.06071","88.8866882","3.0008063","2.083138","474.2122803","241.0270691","46.5925598","4.0096655","8.1197891","20.7649632","1.805975","17.3828125","0.674453125","0.999189815","1.873480903"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00120","","","","30","27","6.42","53","5.74","6.42","6","12.16","18.58","0.108301887","1.962962963","1.766666667","0.45037037","0.405333333","0.237777778","0.214","65.4467169","90","8.503703704","9.448559671","18.01481481","20.01646091","9.511111111","10.56790123","27.52592593","30.58436214","50.1","12.2","7.2587023","60.5049744","2.3741417","1.5366302","213.6132202","141.5876617","48.4065323","4.0934744","7.3621984","18.2604294","0.6265116","24.35129741","2.961117764","4.386841133","4.874267925"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00144","","","","30","21","9.27","43","10","0.58","5","10.58","19.85","0.23255814","2.047619048","1.433333333","0.503809524","0.352666667","0.441428571","0.309","53.29974811","70","14.81481481","21.16402116","15.67407407","22.39153439","13.73333333","19.61904762","29.40740741","42.01058201","50.5","11.3","4.8569546","59.6361389","1.7279286","1.0429358","215.2409058","132.6526947","53.8315277","6.6342211","10.4581814","13.350976","0.7032623","22.37623762","2.367405941","3.50726806","5.010382943"
