"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003 "
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07176","","","","3","3","2","2","4","0.81","0.18","6","6.2064772","3.475769","1.5357165","1.3956027","46.4914551","93.7552948","65.5575256","0.9606771","2.5168328","11.1961889","0.1872206","40.2","13.9","0.99","2.99","6","0.405","0.045","0.165","2","0.666666667","0.33","0.666666667","33.33333333","33.11036789","34.57711443","0.342313433","12","14.66666667","29.62962963","5.071310116","44.2962963","2","0.666666667","0.33","0.666666667","100","12","14.66666667","29.62962963","5.071310116","44.2962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07177","","","","3","3","2.4","0","0","0","0","9","","","","","","","","","","","","","","0","2.4","0","","","","0","0","0","0.8","","0","","","0","0","35.55555556","","35.55555556","0","0","0","0.8","100","0","0","35.55555556","","35.55555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07178","","","","3","3","3.67","1","2","0.23","0.01","9","","","","","","","","","","","","","","0.24","3.91","3","0.23","0.005","0.08","1","0.333333333","0.08","1.223333333","33.33333333","6.138107417","","","3.407407407","3.555555556","54.37037037","","57.92592593","1","0.333333333","0.08","1.223333333","100","3.407407407","3.555555556","54.37037037","","57.92592593"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07179","","","","3","3","3.96","3","4","1.32","0.24","6","8.1017752","10.677536","1.9580612","1.5089836","312.6729126","133.2256012","62.6620445","1.3513374","3.7916431","14.5600681","0.014164","40.8","12.3","1.56","5.52","7","0.44","0.06","0.222857143","2.333333333","1","0.52","1.32","42.85714286","28.26086957","30.14705882","0.470294118","19.55555556","23.11111111","58.66666667","6.967320261","81.77777778","2.333333333","1","0.52","1.32","100","19.55555556","23.11111111","58.66666667","6.967320261","81.77777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07180","","","","3","3","5.87","5","0","2.08","0","5","7.3649511","15.5813751","1.8983417","1.5480146","230.6233521","93.9132843","65.5712814","0.9799557","3.1973729","10.3665237","0.2495699","41.6","13.1","2.08","7.95","5","0.416","","0.416","1.666666667","1.666666667","0.693333333","1.956666667","100","26.16352201","31.49038462","0.655","30.81481481","30.81481481","86.96296296","9.703703704","117.7777778","1.666666667","1.666666667","0.693333333","1.956666667","100","30.81481481","30.81481481","86.96296296","9.703703704","117.7777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07181","","","","3","3","1.29","8","3","1.18","0.15","5","7.03862","5.8570099","1.9048939","1.4011593","109.2011719","91.5951843","60.7014351","1.2988825","3.0367155","15.3559694","0.6294174","40.7","13.5","1.33","2.62","11","0.1475","0.05","0.120909091","3.666666667","2.666666667","0.443333333","0.43","72.72727273","50.76335878","33.16953317","0.441154791","17.48148148","19.7037037","19.11111111","6.535626536","38.81481481","3.666666667","2.666666667","0.443333333","0.43","100","17.48148148","19.7037037","19.11111111","6.535626536","38.81481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07182","","","","3","3","1.72","6","1","0.91","0.08","7","6.6259623","10.6707001","1.7469606","1.3562193","164.5969238","98.451889","61.3021393","1.1592293","2.6437964","13.7853765","0.6587095","40.1","15.3","0.99","2.71","7","0.151666667","0.08","0.141428571","2.333333333","2","0.33","0.573333333","85.71428571","36.53136531","38.15461347","0.377730673","13.48148148","14.66666667","25.48148148","5.596009975","40.14814815","2.333333333","2","0.33","0.573333333","100","13.48148148","14.66666667","25.48148148","5.596009975","40.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07183","","","","3","3","4.48","3","1","1.21","0.11","4","9.7616396","55.0732574","2.5203905","1.7482724","131.1318359","110.4498444","43.7599106","1.7807903","3.8987837","27.5187626","0.2857428","40.7","9.3","1.32","5.8","4","0.403333333","0.11","0.33","1.333333333","1","0.44","1.493333333","75","22.75862069","22.85012285","0.301621622","17.92592593","19.55555556","66.37037037","4.468468468","85.92592593","1.333333333","1","0.44","1.493333333","100","17.92592593","19.55555556","66.37037037","4.468468468","85.92592593"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07184","","","","3","3","5.72","3","0","1.18","0","6","","","","","","","","","","","","","","1.18","6.9","3","0.393333333","","0.393333333","1","1","0.393333333","1.906666667","100","17.10144928","","","17.48148148","17.48148148","84.74074074","","102.2222222","1","1","0.393333333","1.906666667","100","17.48148148","17.48148148","84.74074074","","102.2222222"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07185","","","","3","2","1.11","0","0","0","0","9","","","","","","","","","","","","","","0","1.11","0","","","","0","0","0","0.555","","0","","","0","0","24.66666667","","24.66666667","0","0","0","0.37","66.66666667","0","0","16.44444444","","16.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07186","","","","3","3","1.96","1","3","0.15","0.13","7","8.3993921","8.360733","1.8296013","1.4888582","120.324707","82.3098145","69.3121414","0.3784389","1.8949884","6.8647604","0.0819416","40.1","17.4","0.28","2.24","4","0.15","0.043333333","0.07","1.333333333","0.333333333","0.093333333","0.653333333","25","12.5","43.3915212","0.121496259","2.222222222","4.148148148","29.03703704","1.799944583","33.18518519","1.333333333","0.333333333","0.093333333","0.653333333","100","2.222222222","4.148148148","29.03703704","1.799944583","33.18518519"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07187","","","","3","","1.69","0","0","0","0","","","","","","","","","","","","","","","0","1.69","0","","","","","","","","","0","","","","","","","","0","0","0","0.563333333","","0","0","25.03703704","","25.03703704"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07188","","","","3","2","1.67","0","0","0","0","9","","","","","","","","","","","","","","0","1.67","0","","","","0","0","0","0.835","","0","","","0","0","37.11111111","","37.11111111","0","0","0","0.556666667","66.66666667","0","0","24.74074074","","24.74074074"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07189","","","","3","3","1.3","1","0","0.21","0","7","","","","","","","","","","","","","","0.21","1.51","1","0.21","","0.21","0.333333333","0.333333333","0.07","0.433333333","100","13.90728477","","","3.111111111","3.111111111","19.25925926","","22.37037037","0.333333333","0.333333333","0.07","0.433333333","100","3.111111111","3.111111111","19.25925926","","22.37037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07190","","","","3","3","0.86","0","1","0","0.05","9","","","","","","","","","","","","","","0.05","0.91","1","","0.05","0.05","0.333333333","0","0.016666667","0.286666667","0","5.494505495","","","0","0.740740741","12.74074074","","13.48148148","0.333333333","0","0.016666667","0.286666667","100","0","0.740740741","12.74074074","","13.48148148"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07191","","","","3","3","1.84","0","0","0","0","9","","","","","","","","","","","","","","0","1.84","0","","","","0","0","0","0.613333333","","0","","","0","0","27.25925926","","27.25925926","0","0","0","0.613333333","100","0","0","27.25925926","","27.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07192","","","","3","3","2.76","2","4","0.62","0.14","6","9.8192749","59.9382477","2.3712721","1.9678822","150.4465332","89.1066589","40.4632797","1.9026823","3.8297391","29.3749218","1.1646223","40.3","9.2","0.76","3.52","6","0.31","0.035","0.126666667","2","0.666666667","0.253333333","0.92","33.33333333","21.59090909","22.82878412","0.173498759","9.185185185","11.25925926","40.88888889","2.57035199","52.14814815","2","0.666666667","0.253333333","0.92","100","9.185185185","11.25925926","40.88888889","2.57035199","52.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07193","","","","3","3","1.85","0","3","0","0.17","9","","","","","","","","","","","","","","0.17","2.02","3","","0.056666667","0.056666667","1","0","0.056666667","0.616666667","0","8.415841584","","","0","2.518518519","27.40740741","","29.92592593","1","0","0.056666667","0.616666667","100","0","2.518518519","27.40740741","","29.92592593"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07194","","","","3","3","1.7","8","0","1.52","0","5","6.7234726","12.2546082","1.7934985","1.6759467","11.1733398","56.5036621","67.0522919","0.0191879","1.6354994","8.3820353","0.144886","40.4","14.7","1.52","3.22","8","0.19","","0.19","2.666666667","2.666666667","0.506666667","0.566666667","100","47.20496894","36.38613861","0.553069307","22.51851852","22.51851852","25.18518519","8.193619362","47.7037037","2.666666667","2.666666667","0.506666667","0.566666667","100","22.51851852","22.51851852","25.18518519","8.193619362","47.7037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07195","","","","3","3","0.49","0","0","0","0","9","","","","","","","","","","","","","","0","0.49","0","","","","0","0","0","0.163333333","","0","","","0","0","7.259259259","","7.259259259","0","0","0","0.163333333","100","0","0","7.259259259","","7.259259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07196","","","","3","3","1.03","1","1","0.11","0.07","7","10.5736332","0","2.4659796","1.8899412","176.7906494","108.8185883","55.486969","1.5819836","3.0695333","18.5158234","1.0318127","40.1","13.3","0.18","1.21","2","0.11","0.07","0.09","0.666666667","0.333333333","0.06","0.343333333","50","14.87603306","33.16708229","0.059700748","1.62962963","2.666666667","15.25925926","0.884455528","17.92592593","0.666666667","0.333333333","0.06","0.343333333","100","1.62962963","2.666666667","15.25925926","0.884455528","17.92592593"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07197","","","","3","3","0.73","0","0","0","0","9","","","","","","","","","","","","","","0","0.73","0","","","","0","0","0","0.243333333","","0","","","0","0","10.81481481","","10.81481481","0","0","0","0.243333333","100","0","0","10.81481481","","10.81481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07198","","","","3","3","5.51","4","4","1.31","0.23","5","7.9641666","4.6975708","2.059948","1.7628694","27.7642822","83.3264771","63.3011284","0.3554192","1.6869789","9.1019821","0.5827837","40.3","14.9","1.54","7.05","8","0.3275","0.0575","0.1925","2.666666667","1.333333333","0.513333333","1.836666667","50","21.84397163","36.97270471","0.569379653","19.40740741","22.81481481","81.62962963","8.435254113","104.4444444","2.666666667","1.333333333","0.513333333","1.836666667","100","19.40740741","22.81481481","81.62962963","8.435254113","104.4444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07199","","","","3","3","0.82","0","0","0","0","9","","","","","","","","","","","","","","0","0.82","0","","","","0","0","0","0.273333333","","0","","","0","0","12.14814815","","12.14814815","0","0","0","0.273333333","100","0","0","12.14814815","","12.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07200","","","","3","3","1.79","2","8","0.71","0.24","6","8.9535017","51.9543304","2.5614564","2.1979041","424.0029297","173.7970581","33.947979","2.581461","6.3114533","38.8177414","0.6575851","40.3","7.4","0.95","2.74","10","0.355","0.03","0.095","3.333333333","0.666666667","0.316666667","0.596666667","20","34.67153285","18.36228288","0.174441687","10.51851852","14.07407407","26.51851852","2.584321294","40.59259259","3.333333333","0.666666667","0.316666667","0.596666667","100","10.51851852","14.07407407","26.51851852","2.584321294","40.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07201","","","","3","3","1.79","0","0","0","0","9","","","","","","","","","","","","","","0","1.79","0","","","","0","0","0","0.596666667","","0","","","0","0","26.51851852","","26.51851852","0","0","0","0.596666667","100","0","0","26.51851852","","26.51851852"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07202","","","","3","3","3.61","1","4","0.65","0.34","6","6.2437277","0","1.8025584","1.393661","120.4521484","94.3404694","62.6845016","1.5371008","3.5504279","16.001339","0.2671785","40.7","12","0.99","4.6","5","0.65","0.085","0.198","1.666666667","0.333333333","0.33","1.203333333","20","21.52173913","29.48402948","0.291891892","9.62962963","14.66666667","53.48148148","4.324324324","68.14814815","1.666666667","0.333333333","0.33","1.203333333","100","9.62962963","14.66666667","53.48148148","4.324324324","68.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07203","","","","3","3","1.2","0","0","0","0","9","","","","","","","","","","","","","","0","1.2","0","","","","0","0","0","0.4","","0","","","0","0","17.77777778","","17.77777778","0","0","0","0.4","100","0","0","17.77777778","","17.77777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07204","","","","3","3","4.5","6","2","1.06","0.12","6","7.4285059","2.8705444","1.9172969","1.7067046","113.8516846","98.0856476","62.8399925","0.3546562","2.141439","11.9903965","0.3046665","40.4","14.6","1.18","5.68","8","0.176666667","0.06","0.1475","2.666666667","2","0.393333333","1.5","75","20.77464789","36.13861386","0.426435644","15.7037037","17.48148148","66.66666667","6.31756509","84.14814815","2.666666667","2","0.393333333","1.5","100","15.7037037","17.48148148","66.66666667","6.31756509","84.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07205","","","","3","3","3.45","2","0","0.48","0","6","","","","","","","","","","","","","","0.48","3.93","2","0.24","","0.24","0.666666667","0.666666667","0.16","1.15","100","12.21374046","","","7.111111111","7.111111111","51.11111111","","58.22222222","0.666666667","0.666666667","0.16","1.15","100","7.111111111","7.111111111","51.11111111","","58.22222222"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07206","","","","3","3","0.89","0","0","0","0","9","","","","","","","","","","","","","","0","0.89","0","","","","0","0","0","0.296666667","","0","","","0","0","13.18518519","","13.18518519","0","0","0","0.296666667","100","0","0","13.18518519","","13.18518519"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07207","","","","3","2","0.91","0","0","0","0","9","","","","","","","","","","","","","","0","0.91","0","","","","0","0","0","0.455","","0","","","0","0","20.22222222","","20.22222222","0","0","0","0.303333333","66.66666667","0","0","13.48148148","","13.48148148"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07208","","","","3","3","1","0","0","0","0","9","","","","","","","","","","","","","","0","1","0","","","","0","0","0","0.333333333","","0","","","0","0","14.81481481","","14.81481481","0","0","0","0.333333333","100","0","0","14.81481481","","14.81481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07209","","","","3","3","1.54","0","0","0","0","9","","","","","","","","","","","","","","0","1.54","0","","","","0","0","0","0.513333333","","0","","","0","0","22.81481481","","22.81481481","0","0","0","0.513333333","100","0","0","22.81481481","","22.81481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07210","","","","3","3","1.9","2","2","0.15","0.1","7","8.6797037","39.1138153","2.3604379","1.5917063","112.5821533","108.4305725","50.8819504","1.6896572","3.4194741","21.8180084","0.9525452","40.3","11.1","0.25","2.15","4","0.075","0.05","0.0625","1.333333333","0.666666667","0.083333333","0.633333333","50","11.62790698","27.54342432","0.068858561","2.222222222","3.703703704","28.14814815","1.020126827","31.85185185","1.333333333","0.666666667","0.083333333","0.633333333","100","2.222222222","3.703703704","28.14814815","1.020126827","31.85185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07211","","","","3","3","0.62","0","0","0","0","9","","","","","","","","","","","","","","0","0.62","0","","","","0","0","0","0.206666667","","0","","","0","0","9.185185185","","9.185185185","0","0","0","0.206666667","100","0","0","9.185185185","","9.185185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07212","","","","3","3","1.75","1","1","0.44","0.01","5","8.2463531","1.7317657","1.9727144","1.8413267","51.0544434","63.1828766","67.3897629","0.6250725","1.7901481","7.2777796","0.5656176","40.6","13.1","0.45","2.2","2","0.44","0.01","0.225","0.666666667","0.333333333","0.15","0.583333333","50","20.45454545","32.26600985","0.145197044","6.518518519","6.666666667","25.92592593","2.151067323","32.59259259","0.666666667","0.333333333","0.15","0.583333333","100","6.518518519","6.666666667","25.92592593","2.151067323","32.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07213","","","","3","3","1.98","0","0","0","0","9","","","","","","","","","","","","","","0","1.98","0","","","","0","0","0","0.66","","0","","","0","0","29.33333333","","29.33333333","0","0","0","0.66","100","0","0","29.33333333","","29.33333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07214","","","","3","3","1.09","0","0","0","0","9","","","","","","","","","","","","","","0","1.09","0","","","","0","0","0","0.363333333","","0","","","0","0","16.14814815","","16.14814815","0","0","0","0.363333333","100","0","0","16.14814815","","16.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07215","","","","3","3","0.76","0","0","0","0","9","","","","","","","","","","","","","","0","0.76","0","","","","0","0","0","0.253333333","","0","","","0","0","11.25925926","","11.25925926","0","0","0","0.253333333","100","0","0","11.25925926","","11.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07216","","","","3","3","2.26","2","1","0.45","0.03","5","","","","","","","","","","","","","","0.48","2.74","3","0.225","0.03","0.16","1","0.666666667","0.16","0.753333333","66.66666667","17.51824818","","","6.666666667","7.111111111","33.48148148","","40.59259259","1","0.666666667","0.16","0.753333333","100","6.666666667","7.111111111","33.48148148","","40.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07217","","","","3","3","0.47","0","0","0","0","9","","","","","","","","","","","","","","0","0.47","0","","","","0","0","0","0.156666667","","0","","","0","0","6.962962963","","6.962962963","0","0","0","0.156666667","100","0","0","6.962962963","","6.962962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07218","","","","3","3","4.44","0","0","0","0","9","","","","","","","","","","","","","","0","4.44","0","","","","0","0","0","1.48","","0","","","0","0","65.77777778","","65.77777778","0","0","0","1.48","100","0","0","65.77777778","","65.77777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07219","","","","3","3","2.69","0","2","0","0.02","9","","","","","","","","","","","","","","0.02","2.71","2","","0.01","0.01","0.666666667","0","0.006666667","0.896666667","0","0.73800738","","","0","0.296296296","39.85185185","","40.14814815","0.666666667","0","0.006666667","0.896666667","100","0","0.296296296","39.85185185","","40.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07220","","","","3","3","2.64","0","0","0","0","9","","","","","","","","","","","","","","0","2.64","0","","","","0","0","0","0.88","","0","","","0","0","39.11111111","","39.11111111","0","0","0","0.88","100","0","0","39.11111111","","39.11111111"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07221","","","","3","3","2.21","4","0","1.21","0","6","10.7258663","28.2868958","2.5836697","1.8685522","95.8248291","74.418808","54.512825","1.5314283","3.406992","14.9636574","0.8914661","40","11.6","1.21","3.42","4","0.3025","","0.3025","1.333333333","1.333333333","0.403333333","0.736666667","100","35.38011696","29","0.3509","17.92592593","17.92592593","32.74074074","5.198518519","50.66666667","1.333333333","1.333333333","0.403333333","0.736666667","100","17.92592593","17.92592593","32.74074074","5.198518519","50.66666667"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07222","","","","3","3","1.62","1","3","0.18","0.02","7","10.6021843","39.2906723","2.7932045","2.1391907","120.751709","99.194046","46.9890327","2.1743612","4.8587737","20.8878098","1.5891256","40.7","9","0.2","1.82","4","0.18","0.006666667","0.05","1.333333333","0.333333333","0.066666667","0.54","25","10.98901099","22.11302211","0.044226044","2.666666667","2.962962963","24","0.655200655","26.96296296","1.333333333","0.333333333","0.066666667","0.54","100","2.666666667","2.962962963","24","0.655200655","26.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07223","","","","3","3","8.22","8","3","1.37","0.19","5","6.2903099","5.8878937","1.61555","1.3680501","69.4162598","78.8109894","61.7936554","1.7790575","3.6491485","12.858305","0.7256632","40.7","13.8","1.56","9.78","11","0.17125","0.063333333","0.141818182","3.666666667","2.666666667","0.52","2.74","72.72727273","15.95092025","33.90663391","0.528943489","20.2962963","23.11111111","121.7777778","7.836199836","144.8888889","3.666666667","2.666666667","0.52","2.74","100","20.2962963","23.11111111","121.7777778","7.836199836","144.8888889"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07224","","","","3","3","2.03","2","6","0.61","0.15","5","8.409193","0.7224426","1.9903502","1.4438334","138.748291","102.0974884","61.4268494","1.4760294","3.2339196","12.9420671","0.1961012","40.8","11.7","0.76","2.79","8","0.305","0.025","0.095","2.666666667","0.666666667","0.253333333","0.676666667","25","27.24014337","28.67647059","0.217941176","9.037037037","11.25925926","30.07407407","3.22875817","41.33333333","2.666666667","0.666666667","0.253333333","0.676666667","100","9.037037037","11.25925926","30.07407407","3.22875817","41.33333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07225","","","","3","3","4.26","6","3","1.39","0.11","5","6.7544765","5.1385651","1.5254269","1.6925077","76.177124","66.9037781","72.5920029","0.4003344","2.2070608","4.3299956","0.058836","40.1","14.9","1.5","5.76","9","0.231666667","0.036666667","0.166666667","3","2","0.5","1.42","66.66666667","26.04166667","37.15710723","0.557356608","20.59259259","22.22222222","63.11111111","8.25713494","85.33333333","3","2","0.5","1.42","100","20.59259259","22.22222222","63.11111111","8.25713494","85.33333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07226","","","","3","2","1.98","2","4","0.39","0.1","7","7.6596212","5.4847412","1.8132453","1.6750555","152.3269043","76.8336029","68.1239777","1.069396","2.7361331","8.9365273","0.3755112","40.8","13.5","0.49","2.47","6","0.195","0.025","0.081666667","3","1","0.245","0.99","33.33333333","19.83805668","33.08823529","0.162132353","8.666666667","10.88888889","44","3.602941176","54.88888889","2","0.666666667","0.163333333","0.66","66.66666667","5.777777778","7.259259259","29.33333333","2.401960784","36.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07227","","","","3","3","6.06","5","3","0.6","0.09","5","","","","","","","","","","","","","","0.69","6.75","8","0.12","0.03","0.08625","2.666666667","1.666666667","0.23","2.02","62.5","10.22222222","","","8.888888889","10.22222222","89.77777778","","100","2.666666667","1.666666667","0.23","2.02","100","8.888888889","10.22222222","89.77777778","","100"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07228","","","","3","3","1.66","0","1","0","0.06","9","","","","","","","","","","","","","","0.06","1.72","1","","0.06","0.06","0.333333333","0","0.02","0.553333333","0","3.488372093","","","0","0.888888889","24.59259259","","25.48148148","0.333333333","0","0.02","0.553333333","100","0","0.888888889","24.59259259","","25.48148148"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07229","","","","3","3","1.03","6","1","0.83","0.01","7","7.2596302","9.037323","1.6709609","1.468082","100.8269043","72.9385223","68.4414291","0.8807325","2.7944722","8.5474091","0.3701811","40.4","14.1","0.84","1.87","7","0.138333333","0.01","0.12","2.333333333","2","0.28","0.343333333","85.71428571","44.9197861","34.9009901","0.293168317","12.2962963","12.44444444","15.25925926","4.343234323","27.7037037","2.333333333","2","0.28","0.343333333","100","12.2962963","12.44444444","15.25925926","4.343234323","27.7037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07230","","","","3","2","1.6","1","1","0.2","0.04","5","8.7476854","5.6425629","2.0474901","1.6714759","136.916626","77.3734283","65.737236","1.1058187","2.7876978","9.1367111","0.5460796","40.9","13.4","0.24","1.84","2","0.2","0.04","0.12","1","0.5","0.12","0.8","50","13.04347826","32.76283619","0.078630807","4.444444444","5.333333333","35.55555556","1.747351263","40.88888889","0.666666667","0.333333333","0.08","0.533333333","66.66666667","2.962962963","3.555555556","23.7037037","1.164900842","27.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07231","","","","3","3","2.12","1","1","0.13","0.06","7","11.9777365","54.4720993","3.041441","2.0047989","179.0740967","141.5249176","40.2730713","2.0846567","4.8006835","31.2531834","1.4177837","40.4","7.8","0.19","2.31","2","0.13","0.06","0.095","0.666666667","0.333333333","0.063333333","0.706666667","50","8.225108225","19.30693069","0.036683168","1.925925926","2.814814815","31.40740741","0.543454345","34.22222222","0.666666667","0.333333333","0.063333333","0.706666667","100","1.925925926","2.814814815","31.40740741","0.543454345","34.22222222"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-07232","","","","3","3","2.53","0","0","0","0","9","","","","","","","","","","","","","","0","2.53","0","","","","0","0","0","0.843333333","","0","","","0","0","37.48148148","","37.48148148","0","0","0","0.843333333","100","0","0","37.48148148","","37.48148148"
