"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00133","","","","20","14","5.5","16","15","2.9","0.6","30.6","4.79","1.83","1.13","147.93","93.22","24.89","61.34","3.61","5.46","8.52","0.44","3.5","9","31","0.18125","0.04","0.112903226","2.214285714","1.55","1.142857143","0.8","0.25","0.175","0.392857143","0.275","51.61290323","38.88888889","70","1.071","6.444444444","9.206349206","7.777777778","11.11111111","12.22222222","17.46031746","2.38","3.4","20","28.57142857"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00134","","","","20","14","4.9","1","28","0.7","1.7","31.29","5.88","1.98","1.17","150.85","97.19","16.67","61.3","4.47","6.57","6.48","0.76","2.4","7.3","29","0.7","0.060714286","0.082758621","2.071428571","1.45","0.071428571","0.05","0.171428571","0.12","0.35","0.245","3.448275862","32.87671233","70","0.75096","1.555555556","2.222222222","5.333333333","7.619047619","10.88888889","15.55555556","1.6688","2.384","16.22222222","23.17460317"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00135","","","","20","5","4","24","4","3.7","0.1","28.23","2.88","1.56","0.94","155.85","92.31","26.17","59.52","4.2","6.21","10.6","0.24","3.8","7.8","28","0.154166667","0.025","0.135714286","5.6","1.4","4.8","1.2","0.76","0.19","0.8","0.2","85.71428571","48.71794872","25","1.07274","8.222222222","32.88888889","8.444444444","33.77777778","8.888888889","35.55555556","2.383866667","9.535466667","17.33333333","69.33333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00136","","","","20","10","6","20","30","3","1","","","","","","","","","","","","","4","10","50","0.15","0.033333333","0.08","5","2.5","2","1","0.4","0.2","0.6","0.3","40","40","50","","6.666666667","13.33333333","8.888888889","17.77777778","13.33333333","26.66666667","","","22.22222222","44.44444444"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00137","","","","20","16","14.2","24","35","2.8","1.1","36.38","2.6","1.22","0.76","90.56","74.96","0","65.77","3.23","4.85","8","0.26","3.9","18.1","59","0.116666667","0.031428571","0.066101695","3.6875","2.95","1.5","1.2","0.24375","0.195","0.8875","0.71","40.6779661","21.54696133","80","1.41882","6.222222222","7.777777778","8.666666667","10.83333333","31.55555556","39.44444444","3.152933333","3.941166667","40.22222222","50.27777778"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00138","","","","20","18","10.3","20","74","2.2","2","31.94","2.93","1.41","0.8","87.04","73.43","1.85","64.56","4.82","6.89","3.59","0.31","4.2","14.5","94","0.11","0.027027027","0.044680851","5.222222222","4.7","1.111111111","1","0.233333333","0.21","0.572222222","0.515","21.27659574","28.96551724","90","1.34148","4.888888889","5.432098765","9.333333333","10.37037037","22.88888889","25.43209877","2.981066667","3.312296296","32.22222222","35.80246914"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00139","","","","20","17","6.5","26","100","3.75","2.9","24.55","3.45","1.82","1.02","165.64","90.64","18.31","55.45","6.69","9.92","6.52","0.27","6.65","13.15","126","0.144230769","0.029","0.052777778","7.411764706","6.3","1.529411765","1.3","0.391176471","0.3325","0.382352941","0.325","20.63492063","50.57034221","85","1.632575","8.333333333","9.803921569","14.77777778","17.38562092","14.44444444","16.99346405","3.627944444","4.268169935","29.22222222","34.37908497"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00140","","","","20","8","4","3","30","0.6","0.7","24.85","3.36","1.76","1.04","188.59","100.81","14.16","54.46","6.54","9.52","7.8","0.63","1.3","5.3","33","0.2","0.023333333","0.039393939","4.125","1.65","0.375","0.15","0.1625","0.065","0.5","0.2","9.090909091","24.52830189","40","0.32305","1.333333333","3.333333333","2.888888889","7.222222222","8.888888889","22.22222222","0.717888889","1.794722222","11.77777778","29.44444444"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00141","","","","20","19","8.8","55","94","7.7","3.3","25.39","5.5","2.1","1.36","137.31","93.72","22.01","60.8","3.95","6.44","6.3","0.17","11","19.8","149","0.14","0.035106383","0.073825503","7.842105263","7.45","2.894736842","2.75","0.578947368","0.55","0.463157895","0.44","36.91275168","55.55555556","95","2.7929","17.11111111","18.01169591","24.44444444","25.73099415","19.55555556","20.58479532","6.206444444","6.533099415","44","46.31578947"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00142","","","","20","13","5.6","37","18","6.2","0.7","24.75","5.79","2.19","1.27","153.2","106.45","21.32","57.67","3.67","5.82","10.21","0.06","6.9","12.5","55","0.167567568","0.038888889","0.125454545","4.230769231","2.75","2.846153846","1.85","0.530769231","0.345","0.430769231","0.28","67.27272727","55.2","65","1.70775","13.77777778","21.1965812","15.33333333","23.58974359","12.44444444","19.14529915","3.795","5.838461538","27.77777778","42.73504274"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00143","","","","20","14","4","0","12","0","0.36","24.8","3.25","1.67","0.86","142.27","102.87","6.53","55.44","7.47","11.18","7.84","0.67","0.36","4.36","12","","0.03","0.03","0.857142857","0.6","0","0","0.025714286","0.018","0.285714286","0.2","0","8.256880734","70","0.08928","0","0","0.8","1.142857143","8.888888889","12.6984127","0.1984","0.283428571","9.688888889","13.84126984"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00144","","","","20","12","4.4","1","14","0.7","0.3","25.55","5.08","1.87","1","109.26","88.71","7.01","57.84","6.76","9.87","4.51","0.35","1","5.4","15","0.7","0.021428571","0.066666667","1.25","0.75","0.083333333","0.05","0.083333333","0.05","0.366666667","0.22","6.666666667","18.51851852","60","0.2555","1.555555556","2.592592593","2.222222222","3.703703704","9.777777778","16.2962963","0.567777778","0.946296296","12","20"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00145","","","","20","18","5.8","9","68","1.6","2","27.87","4.42","1.74","1.1","77.21","67.89","33.75","59.62","3.06","4.68","11.88","0.34","3.6","9.4","77","0.177777778","0.029411765","0.046753247","4.277777778","3.85","0.5","0.45","0.2","0.18","0.322222222","0.29","11.68831169","38.29787234","90","1.00332","3.555555556","3.950617284","8","8.888888889","12.88888889","14.32098765","2.2296","2.477333333","20.88888889","23.20987654"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00146","","","","20","17","11.2","1","45","0.8","1.2","23.71","3.69","1.68","1.04","90.64","65.88","26.78","57","5.52","8.15","9.08","0.67","2","13.2","46","0.8","0.026666667","0.043478261","2.705882353","2.3","0.058823529","0.05","0.117647059","0.1","0.658823529","0.56","2.173913043","15.15151515","85","0.4742","1.777777778","2.091503268","4.444444444","5.22875817","24.88888889","29.28104575","1.053777778","1.239738562","29.33333333","34.50980392"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00147","","","","20","20","21.1","22","55","3.2","1.9","30.74","3.43","1.68","1.06","177.27","108.35","9.39","58.99","2.39","4.11","12.24","0.28","5.1","26.2","77","0.145454545","0.034545455","0.066233766","3.85","3.85","1.1","1.1","0.255","0.255","1.055","1.055","28.57142857","19.46564885","100","1.56774","7.111111111","7.111111111","11.33333333","11.33333333","46.88888889","46.88888889","3.483866667","3.483866667","58.22222222","58.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00148","","","","20","20","17","38","45","6.1","1.7","31.55","4.26","1.82","0.97","137.23","115.59","4.46","60.76","2.78","4.69","8.59","0","7.8","24.8","83","0.160526316","0.037777778","0.093975904","4.15","4.15","1.9","1.9","0.39","0.39","0.85","0.85","45.78313253","31.4516129","100","2.4609","13.55555556","13.55555556","17.33333333","17.33333333","37.77777778","37.77777778","5.468666667","5.468666667","55.11111111","55.11111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00149","","","","20","16","5.2","28","72","3.2","2.3","26.84","4.33","1.77","1.2","94.94","84.17","42.63","56.26","2.97","4.74","15.34","0.55","5.5","10.7","100","0.114285714","0.031944444","0.055","6.25","5","1.75","1.4","0.34375","0.275","0.325","0.26","28","51.40186916","80","1.4762","7.111111111","8.888888889","12.22222222","15.27777778","11.55555556","14.44444444","3.280444444","4.100555556","23.77777778","29.72222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00150","","","","20","16","11.3","32","74","5","2.4","27.95","5.42","2.01","1.34","107.04","93","37.6","56.69","2.86","4.51","13.19","0.38","7.4","18.7","106","0.15625","0.032432432","0.069811321","6.625","5.3","2","1.6","0.4625","0.37","0.70625","0.565","30.18867925","39.57219251","80","2.0683","11.11111111","13.88888889","16.44444444","20.55555556","25.11111111","31.38888889","4.596222222","5.745277778","41.55555556","51.94444444"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00151","","","","20","20","23.5","25","50","4","1.8","30.91","2.73","1.52","0.98","212.52","108.66","6.57","59.59","3.11","4.97","11.3","0.14","5.8","29.3","75","0.16","0.036","0.077333333","3.75","3.75","1.25","1.25","0.29","0.29","1.175","1.175","33.33333333","19.79522184","100","1.79278","8.888888889","8.888888889","12.88888889","12.88888889","52.22222222","52.22222222","3.983955556","3.983955556","65.11111111","65.11111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00152","","","","20","20","18","28","58","5.9","1.7","28.91","2.98","1.5","0.97","150.36","89.4","13.21","58.63","3.81","5.63","10.92","0.58","7.6","25.6","86","0.210714286","0.029310345","0.088372093","4.3","4.3","1.4","1.4","0.38","0.38","0.9","0.9","32.55813953","29.6875","100","2.19716","13.11111111","13.11111111","16.88888889","16.88888889","40","40","4.882577778","4.882577778","56.88888889","56.88888889"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00153","","","","20","17","5","10","30","1.3","0.8","24.56","5.59","2.04","1.21","144.04","110","7.94","51.7","4.45","6.94","16.65","0.59","2.1","7.1","40","0.13","0.026666667","0.0525","2.352941176","2","0.588235294","0.5","0.123529412","0.105","0.294117647","0.25","25","29.57746479","85","0.51576","2.888888889","3.39869281","4.666666667","5.490196078","11.11111111","13.07189542","1.146133333","1.348392157","15.77777778","18.5620915"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00154","","","","20","16","6","14","21","2.4","1.1","26.24","4.67","1.97","1.03","172.31","119.3","3.4","54.97","6.36","9.6","7.73","0.44","3.5","9.5","35","0.171428571","0.052380952","0.1","2.1875","1.75","0.875","0.7","0.21875","0.175","0.375","0.3","40","36.84210526","80","0.9184","5.333333333","6.666666667","7.777777778","9.722222222","13.33333333","16.66666667","2.040888889","2.551111111","21.11111111","26.38888889"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00155","","","","20","19","11.6","20","37","3.3","1.4","26.19","4.86","1.91","1.21","210.79","105.29","24.4","51.11","4.82","7.26","15.97","0.77","4.7","16.3","57","0.165","0.037837838","0.08245614","3","2.85","1.052631579","1","0.247368421","0.235","0.610526316","0.58","35.0877193","28.83435583","95","1.23093","7.333333333","7.719298246","10.44444444","10.99415205","25.77777778","27.13450292","2.7354","2.879368421","36.22222222","38.12865497"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00156","","","","20","16","9","23","0","4","0","27.35","5.48","2.04","1.27","196.83","101.87","26.22","53.89","3.61","5.71","13.43","0.73","4","13","23","0.173913043","","0.173913043","1.4375","1.15","1.4375","1.15","0.25","0.2","0.5625","0.45","100","30.76923077","80","1.094","8.888888889","11.11111111","8.888888889","11.11111111","20","25","2.431111111","3.038888889","28.88888889","36.11111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00157","","","","20","17","12","14","17","2.6","0.8","28.91","4.85","1.94","1.23","189.66","114.29","36.73","55.54","2.02","3.82","18.11","0.26","3.4","15.4","31","0.185714286","0.047058824","0.109677419","1.823529412","1.55","0.823529412","0.7","0.2","0.17","0.705882353","0.6","45.16129032","22.07792208","85","0.98294","5.777777778","6.797385621","7.555555556","8.888888889","26.66666667","31.37254902","2.184311111","2.569777778","34.22222222","40.26143791"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00158","","","","20","20","9","18","19","2.5","0.9","31.47","4.35","1.74","1.14","172.21","100.64","34.36","59.71","2.55","4.3","12.9","0.26","3.4","12.4","37","0.138888889","0.047368421","0.091891892","1.85","1.85","0.9","0.9","0.17","0.17","0.45","0.45","48.64864865","27.41935484","100","1.06998","5.555555556","5.555555556","7.555555556","7.555555556","20","20","2.377733333","2.377733333","27.55555556","27.55555556"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00159","","","","20","15","8.3","24","56","3","1.4","27.5","6.45","2.15","1.34","123.09","102.12","29.98","55.94","1.6","2.73","17.8","0.47","4.4","12.7","80","0.125","0.025","0.055","5.333333333","4","1.6","1.2","0.293333333","0.22","0.553333333","0.415","30","34.64566929","75","1.21","6.666666667","8.888888889","9.777777778","13.03703704","18.44444444","24.59259259","2.688888889","3.585185185","28.22222222","37.62962963"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00160","","","","20","13","3.3","10","12","1.2","0.3","24.75","9.03","2.65","1.59","181.95","126.9","31.22","51.69","2.06","3.22","17.97","0.3","1.5","4.8","22","0.12","0.025","0.068181818","1.692307692","1.1","0.769230769","0.5","0.115384615","0.075","0.253846154","0.165","45.45454545","31.25","65","0.37125","2.666666667","4.102564103","3.333333333","5.128205128","7.333333333","11.28205128","0.825","1.269230769","10.66666667","16.41025641"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00161","","","","20","19","10.5","38","140","3.9","4.6","29.02","4.75","1.75","1.13","161.12","86.2","42.35","61.3","2","3.61","11.99","0.19","8.5","19","178","0.102631579","0.032857143","0.047752809","9.368421053","8.9","2","1.9","0.447368421","0.425","0.552631579","0.525","21.34831461","44.73684211","95","2.4667","8.666666667","9.122807018","18.88888889","19.88304094","23.33333333","24.56140351","5.481555556","5.77005848","42.22222222","44.44444444"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00162","","","","20","17","5.6","29","60","2.8","1.5","30.57","5.29","1.77","1.09","150.21","93.13","41.95","61.44","1.87","3.57","10.62","0.1","4.3","9.9","89","0.096551724","0.025","0.048314607","5.235294118","4.45","1.705882353","1.45","0.252941176","0.215","0.329411765","0.28","32.58426966","43.43434343","85","1.31451","6.222222222","7.320261438","9.555555556","11.24183007","12.44444444","14.64052288","2.921133333","3.436627451","22","25.88235294"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00163","","","","20","19","16.5","38","90","6.9","3.6","29.56","3.42","1.78","1.12","335.36","138.74","29.46","55.81","4.28","6.53","11.54","0.59","10.5","27","128","0.181578947","0.04","0.08203125","6.736842105","6.4","2","1.9","0.552631579","0.525","0.868421053","0.825","29.6875","38.88888889","95","3.1038","15.33333333","16.14035088","23.33333333","24.56140351","36.66666667","38.59649123","6.897333333","7.260350877","60","63.15789474"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00164","","","","20","20","10.2","32","75","4","2.9","28.43","3.91","2","1.16","261.31","135.54","30.53","54.62","3.78","5.98","12.08","0.34","6.9","17.1","107","0.125","0.038666667","0.064485981","5.35","5.35","1.6","1.6","0.345","0.345","0.51","0.51","29.90654206","40.35087719","100","1.96167","8.888888889","8.888888889","15.33333333","15.33333333","22.66666667","22.66666667","4.359266667","4.359266667","38","38"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00165","","","","20","18","15.9","29","70","5.3","2.2","36.45","4.58","1.74","1.16","65.43","77.04","23.33","70.22","0.26","1.39","6.11","0.08","7.5","23.4","99","0.182758621","0.031428571","0.075757576","5.5","4.95","1.611111111","1.45","0.416666667","0.375","0.883333333","0.795","29.29292929","32.05128205","90","2.73375","11.77777778","13.08641975","16.66666667","18.51851852","35.33333333","39.25925926","6.075","6.75","52","57.77777778"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00166","","","","20","15","9.8","14","25","2.2","0.8","34.85","4.71","1.81","1.17","83.16","83.46","22.86","69.65","0.13","1.31","6.68","0","3","12.8","39","0.157142857","0.032","0.076923077","2.6","1.95","0.933333333","0.7","0.2","0.15","0.653333333","0.49","35.8974359","23.4375","75","1.0455","4.888888889","6.518518519","6.666666667","8.888888889","21.77777778","29.03703704","2.323333333","3.097777778","28.44444444","37.92592593"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00167","","","","20","15","6.2","26","13","6.5","0.4","28.68","4.86","1.77","0.97","93.97","101.46","0","60.49","3.61","5.53","11.02","0.36","6.9","13.1","39","0.25","0.030769231","0.176923077","2.6","1.95","1.733333333","1.3","0.46","0.345","0.413333333","0.31","66.66666667","52.67175573","75","1.97892","14.44444444","19.25925926","15.33333333","20.44444444","13.77777778","18.37037037","4.3976","5.863466667","29.11111111","38.81481481"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00168","","","","20","15","4.8","17","16","3.2","0.5","27.06","4.55","1.57","0.89","68.65","87","2.69","61.91","3.03","4.66","11.43","0.19","3.7","8.5","33","0.188235294","0.03125","0.112121212","2.2","1.65","1.133333333","0.85","0.246666667","0.185","0.32","0.24","51.51515152","43.52941176","75","1.00122","7.111111111","9.481481481","8.222222222","10.96296296","10.66666667","14.22222222","2.224933333","2.966577778","18.88888889","25.18518519"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00169","","","","20","17","16.3","46","68","9.4","3.4","28.94","4.91","1.77","1.05","150.02","111.1","94.23","57.92","4.87","7.04","5.39","0.41","12.8","29.1","114","0.204347826","0.05","0.112280702","6.705882353","5.7","2.705882353","2.3","0.752941176","0.64","0.958823529","0.815","40.35087719","43.9862543","85","3.70432","20.88888889","24.5751634","28.44444444","33.46405229","36.22222222","42.61437908","8.231822222","9.684496732","64.66666667","76.07843137"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00170","","","","20","20","14.04","28","50","5","1.9","29.67","5.46","1.89","1.15","170.84","110.74","98.16","57.97","4.15","6.06","5.36","0.77","6.9","20.94","78","0.178571429","0.038","0.088461538","3.9","3.9","1.4","1.4","0.345","0.345","0.702","0.702","35.8974359","32.9512894","100","2.04723","11.11111111","11.11111111","15.33333333","15.33333333","31.2","31.2","4.5494","4.5494","46.53333333","46.53333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00171","","","","20","14","7","26","39","6","1.5","25.64","3.96","1.87","1.14","199.78","131.34","33.05","57.73","3.19","5.34","11.86","0.19","7.5","14.5","65","0.230769231","0.038461538","0.115384615","4.642857143","3.25","1.857142857","1.3","0.535714286","0.375","0.5","0.35","40","51.72413793","70","1.923","13.33333333","19.04761905","16.66666667","23.80952381","15.55555556","22.22222222","4.273333333","6.104761905","32.22222222","46.03174603"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00172","","","","20","16","7.9","21","29","3.1","1","24.4","5.28","2.08","1.26","203.77","117.2","40.74","54.21","3.57","5.79","12.99","0.32","4.1","12","50","0.147619048","0.034482759","0.082","3.125","2.5","1.3125","1.05","0.25625","0.205","0.49375","0.395","42","34.16666667","80","1.0004","6.888888889","8.611111111","9.111111111","11.38888889","17.55555556","21.94444444","2.223111111","2.778888889","26.66666667","33.33333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00173","","","","20","14","5.1","15","20","2.4","0.7","35.73","3.47","1.55","0.95","111.87","95.15","21.13","66.27","1.74","3.21","8.09","0.06","3.1","8.2","35","0.16","0.035","0.088571429","2.5","1.75","1.071428571","0.75","0.221428571","0.155","0.364285714","0.255","42.85714286","37.80487805","70","1.10763","5.333333333","7.619047619","6.888888889","9.841269841","11.33333333","16.19047619","2.4614","3.516285714","18.22222222","26.03174603"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00174","","","","20","15","4.5","15","17","3.3","0.4","26.64","5.83","1.94","1.04","120.79","92.61","21.82","58.88","4.23","6.51","8.93","0.53","3.7","8.2","32","0.22","0.023529412","0.115625","2.133333333","1.6","1","0.75","0.246666667","0.185","0.3","0.225","46.875","45.12195122","75","0.98568","7.333333333","9.777777778","8.222222222","10.96296296","10","13.33333333","2.1904","2.920533333","18.22222222","24.2962963"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00175","","","","20","19","9.3","44","100","8.4","4.1","28.63","5.19","1.93","1.16","163.47","105.17","35.14","52.37","3.91","6.1","16.54","0.61","12.5","21.8","144","0.190909091","0.041","0.086805556","7.578947368","7.2","2.315789474","2.2","0.657894737","0.625","0.489473684","0.465","30.55555556","57.33944954","95","3.57875","18.66666667","19.64912281","27.77777778","29.23976608","20.66666667","21.75438596","7.952777778","8.371345029","48.44444444","50.99415205"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00176","","","","20","18","9.6","52","96","7.1","3.5","26.59","5.14","2.04","1.18","151.11","113.19","31.43","49","4.57","7.33","18.98","0.8","10.6","20.2","148","0.136538462","0.036458333","0.071621622","8.222222222","7.4","2.888888889","2.6","0.588888889","0.53","0.533333333","0.48","35.13513514","52.47524752","90","2.81854","15.77777778","17.5308642","23.55555556","26.17283951","21.33333333","23.7037037","6.263422222","6.959358025","44.88888889","49.87654321"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00177","","","","20","18","8.7","42","49","7.2","1.3","21.27","4.74","1.93","1.05","107.77","87.57","29.37","47.99","9.09","13.24","9.16","0.57","8.5","17.2","91","0.171428571","0.026530612","0.093406593","5.055555556","4.55","2.333333333","2.1","0.472222222","0.425","0.483333333","0.435","46.15384615","49.41860465","90","1.80795","16","17.77777778","18.88888889","20.98765432","19.33333333","21.48148148","4.017666667","4.464074074","38.22222222","42.4691358"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00178","","","","20","19","4.4","24","73","4.2","1.9","21.46","5.61","2.1","1.3","112.1","84.45","34.46","48.24","7.71","11.33","9.48","0.97","6.1","10.5","97","0.175","0.026027397","0.062886598","5.105263158","4.85","1.263157895","1.2","0.321052632","0.305","0.231578947","0.22","24.74226804","58.0952381","95","1.30906","9.333333333","9.824561404","13.55555556","14.26900585","9.777777778","10.29239766","2.909022222","3.062128655","23.33333333","24.56140351"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00179","","","","20","12","4.5","8","35","1","0.8","25.79","5.4","2.03","1.19","170.04","108.56","27.48","53.54","3.75","6.17","15","0.46","1.8","6.3","43","0.125","0.022857143","0.041860465","3.583333333","2.15","0.666666667","0.4","0.15","0.09","0.375","0.225","18.60465116","28.57142857","60","0.46422","2.222222222","3.703703704","4","6.666666667","10","16.66666667","1.0316","1.719333333","14","23.33333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00180","","","","20","15","2","1","4","0.4","0.2","25.74","5.57","2.11","1.17","146.03","113.86","25.54","53.52","3.08","5.34","16.37","0.24","0.6","2.6","5","0.4","0.05","0.12","0.333333333","0.25","0.066666667","0.05","0.04","0.03","0.133333333","0.1","20","23.07692308","75","0.15444","0.888888889","1.185185185","1.333333333","1.777777778","4.444444444","5.925925926","0.3432","0.4576","5.777777778","7.703703704"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00181","","","","20","17","9","30","40","7.6","2","33.07","3.62","1.56","1.02","101.79","83.1","36.15","65.37","1.14","2.29","11.83","0.38","9.6","18.6","70","0.253333333","0.05","0.137142857","4.117647059","3.5","1.764705882","1.5","0.564705882","0.48","0.529411765","0.45","42.85714286","51.61290323","85","3.17472","16.88888889","19.86928105","21.33333333","25.09803922","20","23.52941176","7.054933333","8.299921569","41.33333333","48.62745098"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00182","","","","20","18","9","34","52","6.6","2.2","30.08","5.17","1.9","1.19","65.59","81.4","33.2","61.98","1.06","2.13","13.12","0.33","8.8","17.8","86","0.194117647","0.042307692","0.102325581","4.777777778","4.3","1.888888889","1.7","0.488888889","0.44","0.5","0.45","39.53488372","49.43820225","90","2.64704","14.66666667","16.2962963","19.55555556","21.72839506","20","22.22222222","5.882311111","6.535901235","39.55555556","43.95061728"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00183","","","","20","6","4.6","13","7","1.75","0.3","29.88","3.01","1.51","1.03","124.41","76.06","27.59","63.18","3.12","4.86","9.38","0.57","2.05","6.65","20","0.134615385","0.042857143","0.1025","3.333333333","1","2.166666667","0.65","0.341666667","0.1025","0.766666667","0.23","65","30.82706767","30","0.61254","3.888888889","12.96296296","4.555555556","15.18518519","10.22222222","34.07407407","1.3612","4.537333333","14.77777778","49.25925926"
