"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00162","","","","23","23","1","1","7","9","12","9","33","2.2","44","0.4","3","3","5","4.61","4","2.6","4.186795491","3.542673108","14.49275362","11.6","22.4137931","26","52.17391304","77","0.066666667","0.009090909","0.033766234","6.416666667","3.347826087","2.75","1.434782609","0.216666667","0.113043478","42.85714286","0.676","6.790123457","8.024691358","1.088566828","2.086419753","18.67954911","0.75","0.391304348","27.77777778","35.80246914"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00163","","","","23","23","1","1","6","4","17","7","35","2.4","15","1.2","3","3","5","5.49","4","3.6","5.797101449","3.8647343","6.441223833","7.6","47.36842105","20","73.91304348","50","0.068571429","0.08","0.072","2.941176471","2.173913043","2.058823529","1.52173913","0.211764706","0.156521739","70","0.72","5.22875817","7.843137255","1.15942029","1.568627451","12.23832528","0.235294118","0.173913043","8.71459695","16.5577342"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00164","","","","23","23","1","1","4","16","3","1","7","0.3","0","0","3","3","5","4.41","4","0.3","0.483091787","0.483091787","25.76489533","16.3","1.840490798","34","13.04347826","7","0.042857143","","0.042857143","2.333333333","0.304347826","2.333333333","0.304347826","0.1","0.013043478","100","0.102","3.703703704","3.703703704","0.164251208","1.259259259","26.24798712","5.333333333","0.695652174","197.5308642","201.2345679"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00165","","","","23","23","1","1","8","5","17","6","15","2.1","13","0.4","3","3","5","0.12","3","2.5","4.025764895","3.381642512","8.051529791","7.5","33.33333333","32","73.91304348","28","0.14","0.030769231","0.089285714","1.647058824","1.217391304","0.882352941","0.652173913","0.147058824","0.108695652","53.57142857","0.8","4.575163399","5.446623094","1.288244767","1.74291939","12.07729469","0.294117647","0.217391304","10.89324619","16.33986928"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00166","","","","23","23","1","1","6","14","19","14","42","7.3","44","2.1","4","4","5","11.03","4","9.4","15.13687601","11.75523349","22.54428341","23.4","40.17094017","26","82.60869565","86","0.173809524","0.047727273","0.109302326","4.526315789","3.739130435","2.210526316","1.826086957","0.494736842","0.408695652","48.8372093","2.444","14.23001949","18.32358674","3.935587762","4.764132554","37.68115942","0.736842105","0.608695652","27.29044834","45.61403509"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00167","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00168","","","","23","23","1","1","9","28","17","9","7","1.3","7","1","3","2","5","4.41","5","2.3","3.703703704","2.093397746","45.08856683","30.3","7.590759076","24","73.91304348","14","0.185714286","0.142857143","0.164285714","0.823529412","0.608695652","0.411764706","0.304347826","0.135294118","0.1","50","0.552","2.832244009","5.010893246","0.888888889","1.202614379","48.79227053","1.647058824","1.217391304","61.00217865","66.0130719"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00169","","","","23","23","1","1","6","7","11","5","9","0.3","19","2.3","4","3","2","10.5","4","2.6","4.186795491","0.483091787","11.27214171","9.6","27.08333333","20","47.82608696","28","0.033333333","0.121052632","0.092857143","2.545454545","1.217391304","0.818181818","0.391304348","0.236363636","0.113043478","32.14285714","0.52","1.01010101","8.754208754","0.837359098","1.750841751","15.4589372","0.636363636","0.304347826","23.56902357","32.32323232"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00170","","","","23","23","1","1","8","15","18","17","47","4.3","27","1.1","3","4","5","3.03","4","5.4","8.695652174","6.92431562","24.15458937","20.4","26.47058824","36","78.26086957","74","0.091489362","0.040740741","0.072972973","4.111111111","3.217391304","2.611111111","2.043478261","0.3","0.234782609","63.51351351","1.944","8.847736626","11.11111111","3.130434783","4","32.85024155","0.833333333","0.652173913","30.86419753","41.97530864"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00171","","","","23","23","1","1","9","3","6","6","33","4.1","26","1.1","4","4","5","3.76","5","5.2","8.373590982","6.602254428","4.830917874","8.2","63.41463415","26","26.08695652","59","0.124242424","0.042307692","0.088135593","9.833333333","2.565217391","5.5","1.434782609","0.866666667","0.226086957","55.93220339","1.352","25.30864198","32.09876543","2.177133655","8.345679012","13.20450886","0.5","0.130434783","18.51851852","50.61728395"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00172","","","","23","23","1","1","7","10","19","10","68","6.3","46","1","3","4","5","4.61","4","7.3","11.75523349","10.14492754","16.10305958","17.3","42.19653179","22","82.60869565","114","0.092647059","0.02173913","0.064035088","6","4.956521739","3.578947368","2.956521739","0.384210526","0.317391304","59.64912281","1.606","12.28070175","14.23001949","2.586151369","3.130604288","27.85829308","0.526315789","0.434782609","19.49317739","33.72319688"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00173","","","","23","23","1","1","8","11","17","13","67","7.4","15","1","4","5","5","4.61","4","8.4","13.52657005","11.91626409","17.71336554","19.4","43.29896907","26","73.91304348","82","0.110447761","0.066666667","0.102439024","4.823529412","3.565217391","3.941176471","2.913043478","0.494117647","0.365217391","81.70731707","2.184","16.12200436","18.30065359","3.516908213","4.758169935","31.23993559","0.647058824","0.47826087","23.96514161","42.26579521"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00174","","","","23","23","1","1","7","12","19","9","26","1.4","12","1.2","3","4","4","4.41","5","2.6","4.186795491","2.254428341","19.3236715","14.6","17.80821918","29","82.60869565","38","0.053846154","0.1","0.068421053","2","1.652173913","1.368421053","1.130434783","0.136842105","0.113043478","68.42105263","0.754","2.729044834","5.068226121","1.214170692","1.469785575","23.51046699","0.631578947","0.52173913","23.39181287","28.46003899"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00175","","","","23","23","1","1","7","2","15","2","3","1","0","0","4","4","5","3.76","3","1","1.610305958","1.610305958","3.220611916","3","33.33333333","30","65.2173913","3","0.333333333","","0.333333333","0.2","0.130434783","0.2","0.130434783","0.066666667","0.043478261","100","0.3","2.469135802","2.469135802","0.483091787","0.740740741","4.830917874","0.133333333","0.086956522","4.938271605","7.407407407"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00176","","","","23","23","1","1","7","2.5","17","13","41","3.1","30","1.1","3","3","4","12.39","4","4.2","6.763285024","4.99194847","4.025764895","6.7","62.68656716","22","73.91304348","71","0.075609756","0.036666667","0.05915493","4.176470588","3.086956522","2.411764706","1.782608696","0.247058824","0.182608696","57.74647887","0.924","6.753812636","9.150326797","1.487922705","2.013071895","10.78904992","0.147058824","0.108695652","5.446623094","14.59694989"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00177","","","","23","23","1","1","8","16","23","8","14","3","21","1.3","3","3","5","4.41","5","4.3","6.92431562","4.830917874","25.76489533","20.3","21.18226601","32","100","35","0.214285714","0.061904762","0.122857143","1.52173913","1.52173913","0.608695652","0.608695652","0.186956522","0.186956522","40","1.376","4.830917874","6.92431562","2.215780998","2.215780998","32.68921095","0.695652174","0.695652174","25.76489533","32.68921095"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00178","","","","23","23","1","1","9","20","18","7","22","1.4","9","0.1","4","3","5","5.49","4","1.5","2.415458937","2.254428341","32.20611916","21.5","6.976744186","32","78.26086957","31","0.063636364","0.011111111","0.048387097","1.722222222","1.347826087","1.222222222","0.956521739","0.083333333","0.065217391","70.96774194","0.48","2.880658436","3.086419753","0.77294686","0.987654321","34.6215781","1.111111111","0.869565217","41.15226337","44.23868313"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00179","","","","23","23","1","1","7","1","10","7","27","2.3","18","0.4","3","3","4","4.61","4","2.7","4.347826087","3.703703704","1.610305958","3.7","72.97297297","30","43.47826087","45","0.085185185","0.022222222","0.06","4.5","1.956521739","2.7","1.173913043","0.27","0.117391304","60","0.81","8.518518519","10","1.304347826","3","5.958132045","0.1","0.043478261","3.703703704","13.7037037"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00180","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00181","","","","23","23","1","1","6","5","13","9","13","1","21","1","3","4","5","10.5","4","2","3.220611916","1.610305958","8.051529791","7","28.57142857","22","56.52173913","34","0.076923077","0.047619048","0.058823529","2.615384615","1.47826087","1","0.565217391","0.153846154","0.086956522","38.23529412","0.44","2.849002849","5.698005698","0.708534622","1.253561254","11.27214171","0.384615385","0.217391304","14.24501425","19.94301994"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00182","","","","23","23","1","1","4","4","2","1","2","0.3","0","0","3","5","5","4.61","4","0.3","0.483091787","0.483091787","6.441223833","4.3","6.976744186","27.08","8.695652174","2","0.15","","0.15","1","0.086956522","1","0.086956522","0.15","0.013043478","100","0.08124","5.555555556","5.555555556","0.130821256","1.504444444","6.92431562","2","0.173913043","74.07407407","79.62962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00183","","","","23","23","5","1","7","9","15","7","7","2","5","1","4","4","5","7.23","4","3","4.830917874","3.220611916","14.49275362","12","25","24","65.2173913","12","0.285714286","0.2","0.25","0.8","0.52173913","0.466666667","0.304347826","0.2","0.130434783","58.33333333","0.72","4.938271605","7.407407407","1.15942029","1.777777778","19.3236715","0.6","0.391304348","22.22222222","29.62962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00184","","","","23","23","1","3","6","4","21","10","27","1","23","1.2","2","4","4","14.37","4","2.2","3.542673108","1.610305958","6.441223833","6.2","35.48387097","28.57","91.30434783","50","0.037037037","0.052173913","0.044","2.380952381","2.173913043","1.285714286","1.173913043","0.104761905","0.095652174","54","0.62854","1.76366843","3.880070547","1.012141707","1.108536155","9.98389694","0.19047619","0.173913043","7.054673721","10.93474427"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00185","","","","23","23","1","1","9","19","17","12","39","8","18","0.4","5","3","5","11.03","3","8.4","13.52657005","12.88244767","30.5958132","27.4","30.65693431","18","73.91304348","57","0.205128205","0.022222222","0.147368421","3.352941176","2.47826087","2.294117647","1.695652174","0.494117647","0.365217391","68.42105263","1.512","17.4291939","18.30065359","2.434782609","3.294117647","44.12238325","1.117647059","0.826086957","41.39433551","59.69498911"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00186","","","","23","23","1","1","9","26","17","12","35","4","25","1","4","5","5","3.76","4","5","8.051529791","6.441223833","41.86795491","31","16.12903226","28","73.91304348","60","0.114285714","0.04","0.083333333","3.529411765","2.608695652","2.058823529","1.52173913","0.294117647","0.217391304","58.33333333","1.4","8.71459695","10.89324619","2.254428341","3.050108932","49.9194847","1.529411765","1.130434783","56.64488017","67.53812636"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00187","","","","23","23","1","1","6","2","18","1","","","","","","","","","","","","","3.220611916","","","","78.26086957","","","","","","","","","","","","","","","","","","0.111111111","0.086956522","4.115226337",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00188","","","","23","23","1","1","5","0.6","15","8","14","0.3","16","1","3","4","3","11.03","4","1.3","2.093397746","0.483091787","0.966183575","1.9","68.42105263","20","65.2173913","30","0.021428571","0.0625","0.043333333","2","1.304347826","0.933333333","0.608695652","0.086666667","0.056521739","46.66666667","0.26","0.740740741","3.209876543","0.418679549","0.641975309","3.05958132","0.04","0.026086957","1.481481481","4.691358025"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00189","","","","23","23","1","1","5","3","12","2","0","0","7","0.4","2","4","2","1.38","5","0.4","0.644122383","0","4.830917874","3.4","11.76470588","35.71","52.17391304","7","","0.057142857","0.057142857","0.583333333","0.304347826","0","0","0.033333333","0.017391304","0","0.14284","0","1.234567901","0.230016103","0.440864198","5.475040258","0.25","0.130434783","9.259259259","10.49382716"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00190","","","","23","23","1","1","8","20","19","14","140","3.4","73","3.3","5","5","5","4.61","5","6.7","10.78904992","5.475040258","32.20611916","26.7","25.09363296","18","82.60869565","213","0.024285714","0.045205479","0.031455399","11.21052632","9.260869565","7.368421053","6.086956522","0.352631579","0.291304348","65.72769953","1.206","6.627680312","13.06042885","1.942028986","2.350877193","42.99516908","1.052631579","0.869565217","38.98635478","52.04678363"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00191","","","","23","23","1","1","8","12","19","15","37","6.1","10","0.4","4","3","5","4.61","4","6.5","10.46698873","9.822866345","19.3236715","18.5","35.13513514","24","82.60869565","47","0.164864865","0.04","0.138297872","2.473684211","2.043478261","1.947368421","1.608695652","0.342105263","0.282608696","78.72340426","1.56","11.89083821","12.6705653","2.512077295","3.040935673","29.79066023","0.631578947","0.52173913","23.39181287","36.06237817"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00192","","","","23","23","1","1","2","0.7","7","4","6","0.2","10","0.3","4","4","5","1.38","4","0.5","0.805152979","0.322061192","1.127214171","1.2","41.66666667","25","30.43478261","16","0.033333333","0.03","0.03125","2.285714286","0.695652174","0.857142857","0.260869565","0.071428571","0.02173913","37.5","0.125","1.058201058","2.645502646","0.201288245","0.661375661","1.93236715","0.1","0.030434783","3.703703704","6.349206349"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00193","","","","23","23","1","1","8","19","23","19","48","5","48","1.3","4","3","4","1.17","4","6.3","10.14492754","8.051529791","30.5958132","25.3","24.90118577","30","100","96","0.104166667","0.027083333","0.065625","4.173913043","4.173913043","2.086956522","2.086956522","0.273913043","0.273913043","50","1.89","8.051529791","10.14492754","3.043478261","3.043478261","40.74074074","0.826086957","0.826086957","30.5958132","40.74074074"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00194","","","","23","23","1","1","4","6","10","10","20","2.1","24","0.3","4","4","4","0.03","4","2.4","3.8647343","3.381642512","9.661835749","8.4","28.57142857","28","43.47826087","44","0.105","0.0125","0.054545455","4.4","1.913043478","2","0.869565217","0.24","0.104347826","45.45454545","0.672","7.777777778","8.888888889","1.082125604","2.488888889","13.52657005","0.6","0.260869565","22.22222222","31.11111111"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00195","","","","23","23","5","1","8","7","4","3","0","0","16","0.3","1","3","1","7.23","4","0.3","0.483091787","0","11.27214171","7.3","4.109589041","36.36","17.39130435","16","","0.01875","0.01875","4","0.695652174","0","0","0.075","0.013043478","0","0.10908","0","2.777777778","0.175652174","1.01","11.75523349","1.75","0.304347826","64.81481481","67.59259259"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00196","","","","23","23","1","5","6","1","10","10","12","2.2","12","1.1","3","4","2","3.03","5","3.3","5.314009662","3.542673108","1.610305958","4.3","76.74418605","29","43.47826087","24","0.183333333","0.091666667","0.1375","2.4","1.043478261","1.2","0.52173913","0.33","0.143478261","50","0.957","8.148148148","12.22222222","1.541062802","3.544444444","6.92431562","0.1","0.043478261","3.703703704","15.92592593"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00197","","","","23","23","1","1","8","8","15","11","34","2","25","0.4","3","4","3","12.39","4","2.4","3.8647343","3.220611916","12.88244767","10.4","23.07692308","32","65.2173913","59","0.058823529","0.016","0.040677966","3.933333333","2.565217391","2.266666667","1.47826087","0.16","0.104347826","57.62711864","0.768","4.938271605","5.925925926","1.236714976","1.896296296","16.74718196","0.533333333","0.347826087","19.75308642","25.67901235"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00198","","","","23","23","1","1","6","4","9","3","0","0","3","1.3","3","3","2","1.38","3","1.3","2.093397746","0","6.441223833","5.3","24.52830189","25","39.13043478","3","","0.433333333","0.433333333","0.333333333","0.130434783","0","0","0.144444444","0.056521739","0","0.325","0","5.349794239","0.523349436","1.33744856","8.534621578","0.444444444","0.173913043","16.46090535","21.81069959"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00199","","","","23","23","1","1","7","8","14","10","5","0.4","4","0.2","3","4","5","1.76","3","0.6","0.966183575","0.644122383","12.88244767","8.6","6.976744186","34","60.86956522","9","0.08","0.05","0.066666667","0.642857143","0.391304348","0.357142857","0.217391304","0.042857143","0.026086957","55.55555556","0.204","1.058201058","1.587301587","0.328502415","0.53968254","13.84863124","0.571428571","0.347826087","21.16402116","22.75132275"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00200","","","","23","22","1","1","9","18","10","5","18","3.4","9","0.1","4","4","5","0.15","4","3.5","5.636070853","5.475040258","28.98550725","21.5","16.27906977","28","43.47826087","27","0.188888889","0.011111111","0.12962963","2.7","1.173913043","1.8","0.782608696","0.35","0.152173913","66.66666667","0.98","12.59259259","12.96296296","1.578099839","3.62962963","34.6215781","1.8","0.782608696","66.66666667","79.62962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00201","","","","23","20","6","1","6","3","2","2","3","0.4","6","0.1","5","3","4","4.61","5","0.5","0.805152979","0.644122383","4.830917874","3.5","14.28571429","25","8.695652174","9","0.133333333","0.016666667","0.055555556","4.5","0.391304348","1.5","0.130434783","0.25","0.02173913","33.33333333","0.125","7.407407407","9.259259259","0.201288245","2.314814815","5.636070853","1.5","0.130434783","55.55555556","64.81481481"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00202","","","","23","23","1","1","8","10","9","4","40","1","18","0.4","4","4","4","5.49","4","1.4","2.254428341","1.610305958","16.10305958","11.4","12.28070175","28.57","39.13043478","58","0.025","0.022222222","0.024137931","6.444444444","2.52173913","4.444444444","1.739130435","0.155555556","0.060869565","68.96551724","0.39998","4.115226337","5.761316872","0.644090177","1.64600823","18.35748792","1.111111111","0.434782609","41.15226337","46.91358025"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00203","","","","23","23","1","1","8","13","17","16","45","8","27","1.3","4","4","5","3.76","3","9.3","14.97584541","12.88244767","20.93397746","22.3","41.70403587","32","73.91304348","72","0.177777778","0.048148148","0.129166667","4.235294118","3.130434783","2.647058824","1.956521739","0.547058824","0.404347826","62.5","2.976","17.4291939","20.26143791","4.792270531","6.483660131","35.90982287","0.764705882","0.565217391","28.32244009","48.583878"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00204","","","","23","23","1","1","7","10","22","16","","","11","1","2","2","1","7.76","4","","","","16.10305958","","","22","95.65217391","","","0.090909091","","","","","","","","","","","","","","","0.454545455","0.434782609","16.83501684",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00205","","","","23","23","1","1","8","18","19","18","89","15.3","71","2.4","4","4","4","7.76","4","17.7","28.50241546","24.63768116","28.98550725","35.7","49.57983193","28","82.60869565","160","0.171910112","0.033802817","0.110625","8.421052632","6.956521739","4.684210526","3.869565217","0.931578947","0.769565217","55.625","4.956","29.8245614","34.50292398","7.980676329","9.660818713","57.48792271","0.947368421","0.782608696","35.0877193","69.59064327"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00206","","","","23","23","1","3","5","16","12","4","9","1.2","14","1","4","4","4","10.5","5","2.2","3.542673108","1.93236715","25.76489533","18.2","12.08791209","30","52.17391304","23","0.133333333","0.071428571","0.095652174","1.916666667","1","0.75","0.391304348","0.183333333","0.095652174","39.13043478","0.66","3.703703704","6.790123457","1.062801932","2.037037037","29.30756844","1.333333333","0.695652174","49.38271605","56.17283951"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00207","","","","23","23","4","1","7","14","19","2","3","1","4","0.3","3","3","5","4.61","4","1.3","2.093397746","1.610305958","22.54428341","15.3","8.496732026","32","82.60869565","7","0.333333333","0.075","0.185714286","0.368421053","0.304347826","0.157894737","0.130434783","0.068421053","0.056521739","42.85714286","0.416","1.949317739","2.53411306","0.669887279","0.810916179","24.63768116","0.736842105","0.608695652","27.29044834","29.8245614"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00208","","","","23","23","3","1","8","4","5","1","2","","","0.2","2","4","3","4.61","3","","","","6.441223833","","","25.58","21.73913043","","","","","","","0.4","0.086956522","","","","","","","","","","0.8","0.173913043","29.62962963",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00209","","","","23","23","1","1","5","4","19","1","2","0.1","2","0.1","2","4","5","12.39","4","0.2","0.322061192","0.161030596","6.441223833","4.2","4.761904762","26","82.60869565","4","0.05","0.05","0.05","0.210526316","0.173913043","0.105263158","0.086956522","0.010526316","0.008695652","50","0.052","0.194931774","0.389863548","0.08373591","0.101364522","6.763285024","0.210526316","0.173913043","7.797270955","8.187134503"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00210","","","","23","23","1","1","3","12","2","1","5","0.1","3","1.2","2","4","3","1.38","4","1.3","2.093397746","0.161030596","19.3236715","13.3","9.77443609","26.32","8.695652174","8","0.02","0.4","0.1625","4","0.347826087","2.5","0.217391304","0.65","0.056521739","62.5","0.34216","1.851851852","24.07407407","0.550982287","6.336296296","21.41706924","6","0.52173913","222.2222222","246.2962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00211","","","","23","23","1","1","6","13","11","6","30","4.1","24","1.1","3","3","5","","3","5.2","8.373590982","6.602254428","20.93397746","18.2","28.57142857","26","47.82608696","54","0.136666667","0.045833333","0.096296296","4.909090909","2.347826087","2.727272727","1.304347826","0.472727273","0.226086957","55.55555556","1.352","13.8047138","17.50841751","2.177133655","4.552188552","29.30756844","1.181818182","0.565217391","43.77104377","61.27946128"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00212","","","","23","23","1","1","7","5","12","6","13","2.3","10","1","4","3","4","3.76","4","3.3","5.314009662","3.703703704","8.051529791","8.3","39.75903614","26","52.17391304","23","0.176923077","0.1","0.143478261","1.916666667","1","1.083333333","0.565217391","0.275","0.143478261","56.52173913","0.858","7.098765432","10.18518519","1.381642512","2.648148148","13.36553945","0.416666667","0.217391304","15.43209877","25.61728395"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00213","","","","23","23","6","6","7","8","15","7","12","1.3","6","0.4","4","4","4","4.61","4","1.7","2.737520129","2.093397746","12.88244767","9.7","17.5257732","28","65.2173913","18","0.108333333","0.066666667","0.094444444","1.2","0.782608696","0.8","0.52173913","0.113333333","0.073913043","66.66666667","0.476","3.209876543","4.197530864","0.766505636","1.175308642","15.61996779","0.533333333","0.347826087","19.75308642","23.95061728"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00214","","","","23","23","1","1","5","8","14","8","10","1.2","5","0.2","4","4","3","5.49","4","1.4","2.254428341","1.93236715","12.88244767","9.4","14.89361702","28","60.86956522","15","0.12","0.04","0.093333333","1.071428571","0.652173913","0.714285714","0.434782609","0.1","0.060869565","66.66666667","0.392","3.174603175","3.703703704","0.631239936","1.037037037","15.13687601","0.571428571","0.347826087","21.16402116","24.86772487"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00215","","","","23","23","1","1","7","12","16","14","37","3","55","1.4","3","5","4","12.39","3","4.4","7.085346216","4.830917874","19.3236715","16.4","26.82926829","20","69.56521739","92","0.081081081","0.025454545","0.047826087","5.75","4","2.3125","1.608695652","0.275","0.191304348","40.2173913","0.88","6.944444444","10.18518519","1.417069243","2.037037037","26.40901771","0.75","0.52173913","27.77777778","37.96296296"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00216","","","","23","23","1","1","7","11","20","11","21","3.4","14","0.1","4","4","5","7.76","4","3.5","5.636070853","5.475040258","17.71336554","14.5","24.13793103","22","86.95652174","35","0.161904762","0.007142857","0.1","1.75","1.52173913","1.05","0.913043478","0.175","0.152173913","60","0.77","6.296296296","6.481481481","1.239935588","1.425925926","23.34943639","0.55","0.47826087","20.37037037","26.85185185"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00217","","","","23","23","7","5","3","2","12","4","8","0.3","6","0.2","4","2","4","5.49","4","0.5","0.805152979","0.483091787","3.220611916","2.5","20","20","52.17391304","14","0.0375","0.033333333","0.035714286","1.166666667","0.608695652","0.666666667","0.347826087","0.041666667","0.02173913","57.14285714","0.1","0.925925926","1.543209877","0.161030596","0.308641975","4.025764895","0.166666667","0.086956522","6.172839506","7.716049383"
