"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00094","","","","39","32","32","31","24","60","6","14.4","41.7","3","3","3","32.64","5.67","25.32","2.48","1.42","56.37","1.56","3.58","17.5","20.4","62.1","84","0.25","0.24","0.242857143","2.625","0.75","0.6375","1.303125","28.57142857","32.85024155","6.65856","5.698005698","19.37321937","39.6011396","6.323418803","58.97435897","2.153846154","0.615384615","0.523076923","1.069230769","82.05128205","6.944444444","23.61111111","48.26388889","7.706666667","71.875"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00095","","","","39","23","23","22","9","27","3","6.7","8.2","5","7","7","30.81","5.21","34.79","2.58","1.57","52.65","3.29","6.16","18.12","9.7","17.9","36","0.333333333","0.248148148","0.269444444","1.565217391","0.391304348","0.42173913","0.356521739","25","54.18994413","2.98857","2.849002849","9.211775878","7.787274454","2.838148148","16.99905033","0.923076923","0.230769231","0.248717949","0.21025641","58.97435897","4.830917874","15.61996779","13.20450886","4.812512077","28.82447665"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00096","","","","39","37","37","37","25","88","5.7","9.5","30.7","3","3","3","34.79","2.36","13.71","1.72","0.95","64.19","2.11","4","12.81","15.2","45.9","113","0.228","0.107954545","0.134513274","3.054054054","0.675675676","0.410810811","0.82972973","22.12389381","33.11546841","5.28808","5.413105413","14.43494777","29.15479582","5.021918329","43.58974359","2.897435897","0.641025641","0.38974359","0.787179487","94.87179487","5.705705706","15.21521522","30.73073073","5.293373373","45.94594595"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00097","","","","39","36","36","35","19","37","5","7.5","20.1","1","5","5","","","","","","","","","","12.5","32.6","56","0.263157895","0.202702703","0.223214286","1.555555556","0.527777778","0.347222222","0.558333333","33.92857143","38.34355828","","4.748338082","11.8708452","19.08831909","","30.95916429","1.435897436","0.487179487","0.320512821","0.515384615","92.30769231","5.144032922","12.8600823","20.67901235","","33.53909465"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00098","","","","39","34","34","34","20","51","5","9.5","39.2","5","5","5","23.82","2.42","44.2","2.2","1.13","41.34","8.33","12.87","23.41","14.5","53.7","71","0.25","0.18627451","0.204225352","2.088235294","0.588235294","0.426470588","1.152941176","28.16901408","27.0018622","3.4539","4.748338082","13.77018044","37.22697056","3.28005698","50.997151","1.820512821","0.512820513","0.371794872","1.005128205","87.17948718","5.446623094","15.79520697","42.70152505","3.762418301","58.49673203"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00099","","","","39","35","35","35","19","49","4.9","10.1","62.3","5","3","3","18.61","4.6","52.21","3.07","1.64","50.41","1.12","2.9","26.33","15","77.3","68","0.257894737","0.206122449","0.220588235","1.942857143","0.542857143","0.428571429","1.78","27.94117647","19.40491591","2.7915","4.65337132","14.24501425","59.1642925","2.650997151","73.40930674","1.743589744","0.487179487","0.384615385","1.597435897","89.74358974","5.185185185","15.87301587","65.92592593","2.953968254","81.7989418"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00100","","","","39","37","37","37","35","78","7","13.5","20.3","1","3","3","30.24","5.54","44.79","2.62","1.5","49.34","1.96","3.75","22.54","20.5","40.8","113","0.2","0.173076923","0.181415929","3.054054054","0.945945946","0.554054054","0.548648649","30.97345133","50.24509804","6.1992","6.647673314","19.46818613","19.27825261","5.887179487","38.74643875","2.897435897","0.897435897","0.525641026","0.520512821","94.87179487","7.007007007","20.52052052","20.32032032","6.205405405","40.84084084"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00101","","","","39","32","32","32","29","77","7.5","12.5","21.5","3","3","5","26.48","3.09","37.9","1.94","1.04","52.23","3.8","6.57","21.34","20","41.5","106","0.25862069","0.162337662","0.188679245","3.3125","0.90625","0.625","0.671875","27.35849057","48.19277108","5.296","7.122507123","18.99335233","20.41785375","5.029439696","39.41120608","2.717948718","0.743589744","0.512820513","0.551282051","82.05128205","8.680555556","23.14814815","24.88425926","6.12962963","48.03240741"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00102","","","","39","37","37","37","31","55","7.7","12.1","35.7","5","3","3","28.83","4.96","0","2.45","1.55","53.61","2.01","4.13","18.66","19.8","55.5","86","0.248387097","0.22","0.230232558","2.324324324","0.837837838","0.535135135","0.964864865","36.04651163","35.67567568","5.70834","7.312440646","18.8034188","33.9031339","5.421025641","52.70655271","2.205128205","0.794871795","0.507692308","0.915384615","94.87179487","7.707707708","19.81981982","35.73573574","5.714054054","55.55555556"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00103","","","","39","37","37","37","19","42","5.5","10.3","16.3","3","5","5","25.33","4.38","29.63","2.59","1.6","44.43","4.57","8.42","21.49","15.8","32.1","61","0.289473684","0.245238095","0.259016393","1.648648649","0.513513514","0.427027027","0.440540541","31.14754098","49.2211838","4.00214","5.22317189","15.00474834","15.47958215","3.800702754","30.48433048","1.564102564","0.487179487","0.405128205","0.417948718","94.87179487","5.505505506","15.81581582","16.31631632","4.006146146","32.13213213"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00104","","","","39","38","38","37","30","56","6.7","10.3","14.2","5","3","3","31.14","3.07","41.82","2.24","1.48","46.06","1.73","3.8","28.69","17","31.2","86","0.223333333","0.183928571","0.197674419","2.263157895","0.789473684","0.447368421","0.373684211","34.88372093","54.48717949","5.2938","6.362773029","16.14434948","13.48528015","5.027350427","29.62962963","2.205128205","0.769230769","0.435897436","0.364102564","97.43589744","6.530214425","16.56920078","13.84015595","5.159649123","30.40935673"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00105","","","","39","37","37","37","35","67","8","12","45.1","5","3","3","29.96","3.73","40.63","2.31","1.17","51.35","2.89","5.17","20.59","20","65.1","102","0.228571429","0.179104478","0.196078431","2.756756757","0.945945946","0.540540541","1.218918919","34.31372549","30.72196621","5.992","7.597340931","18.99335233","42.8300095","5.690408357","61.82336182","2.615384615","0.897435897","0.512820513","1.156410256","94.87179487","8.008008008","20.02002002","45.14514515","5.997997998","65.16516517"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00106","","","","39","36","36","21","10","25","3","6","9.2","3","5","5","31.93","4.17","26.58","2.22","1.3","56.64","1.78","3.47","18.56","9","18.2","35","0.3","0.24","0.257142857","0.972222222","0.277777778","0.25","0.255555556","28.57142857","49.45054945","2.8737","2.849002849","8.547008547","8.73694207","2.729059829","17.28395062","0.897435897","0.256410256","0.230769231","0.235897436","92.30769231","3.086419753","9.259259259","9.465020576","2.956481481","18.72427984"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00107","","","","39","39","39","39","42","71","9.5","12.1","33.5","1","3","3","29.85","3.37","35.02","2.13","1.28","53.84","3.06","5.18","18.39","21.6","55.1","113","0.226190476","0.170422535","0.191150442","2.897435897","1.076923077","0.553846154","0.858974359","37.16814159","39.20145191","6.4476","9.021842355","20.51282051","31.81386515","6.123076923","52.32668566","2.897435897","1.076923077","0.553846154","0.858974359","100","9.021842355","20.51282051","31.81386515","6.123076923","52.32668566"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00108","","","","39","38","38","37","35","82","8","13.1","36.6","1","3","1","29.05","3.6","40.9","2.2","1.32","54.63","1.35","2.95","21.94","21.1","57.7","117","0.228571429","0.159756098","0.18034188","3.078947368","0.921052632","0.555263158","0.963157895","29.91452991","36.56845754","6.12955","7.597340931","20.0379867","34.75783476","5.821035138","54.79582146","3","0.897435897","0.541025641","0.938461538","97.43589744","7.797270955","20.56530214","35.67251462","5.974220273","56.23781676"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00109","","","","39","30","30","30","11","27","3.1","7","43.4","3","5","5","34.29","4.6","31.28","2.34","1.45","60.07","1.27","2.96","13.51","10.1","53.5","38","0.281818182","0.259259259","0.265789474","1.266666667","0.366666667","0.336666667","1.446666667","28.94736842","18.87850467","3.46329","2.943969611","9.591642925","41.21557455","3.288974359","50.80721747","0.974358974","0.282051282","0.258974359","1.112820513","76.92307692","3.827160494","12.4691358","53.58024691","4.275666667","66.04938272"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00110","","","","39","38","38","37","27","66","7.1","12.1","40.1","3","3","1","","","","","","","","","","19.2","59.3","93","0.262962963","0.183333333","0.206451613","2.447368421","0.710526316","0.505263158","1.055263158","29.03225806","32.3777403","","6.742640076","18.23361823","38.08167142","","56.31528965","2.384615385","0.692307692","0.492307692","1.028205128","97.43589744","6.920077973","18.71345029","39.08382066","","57.79727096"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00111","","","","39","25","25","20","16","30","4.6","7.1","6","7","5","7","27.85","3.04","36.72","1.99","0.97","50.3","5.48","8.38","19.14","11.7","17.7","46","0.2875","0.236666667","0.254347826","1.84","0.64","0.468","0.24","34.7826087","66.10169492","3.25845","4.368471035","11.11111111","5.698005698","3.094444444","16.80911681","1.179487179","0.41025641","0.3","0.153846154","64.1025641","6.814814815","17.33333333","8.888888889","4.827333333","26.22222222"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00112","","","","39","37","37","37","40","90","10.3","14.3","74.3","1","3","1","38.5","6.63","31.01","2.73","1.58","61.31","0.81","2.86","9.65","24.6","98.9","130","0.2575","0.158888889","0.189230769","3.513513514","1.081081081","0.664864865","2.008108108","30.76923077","24.87360971","9.471","9.781576448","23.36182336","70.56030389","8.994301994","93.92212726","3.333333333","1.025641026","0.630769231","1.905128205","94.87179487","10.31031031","24.62462462","74.37437437","9.48048048","98.998999"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00113","","","","39","32","32","30","12","24","3.1","6.1","13.2","5","7","7","34.11","3.23","21.3","1.95","0.98","61.18","2.52","4.51","13.87","9.2","22.4","36","0.258333333","0.254166667","0.255555556","1.125","0.375","0.2875","0.4125","33.33333333","41.07142857","3.13812","2.943969611","8.73694207","12.53561254","2.98017094","21.27255461","0.923076923","0.307692308","0.235897436","0.338461538","82.05128205","3.587962963","10.64814815","15.27777778","3.632083333","25.92592593"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00114","","","","39","35","35","30","15","33","4.5","7.5","34.3","1","5","5","24.9","3.25","46.09","2.55","1.43","42.03","4.51","7.13","21.51","12","46.3","48","0.3","0.227272727","0.25","1.371428571","0.428571429","0.342857143","0.98","31.25","25.91792657","2.988","4.273504274","11.3960114","32.57359924","2.837606838","43.96961064","1.230769231","0.384615385","0.307692308","0.879487179","89.74358974","4.761904762","12.6984127","36.2962963","3.161904762","48.99470899"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00115","","","","39","30","30","30","11","25","3.7","6.7","37.5","1","7","7","35.46","3.15","24.89","2.06","1.05","60.28","2.57","4.8","15.12","10.4","47.9","36","0.336363636","0.268","0.288888889","1.2","0.366666667","0.346666667","1.25","30.55555556","21.71189979","3.68784","3.51377018","9.87654321","35.61253561","3.502222222","45.48907882","0.923076923","0.282051282","0.266666667","0.961538462","76.92307692","4.567901235","12.83950617","46.2962963","4.552888889","59.13580247"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00116","","","","39","37","37","37","15","78","3.6","13.5","30.3","1","5","5","22.45","4.51","36.11","2.39","1.37","54.39","1.32","3.03","19.94","17.1","47.4","93","0.24","0.173076923","0.183870968","2.513513514","0.405405405","0.462162162","0.818918919","16.12903226","36.07594937","3.83895","3.418803419","16.23931624","28.77492877","3.645726496","45.01424501","2.384615385","0.384615385","0.438461538","0.776923077","94.87179487","3.603603604","17.11711712","30.33033033","3.842792793","47.44744745"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00117","","","","39","35","35","35","37","92","7.5","12.7","66.7","1","5","3","35.75","3.62","39.9","2.41","1.31","56.84","1.49","3.2","19.11","20.2","86.9","129","0.202702703","0.138043478","0.156589147","3.685714286","1.057142857","0.577142857","1.905714286","28.68217054","23.24510932","7.2215","7.122507123","19.18328585","63.34283001","6.858024691","82.52611586","3.307692308","0.948717949","0.517948718","1.71025641","89.74358974","7.936507937","21.37566138","70.58201058","7.641798942","91.95767196"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00118","","","","39","35","35","35","30","66","6.7","11.7","18.5","1","3","3","","","","","","","","","","18.4","36.9","96","0.223333333","0.177272727","0.191666667","2.742857143","0.857142857","0.525714286","0.528571429","31.25","49.86449864","","6.362773029","17.47388414","17.5688509","","35.04273504","2.461538462","0.769230769","0.471794872","0.474358974","89.74358974","7.08994709","19.47089947","19.57671958","","39.04761905"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00119","","","","39","35","35","34","19","42","5","8","23.5","3","5","5","20.66","4.13","35.04","2.48","1.46","45.93","4.07","7.49","22.58","13","36.5","61","0.263157895","0.19047619","0.213114754","1.742857143","0.542857143","0.371428571","0.671428571","31.14754098","35.61643836","2.6858","4.748338082","12.34567901","22.31718898","2.550617284","34.662868","1.564102564","0.487179487","0.333333333","0.602564103","89.74358974","5.291005291","13.75661376","24.86772487","2.842116402","38.62433862"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00120","","","","39","36","36","36","15","52","3.7","11.5","19.5","5","5","5","30.63","4.83","40.51","2.44","1.44","48.43","2.99","5.26","22.54","15.2","34.7","67","0.246666667","0.221153846","0.226865672","1.861111111","0.416666667","0.422222222","0.541666667","22.3880597","43.80403458","4.65576","3.51377018","14.43494777","18.51851852","4.421424501","32.95346629","1.717948718","0.384615385","0.38974359","0.5","92.30769231","3.806584362","15.63786008","20.0617284","4.789876543","35.69958848"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00121","","","","39","26","26","25","12","24","3","5.7","55.3","3","7","7","31.16","5.15","38.88","2.34","1.38","51.07","3.48","6.11","16.09","8.7","64","36","0.25","0.2375","0.241666667","1.384615385","0.461538462","0.334615385","2.126923077","33.33333333","13.59375","2.71092","2.849002849","8.262108262","52.51661918","2.574472934","60.77872745","0.923076923","0.307692308","0.223076923","1.417948718","66.66666667","4.273504274","12.39316239","78.77492877","3.861709402","91.16809117"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00122","","","","39","37","37","37","42","99","10.5","16.1","51.6","3","5","3","25.33","4.62","30.33","2.45","1.45","45.38","5.99","9.31","18.38","26.6","78.2","141","0.25","0.162626263","0.188652482","3.810810811","1.135135135","0.718918919","1.394594595","29.78723404","34.01534527","6.73778","9.971509972","25.26115859","49.002849","6.398651472","74.2640076","3.615384615","1.076923077","0.682051282","1.323076923","94.87179487","10.51051051","26.62662663","51.65165165","6.744524525","78.27827828"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00123","","","","39","34","34","34","11","28","3.5","6.5","42.3","1","5","5","32.12","3.31","23.21","1.78","1.05","58.44","3.32","5.21","14.76","10","52.3","39","0.318181818","0.232142857","0.256410256","1.147058824","0.323529412","0.294117647","1.244117647","28.20512821","19.12045889","3.212","3.323836657","9.496676163","40.17094017","3.050332384","49.66761633","1","0.282051282","0.256410256","1.084615385","87.17948718","3.812636166","10.89324619","46.07843137","3.498910675","56.97167756"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00124","","","","39","38","38","38","47","111","11","18.5","40.2","1","1","1","30.36","4.81","25.75","2.43","1.42","56.54","4.26","6.53","10.53","29.5","69.7","158","0.234042553","0.166666667","0.186708861","4.157894737","1.236842105","0.776315789","1.057894737","29.74683544","42.32424677","8.9562","10.44634378","28.01519468","38.17663818","8.505413105","66.19183286","4.051282051","1.205128205","0.756410256","1.030769231","97.43589744","10.72124756","28.75243665","39.18128655","8.729239766","67.9337232"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00125","","","","39","35","35","30","12","28","3.1","7","19.5","3","5","5","","","","","","","","","","10.1","29.6","40","0.258333333","0.25","0.2525","1.142857143","0.342857143","0.288571429","0.557142857","30","34.12162162","","2.943969611","9.591642925","18.51851852","","28.11016144","1.025641026","0.307692308","0.258974359","0.5","89.74358974","3.28042328","10.68783069","20.63492063","","31.32275132"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00126","","","","39","35","35","33","13","31","3.1","7.2","13.7","7","5","5","26.71","4.34","32.63","2.64","1.61","51.52","0.72","3.26","29.78","10.3","24","44","0.238461538","0.232258065","0.234090909","1.257142857","0.371428571","0.294285714","0.391428571","29.54545455","42.91666667","2.75113","2.943969611","9.781576448","13.01044634","2.612659069","22.79202279","1.128205128","0.333333333","0.264102564","0.351282051","89.74358974","3.28042328","10.8994709","14.4973545","2.911248677","25.3968254"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00127","","","","39","35","35","35","10","59","3","12.3","22.5","1","3","3","31.98","3.72","18.33","2","1.22","55.41","2.53","4.15","18.31","15.3","37.8","69","0.3","0.208474576","0.22173913","1.971428571","0.285714286","0.437142857","0.642857143","14.49275362","40.47619048","4.89294","2.849002849","14.52991453","21.36752137","4.646666667","35.8974359","1.769230769","0.256410256","0.392307692","0.576923077","89.74358974","3.174603175","16.19047619","23.80952381","5.177714286","40"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00128","","","","39","35","35","30","15","37","4","7.5","21.5","3","5","5","","","","","","","","","","11.5","33","52","0.266666667","0.202702703","0.221153846","1.485714286","0.428571429","0.328571429","0.614285714","28.84615385","34.84848485","","3.798670465","10.92117759","20.41785375","","31.33903134","1.333333333","0.384615385","0.294871795","0.551282051","89.74358974","4.232804233","12.16931217","22.75132275","","34.92063492"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00129","","","","39","37","37","37","13","45","3.5","8.5","14.3","5","5","5","31.79","5.25","37.88","2.42","1.47","52.52","1.68","3.76","19.76","12","26.3","58","0.269230769","0.188888889","0.206896552","1.567567568","0.351351351","0.324324324","0.386486486","22.4137931","45.62737643","3.8148","3.323836657","11.3960114","13.58024691","3.622792023","24.97625831","1.487179487","0.333333333","0.307692308","0.366666667","94.87179487","3.503503504","12.01201201","14.31431431","3.818618619","26.32632633"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00130","","","","39","37","37","36","21","88","5.5","13.7","29.8","1","5","3","24.78","4.61","9.9","2.45","1.48","52.41","3.28","5.5","17.54","19.2","49","109","0.261904762","0.155681818","0.176146789","2.945945946","0.567567568","0.518918919","0.805405405","19.26605505","39.18367347","4.75776","5.22317189","18.23361823","28.30009497","4.518290598","46.5337132","2.794871795","0.538461538","0.492307692","0.764102564","94.87179487","5.505505506","19.21921922","29.82982983","4.762522523","49.04904905"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00131","","","","39","36","36","35","17","56","4.7","12.5","4.1","1","5","3","25.43","3.56","29.54","2.25","1.31","44.03","5.19","8.24","20.32","17.2","21.3","73","0.276470588","0.223214286","0.235616438","2.027777778","0.472222222","0.477777778","0.113888889","23.28767123","80.75117371","4.37396","4.463437797","16.334283","3.893637227","4.153808167","20.22792023","1.871794872","0.435897436","0.441025641","0.105128205","92.30769231","4.835390947","17.69547325","4.218106996","4.499958848","21.91358025"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00132","","","","39","33","33","30","13","31","3.3","7.1","12.2","1","5","5","35.08","3.45","40.55","2.25","1.37","55.17","2.56","4.62","17.08","10.4","22.6","44","0.253846154","0.229032258","0.236363636","1.333333333","0.393939394","0.315151515","0.36969697","29.54545455","46.01769912","3.64832","3.133903134","9.87654321","11.58594492","3.464691358","21.46248813","1.128205128","0.333333333","0.266666667","0.312820513","84.61538462","3.703703704","11.67227834","13.69248036","4.094635241","25.3647587"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00133","","","","39","35","35","35","15","42","4.5","9.5","17.8","1","3","3","28.86","2.5","25.24","2.04","1.16","59.44","3.36","5.68","11.96","14","31.8","57","0.3","0.226190476","0.245614035","1.628571429","0.428571429","0.4","0.508571429","26.31578947","44.02515723","4.0404","4.273504274","13.29534663","16.90408357","3.837037037","30.1994302","1.461538462","0.384615385","0.358974359","0.456410256","89.74358974","4.761904762","14.81481481","18.83597884","4.275555556","33.65079365"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00134","","","","39","30","30","29","18","38","5","7.9","28.4","3","5","5","26.05","2.44","36.34","2.01","1.22","50.34","5.82","9.31","16.23","12.9","41.3","56","0.277777778","0.207894737","0.230357143","1.866666667","0.6","0.43","0.946666667","32.14285714","31.23486683","3.36045","4.748338082","12.25071225","26.9705603","3.191310541","39.22127255","1.435897436","0.461538462","0.330769231","0.728205128","76.92307692","6.172839506","15.92592593","35.0617284","4.148703704","50.98765432"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00135","","","","39","37","37","37","25","67","6.3","11.5","40.2","5","3","3","31.8","6.06","0","2.64","1.58","54.91","1.1","2.8","16.42","17.8","58","92","0.252","0.171641791","0.193478261","2.486486486","0.675675676","0.481081081","1.086486486","27.17391304","30.68965517","5.6604","5.982905983","16.90408357","38.17663818","5.375498575","55.08072175","2.358974359","0.641025641","0.456410256","1.030769231","94.87179487","6.306306306","17.81781782","40.24024024","5.666066066","58.05805806"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00136","","","","39","34","34","34","19","36","5","7.5","27.6","1","5","5","27.04","3.32","29.97","2.21","1.3","48.25","4.95","8.77","20.61","12.5","40.1","55","0.263157895","0.208333333","0.227272727","1.617647059","0.558823529","0.367647059","0.811764706","34.54545455","31.17206983","3.38","4.748338082","11.8708452","26.21082621","3.209876543","38.08167142","1.41025641","0.487179487","0.320512821","0.707692308","87.17948718","5.446623094","13.61655773","30.06535948","3.681917211","43.68191721"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00137","","","","39","35","35","35","10","45","3","11.5","20.1","1","5","5","","","","","","","","","","14.5","34.6","55","0.3","0.255555556","0.263636364","1.571428571","0.285714286","0.414285714","0.574285714","18.18181818","41.90751445","","2.849002849","13.77018044","19.08831909","","32.85849953","1.41025641","0.256410256","0.371794872","0.515384615","89.74358974","3.174603175","15.34391534","21.26984127","","36.61375661"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00138","","","","39","33","33","33","9","39","3","9.5","18.7","1","5","5","32.82","4.06","31.24","2.18","1.24","53.83","2.4","4.03","20.98","12.5","31.2","48","0.333333333","0.243589744","0.260416667","1.454545455","0.272727273","0.378787879","0.566666667","18.75","40.06410256","4.1025","2.849002849","11.8708452","17.75878443","3.896011396","29.62962963","1.230769231","0.230769231","0.320512821","0.479487179","84.61538462","3.367003367","14.0291807","20.98765432","4.604377104","35.01683502"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00139","","","","39","30","30","17","5","18","1","5","16.9","1","7","7","30.39","2.91","18.7","2.09","1.07","58.74","2.02","3.81","14.83","6","22.9","23","0.2","0.277777778","0.260869565","0.766666667","0.166666667","0.2","0.563333333","21.73913043","26.20087336","1.8234","0.949667616","5.698005698","16.04938272","1.731623932","21.74738841","0.58974359","0.128205128","0.153846154","0.433333333","76.92307692","1.234567901","7.407407407","20.86419753","2.251111111","28.27160494"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00140","","","","39","37","37","36","10","51","3","13.3","22.2","1","3","5","31.98","3.74","53.87","2.57","1.51","48.49","2.02","3.82","22.27","16.3","38.5","61","0.3","0.260784314","0.267213115","1.648648649","0.27027027","0.440540541","0.6","16.39344262","42.33766234","5.21274","2.849002849","15.47958215","21.08262108","4.95037037","36.56220323","1.564102564","0.256410256","0.417948718","0.569230769","94.87179487","3.003003003","16.31631632","22.22222222","5.217957958","38.53853854"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00141","","","","39","37","37","37","27","60","6.5","12.5","17.8","1","5","5","24.73","4.41","35.32","2.69","1.52","47.69","6.86","10.85","11.36","19","36.8","87","0.240740741","0.208333333","0.218390805","2.351351351","0.72972973","0.513513514","0.481081081","31.03448276","51.63043478","4.6987","6.172839506","18.04368471","16.90408357","4.462203229","34.94776828","2.230769231","0.692307692","0.487179487","0.456410256","94.87179487","6.506506507","19.01901902","17.81781782","4.703403403","36.83683684"
