"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00091","","","","26","25","1","5","7","25","20","6","20","1.9","8.9","6.5","3","5","7","3","3","1","1","6.13","1.7","1.31","0","30.44","0","64.89","1.17","2.38","6.68","10.8","17.3","26","0.316666667","0.445","0.415384615","1.04","1","0.24","0.230769231","0.432","0.415384615","0.26","0.25","23.07692308","62.42774566","96.15384615","2.706552707","2.814814815","15.38461538","16","9.259259259","9.62962963","24.64387464","25.62962963","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00092","","","","26","11","1","5","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","","","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00093","","","","26","24","1","3","7","24","20","8","20","2","5.5","5.6","5","5","9","1","5","3","3","8.24","3.02","1.89","205.71","135.03","33.51","47.05","1.24","3.4","15.96","7.5","13.1","28","0.25","0.275","0.267857143","1.166666667","1.076923077","0.333333333","0.307692308","0.3125","0.288461538","0.233333333","0.215384615","28.57142857","57.2519084","92.30769231","2.849002849","3.086419753","10.68376068","11.57407407","7.977207977","8.641975309","18.66096866","20.21604938","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00094","","","","26","15","1","3","5","15","5","0","8","0","2","3.5","7","7","9","1","7","3","5","5.41","2.53","1.57","0","35.78","6.97","51.38","1.14","2.36","17.51","2","5.5","8","","0.25","0.25","0.533333333","0.307692308","0","0","0.133333333","0.076923077","0.233333333","0.134615385","0","36.36363636","57.69230769","0","0","2.849002849","4.938271605","4.985754986","8.641975309","7.834757835","13.58024691","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00095","","","","26","22","1","3","7","22","10","0","14","0","4","5","7","7","3","1","7","3","5","","","","","","","","","","","4","9","14","","0.285714286","0.285714286","0.636363636","0.538461538","0","0","0.181818182","0.153846154","0.227272727","0.192307692","0","44.44444444","84.61538462","0","0","5.698005698","6.734006734","7.122507123","8.417508418","12.82051282","15.15151515","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00096","","","","26","21","1","5","5","21","12","8","11","2","3.3","6","5","5","3","1","7","3","5","5.61","2.64","1.54","59.46","87.6","47.68","50.11","2.56","3.83","16.35","5.3","11.3","19","0.25","0.3","0.278947368","0.904761905","0.730769231","0.380952381","0.307692308","0.252380952","0.203846154","0.285714286","0.230769231","42.10526316","46.90265487","80.76923077","2.849002849","3.527336861","7.54985755","9.347442681","8.547008547","10.58201058","16.0968661","19.92945326","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00097","","","","26","11","1","3","5","11","11","12","13","3","3","7.5","5","5","3","1","7","5","5","6.49","2.58","1.64","132.7","108.71","37.3","44.73","3.96","6.63","18.06","6","13.5","25","0.25","0.230769231","0.24","2.272727273","0.961538462","1.090909091","0.461538462","0.545454545","0.230769231","0.681818182","0.288461538","48","44.44444444","42.30769231","4.273504274","10.1010101","8.547008547","20.2020202","10.68376068","25.25252525","19.23076923","45.45454545","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00098","","","","26","26","1","3","7","26","12","10","9","3","2.1","8","5","5","3","3","3","1","1","6.53","1.95","1.46","0","63.07","104.09","63.61","0.99","2.47","4.98","5.1","13.1","19","0.3","0.233333333","0.268421053","0.730769231","0.730769231","0.384615385","0.384615385","0.196153846","0.196153846","0.307692308","0.307692308","52.63157895","38.93129771","100","4.273504274","4.273504274","7.264957265","7.264957265","11.3960114","11.3960114","18.66096866","18.66096866","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00099","","","","26","24","1","3","5","24","20","16","18","5","3.5","7.5","5","5","1","3","3","1","1","3.25","1.43","1.19","20.56","51.3","0","71.26","0.91","2.28","1.61","8.5","16","34","0.3125","0.194444444","0.25","1.416666667","1.307692308","0.666666667","0.615384615","0.354166667","0.326923077","0.3125","0.288461538","47.05882353","53.125","92.30769231","7.122507123","7.716049383","12.10826211","13.11728395","10.68376068","11.57407407","22.79202279","24.69135802","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00100","","","","26","24","1","3","7","24","12","10","9","3.5","2.5","8","3","3","3","3","3","1","1","4.47","1.55","1.05","0","37.97","46.36","67.22","1.62","2.86","6.65","6","14","19","0.35","0.277777778","0.315789474","0.791666667","0.730769231","0.416666667","0.384615385","0.25","0.230769231","0.333333333","0.307692308","52.63157895","42.85714286","92.30769231","4.985754986","5.401234568","8.547008547","9.259259259","11.3960114","12.34567901","19.94301994","21.60493827","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00101","","","","26","26","1","3","5","26","26","25","36","11.5","13","15","1","1","3","3","3","1","1","4.24","1.59","1.2","0","43.41","0","65.73","1.76","3.23","6.55","24.5","39.5","61","0.46","0.361111111","0.401639344","2.346153846","2.346153846","0.961538462","0.961538462","0.942307692","0.942307692","0.576923077","0.576923077","40.98360656","62.02531646","100","16.38176638","16.38176638","34.9002849","34.9002849","21.36752137","21.36752137","56.26780627","56.26780627","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00102","","","","26","21","3","9","5","21","12","9","10","2.2","3","5.5","5","5","3","3","5","1","1","8.24","2.16","1.85","0","24.28","0","64.61","0.77","1.77","5.79","5.2","10.7","19","0.244444444","0.3","0.273684211","0.904761905","0.730769231","0.428571429","0.346153846","0.247619048","0.2","0.261904762","0.211538462","47.36842105","48.59813084","80.76923077","3.133903134","3.880070547","7.407407407","9.171075838","7.834757835","9.700176367","15.24216524","18.8712522","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00103","","","","26","16","1","7","5","12","7","0","8","0","2","3.5","9","9","9","3","5","3","3","","","","","","","","","","","2","5.5","8","","0.25","0.25","0.666666667","0.307692308","0","0","0.166666667","0.076923077","0.291666667","0.134615385","0","36.36363636","46.15384615","0","0","2.849002849","6.172839506","4.985754986","10.80246914","7.834757835","16.97530864","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00104","","","","26","15","1","3","5","15","15","10","26","3","5.5","7","5","5","3","1","5","3","3","4.46","2.1","1.42","12.73","72.83","11.44","59.65","2.23","3.91","8.83","8.5","15.5","36","0.3","0.211538462","0.236111111","2.4","1.384615385","0.666666667","0.384615385","0.566666667","0.326923077","0.466666667","0.269230769","27.77777778","54.83870968","57.69230769","4.273504274","7.407407407","12.10826211","20.98765432","9.971509972","17.28395062","22.07977208","38.27160494","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00105","","","","26","20","1","5","5","20","12","8","10","2","3","5.5","5","7","3","1","5","3","1","5.87","2.37","1.45","0","60.63","11.58","59.48","0.77","1.96","13.06","5","10.5","18","0.25","0.3","0.277777778","0.9","0.692307692","0.4","0.307692308","0.25","0.192307692","0.275","0.211538462","44.44444444","47.61904762","76.92307692","2.849002849","3.703703704","7.122507123","9.259259259","7.834757835","10.18518519","14.95726496","19.44444444","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00106","","","","26","21","1","5","5","21","21","20","22","10","8","7.5","3","3","3","1","5","3","1","5.42","1.95","1.26","0","43.42","0","61.41","1.3","2.62","11.06","18","25.5","42","0.5","0.363636364","0.428571429","2","1.615384615","0.952380952","0.769230769","0.857142857","0.692307692","0.357142857","0.288461538","47.61904762","70.58823529","80.76923077","14.24501425","17.6366843","25.64102564","31.74603175","10.68376068","13.22751323","36.32478632","44.97354497","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00107","","","","26","19","1","5","5","19","19","8","25","2","8.1","8.5","3","1","3","1","5","3","3","6.14","2.05","1.19","0","44.78","20.92","68.87","1.69","2.7","4.55","10.1","18.6","33","0.25","0.324","0.306060606","1.736842105","1.269230769","0.421052632","0.307692308","0.531578947","0.388461538","0.447368421","0.326923077","24.24242424","54.30107527","73.07692308","2.849002849","3.898635478","14.38746439","19.68810916","12.10826211","16.56920078","26.4957265","36.25730994","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00108","","","","26","23","1","5","5","23","23","22","16","10.1","7.5","10.5","1","3","3","1","7","5","3","4.89","1.68","1.12","0","35.57","0","66.24","1.78","3.3","5.61","17.6","28.1","38","0.459090909","0.46875","0.463157895","1.652173913","1.461538462","0.956521739","0.846153846","0.765217391","0.676923077","0.456521739","0.403846154","57.89473684","62.63345196","88.46153846","14.38746439","16.26409018","25.07122507","28.34138486","14.95726496","16.90821256","40.02849003","45.24959742","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00109","","","","26","18","1","3","5","12","12","8","9","2","2","4.5","7","5","5","1","5","5","3","4.19","1.91","1.15","82.74","93.34","15.12","49.41","4.14","6.74","19.44","4","8.5","17","0.25","0.222222222","0.235294118","1.416666667","0.653846154","0.666666667","0.307692308","0.333333333","0.153846154","0.375","0.173076923","47.05882353","47.05882353","46.15384615","2.849002849","6.172839506","5.698005698","12.34567901","6.41025641","13.88888889","12.10826211","26.2345679","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00110","","","","26","17","1","3","5","16","5","0","10","0","3","3.5","9","7","5","1","5","3","3","","","","","","","","","","","3","6.5","10","","0.3","0.3","0.625","0.384615385","0","0","0.1875","0.115384615","0.21875","0.134615385","0","46.15384615","61.53846154","0","0","4.273504274","6.944444444","4.985754986","8.101851852","9.259259259","15.0462963","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00111","","","","26","21","1","3","5","13","10","0","11","0","3.3","4.5","5","5","9","1","5","5","3","","","","","","","","","","","3.3","7.8","11","","0.3","0.3","0.846153846","0.423076923","0","0","0.253846154","0.126923077","0.346153846","0.173076923","0","42.30769231","50","0","0","4.700854701","9.401709402","6.41025641","12.82051282","11.11111111","22.22222222","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00112","","","","26","20","1","3","5","14","8","0","10","0","3.2","5","7","7","9","3","5","1","1","","","","","","","","","","","3.2","8.2","10","","0.32","0.32","0.714285714","0.384615385","0","0","0.228571429","0.123076923","0.357142857","0.192307692","0","39.02439024","53.84615385","0","0","4.558404558","8.465608466","7.122507123","13.22751323","11.68091168","21.69312169","","1"
