"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00373","","","","26","8","1","5","5","8","8","6","10","1","1.3","4","6","5","5","3","1.76","2.3","6.3","16","0.166666667","0.13","0.14375","2","0.615384615","0.75","0.230769231","0.2875","0.088461538","0.5","0.153846154","37.5","36.50793651","30.76923077","1.424501425","4.62962963","3.276353276","10.64814815","5.698005698","18.51851852","8.974358974","29.16666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00374","","","","26","10","1","5","5","10","10","7","11","1.2","2.5","3","6","7","7","3","3.03","3.7","6.7","18","0.171428571","0.227272727","0.205555556","1.8","0.692307692","0.7","0.269230769","0.37","0.142307692","0.3","0.115384615","38.88888889","55.2238806","38.46153846","1.709401709","4.444444444","5.270655271","13.7037037","4.273504274","11.11111111","9.544159544","24.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00375","","","","26","9","5","7","5","9","8","0","10","0","2.6","4.5","2","5","5","5","6.12","2.6","7.1","10","","0.26","0.26","1.111111111","0.384615385","0","0","0.288888889","0.1","0.5","0.173076923","0","36.61971831","34.61538462","0","0","3.703703704","10.69958848","6.41025641","18.51851852","10.11396011","29.218107"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00376","","","","26","9","1","7","3","9","8","0","11","0","2.9","3","2","5","5","3","7.23","2.9","5.9","11","","0.263636364","0.263636364","1.222222222","0.423076923","0","0","0.322222222","0.111538462","0.333333333","0.115384615","0","49.15254237","34.61538462","0","0","4.131054131","11.93415638","4.273504274","12.34567901","8.404558405","24.27983539"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00377","","","","26","19","1","3","7","19","19","16","25","5","6.9","10.2","6","1","3","3","7.76","11.9","22.1","41","0.3125","0.276","0.290243902","2.157894737","1.576923077","0.842105263","0.615384615","0.626315789","0.457692308","0.536842105","0.392307692","39.02439024","53.84615385","73.07692308","7.122507123","9.746588694","16.95156695","23.19688109","14.52991453","19.88304094","31.48148148","43.07992203"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00378","","","","26","8","1","5","5","8","8","5","10","1","2","4","2","7","7","3","12.39","3","7","15","0.2","0.2","0.2","1.875","0.576923077","0.625","0.192307692","0.375","0.115384615","0.5","0.153846154","33.33333333","42.85714286","30.76923077","1.424501425","4.62962963","4.273504274","13.88888889","5.698005698","18.51851852","9.971509972","32.40740741"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00379","","","","26","14","1","3","5","14","14","12","17","4","5","9.5","2","3","1","3","11.03","9","18.5","29","0.333333333","0.294117647","0.310344828","2.071428571","1.115384615","0.857142857","0.461538462","0.642857143","0.346153846","0.678571429","0.365384615","41.37931034","48.64864865","53.84615385","5.698005698","10.58201058","12.82051282","23.80952381","13.53276353","25.13227513","26.35327635","48.94179894"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00380","","","","26","9","3","5","3","9","9","6","9","1","1.1","3","5","7","5","3","7.23","2.1","5.1","15","0.166666667","0.122222222","0.14","1.666666667","0.576923077","0.666666667","0.230769231","0.233333333","0.080769231","0.333333333","0.115384615","40","41.17647059","34.61538462","1.424501425","4.115226337","2.991452991","8.641975309","4.273504274","12.34567901","7.264957265","20.98765432"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00381","","","","26","10","1","3","5","10","10","8","10","1.3","2","4.5","5","3","5","5","","3.3","7.8","18","0.1625","0.2","0.183333333","1.8","0.692307692","0.8","0.307692308","0.33","0.126923077","0.45","0.173076923","44.44444444","42.30769231","38.46153846","1.851851852","4.814814815","4.700854701","12.22222222","6.41025641","16.66666667","11.11111111","28.88888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00382","","","","26","17","1","3","7","17","17","15","19","5","5.6","7.5","4","5","5","3","11.03","10.6","18.1","34","0.333333333","0.294736842","0.311764706","2","1.307692308","0.882352941","0.576923077","0.623529412","0.407692308","0.441176471","0.288461538","44.11764706","58.56353591","65.38461538","7.122507123","10.89324619","15.0997151","23.09368192","10.68376068","16.33986928","25.78347578","39.4335512"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00383","","","","26","10","5","7","5","10","10","7","9","1.1","1.4","5","5","7","7","3","10.5","2.5","7.5","16","0.157142857","0.155555556","0.15625","1.6","0.615384615","0.7","0.269230769","0.25","0.096153846","0.5","0.192307692","43.75","33.33333333","38.46153846","1.566951567","4.074074074","3.561253561","9.259259259","7.122507123","18.51851852","10.68376068","27.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00384","","","","26","10","1","7","5","10","8","0","9","0","2.1","4.3","6","5","5","1","7.23","2.1","6.4","9","","0.233333333","0.233333333","0.9","0.346153846","0","0","0.21","0.080769231","0.43","0.165384615","0","32.8125","38.46153846","0","0","2.991452991","7.777777778","6.125356125","15.92592593","9.116809117","23.7037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00385","","","","26","10","1","7","5","10","10","8","10","2","1.7","4.5","4","7","7","5","7.23","3.7","8.2","18","0.25","0.17","0.205555556","1.8","0.692307692","0.8","0.307692308","0.37","0.142307692","0.45","0.173076923","44.44444444","45.12195122","38.46153846","2.849002849","7.407407407","5.270655271","13.7037037","6.41025641","16.66666667","11.68091168","30.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00386","","","","26","9","1","7","3","9","5","0","9","0","2.1","3","6","7","5","3","6.12","2.1","5.1","9","","0.233333333","0.233333333","1","0.346153846","0","0","0.233333333","0.080769231","0.333333333","0.115384615","0","41.17647059","34.61538462","0","0","2.991452991","8.641975309","4.273504274","12.34567901","7.264957265","20.98765432"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00387","","","","26","8","5","7","3","8","5","0","10","0","2.5","2.5","4","5","7","5","6.12","2.5","5","10","","0.25","0.25","1.25","0.384615385","0","0","0.3125","0.096153846","0.3125","0.096153846","0","50","30.76923077","0","0","3.561253561","11.57407407","3.561253561","11.57407407","7.122507123","23.14814815"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00388","","","","26","16","1","3","7","16","16","14","17","4.5","5.7","4.9","4","5","3","3","11.03","10.2","15.1","31","0.321428571","0.335294118","0.329032258","1.9375","1.192307692","0.875","0.538461538","0.6375","0.392307692","0.30625","0.188461538","45.16129032","67.54966887","61.53846154","6.41025641","10.41666667","14.52991453","23.61111111","6.98005698","11.34259259","21.50997151","34.9537037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00389","","","","26","10","3","5","3","10","5","0","10","0","2.3","3","5","7","7","3","7.23","2.3","5.3","10","","0.23","0.23","1","0.384615385","0","0","0.23","0.088461538","0.3","0.115384615","0","43.39622642","38.46153846","0","0","3.276353276","8.518518519","4.273504274","11.11111111","7.54985755","19.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00390","","","","26","11","1","3","5","11","11","8","9","1.7","1.2","4","5","5","5","5","10.5","2.9","6.9","17","0.2125","0.133333333","0.170588235","1.545454545","0.653846154","0.727272727","0.307692308","0.263636364","0.111538462","0.363636364","0.153846154","47.05882353","42.02898551","42.30769231","2.421652422","5.723905724","4.131054131","9.764309764","5.698005698","13.46801347","9.829059829","23.23232323"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00391","","","","26","9","1","5","3","9","5","0","10","0","1.9","3","2","7","7","3","7.23","1.9","4.9","10","","0.19","0.19","1.111111111","0.384615385","0","0","0.211111111","0.073076923","0.333333333","0.115384615","0","38.7755102","34.61538462","0","0","2.706552707","7.818930041","4.273504274","12.34567901","6.98005698","20.16460905"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00392","","","","26","15","1","3","7","15","15","17","15","6","4.2","8.5","5","3","3","5","10.5","10.2","18.7","32","0.352941176","0.28","0.31875","2.133333333","1.230769231","1.133333333","0.653846154","0.68","0.392307692","0.566666667","0.326923077","53.125","54.54545455","57.69230769","8.547008547","14.81481481","14.52991453","25.18518519","12.10826211","20.98765432","26.63817664","46.17283951"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00393","","","","26","16","1","3","5","16","16","15","17","5","4.7","6.1","6","3","3","5","11.03","9.7","15.8","32","0.333333333","0.276470588","0.303125","2","1.230769231","0.9375","0.576923077","0.60625","0.373076923","0.38125","0.234615385","46.875","61.39240506","61.53846154","7.122507123","11.57407407","13.81766382","22.4537037","8.689458689","14.12037037","22.50712251","36.57407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00394","","","","26","20","1","3","7","20","20","20","21","5.7","5.1","8.5","2","3","5","3","11.03","10.8","19.3","41","0.285","0.242857143","0.263414634","2.05","1.576923077","1","0.769230769","0.54","0.415384615","0.425","0.326923077","48.7804878","55.95854922","76.92307692","8.11965812","10.55555556","15.38461538","20","12.10826211","15.74074074","27.49287749","35.74074074"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00395","","","","26","21","1","3","7","21","21","19","24","5","6","9.5","6","3","3","3","7.23","11","20.5","43","0.263157895","0.25","0.255813953","2.047619048","1.653846154","0.904761905","0.730769231","0.523809524","0.423076923","0.452380952","0.365384615","44.18604651","53.65853659","80.76923077","7.122507123","8.818342152","15.66951567","19.40035273","13.53276353","16.75485009","29.2022792","36.15520282"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00396","","","","26","17","1","3","7","17","17","13","17","4.5","5.6","8.5","5","3","3","3","12.39","10.1","18.6","30","0.346153846","0.329411765","0.336666667","1.764705882","1.153846154","0.764705882","0.5","0.594117647","0.388461538","0.5","0.326923077","43.33333333","54.30107527","65.38461538","6.41025641","9.803921569","14.38746439","22.0043573","12.10826211","18.51851852","26.4957265","40.52287582"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00397","","","","26","13","1","5","5","13","12","9","11","2","1.9","3.5","5","7","5","3","12.39","3.9","7.4","20","0.222222222","0.172727273","0.195","1.538461538","0.769230769","0.692307692","0.346153846","0.3","0.15","0.269230769","0.134615385","45","52.7027027","50","2.849002849","5.698005698","5.555555556","11.11111111","4.985754986","9.971509972","10.54131054","21.08262108"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00398","","","","26","14","1","3","7","14","14","17","20","5","5.5","6.5","2","5","3","5","7.76","10.5","17","37","0.294117647","0.275","0.283783784","2.642857143","1.423076923","1.214285714","0.653846154","0.75","0.403846154","0.464285714","0.25","45.94594595","61.76470588","53.84615385","7.122507123","13.22751323","14.95726496","27.77777778","9.259259259","17.1957672","24.21652422","44.97354497"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00399","","","","26","19","1","3","5","19","18","17","24","5","6.1","9.5","4","5","5","5","12.39","11.1","20.6","41","0.294117647","0.254166667","0.270731707","2.157894737","1.576923077","0.894736842","0.653846154","0.584210526","0.426923077","0.5","0.365384615","41.46341463","53.88349515","73.07692308","7.122507123","9.746588694","15.81196581","21.6374269","13.53276353","18.51851852","29.34472934","40.15594542"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00400","","","","26","20","1","5","5","20","20","14","13","2","4","5.7","2","7","7","3","6.12","6","11.7","27","0.142857143","0.307692308","0.222222222","1.35","1.038461538","0.7","0.538461538","0.3","0.230769231","0.285","0.219230769","51.85185185","51.28205128","76.92307692","2.849002849","3.703703704","8.547008547","11.11111111","8.11965812","10.55555556","16.66666667","21.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00401","","","","26","18","1","3","7","18","18","17","20","5.6","6","4.7","6","3","3","5","","11.6","16.3","37","0.329411765","0.3","0.313513514","2.055555556","1.423076923","0.944444444","0.653846154","0.644444444","0.446153846","0.261111111","0.180769231","45.94594595","71.16564417","69.23076923","7.977207977","11.52263374","16.52421652","23.86831276","6.695156695","9.670781893","23.21937322","33.53909465"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00402","","","","26","9","1","5","3","9","9","0","10","0","1.7","5","5","5","5","3","","1.7","6.7","10","","0.17","0.17","1.111111111","0.384615385","0","0","0.188888889","0.065384615","0.555555556","0.192307692","0","25.37313433","34.61538462","0","0","2.421652422","6.995884774","7.122507123","20.57613169","9.544159544","27.57201646"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00403","","","","26","15","1","3","7","15","15","16","20","5","5.8","4.5","2","3","5","5","11.03","10.8","15.3","36","0.3125","0.29","0.3","2.4","1.384615385","1.066666667","0.615384615","0.72","0.415384615","0.3","0.173076923","44.44444444","70.58823529","57.69230769","7.122507123","12.34567901","15.38461538","26.66666667","6.41025641","11.11111111","21.79487179","37.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00404","","","","26","21","1","3","7","21","21","20","26","5.7","7","10.1","4","3","3","3","7.76","12.7","22.8","46","0.285","0.269230769","0.276086957","2.19047619","1.769230769","0.952380952","0.769230769","0.604761905","0.488461538","0.480952381","0.388461538","43.47826087","55.70175439","80.76923077","8.11965812","10.05291005","18.09116809","22.39858907","14.38746439","17.81305115","32.47863248","40.21164021"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00405","","","","26","11","1","5","3","11","9","0","9","0","1.5","3.5","2","7","5","5","7.23","1.5","5","9","","0.166666667","0.166666667","0.818181818","0.346153846","0","0","0.136363636","0.057692308","0.318181818","0.134615385","0","30","42.30769231","0","0","2.136752137","5.050505051","4.985754986","11.78451178","7.122507123","16.83501684"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00406","","","","26","19","1","3","5","19","19","17","19","5","6","7.5","2","3","5","3","11.03","11","18.5","36","0.294117647","0.315789474","0.305555556","1.894736842","1.384615385","0.894736842","0.653846154","0.578947368","0.423076923","0.394736842","0.288461538","47.22222222","59.45945946","73.07692308","7.122507123","9.746588694","15.66951567","21.44249513","10.68376068","14.61988304","26.35327635","36.06237817"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00407","","","","26","20","1","3","7","20","20","17","20","5.7","7","8.5","4","5","3","3","11.03","12.7","21.2","37","0.335294118","0.35","0.343243243","1.85","1.423076923","0.85","0.653846154","0.635","0.488461538","0.425","0.326923077","45.94594595","59.90566038","76.92307692","8.11965812","10.55555556","18.09116809","23.51851852","12.10826211","15.74074074","30.1994302","39.25925926"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00408","","","","26","14","1","5","3","14","5","0","10","0","1.7","3.5","2","7","7","3","3.03","1.7","5.2","10","","0.17","0.17","0.714285714","0.384615385","0","0","0.121428571","0.065384615","0.25","0.134615385","0","32.69230769","53.84615385","0","0","2.421652422","4.497354497","4.985754986","9.259259259","7.407407407","13.75661376"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00409","","","","26","9","1","9","5","9","4","0","8","0","1.5","3","4","7","7","3","11.03","1.5","4.5","8","","0.1875","0.1875","0.888888889","0.307692308","0","0","0.166666667","0.057692308","0.333333333","0.115384615","0","33.33333333","34.61538462","0","0","2.136752137","6.172839506","4.273504274","12.34567901","6.41025641","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00410","","","","26","20","5","3","7","20","20","17","23","5","6.5","7.5","4","3","3","5","11.03","11.5","19","40","0.294117647","0.282608696","0.2875","2","1.538461538","0.85","0.653846154","0.575","0.442307692","0.375","0.288461538","42.5","60.52631579","76.92307692","7.122507123","9.259259259","16.38176638","21.2962963","10.68376068","13.88888889","27.06552707","35.18518519"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00411","","","","26","7","1","7","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.92307692","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00412","","","","26","6","5","7","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.07692308","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00413","","","","26","14","1","5","7","14","14","17","20","4.9","6.5","5.5","2","5","5","5","7.23","11.4","16.9","37","0.288235294","0.325","0.308108108","2.642857143","1.423076923","1.214285714","0.653846154","0.814285714","0.438461538","0.392857143","0.211538462","45.94594595","67.4556213","53.84615385","6.98005698","12.96296296","16.23931624","30.15873016","7.834757835","14.55026455","24.07407407","44.70899471"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00414","","","","26","10","1","5","5","10","5","0","12","0","2.2","3","2","7","9","3","7.23","2.2","5.2","12","","0.183333333","0.183333333","1.2","0.461538462","0","0","0.22","0.084615385","0.3","0.115384615","0","42.30769231","38.46153846","0","0","3.133903134","8.148148148","4.273504274","11.11111111","7.407407407","19.25925926"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00415","","","","26","9","1","5","3","9","4","0","8","0","2","4","8","7","7","5","","2","6","8","","0.25","0.25","0.888888889","0.307692308","0","0","0.222222222","0.076923077","0.444444444","0.153846154","0","33.33333333","34.61538462","0","0","2.849002849","8.230452675","5.698005698","16.46090535","8.547008547","24.69135802"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00416","","","","26","10","1","5","5","10","10","9","11","1.5","2","3.5","8","5","7","5","10.5","3.5","7","20","0.166666667","0.181818182","0.175","2","0.769230769","0.9","0.346153846","0.35","0.134615385","0.35","0.134615385","45","50","38.46153846","2.136752137","5.555555556","4.985754986","12.96296296","4.985754986","12.96296296","9.971509972","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00417","","","","26","11","1","7","5","11","5","0","9","0","1.5","3","5","7","5","5","7.23","1.5","4.5","9","","0.166666667","0.166666667","0.818181818","0.346153846","0","0","0.136363636","0.057692308","0.272727273","0.115384615","0","33.33333333","42.30769231","0","0","2.136752137","5.050505051","4.273504274","10.1010101","6.41025641","15.15151515"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00418","","","","26","21","5","3","7","21","21","22","30","6.6","7.8","12.5","2","3","3","3","10.5","14.4","26.9","52","0.3","0.26","0.276923077","2.476190476","2","1.047619048","0.846153846","0.685714286","0.553846154","0.595238095","0.480769231","42.30769231","53.53159851","80.76923077","9.401709402","11.64021164","20.51282051","25.3968254","17.80626781","22.04585538","38.31908832","47.44268078"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00419","","","","26","11","1","3","5","11","7","0","11","0","2.5","4.5","5","7","7","5","11.03","2.5","7","11","","0.227272727","0.227272727","1","0.423076923","0","0","0.227272727","0.096153846","0.409090909","0.173076923","0","35.71428571","42.30769231","0","0","3.561253561","8.417508418","6.41025641","15.15151515","9.971509972","23.56902357"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00420","","","","26","20","1","3","7","20","20","17","21","5","7","7.5","4","5","3","3","6.12","12","19.5","38","0.294117647","0.333333333","0.315789474","1.9","1.461538462","0.85","0.653846154","0.6","0.461538462","0.375","0.288461538","44.73684211","61.53846154","76.92307692","7.122507123","9.259259259","17.09401709","22.22222222","10.68376068","13.88888889","27.77777778","36.11111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00421","","","","26","9","1","5","3","9","5","0","8","0","1.5","3.5","2","3","5","3","6.12","1.5","5","8","","0.1875","0.1875","0.888888889","0.307692308","0","0","0.166666667","0.057692308","0.388888889","0.134615385","0","30","34.61538462","0","0","2.136752137","6.172839506","4.985754986","14.40329218","7.122507123","20.57613169"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00422","","","","26","12","1","3","7","12","12","13","16","4","5.6","7.5","4","3","3","3","11.03","9.6","17.1","29","0.307692308","0.35","0.331034483","2.416666667","1.115384615","1.083333333","0.5","0.8","0.369230769","0.625","0.288461538","44.82758621","56.14035088","46.15384615","5.698005698","12.34567901","13.67521368","29.62962963","10.68376068","23.14814815","24.35897436","52.77777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00423","","","","26","14","1","5","5","14","10","8","12","1.5","2","4.5","6","7","9","1","","3.5","8","20","0.1875","0.166666667","0.175","1.428571429","0.769230769","0.571428571","0.307692308","0.25","0.134615385","0.321428571","0.173076923","40","43.75","53.84615385","2.136752137","3.968253968","4.985754986","9.259259259","6.41025641","11.9047619","11.3960114","21.16402116"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00424","","","","26","10","1","5","5","10","10","8","11","1.6","1.9","3","4","7","7","3","7.76","3.5","6.5","19","0.2","0.172727273","0.184210526","1.9","0.730769231","0.8","0.307692308","0.35","0.134615385","0.3","0.115384615","42.10526316","53.84615385","38.46153846","2.279202279","5.925925926","4.985754986","12.96296296","4.273504274","11.11111111","9.259259259","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00425","","","","26","17","1","3","7","17","17","15","20","5.7","6.8","4.5","6","5","5","3","","12.5","17","35","0.38","0.34","0.357142857","2.058823529","1.346153846","0.882352941","0.576923077","0.735294118","0.480769231","0.264705882","0.173076923","42.85714286","73.52941176","65.38461538","8.11965812","12.41830065","17.80626781","27.23311547","6.41025641","9.803921569","24.21652422","37.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00426","","","","26","9","1","5","3","9","9","0","10","0","2","3","2","7","7","5","7.23","2","5","10","","0.2","0.2","1.111111111","0.384615385","0","0","0.222222222","0.076923077","0.333333333","0.115384615","0","40","34.61538462","0","0","2.849002849","8.230452675","4.273504274","12.34567901","7.122507123","20.57613169"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00427","","","","26","8","5","7","5","8","8","0","9","0","1.7","4","4","7","9","3","10.5","1.7","5.7","9","","0.188888889","0.188888889","1.125","0.346153846","0","0","0.2125","0.065384615","0.5","0.153846154","0","29.8245614","30.76923077","0","0","2.421652422","7.87037037","5.698005698","18.51851852","8.11965812","26.38888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00428","","","","26","19","1","3","7","19","19","20","19","7","6.2","9.1","4","3","1","3","7.76","13.2","22.3","39","0.35","0.326315789","0.338461538","2.052631579","1.5","1.052631579","0.769230769","0.694736842","0.507692308","0.478947368","0.35","51.28205128","59.19282511","73.07692308","9.971509972","13.64522417","18.8034188","25.73099415","12.96296296","17.73879142","31.76638177","43.46978558"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00429","","","","26","10","1","5","3","10","6","0","9","0","1.9","3.5","5","5","7","5","5.49","1.9","5.4","9","","0.211111111","0.211111111","0.9","0.346153846","0","0","0.19","0.073076923","0.35","0.134615385","0","35.18518519","38.46153846","0","0","2.706552707","7.037037037","4.985754986","12.96296296","7.692307692","20"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00430","","","","26","16","1","3","7","16","16","17","19","5.5","6","7.5","8","5","5","3","","11.5","19","36","0.323529412","0.315789474","0.319444444","2.25","1.384615385","1.0625","0.653846154","0.71875","0.442307692","0.46875","0.288461538","47.22222222","60.52631579","61.53846154","7.834757835","12.73148148","16.38176638","26.62037037","10.68376068","17.36111111","27.06552707","43.98148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00431","","","","26","17","1","3","7","17","17","15","20","4.7","6.5","7","6","3","3","5","11.03","11.2","18.2","35","0.313333333","0.325","0.32","2.058823529","1.346153846","0.882352941","0.576923077","0.658823529","0.430769231","0.411764706","0.269230769","42.85714286","61.53846154","65.38461538","6.695156695","10.23965142","15.95441595","24.40087146","9.971509972","15.25054466","25.92592593","39.65141612"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00432","","","","26","20","1","3","7","20","20","20","17","7.5","5.7","8.5","5","3","5","3","7.76","13.2","21.7","37","0.375","0.335294118","0.356756757","1.85","1.423076923","1","0.769230769","0.66","0.507692308","0.425","0.326923077","54.05405405","60.82949309","76.92307692","10.68376068","13.88888889","18.8034188","24.44444444","12.10826211","15.74074074","30.91168091","40.18518519"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00433","","","","26","9","1","5","5","9","5","0","7","0","1.7","3","6","7","9","5","5.49","1.7","4.7","7","","0.242857143","0.242857143","0.777777778","0.269230769","0","0","0.188888889","0.065384615","0.333333333","0.115384615","0","36.17021277","34.61538462","0","0","2.421652422","6.995884774","4.273504274","12.34567901","6.695156695","19.34156379"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00434","","","","26","9","1","5","5","9","5","0","10","0","2.5","3.1","6","5","7","3","7.76","2.5","5.6","10","","0.25","0.25","1.111111111","0.384615385","0","0","0.277777778","0.096153846","0.344444444","0.119230769","0","44.64285714","34.61538462","0","0","3.561253561","10.28806584","4.415954416","12.75720165","7.977207977","23.04526749"
