"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00117","","","","39","22","1","1","5","22","22","8","28","1.9","3","6.7","8","3","3","","4.9","11.6","36","0.2375","0.107142857","0.136111111","1.636363636","0.923076923","0.363636364","0.205128205","0.222727273","0.125641026","0.304545455","0.171794872","22.22222222","42.24137931","56.41025641","1.804368471","3.198653199","4.65337132","8.249158249","6.362773029","11.27946128","11.01614435","19.52861953"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00118","","","","39","20","1","3","5","20","20","6","18","2","2","6.9","8","5","3","","4","10.9","24","0.333333333","0.111111111","0.166666667","1.2","0.615384615","0.3","0.153846154","0.2","0.102564103","0.345","0.176923077","25","36.69724771","51.28205128","1.899335233","3.703703704","3.798670465","7.407407407","6.552706553","12.77777778","10.35137702","20.18518519"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00119","","","","39","34","1","3","5","34","34","8","40","2.3","4.9","12.3","8","5","1","","7.2","19.5","48","0.2875","0.1225","0.15","1.411764706","1.230769231","0.235294118","0.205128205","0.211764706","0.184615385","0.361764706","0.315384615","16.66666667","36.92307692","87.17948718","2.184235518","2.505446623","6.837606838","7.843137255","11.68091168","13.39869281","18.51851852","21.24183007"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00120","","","","39","29","1","3","5","29","20","3","20","1","3.5","14","7","5","3","12.39","4.5","18.5","23","0.333333333","0.175","0.195652174","0.793103448","0.58974359","0.103448276","0.076923077","0.155172414","0.115384615","0.482758621","0.358974359","13.04347826","24.32432432","74.35897436","0.949667616","1.277139208","4.273504274","5.747126437","13.29534663","17.87994891","17.5688509","23.62707535"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00121","","","","39","30","1","1","5","30","20","6","22","1.4","2","9","6","5","3","","3.4","12.4","28","0.233333333","0.090909091","0.121428571","0.933333333","0.717948718","0.2","0.153846154","0.113333333","0.087179487","0.3","0.230769231","21.42857143","27.41935484","76.92307692","1.329534663","1.728395062","3.228869896","4.197530864","8.547008547","11.11111111","11.77587844","15.30864198"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00122","","","","39","31","3","7","5","31","31","16","66","2.9","3","10","7","3","3","","5.9","15.9","82","0.18125","0.045454545","0.07195122","2.64516129","2.102564103","0.516129032","0.41025641","0.190322581","0.151282051","0.322580645","0.256410256","19.51219512","37.10691824","79.48717949","2.754036087","3.464755078","5.603038936","7.048984468","9.496676163","11.9474313","15.0997151","18.99641577"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00123","","","","39","24","1","3","5","24","24","8","22","2","4.8","6.5","6","3","3","","6.8","13.3","30","0.25","0.218181818","0.226666667","1.25","0.769230769","0.333333333","0.205128205","0.283333333","0.174358974","0.270833333","0.166666667","26.66666667","51.12781955","61.53846154","1.899335233","3.086419753","6.457739791","10.49382716","6.172839506","10.0308642","12.6305793","20.52469136"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00124","","","","39","32","1","3","5","32","32","20","40","4.5","5.5","7","4","3","3","12.39","10","17","60","0.225","0.1375","0.166666667","1.875","1.538461538","0.625","0.512820513","0.3125","0.256410256","0.21875","0.179487179","33.33333333","58.82352941","82.05128205","4.273504274","5.208333333","9.496676163","11.57407407","6.647673314","8.101851852","16.14434948","19.67592593"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00125","","","","39","35","1","3","5","35","35","14","49","5.5","6.6","9.5","9","3","3","","12.1","21.6","63","0.392857143","0.134693878","0.192063492","1.8","1.615384615","0.4","0.358974359","0.345714286","0.31025641","0.271428571","0.243589744","22.22222222","56.01851852","89.74358974","5.22317189","5.82010582","11.49097816","12.8042328","9.021842355","10.05291005","20.51282051","22.85714286"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00126","","","","39","27","1","3","5","27","27","13","36","3","4","8.5","8","3","3","14.37","7","15.5","49","0.230769231","0.111111111","0.142857143","1.814814815","1.256410256","0.481481481","0.333333333","0.259259259","0.179487179","0.314814815","0.217948718","26.53061224","45.16129032","69.23076923","2.849002849","4.115226337","6.647673314","9.602194787","8.072174739","11.65980796","14.71984805","21.26200274"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00127","","","","39","31","1","1","5","31","15","11","9","2.9","2","12.3","5","3","5","11.03","4.9","17.2","20","0.263636364","0.222222222","0.245","0.64516129","0.512820513","0.35483871","0.282051282","0.158064516","0.125641026","0.396774194","0.315384615","55","28.48837209","79.48717949","2.754036087","3.464755078","4.65337132","5.854241338","11.68091168","14.6953405","16.334283","20.54958184"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00128","","","","39","29","1","3","5","29","20","0","65","0","2.5","6.7","6","5","9","","2.5","9.2","65","","0.038461538","0.038461538","2.24137931","1.666666667","0","0","0.086206897","0.064102564","0.231034483","0.171794872","0","27.17391304","74.35897436","0","0","2.374169041","3.19284802","6.362773029","8.556832695","8.73694207","11.74968072"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00129","","","","39","28","1","3","5","28","18","5","16","1.2","3.9","14.3","9","5","3","14.37","5.1","19.4","21","0.24","0.24375","0.242857143","0.75","0.538461538","0.178571429","0.128205128","0.182142857","0.130769231","0.510714286","0.366666667","23.80952381","26.28865979","71.79487179","1.13960114","1.587301587","4.843304843","6.746031746","13.58024691","18.91534392","18.42355176","25.66137566"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00130","","","","39","34","1","1","5","34","34","10","36","4","5","13.6","6","5","3","10.5","9","22.6","46","0.4","0.138888889","0.195652174","1.352941176","1.179487179","0.294117647","0.256410256","0.264705882","0.230769231","0.4","0.348717949","21.73913043","39.82300885","87.17948718","3.798670465","4.357298475","8.547008547","9.803921569","12.91547958","14.81481481","21.46248813","24.61873638"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00131","","","","39","36","1","1","7","36","36","20","56","4.5","5.5","18.5","5","5","3","11.03","10","28.5","76","0.225","0.098214286","0.131578947","2.111111111","1.948717949","0.555555556","0.512820513","0.277777778","0.256410256","0.513888889","0.474358974","26.31578947","35.0877193","92.30769231","4.273504274","4.62962963","9.496676163","10.28806584","17.5688509","19.03292181","27.06552707","29.32098765"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00132","","","","39","34","1","3","5","34","34","22","78","4","6.8","15.2","6","1","1","","10.8","26","100","0.181818182","0.087179487","0.108","2.941176471","2.564102564","0.647058824","0.564102564","0.317647059","0.276923077","0.447058824","0.38974359","22","41.53846154","87.17948718","3.798670465","4.357298475","10.25641026","11.76470588","14.43494777","16.5577342","24.69135802","28.32244009"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00133","","","","39","32","1","1","5","32","32","12","150","2","6.5","19.4","7","3","1","14.37","8.5","27.9","162","0.166666667","0.043333333","0.052469136","5.0625","4.153846154","0.375","0.307692308","0.265625","0.217948718","0.60625","0.497435897","7.407407407","30.46594982","82.05128205","1.899335233","2.314814815","8.072174739","9.837962963","18.42355176","22.4537037","26.4957265","32.29166667"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00134","","","","39","27","1","3","5","27","27","19","24","3","1.5","15.3","6","5","1","","4.5","19.8","43","0.157894737","0.0625","0.104651163","1.592592593","1.102564103","0.703703704","0.487179487","0.166666667","0.115384615","0.566666667","0.392307692","44.18604651","22.72727273","69.23076923","2.849002849","4.115226337","4.273504274","6.172839506","14.52991453","20.98765432","18.8034188","27.16049383"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00135","","","","39","24","1","1","5","24","24","11","26","4.5","5.5","12.4","4","3","5","10.5","10","22.4","37","0.409090909","0.211538462","0.27027027","1.541666667","0.948717949","0.458333333","0.282051282","0.416666667","0.256410256","0.516666667","0.317948718","29.72972973","44.64285714","61.53846154","4.273504274","6.944444444","9.496676163","15.43209877","11.77587844","19.13580247","21.27255461","34.56790123"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00136","","","","39","31","1","3","5","31","31","5","68","1.2","12","7.3","4","3","5","10.5","13.2","20.5","73","0.24","0.176470588","0.180821918","2.35483871","1.871794872","0.161290323","0.128205128","0.425806452","0.338461538","0.235483871","0.187179487","6.849315068","64.3902439","79.48717949","1.13960114","1.433691756","12.53561254","15.77060932","6.932573599","8.721624851","19.46818613","24.49223417"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00137","","","","39","34","3","5","5","34","20","8","17","2","4","14.5","5","5","3","11.03","6","20.5","25","0.25","0.235294118","0.24","0.735294118","0.641025641","0.235294118","0.205128205","0.176470588","0.153846154","0.426470588","0.371794872","32","29.26829268","87.17948718","1.899335233","2.178649237","5.698005698","6.535947712","13.77018044","15.79520697","19.46818613","22.33115468"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00138","","","","39","27","1","1","5","27","25","14","13","2.5","1.6","19.2","6","3","3","","4.1","23.3","27","0.178571429","0.123076923","0.151851852","1","0.692307692","0.518518519","0.358974359","0.151851852","0.105128205","0.711111111","0.492307692","51.85185185","17.59656652","69.23076923","2.374169041","3.429355281","3.893637227","5.624142661","18.23361823","26.33744856","22.12725546","31.96159122"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00139","","","","39","30","1","3","5","30","10","0","12","0","3.5","16.5","7","3","1","10.5","3.5","20","12","","0.291666667","0.291666667","0.4","0.307692308","0","0","0.116666667","0.08974359","0.55","0.423076923","0","17.5","76.92307692","0","0","3.323836657","4.320987654","15.66951567","20.37037037","18.99335233","24.69135802"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00140","","","","39","22","1","3","5","22","22","16","24","2","1.9","5.5","6","5","1","","3.9","9.4","40","0.125","0.079166667","0.0975","1.818181818","1.025641026","0.727272727","0.41025641","0.177272727","0.1","0.25","0.141025641","40","41.4893617","56.41025641","1.899335233","3.367003367","3.703703704","6.565656566","5.22317189","9.259259259","8.926875594","15.82491582"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00141","","","","39","21","1","1","5","21","2","0","4","0","1","6.1","6","5","1","","1","7.1","4","","0.25","0.25","0.19047619","0.102564103","0","0","0.047619048","0.025641026","0.29047619","0.156410256","0","14.08450704","53.84615385","0","0","0.949667616","1.76366843","5.79297246","10.75837743","6.742640076","12.52204586"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00142","","","","39","18","1","1","5","18","18","30","34","8.5","3","7.2","3","3","3","7.23","11.5","18.7","64","0.283333333","0.088235294","0.1796875","3.555555556","1.641025641","1.666666667","0.769230769","0.638888889","0.294871795","0.4","0.184615385","46.875","61.4973262","46.15384615","8.072174739","17.48971193","10.92117759","23.66255144","6.837606838","14.81481481","17.75878443","38.47736626"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00143","","","","39","30","1","3","5","30","30","8","60","2","5.9","10.7","7","5","1","11.03","7.9","18.6","68","0.25","0.098333333","0.116176471","2.266666667","1.743589744","0.266666667","0.205128205","0.263333333","0.202564103","0.356666667","0.274358974","11.76470588","42.47311828","76.92307692","1.899335233","2.469135802","7.502374169","9.75308642","10.16144349","13.20987654","17.66381766","22.96296296"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00144","","","","39","29","1","1","3","29","5","0","8","0","1.5","5.5","5","5","3","12.39","1.5","7","8","","0.1875","0.1875","0.275862069","0.205128205","0","0","0.051724138","0.038461538","0.189655172","0.141025641","0","21.42857143","74.35897436","0","0","1.424501425","1.915708812","5.22317189","7.024265645","6.647673314","8.939974457"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00145","","","","39","25","1","1","5","25","5","0","10","0","3","11.2","7","5","3","14.37","3","14.2","10","","0.3","0.3","0.4","0.256410256","0","0","0.12","0.076923077","0.448","0.287179487","0","21.12676056","64.1025641","0","0","2.849002849","4.444444444","10.6362773","16.59259259","13.48528015","21.03703704"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00146","","","","39","27","1","1","5","27","27","14","30","2","2","7.8","5","5","1","","4","11.8","44","0.142857143","0.066666667","0.090909091","1.62962963","1.128205128","0.518518519","0.358974359","0.148148148","0.102564103","0.288888889","0.2","31.81818182","33.89830508","69.23076923","1.899335233","2.743484225","3.798670465","5.48696845","7.407407407","10.69958848","11.20607787","16.18655693"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00147","","","","39","28","1","1","5","28","28","27","16","5","2","8.1","7","1","3","","7","15.1","43","0.185185185","0.125","0.162790698","1.535714286","1.102564103","0.964285714","0.692307692","0.25","0.179487179","0.289285714","0.207692308","62.79069767","46.35761589","71.79487179","4.748338082","6.613756614","6.647673314","9.259259259","7.692307692","10.71428571","14.33998101","19.97354497"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00148","","","","39","39","1","1","5","39","39","20","65","4","5","6.9","9","3","1","14.37","9","15.9","85","0.2","0.076923077","0.105882353","2.179487179","2.179487179","0.512820513","0.512820513","0.230769231","0.230769231","0.176923077","0.176923077","23.52941176","56.60377358","100","3.798670465","3.798670465","8.547008547","8.547008547","6.552706553","6.552706553","15.0997151","15.0997151"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00149","","","","39","39","3","5","5","39","39","34","29","3","3","12.7","6","3","1","","6","18.7","63","0.088235294","0.103448276","0.095238095","1.615384615","1.615384615","0.871794872","0.871794872","0.153846154","0.153846154","0.325641026","0.325641026","53.96825397","32.0855615","100","2.849002849","2.849002849","5.698005698","5.698005698","12.06077873","12.06077873","17.75878443","17.75878443"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00150","","","","39","33","1","1","5","33","20","8","21","1.8","1.7","13","8","3","1","","3.5","16.5","29","0.225","0.080952381","0.120689655","0.878787879","0.743589744","0.242424242","0.205128205","0.106060606","0.08974359","0.393939394","0.333333333","27.5862069","21.21212121","84.61538462","1.709401709","2.02020202","3.323836657","3.928170595","12.34567901","14.59034792","15.66951567","18.51851852"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00151","","","","39","33","1","1","5","33","33","9","40","1.7","2.3","12","8","5","5","","4","16","49","0.188888889","0.0575","0.081632653","1.484848485","1.256410256","0.272727273","0.230769231","0.121212121","0.102564103","0.363636364","0.307692308","18.36734694","25","84.61538462","1.614434948","1.907968575","3.798670465","4.489337823","11.3960114","13.46801347","15.19468186","17.95735129"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00152","","","","39","32","3","5","5","32","20","0","23","0","2","10.8","8","5","5","","2","12.8","23","","0.086956522","0.086956522","0.71875","0.58974359","0","0","0.0625","0.051282051","0.3375","0.276923077","0","15.625","82.05128205","0","0","1.899335233","2.314814815","10.25641026","12.5","12.15574549","14.81481481"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00153","","","","39","37","3","5","5","37","37","24","60","6.6","10.2","10.9","2","3","3","12.39","16.8","27.7","84","0.275","0.17","0.2","2.27027027","2.153846154","0.648648649","0.615384615","0.454054054","0.430769231","0.294594595","0.279487179","28.57142857","60.64981949","94.87179487","6.267806268","6.606606607","15.95441595","16.81681682","10.35137702","10.91091091","26.30579297","27.72772773"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00154","","","","39","30","1","3","5","30","30","12","45","3","6","10.3","6","3","1","14.37","9","19.3","57","0.25","0.133333333","0.157894737","1.9","1.461538462","0.4","0.307692308","0.3","0.230769231","0.343333333","0.264102564","21.05263158","46.63212435","76.92307692","2.849002849","3.703703704","8.547008547","11.11111111","9.781576448","12.71604938","18.328585","23.82716049"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00155","","","","39","30","1","5","7","30","5","0","10","0","2.5","27.6","6","5","1","","2.5","30.1","10","","0.25","0.25","0.333333333","0.256410256","0","0","0.083333333","0.064102564","0.92","0.707692308","0","8.305647841","76.92307692","0","0","2.374169041","3.086419753","26.21082621","34.07407407","28.58499525","37.16049383"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00156","","","","39","23","1","5","5","23","11","8","13","1.7","1.8","9.4","6","5","3","","3.5","12.9","21","0.2125","0.138461538","0.166666667","0.913043478","0.538461538","0.347826087","0.205128205","0.152173913","0.08974359","0.408695652","0.241025641","38.0952381","27.13178295","58.97435897","1.614434948","2.737520129","3.323836657","5.636070853","8.926875594","15.13687601","12.25071225","20.77294686"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00157","","","","39","39","3","5","5","39","39","19","40","2","2","8.5","6","5","3","0.15","4","12.5","59","0.105263158","0.05","0.06779661","1.512820513","1.512820513","0.487179487","0.487179487","0.102564103","0.102564103","0.217948718","0.217948718","32.20338983","32","100","1.899335233","1.899335233","3.798670465","3.798670465","8.072174739","8.072174739","11.8708452","11.8708452"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00158","","","","39","33","1","5","3","33","15","9","14","2.2","3.3","9.5","7","5","3","7.23","5.5","15","23","0.244444444","0.235714286","0.239130435","0.696969697","0.58974359","0.272727273","0.230769231","0.166666667","0.141025641","0.287878788","0.243589744","39.13043478","36.66666667","84.61538462","2.089268756","2.469135802","5.22317189","6.172839506","9.021842355","10.66217733","14.24501425","16.83501684"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00159","","","","39","25","1","3","5","25","25","15","41","2","2","10.4","7","3","3","0.15","4","14.4","56","0.133333333","0.048780488","0.071428571","2.24","1.435897436","0.6","0.384615385","0.16","0.102564103","0.416","0.266666667","26.78571429","27.77777778","64.1025641","1.899335233","2.962962963","3.798670465","5.925925926","9.87654321","15.40740741","13.67521368","21.33333333"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00160","","","","39","37","1","1","5","37","37","11","46","2","4.5","11.2","8","5","3","10.5","6.5","17.7","57","0.181818182","0.097826087","0.114035088","1.540540541","1.461538462","0.297297297","0.282051282","0.175675676","0.166666667","0.302702703","0.287179487","19.29824561","36.72316384","94.87179487","1.899335233","2.002002002","6.172839506","6.506506507","10.6362773","11.21121121","16.80911681","17.71771772"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00161","","","","39","31","1","1","5","31","3","0","6","0","2.5","19.3","6","5","1","","2.5","21.8","6","","0.416666667","0.416666667","0.193548387","0.153846154","0","0","0.080645161","0.064102564","0.622580645","0.494871795","0","11.46788991","79.48717949","0","0","2.374169041","2.986857826","18.328585","23.05854241","20.70275404","26.04540024"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00162","","","","39","35","1","1","5","35","35","30","32","8.5","5","10","2","3","1","10.5","13.5","23.5","62","0.283333333","0.15625","0.217741935","1.771428571","1.58974359","0.857142857","0.769230769","0.385714286","0.346153846","0.285714286","0.256410256","48.38709677","57.44680851","89.74358974","8.072174739","8.994708995","12.82051282","14.28571429","9.496676163","10.58201058","22.31718898","24.86772487"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00163","","","","39","8","1","1","5","8","8","5","23","1","1.3","5","6","5","3","6.12","2.3","7.3","28","0.2","0.056521739","0.082142857","3.5","0.717948718","0.625","0.128205128","0.2875","0.058974359","0.625","0.128205128","17.85714286","31.50684932","20.51282051","0.949667616","4.62962963","2.184235518","10.64814815","4.748338082","23.14814815","6.932573599","33.7962963"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00164","","","","39","25","1","1","5","25","12","5","10","1","1.1","13","6","5","3","","2.1","15.1","15","0.2","0.11","0.14","0.6","0.384615385","0.2","0.128205128","0.084","0.053846154","0.52","0.333333333","33.33333333","13.90728477","64.1025641","0.949667616","1.481481481","1.994301994","3.111111111","12.34567901","19.25925926","14.33998101","22.37037037"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00165","","","","39","19","3","5","5","19","19","6","20","1.1","2","12.5","8","5","3","","3.1","15.6","26","0.183333333","0.1","0.119230769","1.368421053","0.666666667","0.315789474","0.153846154","0.163157895","0.079487179","0.657894737","0.320512821","23.07692308","19.87179487","48.71794872","1.044634378","2.144249513","2.943969611","6.04288499","11.8708452","24.36647173","14.81481481","30.40935673"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00166","","","","39","22","1","1","5","22","5","2","5","0.3","1.1","14.5","6","5","3","","1.4","15.9","7","0.15","0.22","0.2","0.318181818","0.179487179","0.090909091","0.051282051","0.063636364","0.035897436","0.659090909","0.371794872","28.57142857","8.805031447","56.41025641","0.284900285","0.505050505","1.329534663","2.356902357","13.77018044","24.41077441","15.0997151","26.76767677"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00167","","","","39","30","1","3","5","30","13","6","8","1","1","12.3","8","5","1","","2","14.3","14","0.166666667","0.125","0.142857143","0.466666667","0.358974359","0.2","0.153846154","0.066666667","0.051282051","0.41","0.315384615","42.85714286","13.98601399","76.92307692","0.949667616","1.234567901","1.899335233","2.469135802","11.68091168","15.18518519","13.58024691","17.65432099"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00168","","","","39","21","1","1","5","21","19","13","8","1.1","0.9","19.5","7","7","3","","2","21.5","21","0.084615385","0.1125","0.095238095","1","0.538461538","0.619047619","0.333333333","0.095238095","0.051282051","0.928571429","0.5","61.9047619","9.302325581","53.84615385","1.044634378","1.940035273","1.899335233","3.527336861","18.51851852","34.39153439","20.41785375","37.91887125"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00169","","","","39","18","1","1","5","18","18","0","29","0","6.5","9.5","7","5","5","14.37","6.5","16","29","","0.224137931","0.224137931","1.611111111","0.743589744","0","0","0.361111111","0.166666667","0.527777778","0.243589744","0","40.625","46.15384615","0","0","6.172839506","13.3744856","9.021842355","19.5473251","15.19468186","32.9218107"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00170","","","","39","25","1","1","5","25","25","8","54","1.9","3","13.1","5","5","7","1.38","4.9","18","62","0.2375","0.055555556","0.079032258","2.48","1.58974359","0.32","0.205128205","0.196","0.125641026","0.524","0.335897436","12.90322581","27.22222222","64.1025641","1.804368471","2.814814815","4.65337132","7.259259259","12.44064577","19.40740741","17.09401709","26.66666667"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00171","","","","39","30","1","5","5","30","30","10","33","1.3","2.2","11.2","6","5","3","7.23","3.5","14.7","43","0.13","0.066666667","0.081395349","1.433333333","1.102564103","0.333333333","0.256410256","0.116666667","0.08974359","0.373333333","0.287179487","23.25581395","23.80952381","76.92307692","1.234567901","1.604938272","3.323836657","4.320987654","10.6362773","13.82716049","13.96011396","18.14814815"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00172","","","","39","25","1","1","7","25","15","0","17","0","2","14","8","5","3","","2","16","17","","0.117647059","0.117647059","0.68","0.435897436","0","0","0.08","0.051282051","0.56","0.358974359","0","12.5","64.1025641","0","0","1.899335233","2.962962963","13.29534663","20.74074074","15.19468186","23.7037037"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00173","","","","39","11","1","7","5","11","3","2","3","0.4","0.3","12.5","6","7","3","","0.7","13.2","5","0.2","0.1","0.14","0.454545455","0.128205128","0.181818182","0.051282051","0.063636364","0.017948718","1.136363636","0.320512821","40","5.303030303","28.20512821","0.379867047","1.346801347","0.664767331","2.356902357","11.8708452","42.08754209","12.53561254","44.44444444"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00174","","","","39","17","1","1","5","17","17","0","43","0","2","9.4","7","7","1","","2","11.4","43","","0.046511628","0.046511628","2.529411765","1.102564103","0","0","0.117647059","0.051282051","0.552941176","0.241025641","0","17.54385965","43.58974359","0","0","1.899335233","4.357298475","8.926875594","20.47930283","10.82621083","24.83660131"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00175","","","","39","23","1","1","5","23","23","25","27","2","2","12.3","6","3","1","3.03","4","16.3","52","0.08","0.074074074","0.076923077","2.260869565","1.333333333","1.086956522","0.641025641","0.173913043","0.102564103","0.534782609","0.315384615","48.07692308","24.5398773","58.97435897","1.899335233","3.220611916","3.798670465","6.441223833","11.68091168","19.80676329","15.47958215","26.24798712"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00176","","","","39","16","1","1","5","16","16","10","12","2.5","3.5","6.9","4","3","3","11.03","6","12.9","22","0.25","0.291666667","0.272727273","1.375","0.564102564","0.625","0.256410256","0.375","0.153846154","0.43125","0.176923077","45.45454545","46.51162791","41.02564103","2.374169041","5.787037037","5.698005698","13.88888889","6.552706553","15.97222222","12.25071225","29.86111111"
