"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00055","","","","26","20","1","1","5","20","20","13","15","4","5","12.5","7","5","5","1","9","21.5","28","0.307692308","0.333333333","0.321428571","1.4","1.076923077","0.65","0.5","0.45","0.346153846","0.625","0.480769231","46.42857143","41.86046512","76.92307692","5.698005698","7.407407407","12.82051282","16.66666667","17.80626781","23.14814815","30.62678063","39.81481481"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00056","","","","26","25","1","1","5","25","25","21","29","6","7","7.5","7","5","3","3","13","20.5","50","0.285714286","0.24137931","0.26","2","1.923076923","0.84","0.807692308","0.52","0.5","0.3","0.288461538","42","63.41463415","96.15384615","8.547008547","8.888888889","18.51851852","19.25925926","10.68376068","11.11111111","29.2022792","30.37037037"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00057","","","","26","24","1","1","5","24","24","29","39","7.5","10.1","8.5","8","3","3","1","17.6","26.1","68","0.25862069","0.258974359","0.258823529","2.833333333","2.615384615","1.208333333","1.115384615","0.733333333","0.676923077","0.354166667","0.326923077","42.64705882","67.43295019","92.30769231","10.68376068","11.57407407","25.07122507","27.16049383","12.10826211","13.11728395","37.17948718","40.27777778"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00058","","","","26","15","1","1","5","15","15","11","14","3.1","4.4","4.6","8","7","9","1","7.5","12.1","25","0.281818182","0.314285714","0.3","1.666666667","0.961538462","0.733333333","0.423076923","0.5","0.288461538","0.306666667","0.176923077","44","61.98347107","57.69230769","4.415954416","7.654320988","10.68376068","18.51851852","6.552706553","11.35802469","17.23646724","29.87654321"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00059","","","","26","21","1","1","5","21","0","0","0","0","0","20.2","","","","","0","20.2","0","","","","0","0","0","0","0","0","0.961904762","0.776923077","","0","80.76923077","0","0","0","0","28.77492877","35.62610229","28.77492877","35.62610229"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00060","","","","26","23","1","1","7","23","23","22","37","6.5","8.5","17.7","7","3","3","1","15","32.7","59","0.295454545","0.22972973","0.254237288","2.565217391","2.269230769","0.956521739","0.846153846","0.652173913","0.576923077","0.769565217","0.680769231","37.28813559","45.87155963","88.46153846","9.259259259","10.46698873","21.36752137","24.15458937","25.21367521","28.50241546","46.58119658","52.65700483"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00061","","","","26","25","1","1","7","25","25","23","29","6.4","7.5","15","4","3","1","1","13.9","28.9","52","0.27826087","0.25862069","0.267307692","2.08","2","0.92","0.884615385","0.556","0.534615385","0.6","0.576923077","44.23076923","48.09688581","96.15384615","9.116809117","9.481481481","19.8005698","20.59259259","21.36752137","22.22222222","41.16809117","42.81481481"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00062","","","","26","26","1","1","7","25","25","19","32","6","7","11.5","8","3","3","1","13","24.5","51","0.315789474","0.21875","0.254901961","2.04","1.961538462","0.76","0.730769231","0.52","0.5","0.46","0.442307692","37.25490196","53.06122449","96.15384615","8.547008547","8.888888889","18.51851852","19.25925926","16.38176638","17.03703704","34.9002849","36.2962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00063","","","","26","23","1","1","7","23","23","20","35","5.7","8.5","8.5","6","3","3","3","14.2","22.7","55","0.285","0.242857143","0.258181818","2.391304348","2.115384615","0.869565217","0.769230769","0.617391304","0.546153846","0.369565217","0.326923077","36.36363636","62.55506608","88.46153846","8.11965812","9.178743961","20.22792023","22.86634461","12.10826211","13.68760064","32.33618234","36.55394525"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00064","","","","26","26","1","1","5","26","26","27","40","7","9.5","9.5","7","1","1","3","16.5","26","67","0.259259259","0.2375","0.246268657","2.576923077","2.576923077","1.038461538","1.038461538","0.634615385","0.634615385","0.365384615","0.365384615","40.29850746","63.46153846","100","9.971509972","9.971509972","23.5042735","23.5042735","13.53276353","13.53276353","37.03703704","37.03703704"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00065","","","","26","25","1","3","5","25","25","19","28","5.5","7","6.5","7","3","3","3","12.5","19","47","0.289473684","0.25","0.265957447","1.88","1.807692308","0.76","0.730769231","0.5","0.480769231","0.26","0.25","40.42553191","65.78947368","96.15384615","7.834757835","8.148148148","17.80626781","18.51851852","9.259259259","9.62962963","27.06552707","28.14814815"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00066","","","","26","24","1","1","7","24","24","16","24","5","6.3","10.1","5","3","3","1","11.3","21.4","40","0.3125","0.2625","0.2825","1.666666667","1.538461538","0.666666667","0.615384615","0.470833333","0.434615385","0.420833333","0.388461538","40","52.80373832","92.30769231","7.122507123","7.716049383","16.0968661","17.4382716","14.38746439","15.58641975","30.48433048","33.02469136"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00067","","","","26","23","1","1","5","23","23","15","27","5","6.5","8.9","6","3","3","1","11.5","20.4","42","0.333333333","0.240740741","0.273809524","1.826086957","1.615384615","0.652173913","0.576923077","0.5","0.442307692","0.386956522","0.342307692","35.71428571","56.37254902","88.46153846","7.122507123","8.051529791","16.38176638","18.51851852","12.67806268","14.33172303","29.05982906","32.85024155"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00068","","","","26","25","1","1","5","24","24","24","36","6.5","9.5","6.5","6","1","1","1","16","22.5","60","0.270833333","0.263888889","0.266666667","2.5","2.307692308","1","0.923076923","0.666666667","0.615384615","0.270833333","0.25","40","71.11111111","92.30769231","9.259259259","10.0308642","22.79202279","24.69135802","9.259259259","10.0308642","32.05128205","34.72222222"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00069","","","","26","26","1","1","7","26","26","23","34","6","8","7.5","6","3","3","1","14","21.5","57","0.260869565","0.235294118","0.245614035","2.192307692","2.192307692","0.884615385","0.884615385","0.538461538","0.538461538","0.288461538","0.288461538","40.35087719","65.11627907","100","8.547008547","8.547008547","19.94301994","19.94301994","10.68376068","10.68376068","30.62678063","30.62678063"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00070","","","","26","21","1","1","7","21","21","25","39","6.5","8.5","7.3","6","3","3","3","15","22.3","64","0.26","0.217948718","0.234375","3.047619048","2.461538462","1.19047619","0.961538462","0.714285714","0.576923077","0.347619048","0.280769231","39.0625","67.26457399","80.76923077","9.259259259","11.4638448","21.36752137","26.45502646","10.3988604","12.87477954","31.76638177","39.329806"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00071","","","","26","24","1","1","5","24","24","27","42","8.5","11","7.5","2","3","3","3","19.5","27","69","0.314814815","0.261904762","0.282608696","2.875","2.653846154","1.125","1.038461538","0.8125","0.75","0.3125","0.288461538","39.13043478","72.22222222","92.30769231","12.10826211","13.11728395","27.77777778","30.09259259","10.68376068","11.57407407","38.46153846","41.66666667"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00072","","","","26","21","1","1","5","20","20","20","32","6","7","10.5","9","3","3","1","13","23.5","52","0.3","0.21875","0.25","2.6","2","1","0.769230769","0.65","0.5","0.525","0.403846154","38.46153846","55.31914894","76.92307692","8.547008547","11.11111111","18.51851852","24.07407407","14.95726496","19.44444444","33.47578348","43.51851852"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00073","","","","26","26","1","1","5","26","26","28","33","5.5","7.5","10.5","5","3","5","5","13","23.5","61","0.196428571","0.227272727","0.213114754","2.346153846","2.346153846","1.076923077","1.076923077","0.5","0.5","0.403846154","0.403846154","45.90163934","55.31914894","100","7.834757835","7.834757835","18.51851852","18.51851852","14.95726496","14.95726496","33.47578348","33.47578348"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00074","","","","26","24","1","1","7","24","24","19","29","5.7","7","9.5","7","3","3","1","12.7","22.2","48","0.3","0.24137931","0.264583333","2","1.846153846","0.791666667","0.730769231","0.529166667","0.488461538","0.395833333","0.365384615","39.58333333","57.20720721","92.30769231","8.11965812","8.796296296","18.09116809","19.59876543","13.53276353","14.66049383","31.62393162","34.25925926"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00075","","","","26","20","1","1","5","20","20","15","23","4.7","5.5","8","8","5","5","3","10.2","18.2","38","0.313333333","0.239130435","0.268421053","1.9","1.461538462","0.75","0.576923077","0.51","0.392307692","0.4","0.307692308","39.47368421","56.04395604","76.92307692","6.695156695","8.703703704","14.52991453","18.88888889","11.3960114","14.81481481","25.92592593","33.7037037"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00076","","","","26","24","1","5","7","23","23","18","27","5","7","11","9","3","3","1","12","23","45","0.277777778","0.259259259","0.266666667","1.956521739","1.730769231","0.782608696","0.692307692","0.52173913","0.461538462","0.47826087","0.423076923","40","52.17391304","88.46153846","7.122507123","8.051529791","17.09401709","19.3236715","15.66951567","17.71336554","32.76353276","37.03703704"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00077","","","","26","25","1","1","5","25","25","27","24","4.5","6","10.5","9","5","5","1","10.5","21","51","0.166666667","0.25","0.205882353","2.04","1.961538462","1.08","1.038461538","0.42","0.403846154","0.42","0.403846154","52.94117647","50","96.15384615","6.41025641","6.666666667","14.95726496","15.55555556","14.95726496","15.55555556","29.91452991","31.11111111"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00078","","","","26","25","1","1","5","25","25","20","29","5.5","6","7.5","7","5","3","1","11.5","19","49","0.275","0.206896552","0.234693878","1.96","1.884615385","0.8","0.769230769","0.46","0.442307692","0.3","0.288461538","40.81632653","60.52631579","96.15384615","7.834757835","8.148148148","16.38176638","17.03703704","10.68376068","11.11111111","27.06552707","28.14814815"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00079","","","","26","26","1","3","5","25","25","19","37","5","8.5","6.5","8","5","3","3","13.5","20","56","0.263157895","0.22972973","0.241071429","2.24","2.153846154","0.76","0.730769231","0.54","0.519230769","0.26","0.25","33.92857143","67.5","96.15384615","7.122507123","7.407407407","19.23076923","20","9.259259259","9.62962963","28.49002849","29.62962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00080","","","","26","24","1","3","5","24","24","21","39","6","9.5","19.5","9","3","3","1","15.5","35","60","0.285714286","0.243589744","0.258333333","2.5","2.307692308","0.875","0.807692308","0.645833333","0.596153846","0.8125","0.75","35","44.28571429","92.30769231","8.547008547","9.259259259","22.07977208","23.91975309","27.77777778","30.09259259","49.85754986","54.01234568"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00081","","","","26","23","1","1","5","23","23","10","15","3","4","11","9","7","7","1","7","18","25","0.3","0.266666667","0.28","1.086956522","0.961538462","0.434782609","0.384615385","0.304347826","0.269230769","0.47826087","0.423076923","40","38.88888889","88.46153846","4.273504274","4.830917874","9.971509972","11.27214171","15.66951567","17.71336554","25.64102564","28.98550725"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00082","","","","26","22","1","1","5","21","21","20","38","6","7.4","6.5","5","3","3","1","13.4","19.9","58","0.3","0.194736842","0.231034483","2.761904762","2.230769231","0.952380952","0.769230769","0.638095238","0.515384615","0.30952381","0.25","34.48275862","67.33668342","80.76923077","8.547008547","10.58201058","19.08831909","23.63315697","9.259259259","11.4638448","28.34757835","35.09700176"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00083","","","","26","24","1","1","5","24","24","18","29","5.5","7","7.5","7","3","3","3","12.5","20","47","0.305555556","0.24137931","0.265957447","1.958333333","1.807692308","0.75","0.692307692","0.520833333","0.480769231","0.3125","0.288461538","38.29787234","62.5","92.30769231","7.834757835","8.487654321","17.80626781","19.29012346","10.68376068","11.57407407","28.49002849","30.86419753"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00084","","","","26","17","1","1","5","16","16","13","19","4","5.5","8","8","5","5","3","9.5","17.5","32","0.307692308","0.289473684","0.296875","2","1.230769231","0.8125","0.5","0.59375","0.365384615","0.5","0.307692308","40.625","54.28571429","61.53846154","5.698005698","9.259259259","13.53276353","21.99074074","11.3960114","18.51851852","24.92877493","40.50925926"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00085","","","","26","26","1","1","5","26","26","15","22","4.5","6.5","6.5","6","5","5","3","11","17.5","37","0.3","0.295454545","0.297297297","1.423076923","1.423076923","0.576923077","0.576923077","0.423076923","0.423076923","0.25","0.25","40.54054054","62.85714286","100","6.41025641","6.41025641","15.66951567","15.66951567","9.259259259","9.259259259","24.92877493","24.92877493"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00086","","","","26","26","1","1","5","26","26","29","47","8","11.7","8.5","6","1","1","1","19.7","28.2","76","0.275862069","0.24893617","0.259210526","2.923076923","2.923076923","1.115384615","1.115384615","0.757692308","0.757692308","0.326923077","0.326923077","38.15789474","69.85815603","100","11.3960114","11.3960114","28.06267806","28.06267806","12.10826211","12.10826211","40.17094017","40.17094017"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00087","","","","26","21","1","1","5","20","20","14","29","4.5","7","11","7","5","5","1","11.5","22.5","43","0.321428571","0.24137931","0.26744186","2.15","1.653846154","0.7","0.538461538","0.575","0.442307692","0.55","0.423076923","32.55813953","51.11111111","76.92307692","6.41025641","8.333333333","16.38176638","21.2962963","15.66951567","20.37037037","32.05128205","41.66666667"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00088","","","","26","25","1","1","5","25","25","18","28","5.5","7","8.5","8","5","5","1","12.5","21","46","0.305555556","0.25","0.27173913","1.84","1.769230769","0.72","0.692307692","0.5","0.480769231","0.34","0.326923077","39.13043478","59.52380952","96.15384615","7.834757835","8.148148148","17.80626781","18.51851852","12.10826211","12.59259259","29.91452991","31.11111111"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00089","","","","26","26","1","1","7","26","26","21","34","6","8","12","6","3","3","1","14","26","55","0.285714286","0.235294118","0.254545455","2.115384615","2.115384615","0.807692308","0.807692308","0.538461538","0.538461538","0.461538462","0.461538462","38.18181818","53.84615385","100","8.547008547","8.547008547","19.94301994","19.94301994","17.09401709","17.09401709","37.03703704","37.03703704"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00090","","","","26","23","1","1","5","22","22","19","41","5.5","10","10.5","7","3","3","3","15.5","26","60","0.289473684","0.243902439","0.258333333","2.727272727","2.307692308","0.863636364","0.730769231","0.704545455","0.596153846","0.477272727","0.403846154","31.66666667","59.61538462","84.61538462","7.834757835","9.259259259","22.07977208","26.09427609","14.95726496","17.67676768","37.03703704","43.77104377"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00091","","","","26","23","1","1","5","22","22","18","30","5.1","8","9.5","6","3","3","1","13.1","22.6","48","0.283333333","0.266666667","0.272916667","2.181818182","1.846153846","0.818181818","0.692307692","0.595454545","0.503846154","0.431818182","0.365384615","37.5","57.96460177","84.61538462","7.264957265","8.585858586","18.66096866","22.05387205","13.53276353","15.99326599","32.19373219","38.04713805"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00092","","","","26","26","3","5","5","26","26","21","39","5.7","8.5","6.5","6","3","3","5","14.2","20.7","60","0.271428571","0.217948718","0.236666667","2.307692308","2.307692308","0.807692308","0.807692308","0.546153846","0.546153846","0.25","0.25","35","68.59903382","100","8.11965812","8.11965812","20.22792023","20.22792023","9.259259259","9.259259259","29.48717949","29.48717949"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00093","","","","26","25","1","3","7","24","24","15","24","4","7.5","7.1","6","3","3","3","11.5","18.6","39","0.266666667","0.3125","0.294871795","1.625","1.5","0.625","0.576923077","0.479166667","0.442307692","0.295833333","0.273076923","38.46153846","61.82795699","92.30769231","5.698005698","6.172839506","16.38176638","17.74691358","10.11396011","10.95679012","26.4957265","28.7037037"
