"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00094","","","","26","17","1","1","8","14","13","26","27","4","0.9","3","1","1","5","1","3","5","3","3.51","1.7","0.94","119.06","80.66","24.28","55.63","5.03","7.21","17.46","4.9","7.9","53","0.153846154","0.033333333","0.09245283","3.785714286","2.038461538","1.857142857","1","0.35","0.188461538","0.214285714","0.115384615","49.05660377","62.02531646","53.84615385","5.698005698","10.58201058","6.98005698","12.96296296","4.273504274","7.936507937","11.25356125","20.8994709","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00095","","","","26","21","1","2","8","9","9","35","37","5.2","1","11","1","3","3","1","3","7","3","3.85","2.13","1.26","98","69.36","41.2","50.35","4.74","6.56","18.29","6.2","17.2","72","0.148571429","0.027027027","0.086111111","8","2.769230769","3.888888889","1.346153846","0.688888889","0.238461538","1.222222222","0.423076923","48.61111111","36.04651163","34.61538462","7.407407407","21.39917695","8.831908832","25.51440329","15.66951567","45.26748971","24.5014245","70.781893","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00096","","","","26","18","1","1","7","10","8","19","5","0.2","4.9","3.8","1","1","5","3","5","1","1","","","","","","","","","","","5.1","8.9","24","0.010526316","0.98","0.2125","2.4","0.923076923","1.9","0.730769231","0.51","0.196153846","0.38","0.146153846","79.16666667","57.30337079","38.46153846","0.284900285","0.740740741","7.264957265","18.88888889","5.413105413","14.07407407","12.67806268","32.96296296","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00097","","","","26","26","1","3","9","21","21","37","63","6.5","3.9","9","5","5","3","1","3","5","3","","","","","","","","","","","10.4","19.4","100","0.175675676","0.061904762","0.104","4.761904762","3.846153846","1.761904762","1.423076923","0.495238095","0.4","0.428571429","0.346153846","37","53.60824742","80.76923077","9.259259259","11.4638448","14.81481481","18.34215168","12.82051282","15.87301587","27.63532764","34.21516755","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00098","","","","26","21","1","1","9","17","17","35","60","4.4","2","10","7","7","5","1","1","7","5","","","","","","","","","","","6.4","16.4","95","0.125714286","0.033333333","0.067368421","5.588235294","3.653846154","2.058823529","1.346153846","0.376470588","0.246153846","0.588235294","0.384615385","36.84210526","39.02439024","65.38461538","6.267806268","9.586056645","9.116809117","13.94335512","14.24501425","21.78649237","23.36182336","35.72984749","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00099","","","","26","18","1","3","7","14","12","31","18","4","0.4","5","3","3","1","1","3","3","3","4.62","1.77","1.17","117.34","85.38","25.09","58.69","3.35","4.74","15.27","4.4","9.4","49","0.129032258","0.022222222","0.089795918","3.5","1.884615385","2.214285714","1.192307692","0.314285714","0.169230769","0.357142857","0.192307692","63.26530612","46.80851064","53.84615385","5.698005698","10.58201058","6.267806268","11.64021164","7.122507123","13.22751323","13.39031339","24.86772487","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00100","","","","26","20","4","1","8","12","10","26","38","4.4","3.5","6.9","3","3","3","1","3","5","3","3.52","1.88","0.98","166.56","90.03","40.7","57.59","3.49","5.68","20.74","7.9","14.8","64","0.169230769","0.092105263","0.1234375","5.333333333","2.461538462","2.166666667","1","0.658333333","0.303846154","0.575","0.265384615","40.625","53.37837838","46.15384615","6.267806268","13.58024691","11.25356125","24.38271605","9.829059829","21.2962963","21.08262108","45.67901235","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00101","","","","26","16","1","5","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.76923077","","","","","","","","","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00102","","","","26","24","1","1","7","19","9","10","21","3","2.6","7.2","1","1","1","1","7","1","1","4.18","1.99","1.12","124.32","83.09","18.36","67.13","2.83","4.82","10.39","5.6","12.8","31","0.3","0.123809524","0.180645161","1.631578947","1.192307692","0.526315789","0.384615385","0.294736842","0.215384615","0.378947368","0.276923077","32.25806452","43.75","73.07692308","4.273504274","5.847953216","7.977207977","10.91617934","10.25641026","14.03508772","18.23361823","24.95126706","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00103","","","","26","22","1","7","8","16","15","39","39","10.9","1.1","5","1","1","3","1","7","3","1","","","","","","","","","","","12","17","78","0.279487179","0.028205128","0.153846154","4.875","3","2.4375","1.5","0.75","0.461538462","0.3125","0.192307692","50","70.58823529","61.53846154","15.52706553","25.23148148","17.09401709","27.77777778","7.122507123","11.57407407","24.21652422","39.35185185","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00104","","","","26","24","3","1","7","12","4","","8","","0.2","5.1","7","5","5","7","3","1","5","4.69","1.92","1.02","146.92","94.62","34.84","62.39","4.1","5.87","7.73","","","","","0.025","","","","","","","","0.425","0.196153846","","","46.15384615","","","","","7.264957265","15.74074074","","","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00105","","","","26","20","2","1","8","11","11","2","32","4.1","1.3","2.4","5","3","1","1","5","3","1","5.51","2.43","1.48","188.05","110.79","35.48","56.17","3.49","5.38","14.76","5.4","7.8","34","2.05","0.040625","0.158823529","3.090909091","1.307692308","0.181818182","0.076923077","0.490909091","0.207692308","0.218181818","0.092307692","5.882352941","69.23076923","42.30769231","5.84045584","13.8047138","7.692307692","18.18181818","3.418803419","8.080808081","11.11111111","26.26262626","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00106","","","","26","19","1","1","8","13","11","21","35","2.1","0.9","1.8","7","3","5","1","3","7","5","3.91","2.32","1.15","166.58","112.88","36.47","51.1","6.27","9.43","16.89","3","4.8","56","0.1","0.025714286","0.053571429","4.307692308","2.153846154","1.615384615","0.807692308","0.230769231","0.115384615","0.138461538","0.069230769","37.5","62.5","50","2.991452991","5.982905983","4.273504274","8.547008547","2.564102564","5.128205128","6.837606838","13.67521368","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00107","","","","26","17","1","3","8","13","13","40","24","2.5","1","2.4","3","1","3","1","5","5","1","3.44","1.95","1.14","206.08","112.7","38.44","53.94","5.28","8.28","17.98","3.5","5.9","64","0.0625","0.041666667","0.0546875","4.923076923","2.461538462","3.076923077","1.538461538","0.269230769","0.134615385","0.184615385","0.092307692","62.5","59.3220339","50","3.561253561","7.122507123","4.985754986","9.971509972","3.418803419","6.837606838","8.404558405","16.80911681","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00108","","","","26","18","1","1","8","13","12","5","10","1.2","0.9","6.9","3","7","1","1","3","5","5","","","","","","","","","","","2.1","9","15","0.24","0.09","0.14","1.153846154","0.576923077","0.384615385","0.192307692","0.161538462","0.080769231","0.530769231","0.265384615","33.33333333","23.33333333","50","1.709401709","3.418803419","2.991452991","5.982905983","9.829059829","19.65811966","12.82051282","25.64102564","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00109","","","","26","14","1","5","6","8","5","9","14","1.7","0.4","4","3","3","1","1","3","3","3","3.35","1.47","0.91","97.54","77.19","17.01","66.54","5.05","7.25","3.49","2.1","6.1","23","0.188888889","0.028571429","0.091304348","2.875","0.884615385","1.125","0.346153846","0.2625","0.080769231","0.5","0.153846154","39.13043478","34.42622951","30.76923077","2.421652422","7.87037037","2.991452991","9.722222222","5.698005698","18.51851852","8.689458689","28.24074074","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00110","","","","26","16","1","1","7","12","8","10","14","1","0.3","1.2","7","3","1","1","5","3","3","4.25","2","1.12","0","44.56","39.12","53.93","2.48","4.13","26.53","1.3","2.5","24","0.1","0.021428571","0.054166667","2","0.923076923","0.833333333","0.384615385","0.108333333","0.05","0.1","0.046153846","41.66666667","52","46.15384615","1.424501425","3.086419753","1.851851852","4.012345679","1.709401709","3.703703704","3.561253561","7.716049383","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00111","","","","26","23","1","1","8","14","13","34","65","2.9","1.8","3.1","7","5","3","1","7","3","1","3.82","2.02","1.15","170.53","81.48","43.28","58.8","2.51","4.07","17.01","4.7","7.8","99","0.085294118","0.027692308","0.047474747","7.071428571","3.807692308","2.428571429","1.307692308","0.335714286","0.180769231","0.221428571","0.119230769","34.34343434","60.25641026","53.84615385","4.131054131","7.671957672","6.695156695","12.43386243","4.415954416","8.201058201","11.11111111","20.63492063","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00112","","","","26","21","1","1","8","15","15","20","25","2.9","1.1","5","5","3","3","1","3","3","3","3.78","2.01","1.13","185.98","100.24","45.02","46.32","5.75","8.28","21.51","4","9","45","0.145","0.044","0.088888889","3","1.730769231","1.333333333","0.769230769","0.266666667","0.153846154","0.333333333","0.192307692","44.44444444","44.44444444","57.69230769","4.131054131","7.160493827","5.698005698","9.87654321","7.122507123","12.34567901","12.82051282","22.22222222","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00113","","","","26","5","1","7","4","4","3","4","5","1","0.1","2","3","1","1","1","5","3","3","4.78","2.36","1.46","275.32","138.92","37.17","53.22","5.38","8.66","12.11","1.1","3.1","9","0.25","0.02","0.122222222","2.25","0.346153846","1","0.153846154","0.275","0.042307692","0.5","0.076923077","44.44444444","35.48387097","15.38461538","1.424501425","9.259259259","1.566951567","10.18518519","2.849002849","18.51851852","4.415954416","28.7037037","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00114","","","","26","25","1","1","8","18","18","60","40","10","2","1.2","3","1","1","1","1","7","7","4.39","2.17","1.27","120.49","103.1","46.92","48.56","3.92","6.12","23.82","12","13.2","100","0.166666667","0.05","0.12","5.555555556","3.846153846","3.333333333","2.307692308","0.666666667","0.461538462","0.066666667","0.046153846","60","90.90909091","69.23076923","14.24501425","20.57613169","17.09401709","24.69135802","1.709401709","2.469135802","18.8034188","27.16049383","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00115","","","","26","3","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00116","","","","26","19","1","1","8","12","12","28","26","4.6","1.4","4.2","3","3","1","1","3","3","5","2.54","1.84","1","8.48","72.35","27.26","52.23","5.72","8.26","21.07","6","10.2","54","0.164285714","0.053846154","0.111111111","4.5","2.076923077","2.333333333","1.076923077","0.5","0.230769231","0.35","0.161538462","51.85185185","58.82352941","46.15384615","6.552706553","14.19753086","8.547008547","18.51851852","5.982905983","12.96296296","14.52991453","31.48148148","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00117","","","","26","17","6","1","7","8","8","6","31","2","0.9","1","3","1","1","1","3","3","3","3.15","1.65","0.98","135.64","97.05","19.3","62.81","3.63","5.86","14.58","2.9","3.9","37","0.333333333","0.029032258","0.078378378","4.625","1.423076923","0.75","0.230769231","0.3625","0.111538462","0.125","0.038461538","16.21621622","74.35897436","30.76923077","2.849002849","9.259259259","4.131054131","13.42592593","1.424501425","4.62962963","5.555555556","18.05555556","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00118","","","","26","22","1","1","9","13","12","34","26","6","2","6.4","1","5","1","1","3","3","3","4.21","2.05","1.15","114.3","90.32","43.37","53.93","5.22","7.48","14.67","8","14.4","60","0.176470588","0.076923077","0.133333333","4.615384615","2.307692308","2.615384615","1.307692308","0.615384615","0.307692308","0.492307692","0.246153846","56.66666667","55.55555556","50","8.547008547","17.09401709","11.3960114","22.79202279","9.116809117","18.23361823","20.51282051","41.02564103","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00119","","","","26","19","3","1","6","11","11","12","42","2","2","3.2","5","3","1","1","3","7","3","4.43","1.67","0.98","28.53","49.62","16.91","63.05","3.11","4.96","12.67","4","7.2","54","0.166666667","0.047619048","0.074074074","4.909090909","2.076923077","1.090909091","0.461538462","0.363636364","0.153846154","0.290909091","0.123076923","22.22222222","55.55555556","42.30769231","2.849002849","6.734006734","5.698005698","13.46801347","4.558404558","10.77441077","10.25641026","24.24242424","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00120","","","","26","10","1","1","4","7","5","3","4","1.2","0.1","0.8","3","1","1","1","5","7","5","3.24","2.05","1.01","107.65","88.71","42.96","51.78","6.26","8.98","19.46","1.3","2.1","7","0.4","0.025","0.185714286","1","0.269230769","0.428571429","0.115384615","0.185714286","0.05","0.114285714","0.030769231","42.85714286","61.9047619","26.92307692","1.709401709","6.349206349","1.851851852","6.878306878","1.13960114","4.232804233","2.991452991","11.11111111","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00121","","","","26","16","1","1","7","13","13","17","20","2.8","1","5.8","5","1","3","5","3","5","3","4.99","2.38","1.35","172.94","118.27","38.88","50.22","4.54","7.16","19.41","3.8","9.6","37","0.164705882","0.05","0.102702703","2.846153846","1.423076923","1.307692308","0.653846154","0.292307692","0.146153846","0.446153846","0.223076923","45.94594595","39.58333333","50","3.988603989","7.977207977","5.413105413","10.82621083","8.262108262","16.52421652","13.67521368","27.35042735","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00122","","","","26","20","1","1","8","10","10","27","20","5","1.8","3.3","1","1","1","5","5","1","1","4.04","1.75","0.82","51.05","80.64","11.1","63.64","4.56","6.45","11.32","6.8","10.1","47","0.185185185","0.09","0.144680851","4.7","1.807692308","2.7","1.038461538","0.68","0.261538462","0.33","0.126923077","57.44680851","67.32673267","38.46153846","7.122507123","18.51851852","9.686609687","25.18518519","4.700854701","12.22222222","14.38746439","37.40740741","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00123","","","","26","24","1","2","9","15","13","22","18","5.6","1.1","5.9","3","1","3","1","3","5","3","3.32","1.82","0.86","0","59.34","22.74","62.53","3.32","4.82","14.87","6.7","12.6","40","0.254545455","0.061111111","0.1675","2.666666667","1.538461538","1.466666667","0.846153846","0.446666667","0.257692308","0.393333333","0.226923077","55","53.17460317","57.69230769","7.977207977","13.82716049","9.544159544","16.54320988","8.404558405","14.56790123","17.94871795","31.11111111","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00124","","","","26","26","2","2","8","16","13","28","43","3.2","1.4","7","7","7","5","1","3","5","3","5.54","2.25","1.14","136.8","83.74","37.52","59.67","2.9","4.99","14.75","4.6","11.6","71","0.114285714","0.03255814","0.064788732","4.4375","2.730769231","1.75","1.076923077","0.2875","0.176923077","0.4375","0.269230769","39.43661972","39.65517241","61.53846154","4.558404558","7.407407407","6.552706553","10.64814815","9.971509972","16.2037037","16.52421652","26.85185185","","1"
