"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00231","","","","26","18","14","13","9","5","6","1.6","51","8","5","2","50.6","15","1.65","4.04","1.85","1.49","126.23","84.11","20.38","62.36","3.66","6.3","5.49","7.6","58.6","14","0.666666667","0.32","0.542857143","1","0.538461538","0.642857143","0.346153846","0.542857143","0.292307692","3.642857143","1.961538462","64.28571429","12.96928328","53.84615385","29.64426877","2.252964427","8.547008547","15.87301587","10.82621083","20.10582011","72.64957265","134.9206349","3.209351035","5.960223352","83.47578348","155.026455"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00232","","","","26","21","15","12","13","9","6.5","1","15","8","8","4","50.9","11.6","10.5","4.5","2.11","1.5","140.25","126.49","27.27","50.23","5.2","8.62","15.63","7.5","22.5","22","0.5","0.111111111","0.340909091","1.466666667","0.846153846","0.866666667","0.5","0.5","0.288461538","1","0.576923077","59.09090909","33.33333333","57.69230769","22.78978389","1.709233792","9.259259259","16.04938272","10.68376068","18.51851852","21.36752137","37.03703704","2.434805971","4.22033035","32.05128205","55.55555556"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00233","","","","26","16","11","7","45","15","17","1.7","28","8","8","1","50.3","15.1","11.03","4.09","1.79","1.34","132.06","98.49","37.68","57.19","3.33","6.16","15.64","18.7","46.7","60","0.377777778","0.113333333","0.311666667","5.454545455","2.307692308","4.090909091","1.730769231","1.7","0.719230769","2.545454545","1.076923077","75","40.04282655","42.30769231","30.01988072","5.613717694","24.21652422","57.23905724","26.63817664","62.96296296","39.88603989","94.27609428","7.996748852","18.90140638","66.52421652","157.2390572"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00234","","","","26","9","6","1","1","8","0.5","0.9","","5","7","2","50.1","12.2","4.41","6.54","2.32","1.67","145.49","129.79","43","44.78","5.71","9.59","16.77","1.4","","9","0.5","0.1125","0.155555556","1.5","0.346153846","0.166666667","0.038461538","0.233333333","0.053846154","","","11.11111111","","23.07692308","24.35129741","0.340918164","0.712250712","3.086419753","1.994301994","8.641975309","","","0.48563841","2.104433109","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00235","","","","26","16","11","4","7","3","3","2.1","36","7","7","4","50.4","14.4","1.5","2.59","1.45","1.18","134.48","83.9","16.62","57.38","6.32","9.56","7.22","5.1","41.1","10","0.428571429","0.7","0.51","0.909090909","0.384615385","0.636363636","0.269230769","0.463636364","0.196153846","3.272727273","1.384615385","70","12.40875912","42.30769231","28.57142857","1.457142857","4.273504274","10.1010101","7.264957265","17.17171717","51.28205128","121.2121212","2.075702076","4.906204906","58.54700855","138.3838384"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00236","","","","26","18","10","3","5","4","2","1","14","5","6","2","50.3","13.5","10.5","4.03","1.62","1.3","90.75","91.12","71.98","56.85","5.45","8.31","7.2","3","17","9","0.4","0.25","0.333333333","0.9","0.346153846","0.5","0.192307692","0.3","0.115384615","1.4","0.538461538","55.55555556","17.64705882","38.46153846","26.8389662","0.805168986","2.849002849","7.407407407","4.273504274","11.11111111","19.94301994","51.85185185","1.146964368","2.982107356","24.21652422","62.96296296"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00237","","","","26","20","15","2","1","1","1.2","0.6","36","4","7","1","50.2","14.5","0.15","2.78","1.26","1.18","111.7","65.21","3.83","62.64","4.74","7.52","4.87","1.8","37.8","2","1.2","0.6","0.9","0.133333333","0.076923077","0.066666667","0.038461538","0.12","0.069230769","2.4","1.384615385","50","4.761904762","57.69230769","28.88446215","0.519920319","1.709401709","2.962962963","2.564102564","4.444444444","51.28205128","88.88888889","0.740627235","1.283753873","53.84615385","93.33333333"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00238","","","","26","21","15","14","44","22","15","2","26","8","5","2","50.1","11.9","7.76","2.65","1.5","1.14","62.39","72.37","66.82","48.22","6.66","10.12","17.89","17","43","66","0.340909091","0.090909091","0.257575758","4.4","2.538461538","2.933333333","1.692307692","1.133333333","0.653846154","1.733333333","1","66.66666667","39.53488372","57.69230769","23.75249501","4.037924152","21.36752137","37.03703704","24.21652422","41.97530864","37.03703704","64.19753086","5.752028706","9.970183091","61.25356125","106.1728395"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00239","","","","26","22","18","4","0","36","0","1.1","24","3","8","1","","","6.12","","","","","","","","","","","1.1","25.1","36","","0.030555556","0.030555556","2","1.384615385","0","0","0.061111111","0.042307692","1.333333333","0.923076923","0","4.38247012","69.23076923","","","0","0","1.566951567","2.263374486","34.18803419","49.38271605","","","35.75498575","51.64609053"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00240","","","","26","21","15","15","40","57","13","3.1","37","7","7","2","50.7","8.7","6.12","2.47","1.64","0.95","","63.77","33.04","29.89","16.79","24.11","12.18","16.1","53.1","97","0.325","0.054385965","0.165979381","6.466666667","3.730769231","2.666666667","1.538461538","1.073333333","0.619230769","2.466666667","1.423076923","41.2371134","30.32015066","57.69230769","17.15976331","2.762721893","18.51851852","32.09876543","22.93447293","39.75308642","52.70655271","91.35802469","3.935501273","6.821535539","75.64102564","131.1111111"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00241","","","","26","17","12","11","24","33","5","1.8","25","6","6","1","50.6","16.2","0.15","3.76","1.26","1.14","145.36","72.55","6.46","64.29","3.95","6.61","6.38","6.8","31.8","57","0.208333333","0.054545455","0.119298246","4.75","2.192307692","2","0.923076923","0.566666667","0.261538462","2.083333333","0.961538462","42.10526316","21.3836478","46.15384615","32.01581028","2.177075099","7.122507123","15.43209877","9.686609687","20.98765432","35.61253561","77.16049383","3.10124658","6.719367589","45.2991453","98.14814815"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00242","","","","26","21","17","17","24","30","8","1.9","11","6","8","3","50.6","18.6","1.38","3.09","1.13","0.99","37.85","36.39","","68.52","3.09","5.06","4.25","9.9","20.9","54","0.333333333","0.063333333","0.183333333","3.176470588","2.076923077","1.411764706","0.923076923","0.582352941","0.380769231","0.647058824","0.423076923","44.44444444","47.36842105","65.38461538","36.75889328","3.639130435","11.3960114","17.4291939","14.1025641","21.56862745","15.66951567","23.96514161","5.183946488","7.928388747","29.77207977","45.53376906"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00243","","","","26","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.92307692","","","","","","","","","","","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00244","","","","26","16","13","13","30","34","6.2","2.5","9.7","6","8","1","","","7.23","","","","","","","","","","","8.7","18.4","64","0.206666667","0.073529412","0.1359375","4.923076923","2.461538462","2.307692308","1.153846154","0.669230769","0.334615385","0.746153846","0.373076923","46.875","47.2826087","50","","","8.831908832","17.66381766","12.39316239","24.78632479","13.81766382","27.63532764","","","26.21082621","52.42165242"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00245","","","","26","13","9","6","2","6","1.2","1","7.2","5","8","2","50.2","15.6","14.37","4.82","2.27","1.77","335.3","151.95","48.55","56.03","3.52","5.75","9.05","2.2","9.4","8","0.6","0.166666667","0.275","0.888888889","0.307692308","0.222222222","0.076923077","0.244444444","0.084615385","0.8","0.276923077","25","23.40425532","34.61538462","31.07569721","0.683665339","1.709401709","4.938271605","3.133903134","9.053497942","10.25641026","29.62962963","0.973882249","2.813437608","13.39031339","38.68312757"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00246","","","","26","12","10","10","24","60","4.2","3","11","6","8","1","50.4","13.1","4.41","5.22","2.49","1.96","200.58","141.16","17.64","50.14","2.68","5.05","17.01","7.2","18.2","84","0.175","0.05","0.085714286","8.4","3.230769231","2.4","0.923076923","0.72","0.276923077","1.1","0.423076923","28.57142857","39.56043956","38.46153846","25.99206349","1.871428571","5.982905983","15.55555556","10.25641026","26.66666667","15.66951567","40.74074074","2.665852666","6.931216931","25.92592593","67.40740741"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00247","","","","26","20","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.53846154","","","","","","","","","","","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00248","","","","26","18","14","14","35","39","6","2","13","6","5","2","50.7","12.2","4.92","3.7","1.63","1.02","7.77","71.29","18.14","48.78","10.19","14.6","5.35","8","21","74","0.171428571","0.051282051","0.108108108","5.285714286","2.846153846","2.5","1.346153846","0.571428571","0.307692308","0.928571429","0.5","47.2972973","38.0952381","53.84615385","24.06311637","1.92504931","8.547008547","15.87301587","11.3960114","21.16402116","18.51851852","34.39153439","2.742235484","5.092723041","29.91452991","55.55555556"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00249","","","","26","14","7","6","7","0","2.5","0","7","6","9","1","50.3","12.4","14.37","4.94","2.13","1.44","133.03","97.93","41.63","49.54","7.35","11.05","8.53","2.5","9.5","7","0.357142857","","0.357142857","1","0.269230769","1","0.269230769","0.357142857","0.096153846","1","0.269230769","100","26.31578947","26.92307692","24.65208748","0.616302187","3.561253561","13.22751323","3.561253561","13.22751323","9.971509972","37.03703704","0.877923343","3.260858132","13.53276353","50.26455026"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00250","","","","26","17","11","10","29","10","7.7","1.2","24","7","7","1","50.6","16.2","4.41","4.41","1.68","1.32","137.98","88.64","25.72","61.93","3.4","6.07","6.91","8.9","32.9","39","0.265517241","0.12","0.228205128","3.545454545","1.5","2.636363636","1.115384615","0.809090909","0.342307692","2.181818182","0.923076923","74.35897436","27.05167173","42.30769231","32.01581028","2.849407115","10.96866097","25.92592593","12.67806268","29.96632997","34.18803419","80.80808081","4.058984494","9.593963349","46.86609687","110.7744108"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00251","","","","26","16","14","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.84615385","","","","","","","","","","","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00252","","","","26","20","18","5","0","5","0","1.2","28","4","6","1","50.4","12.5","6.12","5.28","2.03","1.39","19.16","97.8","28.58","50.04","3.77","5.96","14.74","1.2","29.2","5","","0.24","0.24","0.277777778","0.192307692","0","0","0.066666667","0.046153846","1.555555556","1.076923077","0","4.109589041","69.23076923","24.8015873","0.297619048","0","0","1.709401709","2.469135802","39.88603989","57.61316872","0.423958757","0.612384872","41.5954416","60.08230453"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00253","","","","26","14","10","3","4","3","1.3","0.1","9","3","7","1","50.2","13.3","7.76","2.48","1.61","1.14","112.72","76.8","19.04","56.31","8.76","13.27","2.98","1.4","10.4","7","0.325","0.033333333","0.2","0.7","0.269230769","0.4","0.153846154","0.14","0.053846154","0.9","0.346153846","57.14285714","13.46153846","38.46153846","26.4940239","0.370916335","1.851851852","4.814814815","1.994301994","5.185185185","12.82051282","33.33333333","0.528370847","1.373764202","14.81481481","38.51851852"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00254","","","","26","11","7","6","4","17","1.2","1.4","11","3","8","1","","","7.76","","","","","","","","","","","2.6","13.6","21","0.3","0.082352941","0.123809524","3","0.807692308","0.571428571","0.153846154","0.371428571","0.1","1.571428571","0.423076923","19.04761905","19.11764706","26.92307692","","","1.709401709","6.349206349","3.703703704","13.75661376","15.66951567","58.2010582","","","19.37321937","71.95767196"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00255","","","","26","14","11","9","17","17","3.4","1.2","15","5","7","1","50.6","16.3","4.41","3.19","1.5","1.17","99.03","73.23","26.99","61.43","3.23","5.65","8.92","4.6","19.6","34","0.2","0.070588235","0.135294118","3.090909091","1.307692308","1.545454545","0.653846154","0.418181818","0.176923077","1.363636364","0.576923077","50","23.46938776","42.30769231","32.21343874","1.481818182","4.843304843","11.44781145","6.552706553","15.48821549","21.36752137","50.50505051","2.110852111","4.989286807","27.92022792","65.99326599"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00256","","","","26","16","11","7","11","13","5","2","17","7","7","7","50.2","9.9","1.65","2.56","1.46","0.92","60.1","70.39","11.74","41.62","12.72","18.58","9.73","7","24","24","0.454545455","0.153846154","0.291666667","2.181818182","0.923076923","1","0.423076923","0.636363636","0.269230769","1.545454545","0.653846154","45.83333333","29.16666667","42.30769231","19.72111554","1.380478088","7.122507123","16.83501684","9.971509972","23.56902357","24.21652422","57.23905724","1.966493002","4.648074369","34.18803419","80.80808081"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00257","","","","26","18","14","13","20","16","6","1.2","18","6","8","2","50.4","14.8","14.37","3","1.56","1.26","102.73","90.41","76.48","58.84","2.67","4.69","14.88","7.2","25.2","36","0.3","0.075","0.2","2.571428571","1.384615385","1.428571429","0.769230769","0.514285714","0.276923077","1.285714286","0.692307692","55.55555556","28.57142857","53.84615385","29.36507937","2.114285714","8.547008547","15.87301587","10.25641026","19.04761905","25.64102564","47.61904762","3.011803012","5.59334845","35.8974359","66.66666667"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00258","","","","26","20","15","10","19","15","5","2","16","6","6","6","50.3","14","10.5","2.68","1.52","1.13","88.42","75.53","14.17","54.88","4.78","7.51","14.42","7","23","34","0.263157895","0.133333333","0.205882353","2.266666667","1.307692308","1.266666667","0.730769231","0.466666667","0.269230769","1.066666667","0.615384615","55.88235294","30.43478261","57.69230769","27.83300199","1.948310139","7.122507123","12.34567901","9.971509972","17.28395062","22.79202279","39.50617284","2.775370569","4.810642319","32.76353276","56.79012346"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00259","","","","26","18","15","15","40","28","10","1.3","11","8","8","2","40.8","12.6","14.37","2.51","1.52","1.24","106.29","68.16","29.81","51.92","6.76","10.84","14.17","11.3","22.3","68","0.25","0.046428571","0.166176471","4.533333333","2.615384615","2.666666667","1.538461538","0.753333333","0.434615385","0.733333333","0.423076923","58.82352941","50.67264574","57.69230769","30.88235294","3.489705882","14.24501425","24.69135802","16.0968661","27.90123457","15.66951567","27.16049383","4.971091001","8.616557734","31.76638177","55.0617284"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00260","","","","26","14","12","11","28","20","7","1.2","14","8","8","1","50.9","15.7","11.03","3.16","1.59","1.4","119.55","71.48","22.18","64.41","3.19","5.21","5.11","8.2","22.2","48","0.25","0.06","0.170833333","4","1.846153846","2.333333333","1.076923077","0.683333333","0.315384615","1.166666667","0.538461538","58.33333333","36.93693694","46.15384615","30.84479371","2.529273084","9.971509972","21.60493827","11.68091168","25.30864198","19.94301994","43.20987654","3.602953112","7.806398409","31.62393162","68.51851852"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00261","","","","26","12","6","2","1","11","0.1","1.1","1.9","3","8","1","50.2","19.3","0.12","6.45","1.92","1.68","183.58","105.38","40.44","68.44","1.22","3.4","5.51","1.2","3.1","12","0.1","0.1","0.1","2","0.461538462","0.166666667","0.038461538","0.2","0.046153846","0.316666667","0.073076923","8.333333333","38.70967742","23.07692308","38.44621514","0.461354582","0.142450142","0.617283951","1.709401709","7.407407407","2.706552707","11.72839506","0.657200259","2.847867788","4.415954416","19.13580247"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00262","","","","26","14","10","9","10","19","4","2","22","7","7","1","50.8","11.9","11.03","3.24","1.78","1.26","102.88","95.35","27.25","53.1","6.8","10.27","8.3","6","28","29","0.4","0.105263158","0.206896552","2.9","1.115384615","1","0.384615385","0.6","0.230769231","2.2","0.846153846","34.48275862","21.42857143","38.46153846","23.42519685","1.405511811","5.698005698","14.81481481","8.547008547","22.22222222","31.33903134","81.48148148","2.002153577","5.2055993","39.88603989","103.7037037"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00263","","","","26","15","12","10","9","17","2.1","1.1","10","4","8","1","50.2","13.7","7.23","4.05","1.95","1.51","175.64","117.59","32.74","57.68","3.14","5.23","11.53","3.2","13.2","26","0.233333333","0.064705882","0.123076923","2.166666667","1","0.75","0.346153846","0.266666667","0.123076923","0.833333333","0.384615385","34.61538462","24.24242424","46.15384615","27.29083665","0.873306773","2.991452991","6.481481481","4.558404558","9.87654321","14.24501425","30.86419753","1.244026742","2.695391274","18.8034188","40.74074074"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00264","","","","26","12","8","6","5","4","1.4","0.5","6","4","8","6","50.8","10.8","4.41","3.03","1.65","1.21","66.9","85.3","4.83","41.28","8.54","12.96","18.02","1.9","7.9","9","0.28","0.125","0.211111111","1.125","0.346153846","0.625","0.192307692","0.2375","0.073076923","0.75","0.230769231","55.55555556","24.05063291","30.76923077","21.25984252","0.403937008","1.994301994","6.481481481","2.706552707","8.796296296","8.547008547","27.77777778","0.575408843","1.87007874","11.25356125","36.57407407"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00265","","","","26","19","13","12","13","16","3.5","3","13","6","7","2","50.1","17.7","","3.07","1.31","1.16","99.72","40","16.22","71.99","1.61","3.46","2.75","6.5","19.5","29","0.269230769","0.1875","0.224137931","2.230769231","1.115384615","1","0.5","0.5","0.25","1","0.5","44.82758621","33.33333333","50","35.32934132","2.296407186","4.985754986","9.971509972","9.259259259","18.51851852","18.51851852","37.03703704","3.271235307","6.542470614","27.77777778","55.55555556"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00266","","","","26","14","8","6","3","15","1.2","1.4","5","4","5","3","50.9","12.8","14.37","2.92","1.61","1.08","84.93","69.01","32.47","48.3","9.17","13.32","10.13","2.6","7.6","18","0.4","0.093333333","0.144444444","2.25","0.692307692","0.375","0.115384615","0.325","0.1","0.625","0.192307692","16.66666667","34.21052632","30.76923077","25.14734774","0.653831041","1.709401709","5.555555556","3.703703704","12.03703704","7.122507123","23.14814815","0.93138325","3.026995561","10.82621083","35.18518519"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00267","","","","26","19","16","15","34","15","10","1.8","10","8","7","2","50.1","10.3","14.37","2.6","1.9","1.24","80.23","85.94","40.68","44.98","11.17","15.67","6.25","11.8","21.8","49","0.294117647","0.12","0.240816327","3.0625","1.884615385","2.125","1.307692308","0.7375","0.453846154","0.625","0.384615385","69.3877551","54.12844037","61.53846154","20.55888224","2.425948104","14.24501425","23.14814815","16.80911681","27.31481481","14.24501425","23.14814815","3.45576653","5.615620611","31.05413105","50.46296296"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00268","","","","26","16","13","11","3","19","1.2","1.8","0.2","5","6","6","50.7","11.7","11.03","3.64","1.74","1.21","35.4","83.97","33.16","48.7","7.84","11.81","11.32","3","3.2","22","0.4","0.094736842","0.136363636","1.692307692","0.846153846","0.230769231","0.115384615","0.230769231","0.115384615","0.015384615","0.007692308","13.63636364","93.75","50","23.07692308","0.692307692","1.709401709","3.418803419","4.273504274","8.547008547","0.284900285","0.56980057","0.986193294","1.972386588","4.558404558","9.116809117"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00269","","","","26","10","5","5","7","12","2.6","1.4","5.9","6","8","2","50.8","10.3","7.23","3.93","2.17","1.55","136.61","130.6","25.86","50.15","5.39","8.32","14.22","4","9.9","19","0.371428571","0.116666667","0.210526316","3.8","0.730769231","1.4","0.269230769","0.8","0.153846154","1.18","0.226923077","36.84210526","40.4040404","19.23076923","20.27559055","0.811023622","3.703703704","19.25925926","5.698005698","29.62962963","8.404558405","43.7037037","1.155304305","6.007582386","14.1025641","73.33333333"
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00270","","","","26","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00271","","","","26","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2011UMB-PT02","","","","","","","","","MZP2011UMB-PT02-00272","","","","26","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
