"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00160","","","","39","33","1","1","5","32","12","27","3.7","6.7","22.3","1","3","5","1","10.5","10.4","32.7","39","0.308333333","0.248148148","0.266666667","1.21875","1","0.375","0.307692308","0.325","0.266666667","0.696875","0.571794872","30.76923077","31.80428135","82.05128205","3.51377018","4.282407407","9.87654321","12.03703704","21.17758784","25.81018519","31.05413105","37.84722222"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00161","","","","39","38","1","1","5","38","42","75","12.3","15.7","23.3","4","5","3","1","12.39","28","51.3","117","0.292857143","0.209333333","0.239316239","3.078947368","3","1.105263158","1.076923077","0.736842105","0.717948718","0.613157895","0.597435897","35.8974359","54.58089669","97.43589744","11.68091168","11.98830409","26.59069326","27.29044834","22.12725546","22.70955166","48.71794872","50"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00162","","","","39","38","1","1","5","35","38","67","11","14.5","22.3","4","3","5","1","11.03","25.5","47.8","105","0.289473684","0.21641791","0.242857143","3","2.692307692","1.085714286","0.974358974","0.728571429","0.653846154","0.637142857","0.571794872","36.19047619","53.34728033","89.74358974","10.44634378","11.64021164","24.21652422","26.98412698","21.17758784","23.5978836","45.39411206","50.58201058"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00163","","","","39","30","1","3","5","28","11","30","3.5","6.3","25.7","5","7","7","1","7.23","9.8","35.5","41","0.318181818","0.21","0.23902439","1.464285714","1.051282051","0.392857143","0.282051282","0.35","0.251282051","0.917857143","0.658974359","26.82926829","27.6056338","71.79487179","3.323836657","4.62962963","9.30674264","12.96296296","24.40645774","33.99470899","33.71320038","46.95767196"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00164","","","","39","35","1","1","7","34","27","50","8","12","27.1","2","3","3","3","11.03","20","47.1","77","0.296296296","0.24","0.25974026","2.264705882","1.974358974","0.794117647","0.692307692","0.588235294","0.512820513","0.797058824","0.694871795","35.06493506","42.46284501","87.17948718","7.597340931","8.71459695","18.99335233","21.78649237","25.7359924","29.52069717","44.72934473","51.30718954"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00165","","","","39","31","1","1","5","28","30","39","7","7.9","19.5","7","3","7","1","7.23","14.9","34.4","69","0.233333333","0.202564103","0.215942029","2.464285714","1.769230769","1.071428571","0.769230769","0.532142857","0.382051282","0.696428571","0.5","43.47826087","43.31395349","71.79487179","6.647673314","9.259259259","14.15004748","19.70899471","18.51851852","25.79365079","32.668566","45.5026455"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00166","","","","39","31","3","9","5","30","38","62","9.5","12.4","26.3","5","3","3","3","6.12","21.9","48.2","100","0.25","0.2","0.219","3.333333333","2.564102564","1.266666667","0.974358974","0.73","0.561538462","0.876666667","0.674358974","38","45.43568465","76.92307692","9.021842355","11.72839506","20.7977208","27.03703704","24.97625831","32.4691358","45.77397911","59.50617284"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00167","","","","39","35","1","3","5","34","19","54","5","10.2","29.5","2","3","3","3","10.5","15.2","44.7","73","0.263157895","0.188888889","0.208219178","2.147058824","1.871794872","0.558823529","0.487179487","0.447058824","0.38974359","0.867647059","0.756410256","26.02739726","34.00447427","87.17948718","4.748338082","5.446623094","14.43494777","16.5577342","28.01519468","32.13507625","42.45014245","48.69281046"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00168","","","","39","35","1","1","5","33","24","32","6","8.2","20.3","4","5","5","1","11.03","14.2","34.5","56","0.25","0.25625","0.253571429","1.696969697","1.435897436","0.727272727","0.615384615","0.43030303","0.364102564","0.615151515","0.520512821","42.85714286","41.15942029","84.61538462","5.698005698","6.734006734","13.48528015","15.93714927","19.27825261","22.78338945","32.76353276","38.72053872"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00169","","","","39","39","1","1","5","38","47","75","14","15.6","36.2","4","3","3","3","7.76","29.6","65.8","122","0.29787234","0.208","0.242622951","3.210526316","3.128205128","1.236842105","1.205128205","0.778947368","0.758974359","0.952631579","0.928205128","38.52459016","44.98480243","97.43589744","13.29534663","13.64522417","28.11016144","28.84990253","34.37796771","35.28265107","62.48812915","64.13255361"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00170","","","","39","32","1","1","5","30","19","29","5","6","22.5","8","7","7","3","","11","33.5","48","0.263157895","0.206896552","0.229166667","1.6","1.230769231","0.633333333","0.487179487","0.366666667","0.282051282","0.75","0.576923077","39.58333333","32.8358209","76.92307692","4.748338082","6.172839506","10.44634378","13.58024691","21.36752137","27.77777778","31.81386515","41.35802469"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00171","","","","39","25","1","1","5","21","29","40","6.7","7.6","22.5","5","3","3","3","7.23","14.3","36.8","69","0.231034483","0.19","0.207246377","3.285714286","1.769230769","1.380952381","0.743589744","0.680952381","0.366666667","1.071428571","0.576923077","42.02898551","38.85869565","53.84615385","6.362773029","11.81657848","13.58024691","25.22045855","21.36752137","39.68253968","34.94776828","64.90299824"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00172","","","","39","30","1","1","5","30","33","65","9","12.3","30.1","2","1","3","1","7.76","21.3","51.4","98","0.272727273","0.189230769","0.217346939","3.266666667","2.512820513","1.1","0.846153846","0.71","0.546153846","1.003333333","0.771794872","33.67346939","41.43968872","76.92307692","8.547008547","11.11111111","20.22792023","26.2962963","28.58499525","37.16049383","48.81291548","63.45679012"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00173","","","","39","32","1","1","7","30","39","53","9.8","13.5","24.5","4","5","5","3","7.23","23.3","47.8","92","0.251282051","0.254716981","0.25326087","3.066666667","2.358974359","1.3","1","0.776666667","0.597435897","0.816666667","0.628205128","42.39130435","48.74476987","76.92307692","9.30674264","12.09876543","22.12725546","28.7654321","23.2668566","30.24691358","45.39411206","59.01234568"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00174","","","","39","31","1","1","5","30","32","50","7","11.2","28","5","3","5","3","11.03","18.2","46.2","82","0.21875","0.224","0.22195122","2.733333333","2.102564103","1.066666667","0.820512821","0.606666667","0.466666667","0.933333333","0.717948718","39.02439024","39.39393939","76.92307692","6.647673314","8.641975309","17.28395062","22.4691358","26.59069326","34.56790123","43.87464387","57.03703704"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00175","","","","39","31","1","1","5","30","47","61","13.2","17","30.6","4","1","1","1","14.37","30.2","60.8","108","0.280851064","0.278688525","0.27962963","3.6","2.769230769","1.566666667","1.205128205","1.006666667","0.774358974","1.02","0.784615385","43.51851852","49.67105263","76.92307692","12.53561254","16.2962963","28.67996201","37.28395062","29.05982906","37.77777778","57.73979107","75.0617284"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00176","","","","39","30","1","1","5","30","18","38","5","6","35.5","6","5","5","3","7.23","11","46.5","56","0.277777778","0.157894737","0.196428571","1.866666667","1.435897436","0.6","0.461538462","0.366666667","0.282051282","1.183333333","0.91025641","32.14285714","23.65591398","76.92307692","4.748338082","6.172839506","10.44634378","13.58024691","33.71320038","43.82716049","44.15954416","57.40740741"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00177","","","","39","28","3","5","5","26","17","38","3.8","8.5","20.5","6","5","5","7","7.76","12.3","32.8","55","0.223529412","0.223684211","0.223636364","2.115384615","1.41025641","0.653846154","0.435897436","0.473076923","0.315384615","0.788461538","0.525641026","30.90909091","37.5","66.66666667","3.608736942","5.413105413","11.68091168","17.52136752","19.46818613","29.2022792","31.14909782","46.72364672"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00178","","","","39","25","1","9","7","22","10","25","2.1","4.5","13.5","2","7","7","7","0.03","6.6","20.1","35","0.21","0.18","0.188571429","1.590909091","0.897435897","0.454545455","0.256410256","0.3","0.169230769","0.613636364","0.346153846","28.57142857","32.8358209","56.41025641","1.994301994","3.535353535","6.267806268","11.11111111","12.82051282","22.72727273","19.08831909","33.83838384"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00179","","","","39","34","1","1","5","33","7","16","1.5","4","16.3","2","5","3","1","7.23","5.5","21.8","23","0.214285714","0.25","0.239130435","0.696969697","0.58974359","0.212121212","0.179487179","0.166666667","0.141025641","0.493939394","0.417948718","30.43478261","25.2293578","84.61538462","1.424501425","1.683501684","5.22317189","6.172839506","15.47958215","18.29405163","20.70275404","24.46689113"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00180","","","","39","32","1","1","5","30","16","35","3.9","7.3","20.3","4","5","3","1","12.39","11.2","31.5","51","0.24375","0.208571429","0.219607843","1.7","1.307692308","0.533333333","0.41025641","0.373333333","0.287179487","0.676666667","0.520512821","31.37254902","35.55555556","76.92307692","3.703703704","4.814814815","10.6362773","13.82716049","19.27825261","25.0617284","29.91452991","38.88888889"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00181","","","","39","36","1","1","5","34","18","30","5","6.5","30.1","4","1","5","1","10.5","11.5","41.6","48","0.277777778","0.216666667","0.239583333","1.411764706","1.230769231","0.529411765","0.461538462","0.338235294","0.294871795","0.885294118","0.771794872","37.5","27.64423077","87.17948718","4.748338082","5.446623094","10.92117759","12.52723312","28.58499525","32.78867102","39.50617284","45.31590414"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00182","","","","39","29","1","1","7","28","33","47","8.7","12.3","13.5","4","3","3","1","11.03","21","34.5","80","0.263636364","0.261702128","0.2625","2.857142857","2.051282051","1.178571429","0.846153846","0.75","0.538461538","0.482142857","0.346153846","41.25","60.86956522","71.79487179","8.262108262","11.50793651","19.94301994","27.77777778","12.82051282","17.85714286","32.76353276","45.63492063"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00183","","","","39","35","3","7","7","33","19","29","5","6.7","30.5","2","5","3","1","10.5","11.7","42.2","48","0.263157895","0.231034483","0.24375","1.454545455","1.230769231","0.575757576","0.487179487","0.354545455","0.3","0.924242424","0.782051282","39.58333333","27.72511848","84.61538462","4.748338082","5.611672278","11.11111111","13.13131313","28.9648623","34.2312009","40.07597341","47.36251403"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00184","","","","39","34","1","1","5","30","35","40","7.6","8.6","19.5","8","5","3","1","7.23","16.2","35.7","75","0.217142857","0.215","0.216","2.5","1.923076923","1.166666667","0.897435897","0.54","0.415384615","0.65","0.5","46.66666667","45.37815126","76.92307692","7.217473884","9.382716049","15.38461538","20","18.51851852","24.07407407","33.9031339","44.07407407"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00185","","","","39","36","1","1","5","35","41","67","10.1","14","33.2","8","3","1","1","14.37","24.1","57.3","108","0.246341463","0.208955224","0.223148148","3.085714286","2.769230769","1.171428571","1.051282051","0.688571429","0.617948718","0.948571429","0.851282051","37.96296296","42.05933682","89.74358974","9.591642925","10.68783069","22.88698955","25.5026455","31.52896486","35.13227513","54.41595442","60.63492063"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00186","","","","39","30","1","3","5","28","19","26","5","7","12.3","5","5","5","5","11.03","12","24.3","45","0.263157895","0.269230769","0.266666667","1.607142857","1.153846154","0.678571429","0.487179487","0.428571429","0.307692308","0.439285714","0.315384615","42.22222222","49.38271605","71.79487179","4.748338082","6.613756614","11.3960114","15.87301587","11.68091168","16.26984127","23.07692308","32.14285714"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00187","","","","39","32","1","1","5","30","10","22","3","5.6","20.6","5","3","9","7","10.5","8.6","29.2","32","0.3","0.254545455","0.26875","1.066666667","0.820512821","0.333333333","0.256410256","0.286666667","0.220512821","0.686666667","0.528205128","31.25","29.45205479","76.92307692","2.849002849","3.703703704","8.1671415","10.61728395","19.5631529","25.43209877","27.7302944","36.04938272"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00188","","","","39","34","1","3","7","33","25","51","6","14.7","34.5","4","5","7","7","6.12","20.7","55.2","76","0.24","0.288235294","0.272368421","2.303030303","1.948717949","0.757575758","0.641025641","0.627272727","0.530769231","1.045454545","0.884615385","32.89473684","37.5","84.61538462","5.698005698","6.734006734","19.65811966","23.23232323","32.76353276","38.72053872","52.42165242","61.95286195"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00189","","","","39","30","1","5","5","28","39","60","10.1","14.7","21.8","1","3","3","3","11.03","24.8","46.6","99","0.258974359","0.245","0.250505051","3.535714286","2.538461538","1.392857143","1","0.885714286","0.635897436","0.778571429","0.558974359","39.39393939","53.21888412","71.79487179","9.591642925","13.35978836","23.55175689","32.8042328","20.70275404","28.83597884","44.25451092","61.64021164"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00190","","","","39","36","1","1","5","35","23","41","6","8.9","23","1","3","3","1","10.5","14.9","37.9","64","0.260869565","0.217073171","0.2328125","1.828571429","1.641025641","0.657142857","0.58974359","0.425714286","0.382051282","0.657142857","0.58974359","35.9375","39.31398417","89.74358974","5.698005698","6.349206349","14.15004748","15.76719577","21.84235518","24.33862434","35.99240266","40.10582011"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00191","","","","39","34","1","1","5","34","19","35","5.5","8","27","8","5","5","3","","13.5","40.5","54","0.289473684","0.228571429","0.25","1.588235294","1.384615385","0.558823529","0.487179487","0.397058824","0.346153846","0.794117647","0.692307692","35.18518519","33.33333333","87.17948718","5.22317189","5.991285403","12.82051282","14.70588235","25.64102564","29.41176471","38.46153846","44.11764706"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00192","","","","39","36","1","3","5","35","19","30","5","7.6","23.5","8","5","5","3","","12.6","36.1","49","0.263157895","0.253333333","0.257142857","1.4","1.256410256","0.542857143","0.487179487","0.36","0.323076923","0.671428571","0.602564103","38.7755102","34.90304709","89.74358974","4.748338082","5.291005291","11.96581197","13.33333333","22.31718898","24.86772487","34.28300095","38.2010582"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00193","","","","39","38","1","3","7","35","29","43","7.5","12.3","28.5","6","3","1","3","7.23","19.8","48.3","72","0.25862069","0.286046512","0.275","2.057142857","1.846153846","0.828571429","0.743589744","0.565714286","0.507692308","0.814285714","0.730769231","40.27777778","40.99378882","89.74358974","7.122507123","7.936507937","18.8034188","20.95238095","27.06552707","30.15873016","45.86894587","51.11111111"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00194","","","","39","33","1","1","5","32","33","51","8","13.7","26.3","2","1","1","1","7.23","21.7","48","84","0.242424242","0.268627451","0.258333333","2.625","2.153846154","1.03125","0.846153846","0.678125","0.556410256","0.821875","0.674358974","39.28571429","45.20833333","82.05128205","7.597340931","9.259259259","20.60778727","25.11574074","24.97625831","30.43981481","45.58404558","55.55555556"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00195","","","","39","35","1","1","7","35","20","39","5","8.7","35.4","6","3","3","1","","13.7","49.1","59","0.25","0.223076923","0.23220339","1.685714286","1.512820513","0.571428571","0.512820513","0.391428571","0.351282051","1.011428571","0.907692308","33.89830508","27.90224033","89.74358974","4.748338082","5.291005291","13.01044634","14.4973545","33.61823362","37.46031746","46.62867996","51.95767196"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00196","","","","39","30","3","7","5","29","24","40","6","9.5","14.7","7","5","5","5","10.5","15.5","30.2","64","0.25","0.2375","0.2421875","2.206896552","1.641025641","0.827586207","0.615384615","0.534482759","0.397435897","0.506896552","0.376923077","37.5","51.32450331","74.35897436","5.698005698","7.662835249","14.71984805","19.79565773","13.96011396","18.77394636","28.67996201","38.56960409"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00197","","","","39","36","1","1","5","31","17","26","4","8","19.5","6","5","5","3","10.5","12","31.5","43","0.235294118","0.307692308","0.279069767","1.387096774","1.102564103","0.548387097","0.435897436","0.387096774","0.307692308","0.629032258","0.5","39.53488372","38.0952381","79.48717949","3.798670465","4.778972521","11.3960114","14.33691756","18.51851852","23.29749104","29.91452991","37.6344086"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00198","","","","39","30","5","9","5","27","40","60","8.5","11.3","15.5","4","3","3","3","7.23","19.8","35.3","100","0.2125","0.188333333","0.198","3.703703704","2.564102564","1.481481481","1.025641026","0.733333333","0.507692308","0.574074074","0.397435897","40","56.09065156","69.23076923","8.072174739","11.65980796","18.8034188","27.16049383","14.71984805","21.26200274","33.52326686","48.42249657"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00199","","","","39","32","1","1","5","30","20","40","4.5","9","23","1","5","5","9","0.02","13.5","36.5","60","0.225","0.225","0.225","2","1.538461538","0.666666667","0.512820513","0.45","0.346153846","0.766666667","0.58974359","33.33333333","36.98630137","76.92307692","4.273504274","5.555555556","12.82051282","16.66666667","21.84235518","28.39506173","34.662868","45.0617284"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00200","","","","39","36","1","1","5","35","30","47","6.7","8.7","25.6","2","3","3","5","10.5","15.4","41","77","0.223333333","0.185106383","0.2","2.2","1.974358974","0.857142857","0.769230769","0.44","0.394871795","0.731428571","0.656410256","38.96103896","37.56097561","89.74358974","6.362773029","7.08994709","14.62488129","16.2962963","24.31149098","27.08994709","38.93637227","43.38624339"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00201","","","","39","35","1","1","5","32","22","37","5.2","7.3","20.4","7","5","5","1","11.03","12.5","32.9","59","0.236363636","0.197297297","0.211864407","1.84375","1.512820513","0.6875","0.564102564","0.390625","0.320512821","0.6375","0.523076923","37.28813559","37.99392097","82.05128205","4.938271605","6.018518519","11.8708452","14.46759259","19.37321937","23.61111111","31.24406458","38.0787037"
