"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00116","","","","39","30","1","1","5","30","10","17","3","5","14","7","5","5","5","8","22","27","0.3","0.294117647","0.296296296","0.9","0.692307692","0.333333333","0.256410256","0.266666667","0.205128205","0.466666667","0.358974359","37.03703704","36.36363636","76.92307692","2.849002849","3.703703704","7.597340931","9.87654321","13.29534663","17.28395062","20.89268756","27.16049383"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00117","","","","39","36","1","1","5","35","22","39","5","9","17.5","7","3","3","1","14","31.5","61","0.227272727","0.230769231","0.229508197","1.742857143","1.564102564","0.628571429","0.564102564","0.4","0.358974359","0.5","0.448717949","36.06557377","44.44444444","89.74358974","4.748338082","5.291005291","13.29534663","14.81481481","16.61918329","18.51851852","29.91452991","33.33333333"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00118","","","","39","30","1","3","9","30","20","37","5.3","8.7","16.5","8","3","1","1","14","30.5","57","0.265","0.235135135","0.245614035","1.9","1.461538462","0.666666667","0.512820513","0.466666667","0.358974359","0.55","0.423076923","35.0877193","45.90163934","76.92307692","5.033238367","6.543209877","13.29534663","17.28395062","15.66951567","20.37037037","28.9648623","37.65432099"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00119","","","","39","28","1","3","5","27","10","17","2.3","4.6","20.1","6","5","5","1","6.9","27","27","0.23","0.270588235","0.255555556","1","0.692307692","0.37037037","0.256410256","0.255555556","0.176923077","0.744444444","0.515384615","37.03703704","25.55555556","69.23076923","2.184235518","3.155006859","6.552706553","9.465020576","19.08831909","27.57201646","25.64102564","37.03703704"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00120","","","","39","33","1","1","5","30","20","46","5","9.5","15","8","3","5","3","14.5","29.5","66","0.25","0.206521739","0.21969697","2.2","1.692307692","0.666666667","0.512820513","0.483333333","0.371794872","0.5","0.384615385","30.3030303","49.15254237","76.92307692","4.748338082","6.172839506","13.77018044","17.90123457","14.24501425","18.51851852","28.01519468","36.41975309"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00121","","","","39","32","1","1","5","31","16","24","4.9","5","11.5","7","7","3","5","9.9","21.4","40","0.30625","0.208333333","0.2475","1.290322581","1.025641026","0.516129032","0.41025641","0.319354839","0.253846154","0.370967742","0.294871795","40","46.26168224","79.48717949","4.65337132","5.854241338","9.401709402","11.82795699","10.92117759","13.739546","20.32288699","25.56750299"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00122","","","","39","30","1","1","5","30","9","12","2.3","3.2","6","8","7","7","5","5.5","11.5","21","0.255555556","0.266666667","0.261904762","0.7","0.538461538","0.3","0.230769231","0.183333333","0.141025641","0.2","0.153846154","42.85714286","47.82608696","76.92307692","2.184235518","2.839506173","5.22317189","6.790123457","5.698005698","7.407407407","10.92117759","14.19753086"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00123","","","","39","30","1","1","5","30","8","17","2","5","13.2","8","7","7","3","7","20.2","25","0.25","0.294117647","0.28","0.833333333","0.641025641","0.266666667","0.205128205","0.233333333","0.179487179","0.44","0.338461538","32","34.65346535","76.92307692","1.899335233","2.469135802","6.647673314","8.641975309","12.53561254","16.2962963","19.18328585","24.9382716"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00124","","","","39","22","1","5","5","20","0","11","0","3","14.6","8","7","7","1","3","17.6","11","","0.272727273","0.272727273","0.55","0.282051282","0","0","0.15","0.076923077","0.73","0.374358974","0","17.04545455","51.28205128","0","0","2.849002849","5.555555556","13.8651472","27.03703704","16.71415005","32.59259259"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00125","","","","39","25","1","1","7","24","18","41","5","12.3","24","7","3","3","1","17.3","41.3","59","0.277777778","0.3","0.293220339","2.458333333","1.512820513","0.75","0.461538462","0.720833333","0.443589744","1","0.615384615","30.50847458","41.88861985","61.53846154","4.748338082","7.716049383","16.42924976","26.69753086","22.79202279","37.03703704","39.22127255","63.7345679"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00126","","","","39","23","1","1","5","23","12","41","3.5","9.8","17.5","6","5","5","1","13.3","30.8","53","0.291666667","0.23902439","0.250943396","2.304347826","1.358974359","0.52173913","0.307692308","0.57826087","0.341025641","0.760869565","0.448717949","22.64150943","43.18181818","58.97435897","3.323836657","5.636070853","12.6305793","21.41706924","16.61918329","28.18035427","29.24976258","49.59742351"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00127","","","","39","38","1","1","7","36","19","37","5","8.5","20.5","5","5","3","3","13.5","34","56","0.263157895","0.22972973","0.241071429","1.555555556","1.435897436","0.527777778","0.487179487","0.375","0.346153846","0.569444444","0.525641026","33.92857143","39.70588235","92.30769231","4.748338082","5.144032922","12.82051282","13.88888889","19.46818613","21.09053498","32.28869896","34.97942387"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00128","","","","39","39","1","5","5","36","17","35","5","7.7","22.5","7","5","3","1","12.7","35.2","52","0.294117647","0.22","0.244230769","1.444444444","1.333333333","0.472222222","0.435897436","0.352777778","0.325641026","0.625","0.576923077","32.69230769","36.07954545","92.30769231","4.748338082","5.144032922","12.06077873","13.06584362","21.36752137","23.14814815","33.42830009","36.21399177"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00129","","","","39","33","3","5","5","31","21","30","5.5","7","17.5","7","3","3","3","12.5","30","51","0.261904762","0.233333333","0.245098039","1.64516129","1.307692308","0.677419355","0.538461538","0.403225806","0.320512821","0.564516129","0.448717949","41.17647059","41.66666667","79.48717949","5.22317189","6.571087216","11.8708452","14.93428913","16.61918329","20.90800478","28.49002849","35.84229391"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00130","","","","39","20","1","1","9","19","20","36","5.6","8.6","16.2","7","5","5","1","14.2","30.4","56","0.28","0.238888889","0.253571429","2.947368421","1.435897436","1.052631579","0.512820513","0.747368421","0.364102564","0.852631579","0.415384615","35.71428571","46.71052632","48.71794872","5.318138651","10.91617934","13.48528015","27.68031189","15.38461538","31.57894737","28.86989554","59.25925926"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00131","","","","39","32","1","1","5","28","19","36","5.2","8.8","14.3","6","5","3","1","14","28.3","55","0.273684211","0.244444444","0.254545455","1.964285714","1.41025641","0.678571429","0.487179487","0.5","0.358974359","0.510714286","0.366666667","34.54545455","49.46996466","71.79487179","4.938271605","6.878306878","13.29534663","18.51851852","13.58024691","18.91534392","26.87559354","37.43386243"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00132","","","","39","32","1","1","5","32","14","38","4.5","8.4","15","5","5","3","3","12.9","27.9","52","0.321428571","0.221052632","0.248076923","1.625","1.333333333","0.4375","0.358974359","0.403125","0.330769231","0.46875","0.384615385","26.92307692","46.23655914","82.05128205","4.273504274","5.208333333","12.25071225","14.93055556","14.24501425","17.36111111","26.4957265","32.29166667"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00133","","","","39","30","1","1","5","29","22","45","6.2","10.2","20.3","5","3","3","1","16.4","36.7","67","0.281818182","0.226666667","0.244776119","2.310344828","1.717948718","0.75862069","0.564102564","0.565517241","0.420512821","0.7","0.520512821","32.8358209","44.6866485","74.35897436","5.887939221","7.918263091","15.57454891","20.94508301","19.27825261","25.92592593","34.85280152","46.87100894"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00134","","","","39","29","3","5","5","29","16","32","4","7.6","17.5","8","3","3","1","11.6","29.1","48","0.25","0.2375","0.241666667","1.655172414","1.230769231","0.551724138","0.41025641","0.4","0.297435897","0.603448276","0.448717949","33.33333333","39.86254296","74.35897436","3.798670465","5.108556833","11.01614435","14.81481481","16.61918329","22.34993614","27.63532764","37.16475096"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00135","","","","39","31","1","1","5","30","14","11","4","3.3","18.6","8","7","7","3","7.3","25.9","25","0.285714286","0.3","0.292","0.833333333","0.641025641","0.466666667","0.358974359","0.243333333","0.187179487","0.62","0.476923077","56","28.18532819","76.92307692","3.798670465","4.938271605","6.932573599","9.012345679","17.66381766","22.96296296","24.59639126","31.97530864"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00136","","","","39","33","1","1","5","32","23","46","6","9","19.5","5","3","5","1","15","34.5","69","0.260869565","0.195652174","0.217391304","2.15625","1.769230769","0.71875","0.58974359","0.46875","0.384615385","0.609375","0.5","33.33333333","43.47826087","82.05128205","5.698005698","6.944444444","14.24501425","17.36111111","18.51851852","22.56944444","32.76353276","39.93055556"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00137","","","","39","31","1","1","5","30","12","25","3.5","5.7","18.5","7","5","5","3","9.2","27.7","37","0.291666667","0.228","0.248648649","1.233333333","0.948717949","0.4","0.307692308","0.306666667","0.235897436","0.616666667","0.474358974","32.43243243","33.21299639","76.92307692","3.323836657","4.320987654","8.73694207","11.35802469","17.5688509","22.83950617","26.30579297","34.19753086"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00138","","","","39","30","1","1","5","30","17","32","5","8","23.1","8","3","3","3","13","36.1","49","0.294117647","0.25","0.265306122","1.633333333","1.256410256","0.566666667","0.435897436","0.433333333","0.333333333","0.77","0.592307692","34.69387755","36.01108033","76.92307692","4.748338082","6.172839506","12.34567901","16.04938272","21.93732194","28.51851852","34.28300095","44.56790123"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00139","","","","39","29","1","1","7","28","17","35","4.4","8.2","15.3","7","5","3","1","12.6","27.9","52","0.258823529","0.234285714","0.242307692","1.857142857","1.333333333","0.607142857","0.435897436","0.45","0.323076923","0.546428571","0.392307692","32.69230769","45.16129032","71.79487179","4.178537512","5.82010582","11.96581197","16.66666667","14.52991453","20.23809524","26.4957265","36.9047619"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00140","","","","39","29","1","5","5","27","13","37","3.3","11.1","17","5","3","3","1","14.4","31.4","50","0.253846154","0.3","0.288","1.851851852","1.282051282","0.481481481","0.333333333","0.533333333","0.369230769","0.62962963","0.435897436","26","45.85987261","69.23076923","3.133903134","4.526748971","13.67521368","19.75308642","16.14434948","23.31961591","29.81956315","43.07270233"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00141","","","","39","29","1","1","7","28","22","23","6.2","5.2","18.2","7","5","3","3","11.4","29.6","45","0.281818182","0.226086957","0.253333333","1.607142857","1.153846154","0.785714286","0.564102564","0.407142857","0.292307692","0.65","0.466666667","48.88888889","38.51351351","71.79487179","5.887939221","8.201058201","10.82621083","15.07936508","17.28395062","24.07407407","28.11016144","39.15343915"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00142","","","","39","30","1","1","7","30","11","18","3","5.1","20.1","8","7","5","1","8.1","28.2","29","0.272727273","0.283333333","0.279310345","0.966666667","0.743589744","0.366666667","0.282051282","0.27","0.207692308","0.67","0.515384615","37.93103448","28.72340426","76.92307692","2.849002849","3.703703704","7.692307692","10","19.08831909","24.81481481","26.78062678","34.81481481"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00143","","","","39","30","1","1","5","30","19","37","5","9.5","18.6","7","3","5","1","14.5","33.1","56","0.263157895","0.256756757","0.258928571","1.866666667","1.435897436","0.633333333","0.487179487","0.483333333","0.371794872","0.62","0.476923077","33.92857143","43.80664653","76.92307692","4.748338082","6.172839506","13.77018044","17.90123457","17.66381766","22.96296296","31.4339981","40.86419753"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00144","","","","39","37","1","1","5","33","28","56","8.5","12.6","13.5","6","3","3","1","21.1","34.6","84","0.303571429","0.225","0.251190476","2.545454545","2.153846154","0.848484848","0.717948718","0.639393939","0.541025641","0.409090909","0.346153846","33.33333333","60.98265896","84.61538462","8.072174739","9.539842873","20.0379867","23.68125701","12.82051282","15.15151515","32.85849953","38.83277217"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00145","","","","39","24","1","3","7","24","13","28","4.6","6.5","7.2","8","7","5","1","11.1","18.3","41","0.353846154","0.232142857","0.270731707","1.708333333","1.051282051","0.541666667","0.333333333","0.4625","0.284615385","0.3","0.184615385","31.70731707","60.6557377","61.53846154","4.368471035","7.098765432","10.54131054","17.12962963","6.837606838","11.11111111","17.37891738","28.24074074"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00146","","","","39","37","1","1","7","37","28","47","7.6","10.2","23.5","6","3","5","3","17.8","41.3","75","0.271428571","0.217021277","0.237333333","2.027027027","1.923076923","0.756756757","0.717948718","0.481081081","0.456410256","0.635135135","0.602564103","37.33333333","43.09927361","94.87179487","7.217473884","7.607607608","16.90408357","17.81781782","22.31718898","23.52352352","39.22127255","41.34134134"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00147","","","","39","22","3","5","5","20","8","13","2.1","4","8.3","6","5","7","5","6.1","14.4","21","0.2625","0.307692308","0.29047619","1.05","0.538461538","0.4","0.205128205","0.305","0.156410256","0.415","0.212820513","38.0952381","42.36111111","51.28205128","1.994301994","3.888888889","5.79297246","11.2962963","7.882241216","15.37037037","13.67521368","26.66666667"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00148","","","","39","33","1","1","5","32","18","34","5","7","20.5","7","3","3","1","12","32.5","52","0.277777778","0.205882353","0.230769231","1.625","1.333333333","0.5625","0.461538462","0.375","0.307692308","0.640625","0.525641026","34.61538462","36.92307692","82.05128205","4.748338082","5.787037037","11.3960114","13.88888889","19.46818613","23.72685185","30.86419753","37.61574074"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00149","","","","39","33","1","1","7","31","22","42","5.7","11.5","18.5","8","3","3","3","17.2","35.7","64","0.259090909","0.273809524","0.26875","2.064516129","1.641025641","0.709677419","0.564102564","0.55483871","0.441025641","0.596774194","0.474358974","34.375","48.17927171","79.48717949","5.413105413","6.810035842","16.334283","20.54958184","17.5688509","22.10274791","33.9031339","42.65232975"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00150","","","","39","37","1","1","7","36","17","29","5","7.5","16.5","7","5","5","3","12.5","29","46","0.294117647","0.25862069","0.27173913","1.277777778","1.179487179","0.472222222","0.435897436","0.347222222","0.320512821","0.458333333","0.423076923","36.95652174","43.10344828","92.30769231","4.748338082","5.144032922","11.8708452","12.8600823","15.66951567","16.97530864","27.54036087","29.83539095"
