"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00290","","","","1","3","12","12","2","2","1","16","0.08","0.42","1.18","","2","","","","4","6","","","","","","","","","0.5","1.68","17","0.08","0.02625","0.029411765","8.5","1.416666667","0.5","0.083333333","0.25","0.041666667","0.59","0.098333333","5.882352941","29.76190476","16.66666667","","0.222222222","1.333333333","1.388888889","8.333333333","3.277777778","19.66666667","","","4.666666667","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00291","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00292","","","","2","2","12","10","1","1","0","","0","0.26","0.5","5.315097809","3","40.00392914","3","31.19341564","6","6","29.6852837","2.662117958","1.46776998","15.16","48.6","3.998887062","7.544144154","29.97814369","0.26","0.76","","","","","","","0","0","0.26","0.021666667","0.5","0.041666667","","34.21052632","8.333333333","0.081102881","0","0","0.722222222","8.666666667","1.388888889","16.66666667","0.22528578","2.703429355","2.111111111","25.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00293","","","","","","12","11","2","0","0","0","0","0","1.16","","","","","","","","","","","","","","","","0","1.16","0","","","","0","0","0","0","0","0","0.58","0.096666667","","0","16.66666667","","0","0","0","0","3.222222222","19.33333333","","","3.222222222","19.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00294","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00295","","","","2","4","12","12","1","1","5","8","0.44","0.24","0.86","","4","","","","3","6","","","","","","","","","0.68","1.54","13","0.088","0.03","0.052307692","13","1.083333333","5","0.416666667","0.68","0.056666667","0.86","0.071666667","38.46153846","44.15584416","8.333333333","","1.222222222","14.66666667","1.888888889","22.66666667","2.388888889","28.66666667","","","4.277777778","51.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00296","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00297","","","","2","2","12","12","1","1","6","9","0.68","0.22","1.38","4.679798126","2","73.31318665","2","41.30301168","3","5","0","1.737226963","1.006116986","20.16","48.81","1.463636041","3.072419882","7.356767178","0.9","2.28","15","0.113333333","0.024444444","0.06","15","1.25","6","0.5","0.9","0.075","1.38","0.115","40","39.47368421","8.333333333","0.371727105","1.888888889","22.66666667","2.5","30","3.833333333","46","1.032575292","12.3909035","6.333333333","76"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00298","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00299","","","","2","3","12","11","1","1","0","4","0","0.16","0.64","","5","","","","7","8","","","","","","","","","0.16","0.8","4","","0.04","0.04","4","0.333333333","0","0","0.16","0.013333333","0.64","0.053333333","0","20","8.333333333","","0","0","0.444444444","5.333333333","1.777777778","21.33333333","","","2.222222222","26.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00300","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00301","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00302","","","","","","12","12","3","0","0","0","0","0","0.34","","","","","","","","","","","","","","","","0","0.34","0","","","","0","0","0","0","0","0","0.113333333","0.028333333","","0","25","","0","0","0","0","0.944444444","3.777777778","","","0.944444444","3.777777778"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00303","","","","3","4","12","10","1","1","8","4","1","0.18","2.58","3.299638987","2","62.37297821","5","31.97460057","6","5","0","1.794752955","0.919508994","15.61","48.82","3.591175079","5.581878185","13.76147556","1.18","3.76","12","0.125","0.045","0.098333333","12","1","8","0.666666667","1.18","0.098333333","2.58","0.215","66.66666667","31.38297872","8.333333333","0.377300287","2.777777778","33.33333333","3.277777778","39.33333333","7.166666667","86","1.048056352","12.57667623","10.44444444","125.3333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00304","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00305","","","","1","3","12","9","1","1","0","2","0","0.06","0.46","","2","","","","8","8","","","","","","","","","0.06","0.52","2","","0.03","0.03","2","0.166666667","0","0","0.06","0.005","0.46","0.038333333","0","11.53846154","8.333333333","","0","0","0.166666667","2","1.277777778","15.33333333","","","1.444444444","17.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00306","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00307","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00308","","","","","","12","12","1","0","0","0","0","0","1.52","","","","","","","","","","","","","","","","0","1.52","0","","","","0","0","0","0","0","0","1.52","0.126666667","","0","8.333333333","","0","0","0","0","4.222222222","50.66666667","","","4.222222222","50.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00309","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00310","","","","2","5","12","11","1","1","7","7","0.56","0.18","0.74","","5","","","","4","5","","","","","","","","","0.74","1.48","14","0.08","0.025714286","0.052857143","14","1.166666667","7","0.583333333","0.74","0.061666667","0.74","0.061666667","50","50","8.333333333","","1.555555556","18.66666667","2.055555556","24.66666667","2.055555556","24.66666667","","","4.111111111","49.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00311","","","","","1","12","12","1","1","0","2","0","0.06","0.78","","","","","","","","","","","","","","","","0.06","0.84","2","","0.03","0.03","2","0.166666667","0","0","0.06","0.005","0.78","0.065","0","7.142857143","8.333333333","","0","0","0.166666667","2","2.166666667","26","","","2.333333333","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00312","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00313","","","","1","2","12","7","1","1","3","4","0.3","0.1","1.68","","1","","","","6","6","","","","","","","","","0.4","2.08","7","0.1","0.025","0.057142857","7","0.583333333","3","0.25","0.4","0.033333333","1.68","0.14","42.85714286","19.23076923","8.333333333","","0.833333333","10","1.111111111","13.33333333","4.666666667","56","","","5.777777778","69.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00314","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00315","","","","2","3","12","3","1","1","2","3","0.4","0.14","0.68","","2","","","","3","4","","","","","","","","","0.54","1.22","5","0.2","0.046666667","0.108","5","0.416666667","2","0.166666667","0.54","0.045","0.68","0.056666667","40","44.26229508","8.333333333","","1.111111111","13.33333333","1.5","18","1.888888889","22.66666667","","","3.388888889","40.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00316","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00317","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00318","","","","1","2","12","11","1","1","4","0","0.3","0","1","","4","","","","5","6","","","","","","","","","0.3","1.3","4","0.075","","0.075","4","0.333333333","4","0.333333333","0.3","0.025","1","0.083333333","100","23.07692308","8.333333333","","0.833333333","10","0.833333333","10","2.777777778","33.33333333","","","3.611111111","43.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00319","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00320","","","","1","2","12","11","1","1","2","6","0.14","0.12","0.56","","5","","","","5","7","","","","","","","","","0.26","0.82","8","0.07","0.02","0.0325","8","0.666666667","2","0.166666667","0.26","0.021666667","0.56","0.046666667","25","31.70731707","8.333333333","","0.388888889","4.666666667","0.722222222","8.666666667","1.555555556","18.66666667","","","2.277777778","27.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00321","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00322","","","","1","1","12","8","1","1","0","1","0","","0.36","","1","","","","1","1","","","","","","","","","","","1","","","","1","0.083333333","0","0","","","0.36","0.03","0","","8.333333333","","0","0","","","1","12","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00323","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00324","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00325","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00326","","","","","","12","10","1","0","0","0","0","0","0.12","","","","","","","","","","","","","","","","0","0.12","0","","","","0","0","0","0","0","0","0.12","0.01","","0","8.333333333","","0","0","0","0","0.333333333","4","","","0.333333333","4"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00327","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00328","","","","1","1","12","12","1","1","2","15","0.16","0.36","1.56","","3","","","","5","5","","","","","","","","","0.52","2.08","17","0.08","0.024","0.030588235","17","1.416666667","2","0.166666667","0.52","0.043333333","1.56","0.13","11.76470588","25","8.333333333","","0.444444444","5.333333333","1.444444444","17.33333333","4.333333333","52","","","5.777777778","69.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00329","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00330","","","","","","12","9","3","0","0","0","0","0","0.26","","","","","","","","","","","","","","","","0","0.26","0","","","","0","0","0","0","0","0","0.086666667","0.021666667","","0","25","","0","0","0","0","0.722222222","2.888888889","","","0.722222222","2.888888889"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00331","","","","1","2","12","8","1","1","0","3","0","0.1","0.32","","1","","","","5","7","","","","","","","","","0.1","0.42","3","","0.033333333","0.033333333","3","0.25","0","0","0.1","0.008333333","0.32","0.026666667","0","23.80952381","8.333333333","","0","0","0.277777778","3.333333333","0.888888889","10.66666667","","","1.166666667","14"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00332","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00333","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00334","","","","2","3","12","9","1","1","0","3","0","0.08","0.32","","1","","","","4","6","","","","","","","","","0.08","0.4","3","","0.026666667","0.026666667","3","0.25","0","0","0.08","0.006666667","0.32","0.026666667","0","20","8.333333333","","0","0","0.222222222","2.666666667","0.888888889","10.66666667","","","1.111111111","13.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00335","","","","1","1","12","12","1","1","0","2","0","0.16","0.24","","1","","","","8","8","","","","","","","","","0.16","0.4","2","","0.08","0.08","2","0.166666667","0","0","0.16","0.013333333","0.24","0.02","0","40","8.333333333","","0","0","0.444444444","5.333333333","0.666666667","8","","","1.111111111","13.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00336","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00337","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00338","","","","2","2","12","12","1","1","3","10","0.22","0.24","0.48","3.388128042","2","69.18242645","3","43.33402447","4","6","0.9749241","1.658046961","0.789618015","20.9","48.23","2.492605925","3.991411924","9.902079582","0.46","0.94","13","0.073333333","0.024","0.035384615","13","1.083333333","3","0.25","0.46","0.038333333","0.48","0.04","23.07692308","48.93617021","8.333333333","0.199336513","0.611111111","7.333333333","1.277777778","15.33333333","1.333333333","16","0.553712535","6.644550418","2.611111111","31.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00339","","","","2","5","12","12","1","1","4","7","0.3","0.18","1.1","","2","","","","3","5","","","","","","","","","0.48","1.58","11","0.075","0.025714286","0.043636364","11","0.916666667","4","0.333333333","0.48","0.04","1.1","0.091666667","36.36363636","30.37974684","8.333333333","","0.833333333","10","1.333333333","16","3.055555556","36.66666667","","","4.388888889","52.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00340","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00341","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00342","","","","","","12","8","2","0","0","0","0","0","0.32","","","","","","","","","","","","","","","","0","0.32","0","","","","0","0","0","0","0","0","0.16","0.026666667","","0","16.66666667","","0","0","0","0","0.888888889","5.333333333","","","0.888888889","5.333333333"
