"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00424","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00425","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00426","","","","14.5074196","1.26849997","2.586576939","18.55","48.26","0.438847989","1.541316032","3","1","12","10","8","4","0","9","6.650528908","1","59.94750595","3","38.43762951","4","3","18.93106461","1","0","0.4","1.8","0.4","2.2","9","","0.044444444","0.044444444","1.125","0.75","0","0","0.05","0.033333333","0.225","0.15","0","18.18181818","66.66666667","0.153750518","0","0","1.111111111","1.666666667","5","7.5","0.427084772","0.640627158","6.111111111","9.166666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00427","","","","13.0259953","1.191447973","2.024000883","15.08","48.4","2.289597988","4.3902421","2","2","12","11","9","9","15","6","4.083662033","3","66.62076569","2","31.15702479","2","1","11.412076","1","4.06","0.38","4.54","4.44","8.98","21","0.270666667","0.063333333","0.211428571","2.333333333","1.75","1.666666667","1.25","0.493333333","0.37","0.504444444","0.378333333","71.42857143","49.44320713","75","1.383371901","11.27777778","15.03703704","12.33333333","16.44444444","12.61111111","16.81481481","3.842699725","5.123599633","24.94444444","33.25925926"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00428","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00429","","","","","","","","","","","1","1","12","9","7","1","0","1","","1","","","","1","9","","1","0","0.12","0.72","0.12","0.84","1","","0.12","0.12","0.142857143","0.083333333","0","0","0.017142857","0.01","0.102857143","0.06","0","14.28571429","58.33333333","","0","0","0.333333333","0.571428571","2","3.428571429","","","2.333333333","4"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00430","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00431","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00432","","","","0","0.74753201","1.562144041","11.05","30.74","2.720597982","4.337000847","2","3","12","12","11","10","6","11","2.166930914","2","70.00090027","3","35.94664932","3","4","7.305017948","1","1.08","0.52","2.41","1.6","4.01","17","0.18","0.047272727","0.094117647","1.545454545","1.416666667","0.545454545","0.5","0.145454545","0.133333333","0.219090909","0.200833333","35.29411765","39.90024938","91.66666667","0.575146389","3","3.272727273","4.444444444","4.848484848","6.694444444","7.303030303","1.597628859","1.742867846","11.13888889","12.15151515"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00433","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00434","","","","4.0608768","0.834918022","1.900722027","15.28","48.78","4.598167896","6.746123791","2","3","12","12","10","8","4","8","3.45569396","1","61.5984993","2","31.32431324","1","4","11.39574528","1","0.5","0.52","1.6","1.02","2.62","12","0.125","0.065","0.085","1.2","1","0.4","0.333333333","0.102","0.085","0.16","0.133333333","33.33333333","38.93129771","83.33333333","0.319507995","1.388888889","1.666666667","2.833333333","3.4","4.444444444","5.333333333","0.887522209","1.06502665","7.277777778","8.733333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00435","","","","","","","","","","","1","2","12","10","6","2","1","1","","2","","","","4","3","","1","0.24","0.12","0.98","0.36","1.34","2","0.24","0.12","0.18","0.333333333","0.166666667","0.166666667","0.083333333","0.06","0.03","0.163333333","0.081666667","50","26.86567164","50","","0.666666667","1.333333333","1","2","2.722222222","5.444444444","","","3.722222222","7.444444444"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00436","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00437","","","","0","0.780170023","1.628736973","18.27","49.18","1.567235947","2.937963009","3","2","12","7","7","7","3","9","3.390387058","3","70.28540039","2","37.14924766","3","3","13.32073689","2","0.44","0.28","1.1","0.72","1.82","12","0.146666667","0.031111111","0.06","1.714285714","1","0.428571429","0.25","0.102857143","0.06","0.157142857","0.091666667","25","39.56043956","58.33333333","0.267474583","1.222222222","2.095238095","2","3.428571429","3.055555556","5.238095238","0.742984953","1.273688491","5.055555556","8.666666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00438","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00439","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00440","","","","0","0.914673984","1.728682041","15.72","48.81","3.626713037","5.573517799","3","2","12","6","8","6","6","5","2.673795938","3","67.53176117","2","32.20651506","1","2","7.244956017","1","1.92","0.28","1.92","2.2","4.12","11","0.32","0.056","0.2","1.375","0.916666667","0.75","0.5","0.275","0.183333333","0.24","0.16","54.54545455","53.39805825","66.66666667","0.708543331","5.333333333","8","6.111111111","9.166666667","5.333333333","8","1.96817592","2.95226388","11.44444444","17.16666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00441","","","","7.2754612","0.858759999","1.742208004","17.03","48.38","1.37757802","2.585956097","2","3","12","8","8","6","6","5","3.049818039","3","66.69858551","9","35.20049607","5","2","15.95754433","1","0.86","0.24","0.74","1.1","1.84","11","0.143333333","0.048","0.1","1.375","0.916666667","0.75","0.5","0.1375","0.091666667","0.0925","0.061666667","54.54545455","59.7826087","66.66666667","0.387205457","2.388888889","3.583333333","3.055555556","4.583333333","2.055555556","3.083333333","1.075570713","1.61335607","5.111111111","7.666666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00442","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00443","","","","","","","","","","","","","12","5","4","0","0","0","","","","","","","","","1","0","0","0.26","0","0.26","0","","","","0","0","0","0","0","0","0.065","0.021666667","","0","33.33333333","","0","0","0","0","0.722222222","2.166666667","","","0.722222222","2.166666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00444","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00445","","","","17.0186005","0.800677001","1.784458041","16.1","48.69","3.919897079","5.754714966","1","3","12","12","6","6","11","6","2.848716974","1","63.50146484","2","33.06633806","1","2","9.950595856","1","2.7","0.46","3.16","3.16","6.32","17","0.245454545","0.076666667","0.185882353","2.833333333","1.416666667","1.833333333","0.916666667","0.526666667","0.263333333","0.526666667","0.263333333","64.70588235","50","50","1.044896283","7.5","15","8.777777778","17.55555556","8.777777778","17.55555556","2.902489674","5.804979348","17.55555556","35.11111111"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00446","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00447","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00448","","","","31.0983734","1.139778972","2.37987709","10.97","48.53","7.262010098","10.48238754","3","3","12","10","10","10","5","16","2.771106958","3","44.33360672","7","22.60457449","9","3","19.06391144","1","1.12","0.66","2.98","1.78","4.76","21","0.224","0.04125","0.084761905","2.1","1.75","0.5","0.416666667","0.178","0.148333333","0.298","0.248333333","23.80952381","37.39495798","83.33333333","0.402361426","3.111111111","3.733333333","4.944444444","5.933333333","8.277777778","9.933333333","1.117670628","1.341204753","13.22222222","15.86666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00449","","","","3.1417961","1.066828012","2.126135111","17.02","48.67","2.233942986","4.189528942","2","1","12","10","7","3","2","2","3.77850008","1","64.03842163","3","34.97020752","2","5","13.93851662","1","0.24","0.1","3.36","0.34","3.7","4","0.12","0.05","0.085","0.571428571","0.333333333","0.285714286","0.166666667","0.048571429","0.028333333","0.48","0.28","50","9.189189189","58.33333333","0.118898706","0.666666667","1.142857143","0.944444444","1.619047619","9.333333333","16","0.330274182","0.566184312","10.27777778","17.61904762"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00450","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00451","","","","14.4230003","1.061867952","2.181241035","15.22","49.12","1.567409992","2.79146409","6","4","12","10","10","10","11","13","3.474381924","4","60.05754089","2","30.98534202","4","4","16.98807907","1","1.84","0.56","1.18","2.4","3.58","24","0.167272727","0.043076923","0.1","2.4","2","1.1","0.916666667","0.24","0.2","0.118","0.098333333","45.83333333","67.03910615","83.33333333","0.743648208","5.111111111","6.133333333","6.666666667","8","3.277777778","3.933333333","2.065689468","2.478827362","9.944444444","11.93333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00452","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00453","","","","11.9288197","1.036802053","2.048274994","17","45.64","1.629376054","3.100797892","1","1","12","11","6","2","1","1","3.114597082","1","64.93518066","2","37.24802805","3","3","11.80114365","1","0.26","0.04","1.2","0.3","1.5","2","0.26","0.04","0.15","0.333333333","0.166666667","0.166666667","0.083333333","0.05","0.025","0.2","0.1","50","20","50","0.111744084","0.722222222","1.444444444","0.833333333","1.666666667","3.333333333","6.666666667","0.310400234","0.620800467","4.166666667","8.333333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00454","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00455","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00456","","","","37.4501686","1.039551973","1.873726964","12.24","48.75","4.119473934","6.983343124","1","3","12","12","11","8","9","17","2.922388077","4","41.06989288","3","25.10769231","2","4","32.44034576","2","1.1","0.64","1.02","1.74","2.76","26","0.122222222","0.037647059","0.066923077","2.363636364","2.166666667","0.818181818","0.75","0.158181818","0.145","0.092727273","0.085","34.61538462","63.04347826","91.66666667","0.436873846","3.055555556","3.333333333","4.833333333","5.272727273","2.833333333","3.090909091","1.213538462","1.32386014","7.666666667","8.363636364"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00457","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00458","","","","0","0.675439","1.667801023","18.83","48.36","1.868381977","3.265794039","1","2","12","11","9","8","5","5","2.938080072","1","71.07104492","3","38.93713813","3","3","10.9062748","1","0.4","0.2","3.4","0.6","4","10","0.08","0.04","0.06","1.111111111","0.833333333","0.555555556","0.416666667","0.066666667","0.05","0.377777778","0.283333333","50","15","75","0.233622829","1.111111111","1.481481481","1.666666667","2.222222222","9.444444444","12.59259259","0.648952302","0.865269736","11.11111111","14.81481481"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00459","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00460","","","","0","0.671567976","1.577960014","17.13","49.09","3.165288925","4.795363903","3","4","12","12","9","6","6","5","2.370807886","3","69.56598663","2","34.89509065","2","2","10.3368187","2","0.78","0.26","2.18","1.04","3.22","11","0.13","0.052","0.094545455","1.222222222","0.916666667","0.666666667","0.5","0.115555556","0.086666667","0.242222222","0.181666667","54.54545455","32.29813665","75","0.362908943","2.166666667","2.888888889","2.888888889","3.851851852","6.055555556","8.074074074","1.008080397","1.344107195","8.944444444","11.92592593"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00461","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00462","","","","22.065609","0.964896023","2.086225986","14.89","48.96","4.245760918","6.01804018","1","4","12","8","9","8","13","2","3.457029104","1","61.87045288","2","30.4125817","8","1","9.122714996","1","6.98","0.22","6.76","7.2","13.96","15","0.536923077","0.11","0.48","1.666666667","1.25","1.444444444","1.083333333","0.8","0.6","0.751111111","0.563333333","86.66666667","51.57593123","75","2.189705882","19.38888889","25.85185185","20","26.66666667","18.77777778","25.03703704","6.08251634","8.110021786","38.77777778","51.7037037"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00463","","","","0","0.678134978","1.421565056","17.02","48.53","3.15140295","3.989224911","1","2","12","12","9","6","10","6","2.364145041","2","69.56613159","2","35.07109005","2","3","5.202287197","1","1.9","0.26","1.5","2.16","3.66","16","0.19","0.043333333","0.135","1.777777778","1.333333333","1.111111111","0.833333333","0.24","0.18","0.166666667","0.125","62.5","59.01639344","75","0.757535545","5.277777778","7.037037037","6","8","4.166666667","5.555555556","2.104265403","2.805687204","10.16666667","13.55555556"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00464","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00465","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00466","","","","0","0.973492026","2.035665035","16.98","48.65","2.010884047","3.574039936","4","1","12","6","4","2","2","0","3.939445019","3","66.24770355","3","34.90236382","2","4","13.97553921","1","0.32","0","0.38","0.32","0.7","2","0.16","","0.16","0.5","0.166666667","0.5","0.166666667","0.08","0.026666667","0.095","0.031666667","100","45.71428571","33.33333333","0.111687564","0.888888889","2.666666667","0.888888889","2.666666667","1.055555556","3.166666667","0.310243234","0.930729702","1.944444444","5.833333333"
