"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00285","","","","","","0","0","0","14","0","","","","5","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00286","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00287","","","","","","0","0","0","14","0","","","","4","5","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00288","","","","","","0","0","0","14","0","","","","4","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00289","","","","","","0","0","0","14","0","","","","5","5","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00029","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00290","","","","","","0","0","0","14","0","","","","3","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00291","","","","","","0","0","0","14","0","","","","8","2","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00292","","","","","","0","0","0","14","0","","","","4","4","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00293","","","","","","0","0","0","14","0","","","","3","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00294","","","","","","0","0","0","14","0","","","","4","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00295","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00296","","","","","","0","0","0","14","0","","","","5","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00297","","","","","","0","0","0","14","0","","","","5","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00298","","","","","","0","0","0","14","0","","","","5","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00299","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00003","","","","2","","","","2","14","","","","","1","9","","","","","","","","","","","","","","","","","","","","14.28571429","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00030","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00300","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00301","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00302","","","","3","1","15","9","10","14","9","1","5","5","5","3","2.8","0.6","5.5","3.4","8.9","24","0.186666667","0.066666667","0.141666667","2.4","1.714285714","1.5","1.071428571","0.34","0.242857143","0.55","0.392857143","62.5","38.20224719","71.42857143","6.666666667","9.333333333","8.095238095","11.33333333","13.0952381","18.33333333","21.19047619","29.66666667"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00303","","","","4","1","11","10","10","14","10","1","5","5","5","6","1.8","0.5","4","2.3","6.3","21","0.163636364","0.05","0.10952381","2.1","1.5","1.1","0.785714286","0.23","0.164285714","0.4","0.285714286","52.38095238","36.50793651","71.42857143","4.285714286","6","5.476190476","7.666666667","9.523809524","13.33333333","15","21"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00304","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00305","","","","3","1","","","8","14","4","1","5","4","5","7","","","0","","","","","","","","","","","","","0","0","","","57.14285714","","","","","0","0","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00306","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00307","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00308","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00309","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00031","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00310","","","","","","0","0","0","14","0","","","","4","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00311","","","","","","0","0","0","14","0","","","","3","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00312","","","","","","0","0","0","14","0","","","","3","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00313","","","","","","0","0","0","14","0","","","","4","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00314","","","","","","0","0","0","14","0","","","","3","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00315","","","","","","0","0","0","14","0","","","","5","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00316","","","","","","0","0","0","14","0","","","","8","2","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00317","","","","","","0","0","0","14","0","","","","5","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00318","","","","3","1","","","10","14","5","2","5","5","6","7","","","","","","","","","","","","","","","","","","","","71.42857143","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00319","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00032","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00320","","","","","","0","0","0","14","0","","","","4","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00321","","","","2","1","11","16","10","14","7","1","5","6","6","5","1.7","0.9","7","2.6","9.6","27","0.154545455","0.05625","0.096296296","2.7","1.928571429","1.1","0.785714286","0.26","0.185714286","0.7","0.5","40.74074074","27.08333333","71.42857143","4.047619048","5.666666667","6.19047619","8.666666667","16.66666667","23.33333333","22.85714286","32"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00322","","","","2","2","9","13","10","14","8","1","6","6","6","6","1.3","0.8","9","2.1","11.1","22","0.144444444","0.061538462","0.095454545","2.2","1.571428571","0.9","0.642857143","0.21","0.15","0.9","0.642857143","40.90909091","18.91891892","71.42857143","3.095238095","4.333333333","5","7","21.42857143","30","26.42857143","37"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00033","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00034","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00035","","","","5","1","3","3","8","14","3","1","5","7","4","6","1","0.2","6.5","1.2","7.7","6","0.333333333","0.066666667","0.2","0.75","0.428571429","0.375","0.214285714","0.15","0.085714286","0.8125","0.464285714","50","15.58441558","57.14285714","2.380952381","4.166666667","2.857142857","5","15.47619048","27.08333333","18.33333333","32.08333333"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00036","","","","4","1","7","14","9","14","6","2","5","4","6","5","0.8","0.6","7","1.4","8.4","21","0.114285714","0.042857143","0.066666667","2.333333333","1.5","0.777777778","0.5","0.155555556","0.1","0.777777778","0.5","33.33333333","16.66666667","64.28571429","1.904761905","2.962962963","3.333333333","5.185185185","16.66666667","25.92592593","20","31.11111111"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00037","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00038","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00039","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00004","","","","3","","","","4","14","","","","","2","7","","","","","","","","","","","","","","","","","","","","28.57142857","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00040","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00041","","","","3","2","5","10","6","14","4","3","5","5","4","6","0.7","0.4","5.5","1.1","6.6","15","0.14","0.04","0.073333333","2.5","1.071428571","0.833333333","0.357142857","0.183333333","0.078571429","0.916666667","0.392857143","33.33333333","16.66666667","42.85714286","1.666666667","3.888888889","2.619047619","6.111111111","13.0952381","30.55555556","15.71428571","36.66666667"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00042","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00043","","","","4","1","7","10","10","14","6","2","3","3","6","5","0.6","0.5","10","1.1","11.1","17","0.085714286","0.05","0.064705882","1.7","1.214285714","0.7","0.5","0.11","0.078571429","1","0.714285714","41.17647059","9.90990991","71.42857143","1.428571429","2","2.619047619","3.666666667","23.80952381","33.33333333","26.42857143","37"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00044","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00045","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00046","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00047","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00048","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00049","","","","","","0","0","0","14","0","","","","1","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00005","","","","3","1","","","4","14","2","1","2","1","2","8","","","","","","","","","","","","","","","","","","","","28.57142857","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00050","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00051","","","","4","1","15","16","8","14","8","1","5","6","4","5","2.1","0.7","4","2.8","6.8","31","0.14","0.04375","0.090322581","3.875","2.214285714","1.875","1.071428571","0.35","0.2","0.5","0.285714286","48.38709677","41.17647059","57.14285714","5","8.75","6.666666667","11.66666667","9.523809524","16.66666667","16.19047619","28.33333333"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00052","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00053","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00054","","","","","","0","0","0","14","0","","","","7","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00055","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00056","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00057","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00058","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00059","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00006","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00060","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00061","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00062","","","","3","1","4","4","9","14","5","1","4","6","8","1","0.8","0.4","11","1.2","12.2","8","0.2","0.1","0.15","0.888888889","0.571428571","0.444444444","0.285714286","0.133333333","0.085714286","1.222222222","0.785714286","50","9.836065574","64.28571429","1.904761905","2.962962963","2.857142857","4.444444444","26.19047619","40.74074074","29.04761905","45.18518519"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00063","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00064","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00065","","","","","","0","0","0","14","0","","","","1","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00066","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00067","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00068","","","","","","0","0","0","14","0","","","","1","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00069","","","","","","0","0","0","14","0","","","","5","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00007","","","","2","2","","","2","14","2","2","4","5","5","3","","","","","","","","","","","","","","","","","","","","14.28571429","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00070","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00071","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00072","","","","","","0","0","0","14","0","","","","7","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00073","","","","","","0","0","0","14","0","","","","3","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00074","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00075","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00076","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00077","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00078","","","","","","0","0","0","14","0","","","","5","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00079","","","","","","0","0","0","14","0","","","","6","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00008","","","","2","1","","","2","14","1","1","2","1","1","9","","","","","","","","","","","","","","","","","","","","14.28571429","","","","","","","",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00080","","","","","","0","0","0","14","0","","","","5","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00081","","","","","","0","0","0","14","0","","","","6","4","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00082","","","","","","0","0","0","14","0","","","","8","1","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00083","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00084","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00085","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00086","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00087","","","","","","0","0","0","14","0","","","","2","8","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00088","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00089","","","","3","2","5","11","8","14","4","1","4","5","5","5","0.5","0.4","5.5","0.9","6.4","16","0.1","0.036363636","0.05625","2","1.142857143","0.625","0.357142857","0.1125","0.064285714","0.6875","0.392857143","31.25","14.0625","57.14285714","1.19047619","2.083333333","2.142857143","3.75","13.0952381","22.91666667","15.23809524","26.66666667"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00009","","","","","","0","0","0","14","0","","","","","","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00090","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00091","","","","","","0","0","0","14","0","","","","2","7","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00092","","","","4","2","14","20","10","14","9","2","5","5","5","5","0.4","0.9","5.5","1.3","6.8","34","0.028571429","0.045","0.038235294","3.4","2.428571429","1.4","1","0.13","0.092857143","0.55","0.392857143","41.17647059","19.11764706","71.42857143","0.952380952","1.333333333","3.095238095","4.333333333","13.0952381","18.33333333","16.19047619","22.66666667"
"","","GHP2013OHW-PT01","","","","","","","","","GHP2013OHW-PT01-00093","","","","","","0","0","0","14","0","","","","1","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","0","","0","","0","","0",""
