"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01027","","","","3","1","3","2","2","1","1","2","3","1","7","6","2","0.14","0.06","0.26","0.2","0.46","3","0.14","0.03","0.066666667","1.5","0.5","0.1","0.13","33.33333333","43.47826087","2.333333333","3.333333333","4.333333333","7.666666667","1","0.333333333","0.066666667","0.086666667","66.66666667","1.555555556","2.222222222","2.888888889","5.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01028","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01029","","","","1","1","3","3","3","3","0","16","1","5","5","8","1","0","0.66","0.58","0.66","1.24","16","","0.04125","0.04125","5.333333333","0","0.22","0.193333333","0","53.22580645","0","7.333333333","6.444444444","13.77777778","5.333333333","0","0.22","0.193333333","100","0","7.333333333","6.444444444","13.77777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01030","","","","1","9","3","3","3","1","0","","1","1","9","6","1","0","","0.22","","","","","","","","0","","0.073333333","","","0","","2.444444444","","","0","","0.073333333","100","0","","2.444444444",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01031","","","","1","1","3","3","3","3","1","9","1","5","7","7","1","0.1","0.13","0.88","0.23","1.11","10","0.1","0.014444444","0.023","3.333333333","0.333333333","0.076666667","0.293333333","10","20.72072072","1.111111111","2.555555556","9.777777778","12.33333333","3.333333333","0.333333333","0.076666667","0.293333333","100","1.111111111","2.555555556","9.777777778","12.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01032","","","","1","1","3","3","3","3","4","5","1","1","3","8","1","0.52","0.18","0.76","0.7","1.46","9","0.13","0.036","0.077777778","3","1.333333333","0.233333333","0.253333333","44.44444444","47.94520548","5.777777778","7.777777778","8.444444444","16.22222222","3","1.333333333","0.233333333","0.253333333","100","5.777777778","7.777777778","8.444444444","16.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01033","","","","1","1","3","3","3","3","0","11","1","7","5","7","1","0","0.28","0.34","0.28","0.62","11","","0.025454545","0.025454545","3.666666667","0","0.093333333","0.113333333","0","45.16129032","0","3.111111111","3.777777778","6.888888889","3.666666667","0","0.093333333","0.113333333","100","0","3.111111111","3.777777778","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01034","","","","3","1","3","3","3","1","0","1","1","7","7","","5","0","0.04","0.02","0.04","0.06","1","","0.04","0.04","0.333333333","0","0.013333333","0.006666667","0","66.66666667","0","0.444444444","0.222222222","0.666666667","0.333333333","0","0.013333333","0.006666667","100","0","0.444444444","0.222222222","0.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01035","","","","7","1","3","2","2","1","0","2","1","5","7","","","0","0.08","0.02","0.08","0.1","2","","0.04","0.04","1","0","0.04","0.01","0","80","0","1.333333333","0.333333333","1.666666667","0.666666667","0","0.026666667","0.006666667","66.66666667","0","0.888888889","0.222222222","1.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01036","","","","7","1","3","3","3","3","4","10","1","3","3","7","1","0.54","0.34","0.24","0.88","1.12","14","0.135","0.034","0.062857143","4.666666667","1.333333333","0.293333333","0.08","28.57142857","78.57142857","6","9.777777778","2.666666667","12.44444444","4.666666667","1.333333333","0.293333333","0.08","100","6","9.777777778","2.666666667","12.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01037","","","","9","3","3","3","3","3","4","3","5","1","3","7","1","1.16","0.22","0.86","1.38","2.24","7","0.29","0.073333333","0.197142857","2.333333333","1.333333333","0.46","0.286666667","57.14285714","61.60714286","12.88888889","15.33333333","9.555555556","24.88888889","2.333333333","1.333333333","0.46","0.286666667","100","12.88888889","15.33333333","9.555555556","24.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01101","","","","7","1","3","3","3","1","1","2","1","5","5","6","1","0.1","0.12","0.26","0.22","0.48","3","0.1","0.06","0.073333333","1","0.333333333","0.073333333","0.086666667","33.33333333","45.83333333","1.111111111","2.444444444","2.888888889","5.333333333","1","0.333333333","0.073333333","0.086666667","100","1.111111111","2.444444444","2.888888889","5.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01102","","","","5","3","3","3","3","3","6","2","1","3","3","7","2","0.7","0.08","0.2","0.78","0.98","8","0.116666667","0.04","0.0975","2.666666667","2","0.26","0.066666667","75","79.59183673","7.777777778","8.666666667","2.222222222","10.88888889","2.666666667","2","0.26","0.066666667","100","7.777777778","8.666666667","2.222222222","10.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01103","","","","1","5","3","3","3","3","0","12","3","5","5","8","1","0","0.52","0.56","0.52","1.08","12","","0.043333333","0.043333333","4","0","0.173333333","0.186666667","0","48.14814815","0","5.777777778","6.222222222","12","4","0","0.173333333","0.186666667","100","0","5.777777778","6.222222222","12"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01104","","","","5","1","3","3","3","3","4","3","1","3","5","8","1","0.94","0.2","3.12","1.14","4.26","7","0.235","0.066666667","0.162857143","2.333333333","1.333333333","0.38","1.04","57.14285714","26.76056338","10.44444444","12.66666667","34.66666667","47.33333333","2.333333333","1.333333333","0.38","1.04","100","10.44444444","12.66666667","34.66666667","47.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01105","","","","9","1","3","3","3","2","4","0","1","1","3","7","1","0.78","0","0.4","0.78","1.18","4","0.195","","0.195","1.333333333","1.333333333","0.26","0.133333333","100","66.10169492","8.666666667","8.666666667","4.444444444","13.11111111","1.333333333","1.333333333","0.26","0.133333333","100","8.666666667","8.666666667","4.444444444","13.11111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01110","","","","7","1","3","3","2","2","2","5","1","7","5","6","1","0.28","0.26","0.14","0.54","0.68","7","0.14","0.052","0.077142857","3.5","1","0.27","0.07","28.57142857","79.41176471","4.666666667","9","2.333333333","11.33333333","2.333333333","0.666666667","0.18","0.046666667","66.66666667","3.111111111","6","1.555555556","7.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01128","","","","5","1","3","2","2","2","2","2","1","7","3","5","1","0.38","0.16","0.34","0.54","0.88","4","0.19","0.08","0.135","2","1","0.27","0.17","50","61.36363636","6.333333333","9","5.666666667","14.66666667","1.333333333","0.666666667","0.18","0.113333333","66.66666667","4.222222222","6","3.777777778","9.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01129","","","","3","1","3","3","3","3","3","4","1","5","5","6","1","0.44","0.22","0.2","0.66","0.86","7","0.146666667","0.055","0.094285714","2.333333333","1","0.22","0.066666667","42.85714286","76.74418605","4.888888889","7.333333333","2.222222222","9.555555556","2.333333333","1","0.22","0.066666667","100","4.888888889","7.333333333","2.222222222","9.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01130","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01131","","","","1","5","3","3","3","3","2","5","1","1","3","7","1","0.24","0.26","0.32","0.5","0.82","7","0.12","0.052","0.071428571","2.333333333","0.666666667","0.166666667","0.106666667","28.57142857","60.97560976","2.666666667","5.555555556","3.555555556","9.111111111","2.333333333","0.666666667","0.166666667","0.106666667","100","2.666666667","5.555555556","3.555555556","9.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01132","","","","1","1","3","2","2","3","2","2","1","3","5","7","1","0.22","0.08","0.44","0.3","0.74","4","0.11","0.04","0.075","2","1","0.15","0.22","50","40.54054054","3.666666667","5","7.333333333","12.33333333","1.333333333","0.666666667","0.1","0.146666667","66.66666667","2.444444444","3.333333333","4.888888889","8.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01137","","","","1","5","3","3","3","3","0","4","1","5","5","7","1","0","0.12","0.16","0.12","0.28","4","","0.03","0.03","1.333333333","0","0.04","0.053333333","0","42.85714286","0","1.333333333","1.777777778","3.111111111","1.333333333","0","0.04","0.053333333","100","0","1.333333333","1.777777778","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01201","","","","1","1","3","3","3","3","2","2","1","5","3","8","1","0.4","0.08","0.55","0.48","1.03","4","0.2","0.04","0.12","1.333333333","0.666666667","0.16","0.183333333","50","46.60194175","4.444444444","5.333333333","6.111111111","11.44444444","1.333333333","0.666666667","0.16","0.183333333","100","4.444444444","5.333333333","6.111111111","11.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01202","","","","1","3","3","3","3","1","0","1","1","1","9","7","1","0","0.04","0.14","0.04","0.18","1","","0.04","0.04","0.333333333","0","0.013333333","0.046666667","0","22.22222222","0","0.444444444","1.555555556","2","0.333333333","0","0.013333333","0.046666667","100","0","0.444444444","1.555555556","2"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01203","","","","9","1","3","3","3","1","1","2","1","7","9","7","1","0.22","0.12","0.48","0.34","0.82","3","0.22","0.06","0.113333333","1","0.333333333","0.113333333","0.16","33.33333333","41.46341463","2.444444444","3.777777778","5.333333333","9.111111111","1","0.333333333","0.113333333","0.16","100","2.444444444","3.777777778","5.333333333","9.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01204","","","","","","3","2","2","0","0","0","","","","6","1","0","0","0.56","0","0.56","0","","","","0","0","0","0.28","","0","0","0","9.333333333","9.333333333","0","0","0","0.186666667","66.66666667","0","0","6.222222222","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01205","","","","3","1","3","3","3","1","1","0","1","5","5","7","1","0.24","0","0.3","0.24","0.54","1","0.24","","0.24","0.333333333","0.333333333","0.08","0.1","100","44.44444444","2.666666667","2.666666667","3.333333333","6","0.333333333","0.333333333","0.08","0.1","100","2.666666667","2.666666667","3.333333333","6"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01206","","","","3","1","3","3","3","3","0","3","1","9","9","5","1","0","0.16","0.2","0.16","0.36","3","","0.053333333","0.053333333","1","0","0.053333333","0.066666667","0","44.44444444","0","1.777777778","2.222222222","4","1","0","0.053333333","0.066666667","100","0","1.777777778","2.222222222","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01207","","","","1","1","3","3","3","3","6","6","1","3","1","7","1","0.8","0.22","0.86","1.02","1.88","12","0.133333333","0.036666667","0.085","4","2","0.34","0.286666667","50","54.25531915","8.888888889","11.33333333","9.555555556","20.88888889","4","2","0.34","0.286666667","100","8.888888889","11.33333333","9.555555556","20.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01208","","","","7","1","3","3","3","2","2","1","1","5","5","6","1","0.3","0.01","0.34","0.31","0.65","3","0.15","0.01","0.103333333","1","0.666666667","0.103333333","0.113333333","66.66666667","47.69230769","3.333333333","3.444444444","3.777777778","7.222222222","1","0.666666667","0.103333333","0.113333333","100","3.333333333","3.444444444","3.777777778","7.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01209","","","","1","1","3","3","3","3","3","2","1","5","3","7","1","0.56","0.12","0.44","0.68","1.12","5","0.186666667","0.06","0.136","1.666666667","1","0.226666667","0.146666667","60","60.71428571","6.222222222","7.555555556","4.888888889","12.44444444","1.666666667","1","0.226666667","0.146666667","100","6.222222222","7.555555556","4.888888889","12.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01210","","","","3","1","3","2","2","2","0","4","1","9","7","6","1","0","0.26","0.46","0.26","0.72","4","","0.065","0.065","2","0","0.13","0.23","0","36.11111111","0","4.333333333","7.666666667","12","1.333333333","0","0.086666667","0.153333333","66.66666667","0","2.888888889","5.111111111","8"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01211","","","","9","1","3","2","2","2","1","6","1","7","5","7","1","0.16","0.26","0.5","0.42","0.92","7","0.16","0.043333333","0.06","3.5","0.5","0.21","0.25","14.28571429","45.65217391","2.666666667","7","8.333333333","15.33333333","2.333333333","0.333333333","0.14","0.166666667","66.66666667","1.777777778","4.666666667","5.555555556","10.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01212","","","","5","1","3","3","3","2","2","1","1","5","5","7","1","0.66","0.08","1.38","0.74","2.12","3","0.33","0.08","0.246666667","1","0.666666667","0.246666667","0.46","66.66666667","34.90566038","7.333333333","8.222222222","15.33333333","23.55555556","1","0.666666667","0.246666667","0.46","100","7.333333333","8.222222222","15.33333333","23.55555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01213","","","","3","1","3","3","3","3","5","1","1","5","3","8","1","0.78","0.08","0.76","0.86","1.62","6","0.156","0.08","0.143333333","2","1.666666667","0.286666667","0.253333333","83.33333333","53.08641975","8.666666667","9.555555556","8.444444444","18","2","1.666666667","0.286666667","0.253333333","100","8.666666667","9.555555556","8.444444444","18"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01214","","","","","","3","3","3","0","0","0","","","","5","1","0","0","0.18","0","0.18","0","","","","0","0","0","0.06","","0","0","0","2","2","0","0","0","0.06","100","0","0","2","2"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01215","","","","","","3","1","1","0","0","0","","","","","","0","0","0.2","0","0.2","0","","","","0","0","0","0.2","","0","0","0","6.666666667","6.666666667","0","0","0","0.066666667","33.33333333","0","0","2.222222222","2.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01216","","","","1","1","3","3","3","3","1","8","1","1","5","7","1","0.12","0.28","0.38","0.4","0.78","9","0.12","0.035","0.044444444","3","0.333333333","0.133333333","0.126666667","11.11111111","51.28205128","1.333333333","4.444444444","4.222222222","8.666666667","3","0.333333333","0.133333333","0.126666667","100","1.333333333","4.444444444","4.222222222","8.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01217","","","","1","1","3","3","3","3","0","7","1","1","5","6","1","0","0.32","0.24","0.32","0.56","7","","0.045714286","0.045714286","2.333333333","0","0.106666667","0.08","0","57.14285714","0","3.555555556","2.666666667","6.222222222","2.333333333","0","0.106666667","0.08","100","0","3.555555556","2.666666667","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01218","","","","1","5","3","3","3","3","3","0","1","5","7","8","1","0.12","0","0.5","0.12","0.62","3","0.04","","0.04","1","1","0.04","0.166666667","100","19.35483871","1.333333333","1.333333333","5.555555556","6.888888889","1","1","0.04","0.166666667","100","1.333333333","1.333333333","5.555555556","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01219","","","","1","1","3","3","3","3","1","7","1","7","5","8","1","0.22","0.2","0.44","0.42","0.86","8","0.22","0.028571429","0.0525","2.666666667","0.333333333","0.14","0.146666667","12.5","48.8372093","2.444444444","4.666666667","4.888888889","9.555555556","2.666666667","0.333333333","0.14","0.146666667","100","2.444444444","4.666666667","4.888888889","9.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01220","","","","1","3","3","3","2","2","0","4","1","7","7","6","1","0","0.18","0.16","0.18","0.34","4","","0.045","0.045","2","0","0.09","0.08","0","52.94117647","0","3","2.666666667","5.666666667","1.333333333","0","0.06","0.053333333","66.66666667","0","2","1.777777778","3.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01221","","","","7","1","3","3","3","3","2","0","1","7","5","8","1","0.62","0","0.7","0.62","1.32","2","0.31","","0.31","0.666666667","0.666666667","0.206666667","0.233333333","100","46.96969697","6.888888889","6.888888889","7.777777778","14.66666667","0.666666667","0.666666667","0.206666667","0.233333333","100","6.888888889","6.888888889","7.777777778","14.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01222","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01223","","","","5","1","3","3","3","2","2","0","1","7","5","6","1","0.88","0","0.46","0.88","1.34","2","0.44","","0.44","0.666666667","0.666666667","0.293333333","0.153333333","100","65.67164179","9.777777778","9.777777778","5.111111111","14.88888889","0.666666667","0.666666667","0.293333333","0.153333333","100","9.777777778","9.777777778","5.111111111","14.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-01224","","","","","","3","1","1","0","0","0","","","","3","1","0","0","0.1","0","0.1","0","","","","0","0","0","0.1","","0","0","0","3.333333333","3.333333333","0","0","0","0.033333333","33.33333333","0","0","1.111111111","1.111111111"
