"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00172","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00173","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00174","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00175","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00176","","","","","","","","","0","0","3","0","3","0","","","","","","","","","1","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00177","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00178","","","","17.68","2","50.76","2.279957056","3.328157902","7","6","3","3","3","3","1","1","5","3","2","6","7","4","3","2","0.2","3","2.2","5.2","13","0.285714286","0.033333333","0.169230769","4.333333333","4.333333333","2.333333333","2.333333333","0.733333333","0.733333333","1","1","53.84615385","42.30769231","100","34.83057526","0.766272656","22.22222222","22.22222222","24.44444444","24.44444444","33.33333333","33.33333333","8.514140618","8.514140618","57.77777778","57.77777778"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00179","","","","13.83","3","50.45","","","12","0","3","3","3","3","2","3","4","8","3","6","8","3","3","3.9","0","1.8","3.9","5.7","12","0.325","","0.325","4","4","4","4","1.3","1.3","0.6","0.6","100","68.42105263","100","27.41328048","1.069117939","43.33333333","43.33333333","43.33333333","43.33333333","20","20","11.87908821","11.87908821","63.33333333","63.33333333"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00018","","","","","","","","","0","0","2","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00180","","","","17.43","3","50.15","6.900760174","9.027442932","10","6","3","3","3","3","2","1","7","8","1","7","7","4","3","2","0.2","1.1","2.2","3.3","16","0.2","0.033333333","0.1375","5.333333333","5.333333333","3.333333333","3.333333333","0.733333333","0.733333333","0.366666667","0.366666667","62.5","66.66666667","100","34.7557328","0.764626122","22.22222222","22.22222222","24.44444444","24.44444444","12.22222222","12.22222222","8.495845796","8.495845796","36.66666667","36.66666667"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00181","","","","20.25","2","50.6","1.836518049","3.081012964","10","0","3","3","3","3","2","3","3","8","1","6","7","3","3","2.3","0","2.1","2.3","4.4","10","0.23","","0.23","3.333333333","3.333333333","3.333333333","3.333333333","0.766666667","0.766666667","0.7","0.7","100","52.27272727","100","40.01976285","0.920454545","25.55555556","25.55555556","25.55555556","25.55555556","23.33333333","23.33333333","10.22727273","10.22727273","48.88888889","48.88888889"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00182","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00183","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00184","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00185","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00186","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00187","","","","17.14","","50.68","1.061279058","2.317457914","3","0","3","2","3","2","2","1","5","8","2","7","9","","9","2.5","0","1.4","2.5","3.9","3","0.833333333","","0.833333333","1.5","1","1.5","1","1.25","0.833333333","0.7","0.466666667","100","64.1025641","66.66666667","33.82004736","0.845501184","27.77777778","41.66666667","27.77777778","41.66666667","15.55555556","23.33333333","9.394457599","14.0916864","43.33333333","65"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00188","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00189","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00019","","","","","","","","","0","0","3","0","3","0","","","","","","","","","1","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00190","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00191","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00192","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00193","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00194","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00195","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00196","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00197","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00198","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00199","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00002","","","","","","","","","0","0","1","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00020","","","","20.1","3","50.2","2.092222929","3.120739937","9","7","3","3","3","3","2","3","3","3","2","5","6","3","1","2.1","0.4","2.1","2.5","4.6","16","0.233333333","0.057142857","0.15625","5.333333333","5.333333333","3","3","0.833333333","0.833333333","0.7","0.7","56.25","54.34782609","100","40.03984064","1.000996016","23.33333333","23.33333333","27.77777778","27.77777778","23.33333333","23.33333333","11.12217795","11.12217795","51.11111111","51.11111111"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00200","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00201","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00202","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00203","","","","","","","","","0","0","3","0","3","0","","","","","","","","","1","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00204","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00205","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00206","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00207","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00208","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00209","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00021","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00210","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00211","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00212","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00213","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00214","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00215","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00216","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00217","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00218","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00219","","","","14.93","3","36.48","0.575751007","1.803382993","3","0","3","3","3","2","1","3","5","3","1","6","5","3","3","0.5","0","1","0.5","1.5","3","0.166666667","","0.166666667","1","1","1","1","0.166666667","0.166666667","0.333333333","0.333333333","100","33.33333333","100","40.92653509","0.204632675","5.555555556","5.555555556","5.555555556","5.555555556","11.11111111","11.11111111","2.273696394","2.273696394","16.66666667","16.66666667"
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00022","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00220","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00221","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00222","","","","","","","","","0","0","3","0","3","0","","","","","","","","","9","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00223","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00224","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00225","","","","","","","","","0","0","3","0","3","0","","","","","","","","","3","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","GHP2015FMS-OT01","","","","","","","","","GHP2015FMS-OT01-00226","","","","","","","","","0","0","3","0","3","0","","","","","","","","","6","0","0","0","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
