"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00158","","","","23","17","1","1","5","28.9","17","10","1","0.2","24","1.1","2","1","2","7.23","5","1.3","2.093397746","0.322061192","46.53784219","30.2","4.304635762","28","73.91304348","25","0.2","0.045833333","0.052","1.470588235","1.086956522","0.058823529","0.043478261","0.076470588","0.056521739","4","0.364","0.435729847","2.832244009","0.586151369","0.793028322","48.63123994","1.7","1.256521739","62.96296296","65.79520697"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00159","","","","23","20","1","2","5","20","20","20","17","15.5","102","6","3","3","3","7.23","4","21.5","34.6215781","24.95974235","32.20611916","41.5","51.80722892","30","86.95652174","119","0.911764706","0.058823529","0.180672269","5.95","5.173913043","0.85","0.739130435","1.075","0.934782609","14.28571429","6.45","28.7037037","39.81481481","10.38647343","11.94444444","66.82769726","1","0.869565217","37.03703704","76.85185185"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00160","","","","23","20","1","1","5","16.6","20","7","1","0.3","12","1.5","2","1","1","4.92","5","1.8","2.898550725","0.483091787","26.7310789","18.4","9.782608696","","86.95652174","13","0.3","0.125","0.138461538","0.65","0.565217391","0.05","0.043478261","0.09","0.07826087","7.692307692","","0.555555556","3.333333333","","","29.62962963","0.83","0.72173913","30.74074074","34.07407407"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00161","","","","23","16","1","1","3","4","16","7","0","0","13","1","2","2","3","4.61","5","1","1.610305958","0","6.441223833","5","20","34","69.56521739","13","","0.076923077","0.076923077","0.8125","0.565217391","0","0","0.0625","0.043478261","0","0.34","0","2.314814815","0.547504026","0.787037037","8.051529791","0.25","0.173913043","9.259259259","11.57407407"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00162","","","","23","22","1","2","4","4.8","22","9","7","1.3","28","2","3","3","4","11.03","4","3.3","5.314009662","2.093397746","7.729468599","8.1","40.74074074","26","95.65217391","35","0.185714286","0.071428571","0.094285714","1.590909091","1.52173913","0.318181818","0.304347826","0.15","0.143478261","20","0.858","2.188552189","5.555555556","1.381642512","1.444444444","13.04347826","0.218181818","0.208695652","8.080808081","13.63636364"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00163","","","","23","20","1","2","4","2.2","20","8","10","1.9","14","1.2","3","4","3","7.23","4","3.1","4.99194847","3.05958132","3.542673108","5.3","58.49056604","24","86.95652174","24","0.19","0.085714286","0.129166667","1.2","1.043478261","0.5","0.434782609","0.155","0.134782609","41.66666667","0.744","3.518518519","5.740740741","1.198067633","1.377777778","8.534621578","0.11","0.095652174","4.074074074","9.814814815"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00164","","","","23","21","1","3","4","12","21","9","5","1","5","0.3","2","1","3","6.12","5","1.3","2.093397746","1.610305958","19.3236715","13.3","9.77443609","28","91.30434783","10","0.2","0.06","0.13","0.476190476","0.434782609","0.238095238","0.217391304","0.061904762","0.056521739","50","0.364","1.76366843","2.292768959","0.586151369","0.641975309","21.41706924","0.571428571","0.52173913","21.16402116","23.45679012"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00165","","","","23","18","1","1","4","6.5","18","10","5","2","7","0.8","3","3","2","0.15","5","2.8","4.508856683","3.220611916","10.46698873","9.3","30.10752688","34","78.26086957","12","0.4","0.114285714","0.233333333","0.666666667","0.52173913","0.277777778","0.217391304","0.155555556","0.12173913","41.66666667","0.952","4.115226337","5.761316872","1.533011272","1.958847737","14.97584541","0.361111111","0.282608696","13.3744856","19.13580247"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00166","","","","23","20","1","2","5","10","20","16","19","8","36","3","4","5","4","12.39","4","11","17.71336554","12.88244767","16.10305958","21","52.38095238","","86.95652174","55","0.421052632","0.083333333","0.2","2.75","2.391304348","0.95","0.826086957","0.55","0.47826087","34.54545455","","14.81481481","20.37037037","","","33.81642512","0.5","0.434782609","18.51851852","38.88888889"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00167","","","","23","23","1","2","5","11.9","23","14","6","2","34","2.6","3","2","2","11.03","5","4.6","7.407407407","3.220611916","19.1626409","16.5","27.87878788","30","100","40","0.333333333","0.076470588","0.115","1.739130435","1.739130435","0.260869565","0.260869565","0.2","0.2","15","1.38","3.220611916","7.407407407","2.222222222","2.222222222","26.57004831","0.517391304","0.517391304","19.1626409","26.57004831"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00168","","","","23","15","1","1","6","22.1","15","13","15","6","13","1.6","3","3","3","4.61","5","7.6","12.23832528","9.661835749","35.58776167","29.7","25.58922559","32","65.2173913","28","0.4","0.123076923","0.271428571","1.866666667","1.217391304","1","0.652173913","0.506666667","0.330434783","53.57142857","2.432","14.81481481","18.7654321","3.91626409","6.004938272","47.82608696","1.473333333","0.960869565","54.56790123","73.33333333"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00169","","","","23","6","1","1","4","1.4","6","5","0","0","9","0.5","1","1","5","10.5","4","0.5","0.805152979","0","2.254428341","1.9","26.31578947","28","26.08695652","9","","0.055555556","0.055555556","1.5","0.391304348","0","0","0.083333333","0.02173913","0","0.14","0","3.086419753","0.225442834","0.864197531","3.05958132","0.233333333","0.060869565","8.641975309","11.72839506"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00170","","","","23","22","1","1","5","19","22","21","34","13.6","33","2.2","4","4","4","7.76","5","15.8","25.44283414","21.90016103","30.5958132","34.8","45.40229885","34","95.65217391","67","0.4","0.066666667","0.235820896","3.045454545","2.913043478","1.545454545","1.47826087","0.718181818","0.686956522","50.74626866","5.372","22.8956229","26.5993266","8.650563607","9.043771044","56.03864734","0.863636364","0.826086957","31.98653199","58.58585859"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00171","","","","23","10","1","1","3","0.9","10","1","1","0.2","0","0","2","3","4","5.46","4","0.2","0.322061192","0.322061192","1.449275362","1.1","18.18181818","32","43.47826087","1","0.2","","0.2","0.1","0.043478261","0.1","0.043478261","0.02","0.008695652","100","0.064","0.740740741","0.740740741","0.103059581","0.237037037","1.771336554","0.09","0.039130435","3.333333333","4.074074074"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00172","","","","23","22","1","1","4","12","22","22","19","14.9","28","5.1","3","1","1","4.92","4","20","32.20611916","23.99355878","19.3236715","32","62.5","32","95.65217391","47","0.784210526","0.182142857","0.425531915","2.136363636","2.043478261","0.863636364","0.826086957","0.909090909","0.869565217","40.42553191","6.4","25.08417508","33.67003367","10.30595813","10.77441077","51.52979066","0.545454545","0.52173913","20.2020202","53.87205387"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00173","","","","23","23","1","1","5","21","23","23","20","11.4","27","15.2","3","1","1","11.03","4","26.6","42.83413849","18.35748792","33.81642512","47.6","55.88235294","26","100","47","0.57","0.562962963","0.565957447","2.043478261","2.043478261","0.869565217","0.869565217","1.156521739","1.156521739","42.55319149","6.916","18.35748792","42.83413849","11.13687601","11.13687601","76.65056361","0.913043478","0.913043478","33.81642512","76.65056361"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00174","","","","23","19","1","2","4","2.1","19","5","3","0.6","6","0.4","2","3","5","3.76","5","1","1.610305958","0.966183575","3.381642512","3.1","32.25806452","34","82.60869565","9","0.2","0.066666667","0.111111111","0.473684211","0.391304348","0.157894737","0.130434783","0.052631579","0.043478261","33.33333333","0.34","1.169590643","1.949317739","0.547504026","0.662768031","4.99194847","0.110526316","0.091304348","4.093567251","6.04288499"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00175","","","","23","20","1","2","2","1","20","2","0","0","3","0.2","1","1","5","11.03","5","0.2","0.322061192","0","1.610305958","1.2","16.66666667","30","86.95652174","3","","0.066666667","0.066666667","0.15","0.130434783","0","0","0.01","0.008695652","0","0.06","0","0.37037037","0.096618357","0.111111111","1.93236715","0.05","0.043478261","1.851851852","2.222222222"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00176","","","","23","17","1","1","4","3","17","17","17","10","32","2.1","4","3","3","12.39","4","12.1","19.48470209","16.10305958","4.830917874","15.1","80.13245033","24","73.91304348","49","0.588235294","0.065625","0.246938776","2.882352941","2.130434783","1","0.739130435","0.711764706","0.526086957","34.69387755","2.904","21.78649237","26.36165577","4.676328502","6.326797386","24.31561997","0.176470588","0.130434783","6.535947712","32.89760349"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00177","","","","23","23","1","2","6","24","23","17","12","3","20","1.5","2","2","4","7.23","5","4.5","7.246376812","4.830917874","38.647343","28.5","15.78947368","32","100","32","0.25","0.075","0.140625","1.391304348","1.391304348","0.52173913","0.52173913","0.195652174","0.195652174","37.5","1.44","4.830917874","7.246376812","2.31884058","2.31884058","45.89371981","1.043478261","1.043478261","38.647343","45.89371981"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00178","","","","23","20","1","1","5","22","20","2","0","0","2","0.4","1","1","5","1.74","5","0.4","0.644122383","0","35.42673108","22.4","1.785714286","34.21","86.95652174","2","","0.2","0.2","0.1","0.086956522","0","0","0.02","0.017391304","0","0.13684","0","0.740740741","0.220354267","0.253407407","36.07085346","1.1","0.956521739","40.74074074","41.48148148"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00179","","","","23","22","2","3","5","7","22","22","23","11","28","6.1","3","2","1","7.76","4","17.1","27.53623188","17.71336554","11.27214171","24.1","70.95435685","30","95.65217391","51","0.47826087","0.217857143","0.335294118","2.318181818","2.217391304","1.045454545","1","0.777272727","0.743478261","45.09803922","5.13","18.51851852","28.78787879","8.260869565","8.636363636","38.80837359","0.318181818","0.304347826","11.78451178","40.57239057"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00180","","","","23","20","1","1","6","21.6","20","11","7","2.4","7","0.8","3","3","5","1.04","5","3.2","5.152979066","3.8647343","34.7826087","24.8","12.90322581","34","86.95652174","14","0.342857143","0.114285714","0.228571429","0.7","0.608695652","0.35","0.304347826","0.16","0.139130435","50","1.088","4.444444444","5.925925926","1.752012882","2.014814815","39.93558776","1.08","0.939130435","40","45.92592593"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00181","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00182","","","","23","12","1","1","4","2","12","7","3","0.8","19","1","3","2","4","3.03","5","1.8","2.898550725","1.288244767","3.220611916","3.8","47.36842105","","52.17391304","22","0.266666667","0.052631579","0.081818182","1.833333333","0.956521739","0.25","0.130434783","0.15","0.07826087","13.63636364","","2.469135802","5.555555556","","","6.119162641","0.166666667","0.086956522","6.172839506","11.72839506"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00183","","","","23","20","1","2","5","16.7","20","20","10","6","53","6.9","3","2","2","10.5","4","12.9","20.77294686","9.661835749","26.8921095","29.6","43.58108108","","86.95652174","63","0.6","0.130188679","0.204761905","3.15","2.739130435","0.5","0.434782609","0.645","0.560869565","15.87301587","","11.11111111","23.88888889","","","47.66505636","0.835","0.726086957","30.92592593","54.81481481"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00184","","","","23","20","1","1","3","1.9","20","12","0","0","36","1.4","1","1","5","12.39","4","1.4","2.254428341","0","3.05958132","3.3","42.42424242","28","86.95652174","36","","0.038888889","0.038888889","1.8","1.565217391","0","0","0.07","0.060869565","0","0.392","0","2.592592593","0.631239936","0.725925926","5.314009662","0.095","0.082608696","3.518518519","6.111111111"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00185","","","","23","22","1","3","6","23","22","20","0","0","22","5.3","3","1","2","11.03","5","5.3","8.534621578","0","37.03703704","28.3","18.72791519","28","95.65217391","22","","0.240909091","0.240909091","1","0.956521739","0","0","0.240909091","0.230434783","0","1.484","0","8.922558923","2.389694042","2.498316498","45.57165862","1.045454545","1","38.72053872","47.64309764"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00186","","","","23","20","1","2","6","45","20","7","2","0.9","7","0.4","2","2","3","4.41","5","1.3","2.093397746","1.449275362","72.46376812","46.3","2.807775378","30","86.95652174","9","0.45","0.057142857","0.144444444","0.45","0.391304348","0.1","0.086956522","0.065","0.056521739","22.22222222","0.39","1.666666667","2.407407407","0.628019324","0.722222222","74.55716586","2.25","1.956521739","83.33333333","85.74074074"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00187","","","","23","16","1","1","4","4.3","16","14","7","1.6","14","2.3","2","1","2","11.03","4","3.9","6.280193237","2.576489533","6.92431562","8.2","47.56097561","30","69.56521739","21","0.228571429","0.164285714","0.185714286","1.3125","0.913043478","0.4375","0.304347826","0.24375","0.169565217","33.33333333","1.17","3.703703704","9.027777778","1.884057971","2.708333333","13.20450886","0.26875","0.186956522","9.953703704","18.98148148"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00188","","","","23","9","1","2","4","4","9","4","0","0","19","1","2","1","2","12.39","5","1","1.610305958","0","6.441223833","5","20","26","39.13043478","19","","0.052631579","0.052631579","2.111111111","0.826086957","0","0","0.111111111","0.043478261","0","0.26","0","4.115226337","0.418679549","1.069958848","8.051529791","0.444444444","0.173913043","16.46090535","20.57613169"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00189","","","","23","20","1","1","3","1.5","20","4","6","0.5","20","1.4","2","1","5","4.92","4","1.9","3.05958132","0.805152979","2.415458937","3.4","55.88235294","36","86.95652174","26","0.083333333","0.07","0.073076923","1.3","1.130434783","0.3","0.260869565","0.095","0.082608696","23.07692308","0.684","0.925925926","3.518518519","1.101449275","1.266666667","5.475040258","0.075","0.065217391","2.777777778","6.296296296"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00190","","","","23","20","1","2","6","12.8","20","20","31","22","42","7.5","3","2","1","7.23","3","29.5","47.50402576","35.42673108","20.61191626","42.3","69.73995272","22","86.95652174","73","0.709677419","0.178571429","0.404109589","3.65","3.173913043","1.55","1.347826087","1.475","1.282608696","42.46575342","6.49","40.74074074","54.62962963","10.45088567","12.01851852","68.11594203","0.64","0.556521739","23.7037037","78.33333333"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00191","","","","23","19","1","2","5","23","19","19","14","10","40","11.5","2","1","1","1.17","5","21.5","34.6215781","16.10305958","37.03703704","44.5","48.31460674","24","82.60869565","54","0.714285714","0.2875","0.398148148","2.842105263","2.347826087","0.736842105","0.608695652","1.131578947","0.934782609","25.92592593","5.16","19.49317739","41.91033138","8.309178744","10.05847953","71.65861514","1.210526316","1","44.83430799","86.74463938"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00192","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00193","","","","23","16","1","2","4","7.6","16","14","11","2.7","10","1","3","3","4","","5","3.7","5.958132045","4.347826087","12.23832528","11.3","32.74336283","30","69.56521739","21","0.245454545","0.1","0.176190476","1.3125","0.913043478","0.6875","0.47826087","0.23125","0.160869565","52.38095238","1.11","6.25","8.564814815","1.787439614","2.569444444","18.19645733","0.475","0.330434783","17.59259259","26.15740741"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00194","","","","23","20","1","1","2","1.2","20","9","3","0.2","15","1.3","2","1","2","0.15","5","1.5","2.415458937","0.322061192","1.93236715","2.7","55.55555556","22","86.95652174","18","0.066666667","0.086666667","0.083333333","0.9","0.782608696","0.15","0.130434783","0.075","0.065217391","16.66666667","0.33","0.37037037","2.777777778","0.531400966","0.611111111","4.347826087","0.06","0.052173913","2.222222222","5"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00195","","","","23","4","1","2","3","2","4","1","1","0.2","0","0","2","1","5","10.5","4","0.2","0.322061192","0.322061192","3.220611916","2.2","9.090909091","34.62","17.39130435","1","0.2","","0.2","0.25","0.043478261","0.25","0.043478261","0.05","0.008695652","100","0.06924","1.851851852","1.851851852","0.111497585","0.641111111","3.542673108","0.5","0.086956522","18.51851852","20.37037037"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00196","","","","23","22","1","3","6","14.5","22","20","8","4","32","9","3","3","1","6.12","5","13","20.93397746","6.441223833","23.34943639","27.5","47.27272727","30","95.65217391","40","0.5","0.28125","0.325","1.818181818","1.739130435","0.363636364","0.347826087","0.590909091","0.565217391","20","3.9","6.734006734","21.88552189","6.280193237","6.565656566","44.28341385","0.659090909","0.630434783","24.41077441","46.2962963"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00197","","","","23","23","1","2","7","13","23","12","6","1","20","1","2","2","5","0","5","2","3.220611916","1.610305958","20.93397746","15","13.33333333","34","100","26","0.166666667","0.05","0.076923077","1.130434783","1.130434783","0.260869565","0.260869565","0.086956522","0.086956522","23.07692308","0.68","1.610305958","3.220611916","1.095008052","1.095008052","24.15458937","0.565217391","0.565217391","20.93397746","24.15458937"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00198","","","","23","18","1","2","6","21","18","5","","","10","1","2","2","4","6.12","5","","","","33.81642512","","","36","78.26086957","","","0.1","","","","","","","","","","","","","","","1.166666667","0.913043478","43.20987654",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00199","","","","23","17","1","3","4","9","17","2","","","3","0.3","2","1","5","0.12","4","","","","14.49275362","","","36","73.91304348","","","0.1","","","","","","","","","","","","","","","0.529411765","0.391304348","19.60784314",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00200","","","","23","23","1","2","8","76","23","13","7","1.2","31","4.3","3","3","4","0.15","5","5.5","8.85668277","1.93236715","122.3832528","81.5","6.748466258","32","100","38","0.171428571","0.138709677","0.144736842","1.652173913","1.652173913","0.304347826","0.304347826","0.239130435","0.239130435","18.42105263","1.76","1.93236715","8.85668277","2.834138486","2.834138486","131.2399356","3.304347826","3.304347826","122.3832528","131.2399356"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00201","","","","23","18","1","2","4","1.3","18","11","","","17","1","2","1","3","0.02","5","","","","2.093397746","","","32","78.26086957","","","0.058823529","","","","","","","","","","","","","","","0.072222222","0.056521739","2.674897119",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00202","","","","23","18","1","1","6","40","18","11","5","2.7","8","0.8","2","3","3","3.03","5","3.5","5.636070853","4.347826087","64.41223833","43.5","8.045977011","32","78.26086957","13","0.54","0.1","0.269230769","0.722222222","0.565217391","0.277777778","0.217391304","0.194444444","0.152173913","38.46153846","1.12","5.555555556","7.201646091","1.803542673","2.304526749","70.04830918","2.222222222","1.739130435","82.30452675","89.50617284"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00203","","","","23","22","1","2","6","37","22","22","","","35","17.6","2","1","2","4.41","4","","","","59.58132045","","","36","95.65217391","","","0.502857143","","","","","","","","","","","","","","","1.681818182","1.608695652","62.28956229",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00204","","","","23","16","1","2","5","16","16","10","","","17","2.5","3","1","1","11.03","3","","","","25.76489533","","","34","69.56521739","","","0.147058824","","","","","","","","","","","","","","","1","0.695652174","37.03703704",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00205","","","","23","15","1","2","4","4","15","10","8","1","10","1","2","2","3","3.76","5","2","3.220611916","1.610305958","6.441223833","6","33.33333333","34","65.2173913","18","0.125","0.1","0.111111111","1.2","0.782608696","0.533333333","0.347826087","0.133333333","0.086956522","44.44444444","0.68","2.469135802","4.938271605","1.095008052","1.679012346","9.661835749","0.266666667","0.173913043","9.87654321","14.81481481"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00206","","","","23","16","1","1","5","6.5","16","3","","","4","0.4","2","2","5","7.23","5","","","","10.46698873","","","26","69.56521739","","","0.1","","","","","","","","","","","","","","","0.40625","0.282608696","15.0462963",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00207","","","","23","23","1","2","6","51","23","13","9","3.2","8","1","3","2","1","7.76","4","4.2","6.763285024","5.152979066","82.12560386","55.2","7.608695652","34","100","17","0.355555556","0.125","0.247058824","0.739130435","0.739130435","0.391304348","0.391304348","0.182608696","0.182608696","52.94117647","1.428","5.152979066","6.763285024","2.299516908","2.299516908","88.88888889","2.217391304","2.217391304","82.12560386","88.88888889"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00208","","","","23","21","1","2","7","32","21","10","6","1.7","11","1.3","3","3","3","4.92","5","3","4.830917874","2.737520129","51.52979066","35","8.571428571","34","91.30434783","17","0.283333333","0.118181818","0.176470588","0.80952381","0.739130435","0.285714286","0.260869565","0.142857143","0.130434783","35.29411765","1.02","2.998236332","5.291005291","1.642512077","1.798941799","56.36070853","1.523809524","1.391304348","56.43738977","61.72839506"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00209","","","","23","16","1","1","4","1","16","9","3","0.7","13","1.4","3","3","4","11.03","5","2.1","3.381642512","1.127214171","1.610305958","3.1","67.74193548","28","69.56521739","16","0.233333333","0.107692308","0.13125","1","0.695652174","0.1875","0.130434783","0.13125","0.091304348","18.75","0.588","1.62037037","4.861111111","0.946859903","1.361111111","4.99194847","0.0625","0.043478261","2.314814815","7.175925926"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00210","","","","23","19","1","2","5","8","19","7","","","10","1.5","2","1","1","1.74","5","","","","12.88244767","","","28","82.60869565","","","0.15","","","","","","","","","","","","","","","0.421052632","0.347826087","15.59454191",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00211","","","","23","22","1","1","7","27.2","22","10","","","21","2.4","2","2","3","6.12","4","","","","43.80032206","","","32","95.65217391","","","0.114285714","","","","","","","","","","","","","","","1.236363636","1.182608696","45.79124579",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00212","","","","23","15","1","2","5","22.2","15","15","6","1.9","27","6","2","3","3","7.23","5","7.9","12.72141707","3.05958132","35.74879227","30.1","26.24584718","30","65.2173913","33","0.316666667","0.222222222","0.239393939","2.2","1.434782609","0.4","0.260869565","0.526666667","0.343478261","18.18181818","2.37","4.691358025","19.50617284","3.816425121","5.851851852","48.47020934","1.48","0.965217391","54.81481481","74.32098765"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00213","","","","23","21","1","2","4","9","21","13","7","3.5","8","6.2","3","2","1","4.92","5","9.7","15.61996779","5.636070853","14.49275362","18.7","51.87165775","28","91.30434783","15","0.5","0.775","0.646666667","0.714285714","0.652173913","0.333333333","0.304347826","0.461904762","0.42173913","46.66666667","2.716","6.172839506","17.10758377","4.373590982","4.790123457","30.11272142","0.428571429","0.391304348","15.87301587","32.98059965"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00214","","","","23","15","1","3","4","6.3","15","15","","","19","3","3","1","1","1.76","4","","","","10.14492754","","","28","65.2173913","","","0.157894737","","","","","","","","","","","","","","","0.42","0.273913043","15.55555556",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00215","","","","23","19","1","1","7","45","19","2","","","2","0.2","1","1","4","0.03","5","","","","72.46376812","","","37.04","82.60869565","","","0.1","","","","","","","","","","","","","","","2.368421053","1.956521739","87.71929825",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00216","","","","23","18","2","4","4","6","18","16","9","3.5","16","2.8","3","2","1","10.5","4","6.3","10.14492754","5.636070853","9.661835749","12.3","51.2195122","26","78.26086957","25","0.388888889","0.175","0.252","1.388888889","1.086956522","0.5","0.391304348","0.35","0.273913043","36","1.638","7.201646091","12.96296296","2.637681159","3.37037037","19.80676329","0.333333333","0.260869565","12.34567901","25.30864198"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00217","","","","23","22","1","1","6","29","22","6","2","0.2","13","1","3","2","4","6.12","5","1.2","1.93236715","0.322061192","46.69887279","30.2","3.973509934","34","95.65217391","15","0.1","0.076923077","0.08","0.681818182","0.652173913","0.090909091","0.086956522","0.054545455","0.052173913","13.33333333","0.408","0.336700337","2.02020202","0.657004831","0.686868687","48.63123994","1.318181818","1.260869565","48.82154882","50.84175084"
