"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_irrigation","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00041","","","","84","54","54","29","90","92","33.8","4.8","28","1","1","38.6","66.6","182","0.375555556","0.052173913","0.212087912","3.37037037","1.666666667","0.714814815","0.518518519","49.45054945","57.95795796","14.90299824","17.01940035","12.34567901","29.36507937","1","2.166666667","1.071428571","0.45952381","0.333333333","64.28571429","23.1824417","26.47462277","19.20438957","45.67901235"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00042","","","","84","51","51","23","60","130","8.2","3.6","40.4","1","3","11.8","52.2","190","0.136666667","0.027692308","0.062105263","3.725490196","1.176470588","0.231372549","0.792156863","31.57894737","22.60536398","3.615520282","5.202821869","17.81305115","23.01587302","1","2.261904762","0.714285714","0.14047619","0.480952381","60.71428571","5.954974582","8.569353667","29.33914306","37.90849673"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00043","","","","84","47","47","30","85","290","13.6","11.2","39","1","5","24.8","63.8","375","0.16","0.03862069","0.066133333","7.978723404","1.808510638","0.527659574","0.829787234","22.66666667","38.87147335","5.996472663","10.93474427","17.1957672","28.13051146","1","4.464285714","1.011904762","0.295238095","0.464285714","55.95238095","10.71710008","19.5429472","30.73286052","50.27580772"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00044","","","","84","38","38","18","11","35","0.6","1","38.8","1","7","1.6","40.4","46","0.054545455","0.028571429","0.034782609","1.210526316","0.289473684","0.042105263","1.021052632","23.91304348","3.96039604","0.264550265","0.705467372","17.10758377","17.81305115","1","0.547619048","0.130952381","0.019047619","0.461904762","45.23809524","0.584795322","1.559454191","37.81676413","39.37621832"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00045","","","","84","45","45","18","14","99","2.8","3.6","54.8","1","5","6.4","61.2","113","0.2","0.036363636","0.056637168","2.511111111","0.311111111","0.142222222","1.217777778","12.38938053","10.45751634","1.234567901","2.821869489","24.1622575","26.98412698","1","1.345238095","0.166666667","0.076190476","0.652380952","53.57142857","2.304526749","5.267489712","45.10288066","50.37037037"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00046","","","","84","46","46","32","66","168","10.8","4.6","55.6","1","3","15.4","71","234","0.163636364","0.027380952","0.065811966","5.086956522","1.434782609","0.334782609","1.208695652","28.20512821","21.69014085","4.761904762","6.790123457","24.51499118","31.30511464","1","2.785714286","0.785714286","0.183333333","0.661904762","54.76190476","8.695652174","12.39935588","44.76650564","57.16586151"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00047","","","","84","42","42","40","52","184","7.9","7.2","44.8","1","3","15.1","59.9","236","0.151923077","0.039130435","0.063983051","5.619047619","1.238095238","0.35952381","1.066666667","22.03389831","25.20868114","3.48324515","6.657848325","19.75308642","26.41093474","1","2.80952381","0.619047619","0.179761905","0.533333333","50","6.9664903","13.31569665","39.50617284","52.82186949"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00048","","","","84","43","43","22","7","40","0.5","0.8","83.4","1","7","1.3","84.7","47","0.071428571","0.02","0.027659574","1.093023256","0.162790698","0.030232558","1.939534884","14.89361702","1.534828808","0.220458554","0.57319224","36.77248677","37.34567901","1","0.55952381","0.083333333","0.01547619","0.992857143","51.19047619","0.430663221","1.119724376","71.83462532","72.9543497"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00049","","","","84","42","42","37","50","130","12.4","8.6","61.8","1","3","21","82.8","180","0.248","0.066153846","0.116666667","4.285714286","1.19047619","0.5","1.471428571","27.77777778","25.36231884","5.467372134","9.259259259","27.24867725","36.50793651","1","2.142857143","0.595238095","0.25","0.735714286","50","10.93474427","18.51851852","54.4973545","73.01587302"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00050","","","","84","27","27","10","13","26","1.7","0.1","20.2","1","5","1.8","22","39","0.130769231","0.003846154","0.046153846","1.444444444","0.481481481","0.066666667","0.748148148","33.33333333","8.181818182","0.749559083","0.793650794","8.906525573","9.700176367","1","0.464285714","0.154761905","0.021428571","0.24047619","32.14285714","2.331961591","2.469135802","27.70919067","30.17832647"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00051","","","","84","41","41","19","14","66","1.3","1.4","46.4","1","3","2.7","49.1","80","0.092857143","0.021212121","0.03375","1.951219512","0.341463415","0.065853659","1.131707317","17.5","5.49898167","0.57319224","1.19047619","20.45855379","21.64902998","1","0.952380952","0.166666667","0.032142857","0.552380952","48.80952381","1.174345077","2.43902439","41.91508582","44.35411021"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00052","","","","84","37","37","36","46","246","17","8.1","49","1","3","25.1","74.1","292","0.369565217","0.032926829","0.085958904","7.891891892","1.243243243","0.678378378","1.324324324","15.75342466","33.8731444","7.495590829","11.0670194","21.60493827","32.67195767","1","3.476190476","0.547619048","0.298809524","0.583333333","44.04761905","17.01701702","25.12512513","49.04904905","74.17417417"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00053","","","","84","42","42","25","24","70","38","2.9","29.4","1","3","40.9","70.3","94","1.583333333","0.041428571","0.435106383","2.238095238","0.571428571","0.973809524","0.7","25.53191489","58.17923186","16.75485009","18.0335097","12.96296296","30.99647266","1","1.119047619","0.285714286","0.486904762","0.35","50","33.50970018","36.0670194","25.92592593","61.99294533"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00054","","","","84","50","50","14","8","18","1.4","0.2","37.2","1","3","1.6","38.8","26","0.175","0.011111111","0.061538462","0.52","0.16","0.032","0.744","30.76923077","4.12371134","0.617283951","0.705467372","16.4021164","17.10758377","1","0.30952381","0.095238095","0.019047619","0.442857143","59.52380952","1.037037037","1.185185185","27.55555556","28.74074074"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00055","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00056","","","","84","26","26","19","25","42","5.8","1.6","20.6","1","3","7.4","28","67","0.232","0.038095238","0.110447761","2.576923077","0.961538462","0.284615385","0.792307692","37.31343284","26.42857143","2.557319224","3.262786596","9.082892416","12.34567901","1","0.797619048","0.297619048","0.088095238","0.245238095","30.95238095","8.262108262","10.54131054","29.34472934","39.88603989"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00057","","","","84","51","51","51","160","420","31.6","19.8","40.2","1","3","51.4","91.6","580","0.1975","0.047142857","0.08862069","11.37254902","3.137254902","1.007843137","0.788235294","27.5862069","56.11353712","13.9329806","22.66313933","17.72486772","40.38800705","1","6.904761905","1.904761905","0.611904762","0.478571429","60.71428571","22.94843863","37.3275236","29.19389978","66.52142338"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00058","","","","84","33","33","24","66","120","11.2","5.4","44.2","1","3","16.6","60.8","186","0.16969697","0.045","0.089247312","5.636363636","2","0.503030303","1.339393939","35.48387097","27.30263158","4.938271605","7.319223986","19.48853616","26.80776014","1","2.214285714","0.785714286","0.197619048","0.526190476","39.28571429","12.5701459","18.63075196","49.60718294","68.2379349"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00059","","","","84","38","38","38","78","136","12.4","5.3","40.6","1","3","17.7","58.3","214","0.158974359","0.038970588","0.08271028","5.631578947","2.052631579","0.465789474","1.068421053","36.44859813","30.36020583","5.467372134","7.804232804","17.90123457","25.70546737","1","2.547619048","0.928571429","0.210714286","0.483333333","45.23809524","12.08576998","17.25146199","39.5711501","56.82261209"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00060","","","","84","44","44","34","96","118","34.3","6.3","26.6","1","3","40.6","67.2","214","0.357291667","0.053389831","0.189719626","4.863636364","2.181818182","0.922727273","0.604545455","44.85981308","60.41666667","15.12345679","17.90123457","11.72839506","29.62962963","1","2.547619048","1.142857143","0.483333333","0.316666667","52.38095238","28.87205387","34.17508418","22.39057239","56.56565657"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00061","","","","84","43","43","39","60","104","13.8","4.8","44.8","1","1","18.6","63.4","164","0.23","0.046153846","0.113414634","3.813953488","1.395348837","0.43255814","1.041860465","36.58536585","29.33753943","6.084656085","8.201058201","19.75308642","27.95414462","1","1.952380952","0.714285714","0.221428571","0.533333333","51.19047619","11.88630491","16.02067183","38.58742463","54.60809647"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00062","","","","84","44","44","44","280","500","45.4","21","41","1","1","66.4","107.4","780","0.162142857","0.042","0.085128205","17.72727273","6.363636364","1.509090909","0.931818182","35.8974359","61.82495345","20.01763668","29.27689594","18.07760141","47.35449735","1","9.285714286","3.333333333","0.79047619","0.488095238","52.38095238","38.21548822","55.89225589","34.51178451","90.4040404"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00063","","","","84","34","34","29","36","308","5.4","3.8","47","1","3","9.2","56.2","344","0.15","0.012337662","0.026744186","10.11764706","1.058823529","0.270588235","1.382352941","10.46511628","16.37010676","2.380952381","4.05643739","20.72310406","24.77954145","1","4.095238095","0.428571429","0.10952381","0.55952381","40.47619048","5.882352941","10.02178649","51.19825708","61.22004357"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00064","","","","84","29","29","28","35","62","6.2","2.2","40.8","1","5","8.4","49.2","97","0.177142857","0.035483871","0.086597938","3.344827586","1.206896552","0.289655172","1.406896552","36.08247423","17.07317073","2.733686067","3.703703704","17.98941799","21.69312169","1","1.154761905","0.416666667","0.1","0.485714286","34.52380952","7.918263091","10.72796935","52.10727969","62.83524904"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00065","","","","84","33","33","28","174","250","20.6","8.2","46.4","1","3","28.8","75.2","424","0.118390805","0.0328","0.067924528","12.84848485","5.272727273","0.872727273","1.406060606","41.03773585","38.29787234","9.082892416","12.6984127","20.45855379","33.15696649","1","5.047619048","2.071428571","0.342857143","0.552380952","39.28571429","23.12008979","32.32323232","52.07631874","84.39955107"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00066","","","","84","47","47","44","10","86","2","3","39.2","1","3","5","44.2","96","0.2","0.034883721","0.052083333","2.042553191","0.212765957","0.106382979","0.834042553","10.41666667","11.31221719","0.881834215","2.204585538","17.28395062","19.48853616","1","1.142857143","0.119047619","0.05952381","0.466666667","55.95238095","1.576044129","3.940110323","30.89046493","34.83057526"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00067","","","","84","48","48","46","76","158","13.6","6","47.4","1","3","19.6","67","234","0.178947368","0.037974684","0.083760684","4.875","1.583333333","0.408333333","0.9875","32.47863248","29.25373134","5.996472663","8.641975309","20.8994709","29.54144621","1","2.785714286","0.904761905","0.233333333","0.564285714","57.14285714","10.49382716","15.12345679","36.57407407","51.69753086"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00068","","","","84","46","46","37","27","142","4.6","4.8","36.4","1","5","9.4","45.8","169","0.17037037","0.033802817","0.055621302","3.673913043","0.586956522","0.204347826","0.791304348","15.97633136","20.52401747","2.028218695","4.144620811","16.04938272","20.19400353","1","2.011904762","0.321428571","0.111904762","0.433333333","54.76190476","3.703703704","7.568438003","29.30756844","36.87600644"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00069","","","","84","35","35","15","28","40","6.8","2.4","47.4","1","3","9.2","56.6","68","0.242857143","0.06","0.135294118","1.942857143","0.8","0.262857143","1.354285714","41.17647059","16.25441696","2.998236332","4.05643739","20.8994709","24.95590829","1","0.80952381","0.333333333","0.10952381","0.564285714","41.66666667","7.195767196","9.735449735","50.15873016","59.89417989"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00070","","","","84","19","19","14","10","28","1.8","1.2","9.2","1","3","3","12.2","38","0.18","0.042857143","0.078947368","2","0.526315789","0.157894737","0.484210526","26.31578947","24.59016393","0.793650794","1.322751323","4.05643739","5.379188713","1","0.452380952","0.119047619","0.035714286","0.10952381","22.61904762","3.50877193","5.847953216","17.9337232","23.78167641"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00071","","","","84","36","36","23","41","70","11.6","3.8","55.2","1","3","15.4","70.6","111","0.282926829","0.054285714","0.138738739","3.083333333","1.138888889","0.427777778","1.533333333","36.93693694","21.81303116","5.114638448","6.790123457","24.33862434","31.1287478","1","1.321428571","0.488095238","0.183333333","0.657142857","42.85714286","11.93415638","15.8436214","56.79012346","72.63374486"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00072","","","","84","40","40","25","14","172","1.6","4.8","27","1","5","6.4","33.4","186","0.114285714","0.027906977","0.034408602","4.65","0.35","0.16","0.675","7.52688172","19.16167665","0.705467372","2.821869489","11.9047619","14.72663139","1","2.214285714","0.166666667","0.076190476","0.321428571","47.61904762","1.481481481","5.925925926","25","30.92592593"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00073","","","","84","41","41","4","3","20","0.4","0.4","25.8","1","5","0.8","26.6","23","0.133333333","0.02","0.034782609","0.56097561","0.073170732","0.019512195","0.629268293","13.04347826","3.007518797","0.176366843","0.352733686","11.37566138","11.72839506","1","0.273809524","0.035714286","0.00952381","0.307142857","48.80952381","0.361336947","0.722673893","23.30623306","24.02890696"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00074","","","","84","26","26","4","9","9","2.6","0.6","30.6","1","3","3.2","33.8","18","0.288888889","0.066666667","0.177777778","0.692307692","0.346153846","0.123076923","1.176923077","50","9.467455621","1.14638448","1.410934744","13.49206349","14.90299824","1","0.214285714","0.107142857","0.038095238","0.364285714","30.95238095","3.703703704","4.558404558","43.58974359","48.14814815"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00075","","","","84","12","12","3","6","3","0.8","0.2","63.8","1","3","1","64.8","9","0.133333333","0.066666667","0.111111111","0.75","0.5","0.083333333","5.316666667","66.66666667","1.543209877","0.352733686","0.440917108","28.13051146","28.57142857","1","0.107142857","0.071428571","0.011904762","0.75952381","14.28571429","2.469135802","3.086419753","196.9135802","200"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00076","","","","84","35","35","30","71","188","12","8.4","35.6","1","3","20.4","56","259","0.169014085","0.044680851","0.078764479","7.4","2.028571429","0.582857143","1.017142857","27.41312741","36.42857143","5.291005291","8.994708995","15.69664903","24.69135802","1","3.083333333","0.845238095","0.242857143","0.423809524","41.66666667","12.6984127","21.58730159","37.67195767","59.25925926"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00077","","","","84","54","54","18","32","64","5.8","2.2","17","1","3","8","25","96","0.18125","0.034375","0.083333333","1.777777778","0.592592593","0.148148148","0.314814815","33.33333333","32","2.557319224","3.527336861","7.495590829","11.02292769","1","1.142857143","0.380952381","0.095238095","0.202380952","64.28571429","3.978052126","5.48696845","11.65980796","17.14677641"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00078","","","","84","24","24","9","0","28","0","0.2","32.8","1","7","0.2","33","28","","0.007142857","0.007142857","1.166666667","0","0.008333333","1.366666667","0","0.606060606","0","0.088183422","14.46208113","14.55026455","1","0.333333333","0","0.002380952","0.39047619","28.57142857","0","0.308641975","50.61728395","50.92592593"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00079","","","","84","48","48","33","46","124","8.2","5.2","40.2","1","3","13.4","53.6","170","0.17826087","0.041935484","0.078823529","3.541666667","0.958333333","0.279166667","0.8375","27.05882353","25","3.615520282","5.908289242","17.72486772","23.63315697","1","2.023809524","0.547619048","0.15952381","0.478571429","57.14285714","6.327160494","10.33950617","31.01851852","41.35802469"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00080","","","","84","32","32","15","8","42","0.6","1.6","28.4","1","3","2.2","30.6","50","0.075","0.038095238","0.044","1.5625","0.25","0.06875","0.8875","16","7.189542484","0.264550265","0.970017637","12.52204586","13.49206349","1","0.595238095","0.095238095","0.026190476","0.338095238","38.0952381","0.694444444","2.546296296","32.87037037","35.41666667"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00081","","","","84","43","43","24","20","108","4.2","4.6","38","1","5","8.8","46.8","128","0.21","0.042592593","0.06875","2.976744186","0.465116279","0.204651163","0.88372093","15.625","18.8034188","1.851851852","3.880070547","16.75485009","20.63492063","1","1.523809524","0.238095238","0.104761905","0.452380952","51.19047619","3.617571059","7.579672696","32.73040482","40.31007752"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00082","","","","84","41","41","31","40","308","11.4","7.6","47.6","1","3","19","66.6","348","0.285","0.024675325","0.054597701","8.487804878","0.975609756","0.463414634","1.16097561","11.49425287","28.52852853","5.026455026","8.377425044","20.98765432","29.36507937","1","4.142857143","0.476190476","0.226190476","0.566666667","48.80952381","10.29810298","17.16350497","42.99909666","60.16260163"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00083","","","","84","36","36","","","","","","45.8","","","","","","","","","","","","1.272222222","","","","","20.19400353","","1","","","","0.545238095","42.85714286","","","47.11934156",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00084","","","","84","42","42","16","28","27","5.6","1","56.4","1","3","6.6","63","55","0.2","0.037037037","0.12","1.30952381","0.666666667","0.157142857","1.342857143","50.90909091","10.47619048","2.469135802","2.91005291","24.86772487","27.77777778","1","0.654761905","0.333333333","0.078571429","0.671428571","50","4.938271605","5.82010582","49.73544974","55.55555556"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00085","","","","84","31","31","14","14","36","2","1","39.6","1","7","3","42.6","50","0.142857143","0.027777778","0.06","1.612903226","0.451612903","0.096774194","1.277419355","28","7.042253521","0.881834215","1.322751323","17.46031746","18.78306878","1","0.595238095","0.166666667","0.035714286","0.471428571","36.9047619","2.38948626","3.584229391","47.31182796","50.89605735"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00086","","","","84","32","32","32","8","48","1","1.5","26.2","1","3","2.5","28.7","56","0.125","0.03125","0.044642857","1.75","0.25","0.078125","0.81875","14.28571429","8.710801394","0.440917108","1.102292769","11.55202822","12.65432099","1","0.666666667","0.095238095","0.029761905","0.311904762","38.0952381","1.157407407","2.893518519","30.32407407","33.21759259"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00087","","","","84","42","42","42","98","325","13","13.8","38.4","1","3","26.8","65.2","423","0.132653061","0.042461538","0.063356974","10.07142857","2.333333333","0.638095238","0.914285714","23.1678487","41.10429448","5.731922399","11.81657848","16.93121693","28.74779541","1","5.035714286","1.166666667","0.319047619","0.457142857","50","11.4638448","23.63315697","33.86243386","57.49559083"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00088","","","","84","52","52","22","15","31","3.2","1.6","77","1","3","4.8","81.8","46","0.213333333","0.051612903","0.104347826","0.884615385","0.288461538","0.092307692","1.480769231","32.60869565","5.86797066","1.410934744","2.116402116","33.95061728","36.0670194","1","0.547619048","0.178571429","0.057142857","0.916666667","61.9047619","2.279202279","3.418803419","54.84330484","58.26210826"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00089","","","","84","49","49","37","28","110","4","3.6","23.4","1","3","7.6","31","138","0.142857143","0.032727273","0.055072464","2.816326531","0.571428571","0.155102041","0.47755102","20.28985507","24.51612903","1.76366843","3.350970018","10.31746032","13.66843034","1","1.642857143","0.333333333","0.09047619","0.278571429","58.33333333","3.023431595","5.74452003","17.68707483","23.43159486"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00090","","","","84","40","40","10","","28","","1.7","38.8","1","5","","","","","0.060714286","","","","","0.97","","","","","17.10758377","","1","","","","0.461904762","47.61904762","","","35.92592593",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00091","","","","84","41","41","40","62","334","13.3","14.9","46.8","1","3","28.2","75","396","0.214516129","0.044610778","0.071212121","9.658536585","1.512195122","0.687804878","1.141463415","15.65656566","37.6","5.864197531","12.43386243","20.63492063","33.06878307","1","4.714285714","0.738095238","0.335714286","0.557142857","48.80952381","12.01445348","25.47425474","42.27642276","67.75067751"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00092","","","","84","45","45","24","85","88","21.2","3.9","32.2","1","3","25.1","57.3","173","0.249411765","0.044318182","0.145086705","3.844444444","1.888888889","0.557777778","0.715555556","49.13294798","43.80453752","9.347442681","11.0670194","14.19753086","25.26455026","1","2.05952381","1.011904762","0.298809524","0.383333333","53.57142857","17.44855967","20.65843621","26.50205761","47.16049383"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00093","","","","84","46","46","26","30","146","7.2","8.4","27.4","1","3","15.6","43","176","0.24","0.057534247","0.088636364","3.826086957","0.652173913","0.339130435","0.595652174","17.04545455","36.27906977","3.174603175","6.878306878","12.08112875","18.95943563","1","2.095238095","0.357142857","0.185714286","0.326190476","54.76190476","5.797101449","12.56038647","22.06119163","34.6215781"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00094","","","","84","40","40","15","30","60","6.8","3.5","44.4","1","3","10.3","54.7","90","0.226666667","0.058333333","0.114444444","2.25","0.75","0.2575","1.11","33.33333333","18.82998172","2.998236332","4.541446208","19.57671958","24.11816578","1","1.071428571","0.357142857","0.122619048","0.528571429","47.61904762","6.296296296","9.537037037","41.11111111","50.64814815"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00095","","","","84","36","36","18","46","64","11.9","4","29.6","1","3","15.9","45.5","110","0.258695652","0.0625","0.144545455","3.055555556","1.277777778","0.441666667","0.822222222","41.81818182","34.94505495","5.24691358","7.010582011","13.05114638","20.0617284","1","1.30952381","0.547619048","0.189285714","0.352380952","42.85714286","12.24279835","16.35802469","30.4526749","46.81069959"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00096","","","","84","48","48","36","112","140","42.4","11.3","29.2","1","3","53.7","82.9","252","0.378571429","0.080714286","0.213095238","5.25","2.333333333","1.11875","0.608333333","44.44444444","64.77683957","18.69488536","23.67724868","12.87477954","36.55202822","1","3","1.333333333","0.639285714","0.347619048","57.14285714","32.71604938","41.43518519","22.5308642","63.96604938"
