"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00170","","","","8","8","1","3","4","8","8","8","24","2","1.9","9.5","3","3","3","1.38","3.9","13.4","32","0.25","0.079166667","0.121875","4","4","1","1","0.4875","0.4875","1.1875","1.1875","25","29.10447761","100","9.259259259","9.259259259","18.05555556","18.05555556","43.98148148","43.98148148","62.03703704","62.03703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00171","","","","8","8","1","3","4","8","8","12","17","2.5","3","6","3","3","4","11.03","5.5","11.5","29","0.208333333","0.176470588","0.189655172","3.625","3.625","1.5","1.5","0.6875","0.6875","0.75","0.75","41.37931034","47.82608696","100","11.57407407","11.57407407","25.46296296","25.46296296","27.77777778","27.77777778","53.24074074","53.24074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00172","","","","8","6","1","2","4","6","6","18","33","5.4","4","4.5","3","3","4","11.03","9.4","13.9","51","0.3","0.121212121","0.184313725","8.5","6.375","3","2.25","1.566666667","1.175","0.75","0.5625","35.29411765","67.62589928","75","25","33.33333333","43.51851852","58.02469136","20.83333333","27.77777778","64.35185185","85.80246914"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00173","","","","8","8","1","2","4","8","7","24","25","5","5.5","8.5","4","4","5","7.76","10.5","19","49","0.208333333","0.22","0.214285714","6.125","6.125","3","3","1.3125","1.3125","1.0625","1.0625","48.97959184","55.26315789","100","23.14814815","23.14814815","48.61111111","48.61111111","39.35185185","39.35185185","87.96296296","87.96296296"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00174","","","","8","8","1","3","4","8","7","20","18","6","2","10","4","4","5","0.12","8","18","38","0.3","0.111111111","0.210526316","4.75","4.75","2.5","2.5","1","1","1.25","1.25","52.63157895","44.44444444","100","27.77777778","27.77777778","37.03703704","37.03703704","46.2962963","46.2962963","83.33333333","83.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00175","","","","8","7","1","7","3","7","7","4","24","0.5","1.5","2.5","3","3","4","0.12","2","4.5","28","0.125","0.0625","0.071428571","4","3.5","0.571428571","0.5","0.285714286","0.25","0.357142857","0.3125","14.28571429","44.44444444","87.5","2.314814815","2.645502646","9.259259259","10.58201058","11.57407407","13.22751323","20.83333333","23.80952381"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00176","","","","8","8","1","3","4","8","8","10","29","5","5.6","5.5","3","3","3","4.92","10.6","16.1","39","0.5","0.193103448","0.271794872","4.875","4.875","1.25","1.25","1.325","1.325","0.6875","0.6875","25.64102564","65.83850932","100","23.14814815","23.14814815","49.07407407","49.07407407","25.46296296","25.46296296","74.53703704","74.53703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00177","","","","8","8","1","3","4","8","8","19","40","5.5","4","4","3","3","5","14.37","9.5","13.5","59","0.289473684","0.1","0.161016949","7.375","7.375","2.375","2.375","1.1875","1.1875","0.5","0.5","32.20338983","70.37037037","100","25.46296296","25.46296296","43.98148148","43.98148148","18.51851852","18.51851852","62.5","62.5"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00178","","","","8","8","1","3","4","8","6","12","30","4","5","3","3","3","5","7.23","9","12","42","0.333333333","0.166666667","0.214285714","5.25","5.25","1.5","1.5","1.125","1.125","0.375","0.375","28.57142857","75","100","18.51851852","18.51851852","41.66666667","41.66666667","13.88888889","13.88888889","55.55555556","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00179","","","","8","7","3","3","5","7","7","15","33","4","3.3","5","5","5","4","7.23","7.3","12.3","48","0.266666667","0.1","0.152083333","6.857142857","6","2.142857143","1.875","1.042857143","0.9125","0.714285714","0.625","31.25","59.3495935","87.5","18.51851852","21.16402116","33.7962963","38.62433862","23.14814815","26.45502646","56.94444444","65.07936508"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00180","","","","8","8","4","4","4","8","5","13","12","2.5","1.3","10.5","3","3","4","0.02","3.8","14.3","25","0.192307692","0.108333333","0.152","3.125","3.125","1.625","1.625","0.475","0.475","1.3125","1.3125","52","26.57342657","100","11.57407407","11.57407407","17.59259259","17.59259259","48.61111111","48.61111111","66.2037037","66.2037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00181","","","","8","8","1","1","5","8","8","19","7","7.6","0.8","4.5","3","3","4","","8.4","12.9","26","0.4","0.114285714","0.323076923","3.25","3.25","2.375","2.375","1.05","1.05","0.5625","0.5625","73.07692308","65.11627907","100","35.18518519","35.18518519","38.88888889","38.88888889","20.83333333","20.83333333","59.72222222","59.72222222"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00182","","","","8","8","2","2","5","8","6","18","9","6","1.5","14.5","3","3","5","10.5","7.5","22","27","0.333333333","0.166666667","0.277777778","3.375","3.375","2.25","2.25","0.9375","0.9375","1.8125","1.8125","66.66666667","34.09090909","100","27.77777778","27.77777778","34.72222222","34.72222222","67.12962963","67.12962963","101.8518519","101.8518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00183","","","","8","8","1","9","4","8","8","20","29","8","2","3","3","3","4","3.03","10","13","49","0.4","0.068965517","0.204081633","6.125","6.125","2.5","2.5","1.25","1.25","0.375","0.375","40.81632653","76.92307692","100","37.03703704","37.03703704","46.2962963","46.2962963","13.88888889","13.88888889","60.18518519","60.18518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00184","","","","8","8","1","3","4","8","8","16","15","5","1","6.5","3","3","5","11.03","6","12.5","31","0.3125","0.066666667","0.193548387","3.875","3.875","2","2","0.75","0.75","0.8125","0.8125","51.61290323","48","100","23.14814815","23.14814815","27.77777778","27.77777778","30.09259259","30.09259259","57.87037037","57.87037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00185","","","","8","7","1","3","4","7","7","14","19","2","1.3","10","3","3","5","7.76","3.3","13.3","33","0.142857143","0.068421053","0.1","4.714285714","4.125","2","1.75","0.471428571","0.4125","1.428571429","1.25","42.42424242","24.81203008","87.5","9.259259259","10.58201058","15.27777778","17.46031746","46.2962963","52.91005291","61.57407407","70.37037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00186","","","","8","8","1","6","4","8","8","18","18","7","2","2","3","3","5","12.39","9","11","36","0.388888889","0.111111111","0.25","4.5","4.5","2.25","2.25","1.125","1.125","0.25","0.25","50","81.81818182","100","32.40740741","32.40740741","41.66666667","41.66666667","9.259259259","9.259259259","50.92592593","50.92592593"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00187","","","","8","8","1","4","6","8","8","11","15","5.3","3","3","3","3","5","11.03","8.3","11.3","26","0.481818182","0.2","0.319230769","3.25","3.25","1.375","1.375","1.0375","1.0375","0.375","0.375","42.30769231","73.45132743","100","24.53703704","24.53703704","38.42592593","38.42592593","13.88888889","13.88888889","52.31481481","52.31481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00188","","","","8","5","1","7","4","5","5","8","10","5.5","1","7","3","3","3","0.03","6.5","13.5","18","0.6875","0.1","0.361111111","3.6","2.25","1.6","1","1.3","0.8125","1.4","0.875","44.44444444","48.14814815","62.5","25.46296296","40.74074074","30.09259259","48.14814815","32.40740741","51.85185185","62.5","100"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00189","","","","8","6","8","9","4","6","6","9","11","1.6","0.9","3","2","2","4","6.12","2.5","5.5","20","0.177777778","0.081818182","0.125","3.333333333","2.5","1.5","1.125","0.416666667","0.3125","0.5","0.375","45","45.45454545","75","7.407407407","9.87654321","11.57407407","15.43209877","13.88888889","18.51851852","25.46296296","33.95061728"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00190","","","","8","8","7","9","4","8","8","25","24","7.5","1","9.5","3","3","5","10.5","8.5","18","49","0.3","0.041666667","0.173469388","6.125","6.125","3.125","3.125","1.0625","1.0625","1.1875","1.1875","51.02040816","47.22222222","100","34.72222222","34.72222222","39.35185185","39.35185185","43.98148148","43.98148148","83.33333333","83.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00191","","","","8","8","2","4","4","8","8","10","10","2","1","9.5","3","2","3","10.5","3","12.5","20","0.2","0.1","0.15","2.5","2.5","1.25","1.25","0.375","0.375","1.1875","1.1875","50","24","100","9.259259259","9.259259259","13.88888889","13.88888889","43.98148148","43.98148148","57.87037037","57.87037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00192","","","","8","6","1","4","5","6","6","0","35","0","1.5","7","1","1","5","10.5","1.5","8.5","35","","0.042857143","0.042857143","5.833333333","4.375","0","0","0.25","0.1875","1.166666667","0.875","0","17.64705882","75","0","0","6.944444444","9.259259259","32.40740741","43.20987654","39.35185185","52.4691358"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00193","","","","8","8","7","9","4","8","8","12","12","2","0.6","5","2","2","5","7.76","2.6","7.6","24","0.166666667","0.05","0.108333333","3","3","1.5","1.5","0.325","0.325","0.625","0.625","50","34.21052632","100","9.259259259","9.259259259","12.03703704","12.03703704","23.14814815","23.14814815","35.18518519","35.18518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00194","","","","8","8","8","9","3","8","8","5","7","1","0.7","2","1","1","5","","1.7","3.7","12","0.2","0.1","0.141666667","1.5","1.5","0.625","0.625","0.2125","0.2125","0.25","0.25","41.66666667","45.94594595","100","4.62962963","4.62962963","7.87037037","7.87037037","9.259259259","9.259259259","17.12962963","17.12962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00195","","","","8","8","2","5","4","8","8","14","20","7.5","3","3.5","3","3","5","7.76","10.5","14","34","0.535714286","0.15","0.308823529","4.25","4.25","1.75","1.75","1.3125","1.3125","0.4375","0.4375","41.17647059","75","100","34.72222222","34.72222222","48.61111111","48.61111111","16.2037037","16.2037037","64.81481481","64.81481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00196","","","","8","8","1","4","4","8","7","19","33","2.5","1.4","4","3","3","5","3.03","3.9","7.9","52","0.131578947","0.042424242","0.075","6.5","6.5","2.375","2.375","0.4875","0.4875","0.5","0.5","36.53846154","49.36708861","100","11.57407407","11.57407407","18.05555556","18.05555556","18.51851852","18.51851852","36.57407407","36.57407407"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00197","","","","8","8","1","2","7","8","8","15","20","4","1.2","9","3","4","5","0.12","5.2","14.2","35","0.266666667","0.06","0.148571429","4.375","4.375","1.875","1.875","0.65","0.65","1.125","1.125","42.85714286","36.61971831","100","18.51851852","18.51851852","24.07407407","24.07407407","41.66666667","41.66666667","65.74074074","65.74074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00198","","","","8","7","1","2","6","7","7","20","30","3","1.2","9","3","3","3","3.96","4.2","13.2","50","0.15","0.04","0.084","7.142857143","6.25","2.857142857","2.5","0.6","0.525","1.285714286","1.125","40","31.81818182","87.5","13.88888889","15.87301587","19.44444444","22.22222222","41.66666667","47.61904762","61.11111111","69.84126984"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00199","","","","8","8","2","2","6","8","8","20","13","6","1","10.1","3","3","5","0.15","7","17.1","33","0.3","0.076923077","0.212121212","4.125","4.125","2.5","2.5","0.875","0.875","1.2625","1.2625","60.60606061","40.93567251","100","27.77777778","27.77777778","32.40740741","32.40740741","46.75925926","46.75925926","79.16666667","79.16666667"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00200","","","","8","8","1","3","4","8","8","25","13","6.5","1.9","4","3","3","5","14.37","8.4","12.4","38","0.26","0.146153846","0.221052632","4.75","4.75","3.125","3.125","1.05","1.05","0.5","0.5","65.78947368","67.74193548","100","30.09259259","30.09259259","38.88888889","38.88888889","18.51851852","18.51851852","57.40740741","57.40740741"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00201","","","","8","8","1","2","5","8","8","20","25","3.1","1.7","7","3","3","5","12.39","4.8","11.8","45","0.155","0.068","0.106666667","5.625","5.625","2.5","2.5","0.6","0.6","0.875","0.875","44.44444444","40.6779661","100","14.35185185","14.35185185","22.22222222","22.22222222","32.40740741","32.40740741","54.62962963","54.62962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00202","","","","8","6","1","6","4","6","6","10","23","3","2","3.5","3","2","4","0.12","5","8.5","33","0.3","0.086956522","0.151515152","5.5","4.125","1.666666667","1.25","0.833333333","0.625","0.583333333","0.4375","30.3030303","58.82352941","75","13.88888889","18.51851852","23.14814815","30.86419753","16.2037037","21.60493827","39.35185185","52.4691358"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00203","","","","8","7","7","9","4","7","7","4","8","1.1","0.9","7.5","3","2","5","3.96","2","9.5","12","0.275","0.1125","0.166666667","1.714285714","1.5","0.571428571","0.5","0.285714286","0.25","1.071428571","0.9375","33.33333333","21.05263158","87.5","5.092592593","5.82010582","9.259259259","10.58201058","34.72222222","39.68253968","43.98148148","50.26455026"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00204","","","","8","8","1","2","4","8","8","11","8","3","1.2","7","3","3","4","0.02","4.2","11.2","19","0.272727273","0.15","0.221052632","2.375","2.375","1.375","1.375","0.525","0.525","0.875","0.875","57.89473684","37.5","100","13.88888889","13.88888889","19.44444444","19.44444444","32.40740741","32.40740741","51.85185185","51.85185185"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00205","","","","8","8","1","3","4","8","8","19","17","2","1.1","8.5","3","3","5","11.03","3.1","11.6","36","0.105263158","0.064705882","0.086111111","4.5","4.5","2.375","2.375","0.3875","0.3875","1.0625","1.0625","52.77777778","26.72413793","100","9.259259259","9.259259259","14.35185185","14.35185185","39.35185185","39.35185185","53.7037037","53.7037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00206","","","","8","8","1","3","4","8","8","23","0","8","0","11","3","3","4","","8","19","23","0.347826087","","0.347826087","2.875","2.875","2.875","2.875","1","1","1.375","1.375","100","42.10526316","100","37.03703704","37.03703704","37.03703704","37.03703704","50.92592593","50.92592593","87.96296296","87.96296296"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00207","","","","8","6","1","9","4","6","6","5","20","1.1","1.3","6","2","2","5","12.39","2.4","8.4","25","0.22","0.065","0.096","4.166666667","3.125","0.833333333","0.625","0.4","0.3","1","0.75","20","28.57142857","75","5.092592593","6.790123457","11.11111111","14.81481481","27.77777778","37.03703704","38.88888889","51.85185185"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00208","","","","8","7","2","8","3","7","7","7","20","5.5","4","5","3","3","5","7.76","9.5","14.5","27","0.785714286","0.2","0.351851852","3.857142857","3.375","1","0.875","1.357142857","1.1875","0.714285714","0.625","25.92592593","65.51724138","87.5","25.46296296","29.1005291","43.98148148","50.26455026","23.14814815","26.45502646","67.12962963","76.71957672"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00209","","","","8","6","3","7","3","6","6","12","5","4","1","7.5","3","3","5","3.03","5","12.5","17","0.333333333","0.2","0.294117647","2.833333333","2.125","2","1.5","0.833333333","0.625","1.25","0.9375","70.58823529","40","75","18.51851852","24.69135802","23.14814815","30.86419753","34.72222222","46.2962963","57.87037037","77.16049383"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00210","","","","8","8","1","3","4","8","8","19","13","4","1.5","14","3","3","5","1.38","5.5","19.5","32","0.210526316","0.115384615","0.171875","4","4","2.375","2.375","0.6875","0.6875","1.75","1.75","59.375","28.20512821","100","18.51851852","18.51851852","25.46296296","25.46296296","64.81481481","64.81481481","90.27777778","90.27777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00211","","","","8","8","1","3","4","8","8","15","10","3","1","3.5","3","3","5","1.5","4","7.5","25","0.2","0.1","0.16","3.125","3.125","1.875","1.875","0.5","0.5","0.4375","0.4375","60","53.33333333","100","13.88888889","13.88888889","18.51851852","18.51851852","16.2037037","16.2037037","34.72222222","34.72222222"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00212","","","","8","7","1","3","4","7","7","11","12","3","1.5","7.5","3","4","5","11.03","4.5","12","23","0.272727273","0.125","0.195652174","3.285714286","2.875","1.571428571","1.375","0.642857143","0.5625","1.071428571","0.9375","47.82608696","37.5","87.5","13.88888889","15.87301587","20.83333333","23.80952381","34.72222222","39.68253968","55.55555556","63.49206349"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00213","","","","8","8","2","3","4","8","8","18","22","1.3","1","7.5","3","3","5","11.03","2.3","9.8","40","0.072222222","0.045454545","0.0575","5","5","2.25","2.25","0.2875","0.2875","0.9375","0.9375","45","23.46938776","100","6.018518519","6.018518519","10.64814815","10.64814815","34.72222222","34.72222222","45.37037037","45.37037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00214","","","","8","6","1","3","5","6","6","18","10","6.5","1","10.2","3","3","5","11.03","7.5","17.7","28","0.361111111","0.1","0.267857143","4.666666667","3.5","3","2.25","1.25","0.9375","1.7","1.275","64.28571429","42.37288136","75","30.09259259","40.12345679","34.72222222","46.2962963","47.22222222","62.96296296","81.94444444","109.2592593"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00215","","","","8","7","1","2","4","7","7","23","17","4","1.2","2","3","3","4","7.23","5.2","7.2","40","0.173913043","0.070588235","0.13","5.714285714","5","3.285714286","2.875","0.742857143","0.65","0.285714286","0.25","57.5","72.22222222","87.5","18.51851852","21.16402116","24.07407407","27.51322751","9.259259259","10.58201058","33.33333333","38.0952381"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00216","","","","8","7","2","2","4","7","7","20","3","8.5","1","10.2","4","4","5","","9.5","19.7","23","0.425","0.333333333","0.413043478","3.285714286","2.875","2.857142857","2.5","1.357142857","1.1875","1.457142857","1.275","86.95652174","48.22335025","87.5","39.35185185","44.97354497","43.98148148","50.26455026","47.22222222","53.96825397","91.2037037","104.2328042"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00217","","","","8","7","1","3","4","7","7","12","12","4","1.6","4.5","3","3","5","0.02","5.6","10.1","24","0.333333333","0.133333333","0.233333333","3.428571429","3","1.714285714","1.5","0.8","0.7","0.642857143","0.5625","50","55.44554455","87.5","18.51851852","21.16402116","25.92592593","29.62962963","20.83333333","23.80952381","46.75925926","53.43915344"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00218","","","","8","8","1","2","4","8","8","14","14","4","1.5","3","3","3","5","11.03","5.5","8.5","28","0.285714286","0.107142857","0.196428571","3.5","3.5","1.75","1.75","0.6875","0.6875","0.375","0.375","50","64.70588235","100","18.51851852","18.51851852","25.46296296","25.46296296","13.88888889","13.88888889","39.35185185","39.35185185"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00219","","","","8","8","1","3","4","8","8","17","4","3","0.8","3.5","3","3","5","","3.8","7.3","21","0.176470588","0.2","0.180952381","2.625","2.625","2.125","2.125","0.475","0.475","0.4375","0.4375","80.95238095","52.05479452","100","13.88888889","13.88888889","17.59259259","17.59259259","16.2037037","16.2037037","33.7962963","33.7962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00220","","","","8","5","1","2","3","5","5","17","14","4","2.5","4","3","3","3","1.5","6.5","10.5","31","0.235294118","0.178571429","0.209677419","6.2","3.875","3.4","2.125","1.3","0.8125","0.8","0.5","54.83870968","61.9047619","62.5","18.51851852","29.62962963","30.09259259","48.14814815","18.51851852","29.62962963","48.61111111","77.77777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00221","","","","8","8","8","9","2","8","8","0","11","0","2","3","2","2","4","0.02","2","5","11","","0.181818182","0.181818182","1.375","1.375","0","0","0.25","0.25","0.375","0.375","0","40","100","0","0","9.259259259","9.259259259","13.88888889","13.88888889","23.14814815","23.14814815"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00222","","","","8","7","1","3","4","7","7","5","20","2.5","4","5.5","3","3","4","7.23","6.5","12","25","0.5","0.2","0.26","3.571428571","3.125","0.714285714","0.625","0.928571429","0.8125","0.785714286","0.6875","20","54.16666667","87.5","11.57407407","13.22751323","30.09259259","34.39153439","25.46296296","29.1005291","55.55555556","63.49206349"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00223","","","","8","7","1","3","7","7","7","22","9","6.5","2","11","4","4","5","5.46","8.5","19.5","31","0.295454545","0.222222222","0.274193548","4.428571429","3.875","3.142857143","2.75","1.214285714","1.0625","1.571428571","1.375","70.96774194","43.58974359","87.5","30.09259259","34.39153439","39.35185185","44.97354497","50.92592593","58.2010582","90.27777778","103.1746032"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00224","","","","8","8","1","3","7","8","8","21","7","6.7","0.4","20.1","4","4","5","0.69","7.1","27.2","28","0.319047619","0.057142857","0.253571429","3.5","3.5","2.625","2.625","0.8875","0.8875","2.5125","2.5125","75","26.10294118","100","31.01851852","31.01851852","32.87037037","32.87037037","93.05555556","93.05555556","125.9259259","125.9259259"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00225","","","","8","7","1","2","7","7","7","12","13","3","0.6","3.5","3","3","3","1.5","3.6","7.1","25","0.25","0.046153846","0.144","3.571428571","3.125","1.714285714","1.5","0.514285714","0.45","0.5","0.4375","48","50.70422535","87.5","13.88888889","15.87301587","16.66666667","19.04761905","16.2037037","18.51851852","32.87037037","37.56613757"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00226","","","","8","8","1","3","4","8","8","19","18","3.5","2","4.5","3","3","5","12.39","5.5","10","37","0.184210526","0.111111111","0.148648649","4.625","4.625","2.375","2.375","0.6875","0.6875","0.5625","0.5625","51.35135135","55","100","16.2037037","16.2037037","25.46296296","25.46296296","20.83333333","20.83333333","46.2962963","46.2962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00227","","","","8","8","1","4","5","8","8","18","35","4","2.5","7.5","3","3","5","12.39","6.5","14","53","0.222222222","0.071428571","0.122641509","6.625","6.625","2.25","2.25","0.8125","0.8125","0.9375","0.9375","33.96226415","46.42857143","100","18.51851852","18.51851852","30.09259259","30.09259259","34.72222222","34.72222222","64.81481481","64.81481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00228","","","","8","7","1","3","4","7","6","16","6","3.8","0.3","6","3","3","5","5.46","4.1","10.1","22","0.2375","0.05","0.186363636","3.142857143","2.75","2.285714286","2","0.585714286","0.5125","0.857142857","0.75","72.72727273","40.59405941","87.5","17.59259259","20.10582011","18.98148148","21.69312169","27.77777778","31.74603175","46.75925926","53.43915344"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00229","","","","8","6","1","3","4","6","6","15","9","6.5","1","2","3","3","4","7.76","7.5","9.5","24","0.433333333","0.111111111","0.3125","4","3","2.5","1.875","1.25","0.9375","0.333333333","0.25","62.5","78.94736842","75","30.09259259","40.12345679","34.72222222","46.2962963","9.259259259","12.34567901","43.98148148","58.64197531"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00230","","","","8","7","4","3","4","7","7","8","17","2","1","4","3","3","5","11.03","3","7","25","0.25","0.058823529","0.12","3.571428571","3.125","1.142857143","1","0.428571429","0.375","0.571428571","0.5","32","42.85714286","87.5","9.259259259","10.58201058","13.88888889","15.87301587","18.51851852","21.16402116","32.40740741","37.03703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00231","","","","8","8","3","4","4","8","8","19","21","4","1.3","9","3","3","4","","5.3","14.3","40","0.210526316","0.061904762","0.1325","5","5","2.375","2.375","0.6625","0.6625","1.125","1.125","47.5","37.06293706","100","18.51851852","18.51851852","24.53703704","24.53703704","41.66666667","41.66666667","66.2037037","66.2037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00232","","","","8","8","3","4","5","8","8","9","17","6.5","3.5","5","3","2","3","7.76","10","15","26","0.722222222","0.205882353","0.384615385","3.25","3.25","1.125","1.125","1.25","1.25","0.625","0.625","34.61538462","66.66666667","100","30.09259259","30.09259259","46.2962963","46.2962963","23.14814815","23.14814815","69.44444444","69.44444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00233","","","","8","7","1","3","4","7","7","14","7","6","1","4","3","3","3","1.65","7","11","21","0.428571429","0.142857143","0.333333333","3","2.625","2","1.75","1","0.875","0.571428571","0.5","66.66666667","63.63636364","87.5","27.77777778","31.74603175","32.40740741","37.03703704","18.51851852","21.16402116","50.92592593","58.2010582"
