"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots after harvest per NET plot|CO_331:0000233","Average non-commercial storage root weight computation kg|CO_331:0002039","Percentage of commercial storage root|CO_331:0000682"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00166","","","","36","32","26","26","74","85","10","2","13.2","1","3","1","12","25.2","0.135135135","0.075471698","6.115384615","4.416666667","2.846153846","2.055555556","0.461538462","0.333333333","0.507692308","0.366666667","47.61904762","72.22222222","10.28806584","14.24501425","12.34567901","17.09401709","13.58024691","18.8034188","25.92592593","35.8974359","159","0.023529412","46.5408805"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00167","","","","36","35","27","25","68","142","7","4","9.8","1","3","3","11","20.8","0.102941176","0.052380952","7.777777778","5.833333333","2.518518519","1.888888889","0.407407407","0.305555556","0.362962963","0.272222222","52.88461538","75","7.201646091","9.602194787","11.31687243","15.08916324","10.08230453","13.4430727","21.39917695","28.53223594","210","0.028169014","32.38095238"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00168","","","","36","18","13","8","20","17","4.2","0.6","10","1","7","7","4.8","14.8","0.21","0.12972973","2.846153846","1.027777778","1.538461538","0.555555556","0.369230769","0.133333333","0.769230769","0.277777778","32.43243243","36.11111111","4.320987654","11.96581197","4.938271605","13.67521368","10.28806584","28.49002849","15.22633745","42.16524217","37","0.035294118","54.05405405"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00169","","","","36","31","24","17","38","38","10.2","1.6","24.4","1","3","7","11.8","36.2","0.268421053","0.155263158","3.166666667","2.111111111","1.583333333","1.055555556","0.491666667","0.327777778","1.016666667","0.677777778","32.59668508","66.66666667","10.49382716","15.74074074","12.1399177","18.20987654","25.10288066","37.65432099","37.24279835","55.86419753","76","0.042105263","50"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00170","","","","36","31","23","19","65","75","7","1.6","16","1","3","3","8.6","24.6","0.107692308","0.061428571","6.086956522","3.888888889","2.826086957","1.805555556","0.373913043","0.238888889","0.695652174","0.444444444","34.95934959","63.88888889","7.201646091","11.27214171","8.847736626","13.84863124","16.46090535","25.76489533","25.30864198","39.61352657","140","0.021333333","46.42857143"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00171","","","","36","29","23","18","25","39","3.6","1.4","9.4","3","3","3","5","14.4","0.144","0.078125","2.782608696","1.777777778","1.086956522","0.694444444","0.217391304","0.138888889","0.408695652","0.261111111","34.72222222","63.88888889","3.703703704","5.797101449","5.144032922","8.051529791","9.670781893","15.13687601","14.81481481","23.1884058","64","0.035897436","39.0625"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00172","","","","36","24","17","17","70","20","14.2","1","13.4","1","1","3","15.2","28.6","0.202857143","0.168888889","5.294117647","2.5","4.117647059","1.944444444","0.894117647","0.422222222","0.788235294","0.372222222","53.14685315","47.22222222","14.6090535","30.93681917","15.63786008","33.11546841","13.78600823","29.19389978","29.42386831","62.30936819","90","0.05","77.77777778"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00173","","","","36","33","25","23","24","66","3","3.8","17.2","1","5","7","6.8","24","0.125","0.075555556","3.6","2.5","0.96","0.666666667","0.272","0.188888889","0.688","0.477777778","28.33333333","69.44444444","3.086419753","4.444444444","6.995884774","10.07407407","17.69547325","25.48148148","24.69135802","35.55555556","90","0.057575758","26.66666667"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00174","","","","36","25","17","6","0","13","0","0.4","8.6","1","7","3","0.4","9","","0.030769231","0.764705882","0.361111111","0","0","0.023529412","0.011111111","0.505882353","0.238888889","4.444444444","47.22222222","0","0","0.411522634","0.871459695","8.847736626","18.73638344","9.259259259","19.60784314","13","0.030769231","0"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00175","","","","36","34","34","25","40","38","4","1.6","16.2","1","5","7","5.6","21.8","0.1","0.071794872","2.294117647","2.166666667","1.176470588","1.111111111","0.164705882","0.155555556","0.476470588","0.45","25.68807339","94.44444444","4.115226337","4.357298475","5.761316872","6.100217865","16.66666667","17.64705882","22.42798354","23.74727669","78","0.042105263","51.28205128"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00176","","","","36","36","28","23","40","55","6.4","2.6","16","1","3","3","9","25","0.16","0.094736842","3.392857143","2.638888889","1.428571429","1.111111111","0.321428571","0.25","0.571428571","0.444444444","36","77.77777778","6.58436214","8.465608466","9.259259259","11.9047619","16.46090535","21.16402116","25.72016461","33.06878307","95","0.047272727","42.10526316"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00177","","","","36","29","23","22","50","60","7.4","3.2","18.8","1","3","5","10.6","29.4","0.148","0.096363636","4.782608696","3.055555556","2.173913043","1.388888889","0.460869565","0.294444444","0.817391304","0.522222222","36.05442177","63.88888889","7.613168724","11.91626409","10.90534979","17.06924316","19.34156379","30.27375201","30.24691358","47.34299517","110","0.053333333","45.45454545"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00178","","","","36","30","22","20","53","100","5.6","3.2","20","1","3","5","8.8","28.8","0.105660377","0.05751634","6.954545455","4.25","2.409090909","1.472222222","0.4","0.244444444","0.909090909","0.555555556","30.55555556","61.11111111","5.761316872","9.427609428","9.053497942","14.81481481","20.57613169","33.67003367","29.62962963","48.48484848","153","0.032","34.64052288"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00179","","","","36","28","21","15","65","23","5.8","0.8","11","1","3","3","6.6","17.6","0.089230769","0.075","4.19047619","2.444444444","3.095238095","1.805555556","0.314285714","0.183333333","0.523809524","0.305555556","37.5","58.33333333","5.967078189","10.2292769","6.790123457","11.64021164","11.31687243","19.40035273","18.10699588","31.04056437","88","0.034782609","73.86363636"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00180","","","","36","35","27","23","32","112","4","3.4","18","1","5","5","7.4","25.4","0.125","0.051388889","5.333333333","4","1.185185185","0.888888889","0.274074074","0.205555556","0.666666667","0.5","29.13385827","75","4.115226337","5.48696845","7.613168724","10.15089163","18.51851852","24.69135802","26.13168724","34.84224966","144","0.030357143","22.22222222"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00181","","","","36","31","23","22","51","115","8.2","3","5.4","3","3","1","11.2","16.6","0.160784314","0.06746988","7.217391304","4.611111111","2.217391304","1.416666667","0.486956522","0.311111111","0.234782609","0.15","67.46987952","63.88888889","8.436213992","13.20450886","11.52263374","18.03542673","5.555555556","8.695652174","17.0781893","26.7310789","166","0.026086957","30.72289157"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00182","","","","36","36","27","27","80","73","11.8","2.4","6.8","3","1","1","14.2","21","0.1475","0.092810458","5.666666667","4.25","2.962962963","2.222222222","0.525925926","0.394444444","0.251851852","0.188888889","67.61904762","75","12.1399177","16.18655693","14.6090535","19.478738","6.995884774","9.327846365","21.60493827","28.80658436","153","0.032876712","52.2875817"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00183","","","","36","33","25","22","58","95","12.4","4","10.8","1","1","1","16.4","27.2","0.213793103","0.107189542","6.12","4.25","2.32","1.611111111","0.656","0.455555556","0.432","0.3","60.29411765","69.44444444","12.75720165","18.37037037","16.87242798","24.2962963","11.11111111","16","27.98353909","40.2962963","153","0.042105263","37.90849673"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00184","","","","36","31","23","23","55","75","10.4","1.6","14.4","3","3","1","12","26.4","0.189090909","0.092307692","5.652173913","3.611111111","2.391304348","1.527777778","0.52173913","0.333333333","0.626086957","0.4","45.45454545","63.88888889","10.69958848","16.74718196","12.34567901","19.3236715","14.81481481","23.1884058","27.16049383","42.51207729","130","0.021333333","42.30769231"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00185","","","","36","29","22","18","90","70","8.6","2.2","13.2","1","3","1","10.8","24","0.095555556","0.0675","7.272727273","4.444444444","4.090909091","2.5","0.490909091","0.3","0.6","0.366666667","45","61.11111111","8.847736626","14.47811448","11.11111111","18.18181818","13.58024691","22.22222222","24.69135802","40.4040404","160","0.031428571","56.25"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00186","","","","36","31","23","21","75","34","5","3.2","15.8","1","5","7","8.2","24","0.066666667","0.075229358","4.739130435","3.027777778","3.260869565","2.083333333","0.356521739","0.227777778","0.686956522","0.438888889","34.16666667","63.88888889","5.144032922","8.051529791","8.436213992","13.20450886","16.25514403","25.44283414","24.69135802","38.647343","109","0.094117647","68.80733945"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00187","","","","36","29","21","18","40","66","8","3","16.6","1","3","5","11","27.6","0.2","0.103773585","5.047619048","2.944444444","1.904761905","1.111111111","0.523809524","0.305555556","0.79047619","0.461111111","39.85507246","58.33333333","8.230452675","14.10934744","11.31687243","19.40035273","17.0781893","29.27689594","28.39506173","48.67724868","106","0.045454545","37.73584906"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00188","","","","36","36","28","15","19","96","3.4","5.4","24.4","1","3","7","8.8","33.2","0.178947368","0.076521739","4.107142857","3.194444444","0.678571429","0.527777778","0.314285714","0.244444444","0.871428571","0.677777778","26.5060241","77.77777778","3.497942387","4.497354497","9.053497942","11.64021164","25.10288066","32.27513228","34.1563786","43.91534392","115","0.05625","16.52173913"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00189","","","","36","34","26","26","93","125","16.2","4.2","17","1","1","3","20.4","37.4","0.174193548","0.093577982","8.384615385","6.055555556","3.576923077","2.583333333","0.784615385","0.566666667","0.653846154","0.472222222","54.54545455","72.22222222","16.66666667","23.07692308","20.98765432","29.05982906","17.48971193","24.21652422","38.47736626","53.27635328","218","0.0336","42.66055046"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00190","","","","36","32","24","23","86","55","14.4","2.2","8.2","3","1","5","16.6","24.8","0.16744186","0.117730496","5.875","3.916666667","3.583333333","2.388888889","0.691666667","0.461111111","0.341666667","0.227777778","66.93548387","66.66666667","14.81481481","22.22222222","17.0781893","25.61728395","8.436213992","12.65432099","25.51440329","38.27160494","141","0.04","60.9929078"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00191","","","","36","30","22","20","26","57","2.4","2.2","18.6","1","7","7","4.6","23.2","0.092307692","0.055421687","3.772727273","2.305555556","1.181818182","0.722222222","0.209090909","0.127777778","0.845454545","0.516666667","19.82758621","61.11111111","2.469135802","4.04040404","4.732510288","7.744107744","19.13580247","31.31313131","23.86831276","39.05723906","83","0.038596491","31.3253012"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00192","","","","36","29","22","22","80","40","15.2","1.8","12.6","1","1","3","17","29.6","0.19","0.141666667","5.454545455","3.333333333","3.636363636","2.222222222","0.772727273","0.472222222","0.572727273","0.35","57.43243243","61.11111111","15.63786008","25.58922559","17.48971193","28.61952862","12.96296296","21.21212121","30.4526749","49.83164983","120","0.045","66.66666667"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00193","","","","36","34","26","18","21","42","5","3","22.2","1","5","7","8","30.2","0.238095238","0.126984127","2.423076923","1.75","0.807692308","0.583333333","0.307692308","0.222222222","0.853846154","0.616666667","26.49006623","72.22222222","5.144032922","7.122507123","8.230452675","11.3960114","22.83950617","31.62393162","31.06995885","43.01994302","63","0.071428571","33.33333333"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00194","","","","36","32","25","25","79","105","8","2.6","9.6","3","5","5","10.6","20.2","0.101265823","0.057608696","7.36","5.111111111","3.16","2.194444444","0.424","0.294444444","0.384","0.266666667","52.47524752","69.44444444","8.230452675","11.85185185","10.90534979","15.7037037","9.87654321","14.22222222","20.781893","29.92592593","184","0.024761905","42.93478261"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00195","","","","36","31","23","22","30","44","3.6","1.8","16.4","5","5","7","5.4","21.8","0.12","0.072972973","3.217391304","2.055555556","1.304347826","0.833333333","0.234782609","0.15","0.713043478","0.455555556","24.7706422","63.88888889","3.703703704","5.797101449","5.555555556","8.695652174","16.87242798","26.40901771","22.42798354","35.10466989","74","0.040909091","40.54054054"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00196","","","","36","30","22","20","70","68","6.4","2.2","15.4","1","3","3","8.6","24","0.091428571","0.062318841","6.272727273","3.833333333","3.181818182","1.944444444","0.390909091","0.238888889","0.7","0.427777778","35.83333333","61.11111111","6.58436214","10.77441077","8.847736626","14.47811448","15.8436214","25.92592593","24.69135802","40.4040404","138","0.032352941","50.72463768"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00197","","","","36","28","28","20","30","40","2.6","1.4","8.6","1","7","7","4","12.6","0.086666667","0.057142857","2.5","1.944444444","1.071428571","0.833333333","0.142857143","0.111111111","0.307142857","0.238888889","31.74603175","77.77777778","2.674897119","3.439153439","4.115226337","5.291005291","8.847736626","11.37566138","12.96296296","16.66666667","70","0.035","42.85714286"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00198","","","","36","36","28","28","70","149","8.6","5.8","17.2","1","3","5","14.4","31.6","0.122857143","0.065753425","7.821428571","6.083333333","2.5","1.944444444","0.514285714","0.4","0.614285714","0.477777778","45.56962025","77.77777778","8.847736626","11.37566138","14.81481481","19.04761905","17.69547325","22.75132275","32.51028807","41.7989418","219","0.038926174","31.96347032"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00199","","","","36","32","24","23","57","150","6.4","6","12.4","7","5","3","12.4","24.8","0.112280702","0.059903382","8.625","5.75","2.375","1.583333333","0.516666667","0.344444444","0.516666667","0.344444444","50","66.66666667","6.58436214","9.87654321","12.75720165","19.13580247","12.75720165","19.13580247","25.51440329","38.27160494","207","0.04","27.53623188"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00200","","","","36","29","23","21","36","66","4.8","2.8","11.2","1","3","3","7.6","18.8","0.133333333","0.074509804","4.434782609","2.833333333","1.565217391","1","0.330434783","0.211111111","0.486956522","0.311111111","40.42553191","63.88888889","4.938271605","7.729468599","7.818930041","12.23832528","11.52263374","18.03542673","19.34156379","30.27375201","102","0.042424242","35.29411765"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00201","","","","36","33","25","14","38","70","6.2","2.8","13.8","1","3","7","9","22.8","0.163157895","0.083333333","4.32","3","1.52","1.055555556","0.36","0.25","0.552","0.383333333","39.47368421","69.44444444","6.378600823","9.185185185","9.259259259","13.33333333","14.19753086","20.44444444","23.45679012","33.77777778","108","0.04","35.18518519"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00202","","","","36","33","27","27","50","135","6","3.4","12.8","3","5","7","9.4","22.2","0.12","0.050810811","6.851851852","5.138888889","1.851851852","1.388888889","0.348148148","0.261111111","0.474074074","0.355555556","42.34234234","75","6.172839506","8.230452675","9.670781893","12.89437586","13.16872428","17.55829904","22.83950617","30.4526749","185","0.025185185","27.02702703"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00203","","","","36","32","25","20","40","25","9","1.8","13","1","1","1","10.8","23.8","0.225","0.166153846","2.6","1.805555556","1.6","1.111111111","0.432","0.3","0.52","0.361111111","45.37815126","69.44444444","9.259259259","13.33333333","11.11111111","16","13.3744856","19.25925926","24.48559671","35.25925926","65","0.072","61.53846154"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00204","","","","36","30","22","18","47","33","10","1.4","17","1","1","1","11.4","28.4","0.212765957","0.1425","3.636363636","2.222222222","2.136363636","1.305555556","0.518181818","0.316666667","0.772727273","0.472222222","40.14084507","61.11111111","10.28806584","16.83501684","11.72839506","19.19191919","17.48971193","28.61952862","29.218107","47.81144781","80","0.042424242","58.75"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00205","","","","36","33","25","23","65","47","12.8","2.4","14.8","3","1","3","15.2","30","0.196923077","0.135714286","4.48","3.111111111","2.6","1.805555556","0.608","0.422222222","0.592","0.411111111","50.66666667","69.44444444","13.16872428","18.96296296","15.63786008","22.51851852","15.22633745","21.92592593","30.86419753","44.44444444","112","0.05106383","58.03571429"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00206","","","","36","31","23","17","53","64","7.6","2","16.4","1","3","3","9.6","26","0.143396226","0.082051282","5.086956522","3.25","2.304347826","1.472222222","0.417391304","0.266666667","0.713043478","0.455555556","36.92307692","63.88888889","7.818930041","12.23832528","9.87654321","15.4589372","16.87242798","26.40901771","26.74897119","41.86795491","117","0.03125","45.2991453"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00207","","","","36","24","17","17","43","30","8.6","1.6","15.6","1","3","7","10.2","25.8","0.2","0.139726027","4.294117647","2.027777778","2.529411765","1.194444444","0.6","0.283333333","0.917647059","0.433333333","39.53488372","47.22222222","8.847736626","18.73638344","10.49382716","22.22222222","16.04938272","33.9869281","26.54320988","56.20915033","73","0.053333333","58.90410959"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00208","","","","36","21","21","13","25","38","2.6","1.4","19.4","1","5","7","4","23.4","0.104","0.063492063","3","1.75","1.19047619","0.694444444","0.19047619","0.111111111","0.923809524","0.538888889","17.09401709","58.33333333","2.674897119","4.585537919","4.115226337","7.054673721","19.95884774","34.21516755","24.07407407","41.26984127","63","0.036842105","39.68253968"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00209","","","","36","33","26","26","80","130","8.6","3.4","14.8","1","3","1","12","26.8","0.1075","0.057142857","8.076923077","5.833333333","3.076923077","2.222222222","0.461538462","0.333333333","0.569230769","0.411111111","44.7761194","72.22222222","8.847736626","12.25071225","12.34567901","17.09401709","15.22633745","21.08262108","27.57201646","38.17663818","210","0.026153846","38.0952381"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00210","","","","36","23","16","13","15","12","1.8","1.6","5.6","1","5","5","3.4","9","0.12","0.125925926","1.6875","0.75","0.9375","0.416666667","0.2125","0.094444444","0.35","0.155555556","37.77777778","44.44444444","1.851851852","4.166666667","3.497942387","7.87037037","5.761316872","12.96296296","9.259259259","20.83333333","27","0.133333333","55.55555556"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00211","","","","36","34","26","26","77","80","9","2.8","19.6","1","1","1","11.8","31.4","0.116883117","0.075159236","6.038461538","4.361111111","2.961538462","2.138888889","0.453846154","0.327777778","0.753846154","0.544444444","37.57961783","72.22222222","9.259259259","12.82051282","12.1399177","16.80911681","20.16460905","27.92022792","32.30452675","44.72934473","157","0.035","49.04458599"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00212","","","","36","35","27","27","56","67","8.8","2.2","13.6","1","5","5","11","24.6","0.157142857","0.089430894","4.555555556","3.416666667","2.074074074","1.555555556","0.407407407","0.305555556","0.503703704","0.377777778","44.71544715","75","9.053497942","12.07133059","11.31687243","15.08916324","13.99176955","18.65569273","25.30864198","33.74485597","123","0.032835821","45.52845528"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00213","","","","36","34","26","18","24","58","3.2","2.2","11.6","3","5","7","5.4","17","0.133333333","0.065853659","3.153846154","2.277777778","0.923076923","0.666666667","0.207692308","0.15","0.446153846","0.322222222","31.76470588","72.22222222","3.29218107","4.558404558","5.555555556","7.692307692","11.93415638","16.52421652","17.48971193","24.21652422","82","0.037931034","29.26829268"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00214","","","","36","36","29","28","62","115","9.6","3.4","17.8","3","3","3","13","30.8","0.15483871","0.073446328","6.103448276","4.916666667","2.137931034","1.722222222","0.448275862","0.361111111","0.613793103","0.494444444","42.20779221","80.55555556","9.87654321","12.2605364","13.3744856","16.60280971","18.3127572","22.73307791","31.6872428","39.33588761","177","0.029565217","35.02824859"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00215","","","","36","34","26","21","40","40","4.8","1.6","12.8","3","5","5","6.4","19.2","0.12","0.08","3.076923077","2.222222222","1.538461538","1.111111111","0.246153846","0.177777778","0.492307692","0.355555556","33.33333333","72.22222222","4.938271605","6.837606838","6.58436214","9.116809117","13.16872428","18.23361823","19.75308642","27.35042735","80","0.04","50"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00216","","","","36","33","25","24","42","68","6.2","2.4","11.2","1","3","3","8.6","19.8","0.147619048","0.078181818","4.4","3.055555556","1.68","1.166666667","0.344","0.238888889","0.448","0.311111111","43.43434343","69.44444444","6.378600823","9.185185185","8.847736626","12.74074074","11.52263374","16.59259259","20.37037037","29.33333333","110","0.035294118","38.18181818"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00217","","","","36","36","28","21","95","160","13.6","5.2","8","3","3","7","18.8","26.8","0.143157895","0.07372549","9.107142857","7.083333333","3.392857143","2.638888889","0.671428571","0.522222222","0.285714286","0.222222222","70.14925373","77.77777778","13.99176955","17.98941799","19.34156379","24.86772487","8.230452675","10.58201058","27.57201646","35.44973545","255","0.0325","37.25490196"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00218","","","","36","35","27","23","100","80","11.4","2.6","7.2","1","3","5","14","21.2","0.114","0.077777778","6.666666667","5","3.703703704","2.777777778","0.518518519","0.388888889","0.266666667","0.2","66.03773585","75","11.72839506","15.63786008","14.40329218","19.20438957","7.407407407","9.87654321","21.81069959","29.08093278","180","0.0325","55.55555556"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00219","","","","36","34","26","19","28","58","4.4","2.8","9.2","1","3","3","7.2","16.4","0.157142857","0.08372093","3.307692308","2.388888889","1.076923077","0.777777778","0.276923077","0.2","0.353846154","0.255555556","43.90243902","72.22222222","4.526748971","6.267806268","7.407407407","10.25641026","9.465020576","13.10541311","16.87242798","23.36182336","86","0.048275862","32.55813953"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00220","","","","36","33","25","7","20","17","1.4","0.6","9.4","1","7","5","2","11.4","0.07","0.054054054","1.48","1.027777778","0.8","0.555555556","0.08","0.055555556","0.376","0.261111111","17.54385965","69.44444444","1.440329218","2.074074074","2.057613169","2.962962963","9.670781893","13.92592593","11.72839506","16.88888889","37","0.035294118","54.05405405"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00221","","","","36","36","30","25","40","100","4.2","3","8.8","1","5","7","7.2","16","0.105","0.051428571","4.666666667","3.888888889","1.333333333","1.111111111","0.24","0.2","0.293333333","0.244444444","45","83.33333333","4.320987654","5.185185185","7.407407407","8.888888889","9.053497942","10.86419753","16.46090535","19.75308642","140","0.03","28.57142857"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00222","","","","36","27","19","13","20","28","1.8","1","6.6","1","5","7","2.8","9.4","0.09","0.058333333","2.526315789","1.333333333","1.052631579","0.555555556","0.147368421","0.077777778","0.347368421","0.183333333","29.78723404","52.77777778","1.851851852","3.50877193","2.880658436","5.458089669","6.790123457","12.86549708","9.670781893","18.32358674","48","0.035714286","41.66666667"
