"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00177","","","","5","4","1","7","3","3","3","0","6","0","1","1.9","1","1","1","5.49","1","2.9","6","","0.166666667","0.166666667","2","1.2","0","0","0.333333333","0.2","0.633333333","0.38","0","34.48275862","60","0","0","7.407407407","12.34567901","14.07407407","23.45679012","21.48148148","35.80246914"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00178","","","","5","4","1","2","4","4","4","4","17","1.2","2","3","3","3","2","1.32","3.2","6.2","21","0.3","0.117647059","0.152380952","5.25","4.2","1","0.8","0.8","0.64","0.75","0.6","19.04761905","51.61290323","80","8.888888889","11.11111111","23.7037037","29.62962963","22.22222222","27.77777778","45.92592593","57.40740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00179","","","","5","4","1","2","4","4","4","5","9","2","0.9","6","3","4","4","1.76","2.9","8.9","14","0.4","0.1","0.207142857","3.5","2.8","1.25","1","0.725","0.58","1.5","1.2","35.71428571","32.58426966","80","14.81481481","18.51851852","21.48148148","26.85185185","44.44444444","55.55555556","65.92592593","82.40740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00180","","","","5","4","1","2","4","4","4","10","5","3.2","2.1","2.5","4","4","3","7.76","5.3","7.8","15","0.32","0.42","0.353333333","3.75","3","2.5","2","1.325","1.06","0.625","0.5","66.66666667","67.94871795","80","23.7037037","29.62962963","39.25925926","49.07407407","18.51851852","23.14814815","57.77777778","72.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00181","","","","5","4","1","3","4","4","4","0","16","0","2","1.8","3","3","4","3.76","2","3.8","16","","0.125","0.125","4","3.2","0","0","0.5","0.4","0.45","0.36","0","52.63157895","80","0","0","14.81481481","18.51851852","13.33333333","16.66666667","28.14814815","35.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00182","","","","5","5","1","5","4","4","4","3","10","2.7","1.6","3","3","3","4","7.23","4.3","7.3","13","0.9","0.16","0.330769231","3.25","2.6","0.75","0.6","1.075","0.86","0.75","0.6","23.07692308","58.90410959","80","20","25","31.85185185","39.81481481","22.22222222","27.77777778","54.07407407","67.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00183","","","","5","5","1","3","4","4","4","10","13","3","2.3","4.5","4","4","4","7.23","5.3","9.8","23","0.3","0.176923077","0.230434783","5.75","4.6","2.5","2","1.325","1.06","1.125","0.9","43.47826087","54.08163265","80","22.22222222","27.77777778","39.25925926","49.07407407","33.33333333","41.66666667","72.59259259","90.74074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00184","","","","5","4","1","3","4","4","4","0","24","0","3","3","3","1","1","3.03","3","6","24","","0.125","0.125","6","4.8","0","0","0.75","0.6","0.75","0.6","0","50","80","0","0","22.22222222","27.77777778","22.22222222","27.77777778","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00185","","","","5","5","1","3","4","3","3","9","13","3","0.7","4","4","4","4","0.69","3.7","7.7","22","0.333333333","0.053846154","0.168181818","7.333333333","4.4","3","1.8","1.233333333","0.74","1.333333333","0.8","40.90909091","48.05194805","60","22.22222222","37.03703704","27.40740741","45.67901235","29.62962963","49.38271605","57.03703704","95.0617284"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00186","","","","5","5","1","1","6","4","4","6","11","4","1","4","4","4","5","4.41","5","9","17","0.666666667","0.090909091","0.294117647","4.25","3.4","1.5","1.2","1.25","1","1","0.8","35.29411765","55.55555556","80","29.62962963","37.03703704","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00187","","","","5","4","1","3","4","4","4","6","8","3.6","1.9","3","3","4","4","4.92","5.5","8.5","14","0.6","0.2375","0.392857143","3.5","2.8","1.5","1.2","1.375","1.1","0.75","0.6","42.85714286","64.70588235","80","26.66666667","33.33333333","40.74074074","50.92592593","22.22222222","27.77777778","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00188","","","","5","5","1","2","4","4","4","7","11","3.9","1.4","5","4","5","5","5.46","5.3","10.3","18","0.557142857","0.127272727","0.294444444","4.5","3.6","1.75","1.4","1.325","1.06","1.25","1","38.88888889","51.45631068","80","28.88888889","36.11111111","39.25925926","49.07407407","37.03703704","46.2962963","76.2962963","95.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00189","","","","5","5","1","2","8","4","4","4","8","1.5","1","6","3","3","4","0.02","2.5","8.5","12","0.375","0.125","0.208333333","3","2.4","1","0.8","0.625","0.5","1.5","1.2","33.33333333","29.41176471","80","11.11111111","13.88888889","18.51851852","23.14814815","44.44444444","55.55555556","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00190","","","","5","5","1","1","5","4","4","8","15","1.6","1","3","3","3","5","6.12","2.6","5.6","23","0.2","0.066666667","0.113043478","5.75","4.6","2","1.6","0.65","0.52","0.75","0.6","34.7826087","46.42857143","80","11.85185185","14.81481481","19.25925926","24.07407407","22.22222222","27.77777778","41.48148148","51.85185185"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00191","","","","5","5","1","1","6","4","4","6","2","3","2","5","5","4","4","1.04","5","10","8","0.5","1","0.625","2","1.6","1.5","1.2","1.25","1","1.25","1","75","50","80","22.22222222","27.77777778","37.03703704","46.2962963","37.03703704","46.2962963","74.07407407","92.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00192","","","","5","5","1","3","4","4","4","8","13","3.5","2","3.5","4","4","4","0.02","5.5","9","21","0.4375","0.153846154","0.261904762","5.25","4.2","2","1.6","1.375","1.1","0.875","0.7","38.0952381","61.11111111","80","25.92592593","32.40740741","40.74074074","50.92592593","25.92592593","32.40740741","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00193","","","","5","5","1","2","4","4","3","0","14","0","1.2","3.7","2","2","5","3.76","1.2","4.9","14","","0.085714286","0.085714286","3.5","2.8","0","0","0.3","0.24","0.925","0.74","0","24.48979592","80","0","0","8.888888889","11.11111111","27.40740741","34.25925926","36.2962963","45.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00194","","","","5","5","1","3","5","4","4","14","9","4","1.2","3.6","4","5","5","10.5","5.2","8.8","23","0.285714286","0.133333333","0.226086957","5.75","4.6","3.5","2.8","1.3","1.04","0.9","0.72","60.86956522","59.09090909","80","29.62962963","37.03703704","38.51851852","48.14814815","26.66666667","33.33333333","65.18518519","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00195","","","","5","5","1","2","4","4","4","7","0","4","0","2.6","3","2","5","1.5","4","6.6","7","0.571428571","","0.571428571","1.75","1.4","1.75","1.4","1","0.8","0.65","0.52","100","60.60606061","80","29.62962963","37.03703704","29.62962963","37.03703704","19.25925926","24.07407407","48.88888889","61.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00196","","","","5","5","1","1","4","4","4","11","0","5","0","5","4","2","5","1.38","5","10","11","0.454545455","","0.454545455","2.75","2.2","2.75","2.2","1.25","1","1.25","1","100","50","80","37.03703704","46.2962963","37.03703704","46.2962963","37.03703704","46.2962963","74.07407407","92.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00197","","","","5","5","1","1","4","4","4","17","17","4","1.2","2.7","4","4","5","0.15","5.2","7.9","34","0.235294118","0.070588235","0.152941176","8.5","6.8","4.25","3.4","1.3","1.04","0.675","0.54","50","65.82278481","80","29.62962963","37.03703704","38.51851852","48.14814815","20","25","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00198","","","","5","5","1","2","4","4","4","8","3","4","0.2","5.1","4","4","5","1.5","4.2","9.3","11","0.5","0.066666667","0.381818182","2.75","2.2","2","1.6","1.05","0.84","1.275","1.02","72.72727273","45.16129032","80","29.62962963","37.03703704","31.11111111","38.88888889","37.77777778","47.22222222","68.88888889","86.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00199","","","","5","5","3","9","3","4","4","6","0","2.1","0","3","3","3","5","4.61","2.1","5.1","6","0.35","","0.35","1.5","1.2","1.5","1.2","0.525","0.42","0.75","0.6","100","41.17647059","80","15.55555556","19.44444444","15.55555556","19.44444444","22.22222222","27.77777778","37.77777778","47.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00200","","","","5","5","1","4","4","4","4","10","4","4.2","0.9","4.5","4","2","4","0.02","5.1","9.6","14","0.42","0.225","0.364285714","3.5","2.8","2.5","2","1.275","1.02","1.125","0.9","71.42857143","53.125","80","31.11111111","38.88888889","37.77777778","47.22222222","33.33333333","41.66666667","71.11111111","88.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00201","","","","5","5","1","4","4","4","4","9","12","4.2","1.3","9.3","4","5","5","3.03","5.5","14.8","21","0.466666667","0.108333333","0.261904762","5.25","4.2","2.25","1.8","1.375","1.1","2.325","1.86","42.85714286","37.16216216","80","31.11111111","38.88888889","40.74074074","50.92592593","68.88888889","86.11111111","109.6296296","137.037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00202","","","","5","5","1","3","4","4","3","8","4","5","0.3","2.5","4","4","5","0.02","5.3","7.8","12","0.625","0.075","0.441666667","3","2.4","2","1.6","1.325","1.06","0.625","0.5","66.66666667","67.94871795","80","37.03703704","46.2962963","39.25925926","49.07407407","18.51851852","23.14814815","57.77777778","72.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00203","","","","5","5","1","3","5","4","4","14","4","5","0.4","4.6","4","3","5","3.96","5.4","10","18","0.357142857","0.1","0.3","4.5","3.6","3.5","2.8","1.35","1.08","1.15","0.92","77.77777778","54","80","37.03703704","46.2962963","40","50","34.07407407","42.59259259","74.07407407","92.59259259"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00204","","","","5","5","1","6","4","4","4","10","12","4.6","0.9","2.6","4","4","3","0.15","5.5","8.1","22","0.46","0.075","0.25","5.5","4.4","2.5","2","1.375","1.1","0.65","0.52","45.45454545","67.90123457","80","34.07407407","42.59259259","40.74074074","50.92592593","19.25925926","24.07407407","60","75"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00205","","","","5","5","1","1","4","4","4","11","1","5","0.3","2.8","4","4","5","3.03","5.3","8.1","12","0.454545455","0.3","0.441666667","3","2.4","2.75","2.2","1.325","1.06","0.7","0.56","91.66666667","65.43209877","80","37.03703704","46.2962963","39.25925926","49.07407407","20.74074074","25.92592593","60","75"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00206","","","","5","5","1","3","4","4","4","14","18","4","1","2.5","4","4","5","1.38","5","7.5","32","0.285714286","0.055555556","0.15625","8","6.4","3.5","2.8","1.25","1","0.625","0.5","43.75","66.66666667","80","29.62962963","37.03703704","37.03703704","46.2962963","18.51851852","23.14814815","55.55555556","69.44444444"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00207","","","","5","5","1","2","4","4","4","8","10","3.5","0.4","4","4","4","5","3.76","3.9","7.9","18","0.4375","0.04","0.216666667","4.5","3.6","2","1.6","0.975","0.78","1","0.8","44.44444444","49.36708861","80","25.92592593","32.40740741","28.88888889","36.11111111","29.62962963","37.03703704","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00208","","","","5","5","1","1","7","3","3","8","0","5.6","0","5.8","4","3","4","7.23","5.6","11.4","8","0.7","","0.7","2.666666667","1.6","2.666666667","1.6","1.866666667","1.12","1.933333333","1.16","100","49.12280702","60","41.48148148","69.13580247","41.48148148","69.13580247","42.96296296","71.60493827","84.44444444","140.7407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00209","","","","5","5","1","1","5","3","3","10","4","4.2","1","4.7","4","4","5","0.15","5.2","9.9","14","0.42","0.25","0.371428571","4.666666667","2.8","3.333333333","2","1.733333333","1.04","1.566666667","0.94","71.42857143","52.52525253","60","31.11111111","51.85185185","38.51851852","64.19753086","34.81481481","58.02469136","73.33333333","122.2222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00210","","","","5","5","1","2","6","4","3","7","10","3","1.2","3.5","3","3","4","0.15","4.2","7.7","17","0.428571429","0.12","0.247058824","4.25","3.4","1.75","1.4","1.05","0.84","0.875","0.7","41.17647059","54.54545455","80","22.22222222","27.77777778","31.11111111","38.88888889","25.92592593","32.40740741","57.03703704","71.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00211","","","","5","5","1","2","4","4","4","10","10","3","1","2.8","3","3","5","1.32","4","6.8","20","0.3","0.1","0.2","5","4","2.5","2","1","0.8","0.7","0.56","50","58.82352941","80","22.22222222","27.77777778","29.62962963","37.03703704","20.74074074","25.92592593","50.37037037","62.96296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00212","","","","5","5","1","9","4","4","4","4","","2","1","4","3","2","4","0.02","3","7","","0.5","","","","","1","0.8","0.75","0.6","1","0.8","","42.85714286","80","14.81481481","18.51851852","22.22222222","27.77777778","29.62962963","37.03703704","51.85185185","64.81481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00213","","","","5","5","1","8","4","3","3","8","11","3.3","2","3.6","4","4","3","7.76","5.3","8.9","19","0.4125","0.181818182","0.278947368","6.333333333","3.8","2.666666667","1.6","1.766666667","1.06","1.2","0.72","42.10526316","59.5505618","60","24.44444444","40.74074074","39.25925926","65.43209877","26.66666667","44.44444444","65.92592593","109.8765432"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00214","","","","5","5","2","7","4","4","4","8","5","4","1.2","3.3","4","3","5","7.76","5.2","8.5","13","0.5","0.24","0.4","3.25","2.6","2","1.6","1.3","1.04","0.825","0.66","61.53846154","61.17647059","80","29.62962963","37.03703704","38.51851852","48.14814815","24.44444444","30.55555556","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00215","","","","5","5","1","3","5","3","3","2","4","1.3","1.1","3.9","5","3","4","0.03","2.4","6.3","6","0.65","0.275","0.4","2","1.2","0.666666667","0.4","0.8","0.48","1.3","0.78","33.33333333","38.0952381","60","9.62962963","16.04938272","17.77777778","29.62962963","28.88888889","48.14814815","46.66666667","77.77777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00216","","","","5","5","3","9","4","4","4","0","12","0","2.3","4.4","3","1","1","3.96","2.3","6.7","12","","0.191666667","0.191666667","3","2.4","0","0","0.575","0.46","1.1","0.88","0","34.32835821","80","0","0","17.03703704","21.2962963","32.59259259","40.74074074","49.62962963","62.03703704"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00217","","","","5","5","1","4","4","3","3","10","8","3.5","1","2","3","3","4","3.03","4.5","6.5","18","0.35","0.125","0.25","6","3.6","3.333333333","2","1.5","0.9","0.666666667","0.4","55.55555556","69.23076923","60","25.92592593","43.20987654","33.33333333","55.55555556","14.81481481","24.69135802","48.14814815","80.24691358"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00218","","","","5","5","1","2","4","4","4","15","17","4","1.5","6.5","4","3","4","7.23","5.5","12","32","0.266666667","0.088235294","0.171875","8","6.4","3.75","3","1.375","1.1","1.625","1.3","46.875","45.83333333","80","29.62962963","37.03703704","40.74074074","50.92592593","48.14814815","60.18518519","88.88888889","111.1111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00219","","","","5","5","1","2","4","4","4","13","0","5","0","7.8","4","4","5","11.03","5","12.8","13","0.384615385","","0.384615385","3.25","2.6","3.25","2.6","1.25","1","1.95","1.56","100","39.0625","80","37.03703704","46.2962963","37.03703704","46.2962963","57.77777778","72.22222222","94.81481481","118.5185185"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00220","","","","5","5","1","2","4","3","3","2","2","1.3","0.4","4.2","3","2","5","1.76","1.7","5.9","4","0.65","0.2","0.425","1.333333333","0.8","0.666666667","0.4","0.566666667","0.34","1.4","0.84","50","28.81355932","60","9.62962963","16.04938272","12.59259259","20.98765432","31.11111111","51.85185185","43.7037037","72.83950617"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00221","","","","5","5","1","2","4","3","3","8","9","3.5","2","4","4","4","4","0.69","5.5","9.5","17","0.4375","0.222222222","0.323529412","5.666666667","3.4","2.666666667","1.6","1.833333333","1.1","1.333333333","0.8","47.05882353","57.89473684","60","25.92592593","43.20987654","40.74074074","67.90123457","29.62962963","49.38271605","70.37037037","117.2839506"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00222","","","","5","5","1","1","4","4","4","13","3","4.5","1.2","7.7","5","4","4","1.76","5.7","13.4","16","0.346153846","0.4","0.35625","4","3.2","3.25","2.6","1.425","1.14","1.925","1.54","81.25","42.53731343","80","33.33333333","41.66666667","42.22222222","52.77777778","57.03703704","71.2962963","99.25925926","124.0740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00223","","","","5","5","1","1","4","4","4","7","7","2.6","1","1.6","3","3","4","7.23","3.6","5.2","14","0.371428571","0.142857143","0.257142857","3.5","2.8","1.75","1.4","0.9","0.72","0.4","0.32","50","69.23076923","80","19.25925926","24.07407407","26.66666667","33.33333333","11.85185185","14.81481481","38.51851852","48.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00224","","","","5","5","1","3","4","2","2","9","5","3.5","1","4","3","3","5","7.23","4.5","8.5","14","0.388888889","0.2","0.321428571","7","2.8","4.5","1.8","2.25","0.9","2","0.8","64.28571429","52.94117647","40","25.92592593","64.81481481","33.33333333","83.33333333","29.62962963","74.07407407","62.96296296","157.4074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00225","","","","5","5","1","3","4","4","4","11","11","4","1.6","14.5","4","4","4","1.38","5.6","20.1","22","0.363636364","0.145454545","0.254545455","5.5","4.4","2.75","2.2","1.4","1.12","3.625","2.9","50","27.86069652","80","29.62962963","37.03703704","41.48148148","51.85185185","107.4074074","134.2592593","148.8888889","186.1111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00226","","","","5","5","1","4","4","4","4","5","7","3.5","1.9","2","3","3","5","0.12","5.4","7.4","12","0.7","0.271428571","0.45","3","2.4","1.25","1","1.35","1.08","0.5","0.4","41.66666667","72.97297297","80","25.92592593","32.40740741","40","50","14.81481481","18.51851852","54.81481481","68.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00227","","","","5","5","1","8","3","4","4","7","10","4","1.8","3","3","1","3","3.03","5.8","8.8","17","0.571428571","0.18","0.341176471","4.25","3.4","1.75","1.4","1.45","1.16","0.75","0.6","41.17647059","65.90909091","80","29.62962963","37.03703704","42.96296296","53.7037037","22.22222222","27.77777778","65.18518519","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00228","","","","5","5","1","2","4","4","4","6","9","4.5","1","7","4","2","5","1.5","5.5","12.5","15","0.75","0.111111111","0.366666667","3.75","3","1.5","1.2","1.375","1.1","1.75","1.4","40","44","80","33.33333333","41.66666667","40.74074074","50.92592593","51.85185185","64.81481481","92.59259259","115.7407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00229","","","","5","5","1","4","4","3","3","6","6","1.7","0.8","2.2","3","2","5","3.03","2.5","4.7","12","0.283333333","0.133333333","0.208333333","4","2.4","2","1.2","0.833333333","0.5","0.733333333","0.44","50","53.19148936","60","12.59259259","20.98765432","18.51851852","30.86419753","16.2962963","27.16049383","34.81481481","58.02469136"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00230","","","","5","5","1","1","4","4","4","8","11","3.5","1.6","8","3","2","4","6.12","5.1","13.1","19","0.4375","0.145454545","0.268421053","4.75","3.8","2","1.6","1.275","1.02","2","1.6","42.10526316","38.93129771","80","25.92592593","32.40740741","37.77777778","47.22222222","59.25925926","74.07407407","97.03703704","121.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00231","","","","5","5","1","2","4","4","4","12","10","3.5","1.4","3","3","3","5","1.38","4.9","7.9","22","0.291666667","0.14","0.222727273","5.5","4.4","3","2.4","1.225","0.98","0.75","0.6","54.54545455","62.02531646","80","25.92592593","32.40740741","36.2962963","45.37037037","22.22222222","27.77777778","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00232","","","","5","5","1","2","4","4","4","16","14","4","1.8","5","3","3","5","7.76","5.8","10.8","30","0.25","0.128571429","0.193333333","7.5","6","4","3.2","1.45","1.16","1.25","1","53.33333333","53.7037037","80","29.62962963","37.03703704","42.96296296","53.7037037","37.03703704","46.2962963","80","100"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00233","","","","5","5","1","3","4","4","4","6","17","3.4","1.9","2.8","3","3","5","7.23","5.3","8.1","23","0.566666667","0.111764706","0.230434783","5.75","4.6","1.5","1.2","1.325","1.06","0.7","0.56","26.08695652","65.43209877","80","25.18518519","31.48148148","39.25925926","49.07407407","20.74074074","25.92592593","60","75"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00234","","","","5","5","1","2","5","4","4","9","8","3.5","2.1","7.9","5","5","4","5.49","5.6","13.5","17","0.388888889","0.2625","0.329411765","4.25","3.4","2.25","1.8","1.4","1.12","1.975","1.58","52.94117647","41.48148148","80","25.92592593","32.40740741","41.48148148","51.85185185","58.51851852","73.14814815","100","125"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00235","","","","5","5","1","2","4","3","3","20","26","3.4","2.3","6.6","5","4","5","3.03","5.7","12.3","46","0.17","0.088461538","0.123913043","15.33333333","9.2","6.666666667","4","1.9","1.14","2.2","1.32","43.47826087","46.34146341","60","25.18518519","41.97530864","42.22222222","70.37037037","48.88888889","81.48148148","91.11111111","151.8518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00236","","","","5","5","1","5","4","4","4","14","8","4.2","1","7.1","4","3","4","3.03","5.2","12.3","22","0.3","0.125","0.236363636","5.5","4.4","3.5","2.8","1.3","1.04","1.775","1.42","63.63636364","42.27642276","80","31.11111111","38.88888889","38.51851852","48.14814815","52.59259259","65.74074074","91.11111111","113.8888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00237","","","","5","5","1","4","4","4","4","4","14","2.5","3","5","3","3","5","6.12","5.5","10.5","18","0.625","0.214285714","0.305555556","4.5","3.6","1","0.8","1.375","1.1","1.25","1","22.22222222","52.38095238","80","18.51851852","23.14814815","40.74074074","50.92592593","37.03703704","46.2962963","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00238","","","","5","5","1","5","5","4","4","4","23","1.2","2","10","3","3","5","5.49","3.2","13.2","27","0.3","0.086956522","0.118518519","6.75","5.4","1","0.8","0.8","0.64","2.5","2","14.81481481","24.24242424","80","8.888888889","11.11111111","23.7037037","29.62962963","74.07407407","92.59259259","97.77777778","122.2222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00239","","","","5","5","1","1","4","4","4","13","4","4","0.3","3.6","4","4","5","10.5","4.3","7.9","17","0.307692308","0.075","0.252941176","4.25","3.4","3.25","2.6","1.075","0.86","0.9","0.72","76.47058824","54.43037975","80","29.62962963","37.03703704","31.85185185","39.81481481","26.66666667","33.33333333","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00240","","","","5","5","1","3","4","4","4","13","11","4","1.2","4.1","4","4","4","6.12","5.2","9.3","24","0.307692308","0.109090909","0.216666667","6","4.8","3.25","2.6","1.3","1.04","1.025","0.82","54.16666667","55.91397849","80","29.62962963","37.03703704","38.51851852","48.14814815","30.37037037","37.96296296","68.88888889","86.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00241","","","","5","5","1","3","4","4","4","0","36","0","3.1","3.3","3","3","3","3.03","3.1","6.4","36","","0.086111111","0.086111111","9","7.2","0","0","0.775","0.62","0.825","0.66","0","48.4375","80","0","0","22.96296296","28.7037037","24.44444444","30.55555556","47.40740741","59.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00242","","","","5","5","1","2","4","4","3","7","39","3.6","2","4.2","3","3","4","3.03","5.6","9.8","46","0.514285714","0.051282051","0.12173913","11.5","9.2","1.75","1.4","1.4","1.12","1.05","0.84","15.2173913","57.14285714","80","26.66666667","33.33333333","41.48148148","51.85185185","31.11111111","38.88888889","72.59259259","90.74074074"
