"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00115","","","","84","19","19","18","89","84","27.32","5.58","56.05","3","3","5","23.11","5.27","17.97","2.18","1.28","55.78","4.41","7.54","10.41","32.9","88.95","173","0.306966292","0.066428571","0.19017341","9.105263158","4.684210526","1.731578947","2.95","51.44508671","36.98707139","7.60319","12.04585538","14.50617284","24.71340388","3.352376543","39.21957672","2.05952381","1.05952381","0.391666667","0.667261905","22.61904762","53.25536062","64.13255361","109.2592593","14.82103314","173.3918129"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00116","","","","84","30","30","30","83","135","24.6","11.7","61.08","1","1","1","22.81","4.45","25.68","2.11","1.27","52.18","7.19","10.75","8.92","36.3","97.38","218","0.296385542","0.086666667","0.166513761","7.266666667","2.766666667","1.21","2.036","38.0733945","37.27664818","8.28003","10.84656085","16.00529101","26.93121693","3.650806878","42.93650794","2.595238095","0.988095238","0.432142857","0.727142857","35.71428571","30.37037037","44.81481481","75.40740741","10.22225926","120.2222222"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00117","","","","84","25","25","8","10","20","1.16","0.78","63.25","1","5","5","28.76","6.96","36.03","2.67","1.61","59.98","1.66","3.44","10.41","1.94","65.19","30","0.116","0.039","0.064666667","1.2","0.4","0.0776","2.53","33.33333333","2.975916552","0.557944","0.511463845","0.855379189","27.88800705","0.246007055","28.74338624","0.357142857","0.119047619","0.023095238","0.75297619","29.76190476","1.718518519","2.874074074","93.7037037","0.826583704","96.57777778"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00118","","","","84","33","33","30","64","100","9.4","3.9","60.99","1","3","3","28.87","4.33","30.97","2.17","1.45","61.04","1.31","3.46","11.88","13.3","74.29","164","0.146875","0.039","0.081097561","4.96969697","1.939393939","0.403030303","1.848181818","39.02439024","17.9028133","3.83971","4.144620811","5.864197531","26.89153439","1.692993827","32.75573192","1.952380952","0.761904762","0.158333333","0.726071429","39.28571429","10.54994388","14.92704826","68.45117845","4.309438833","83.37822671"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00119","","","","84","34","34","19","20","41","7.32","2.4","66.68","1","3","3","24.1","6","29.38","2.54","1.7","57.2","2.42","4.3","8.62","9.72","76.4","61","0.366","0.058536585","0.159344262","1.794117647","0.588235294","0.285882353","1.961176471","32.78688525","12.72251309","2.34252","3.227513228","4.285714286","29.40035273","1.032857143","33.68606702","0.726190476","0.238095238","0.115714286","0.793809524","40.47619048","7.973856209","10.58823529","72.63616558","2.551764706","83.22440087"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00120","","","","84","23","23","17","48","139","3.46","4.58","21.63","1","5","5","26.53","4.1","38.73","2.02","1.36","60.46","1.53","3.43","11.81","8.04","29.67","187","0.072083333","0.03294964","0.042994652","8.130434783","2.086956522","0.349565217","0.940434783","25.6684492","27.09807887","2.133012","1.525573192","3.544973545","9.537037037","0.940481481","13.08201058","2.226190476","0.571428571","0.095714286","0.2575","27.38095238","5.571658615","12.9468599","34.83091787","3.434801932","47.77777778"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00121","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00122","","","","84","27","27","26","55","84","11.46","7.52","27.32","3","3","7","32.38","4.16","37.52","2.01","1.16","61.33","1.49","3.03","11.51","18.98","46.3","139","0.208363636","0.08952381","0.136546763","5.148148148","2.037037037","0.702962963","1.011851852","39.56834532","40.99352052","6.145724","5.052910053","8.368606702","12.04585538","2.70975485","20.41446208","1.654761905","0.654761905","0.225952381","0.325238095","32.14285714","15.72016461","26.03566529","37.47599451","8.430348422","63.51165981"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00123","","","","84","28","28","25","47","154","7.4","4.96","29.68","1","3","5","24.97","7.13","0","2.13","1.44","65.86","1.9","3.32","5.52","12.36","42.04","201","0.157446809","0.032207792","0.061492537","7.178571429","1.678571429","0.441428571","1.06","23.38308458","29.40057088","3.086292","3.262786596","5.44973545","13.08641975","1.360798942","18.5361552","2.392857143","0.55952381","0.147142857","0.353333333","33.33333333","9.788359788","16.34920635","39.25925926","4.082396825","55.60846561"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00124","","","","84","28","28","23","52","103","15.52","5.38","35.4","1","3","5","26.02","4.06","38.5","2.12","1.34","55.56","2.33","4.26","15.4","20.9","56.3","155","0.298461538","0.05223301","0.13483871","5.535714286","1.857142857","0.746428571","1.264285714","33.5483871","37.12255773","5.43818","6.84303351","9.215167549","15.60846561","2.397786596","24.82363316","1.845238095","0.619047619","0.248809524","0.421428571","33.33333333","20.52910053","27.64550265","46.82539683","7.193359788","74.47089947"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00125","","","","84","27","27","27","83","105","20.78","4.16","27.18","1","1","3","26.69","5.46","44.17","2.29","1.53","48.82","3.29","5.53","19.28","24.94","52.12","188","0.250361446","0.039619048","0.132659574","6.962962963","3.074074074","0.923703704","1.006666667","44.14893617","47.85111282","6.656486","9.162257496","10.99647266","11.98412698","2.934958554","22.98059965","2.238095238","0.988095238","0.296904762","0.323571429","32.14285714","28.5048011","34.21124829","37.28395062","9.130982167","71.4951989"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00126","","","","84","32","32","27","93","84","27.34","3.7","32.48","1","5","3","28.01","4.72","31.16","2.04","1.23","55.59","4.72","7.08","8.35","31.04","63.52","177","0.293978495","0.044047619","0.175367232","5.53125","2.90625","0.97","1.015","52.54237288","48.86649874","8.694304","12.05467372","13.68606702","14.32098765","3.833467372","28.00705467","2.107142857","1.107142857","0.36952381","0.386666667","38.0952381","31.64351852","35.92592593","37.59259259","10.06285185","73.51851852"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00127","","","","84","27","27","14","25","23","7.42","0.86","53.11","1","5","7","25.5","5.72","42.75","2.12","1.44","58.83","2.11","3.7","15.7","8.28","61.39","48","0.2968","0.037391304","0.1725","1.777777778","0.925925926","0.306666667","1.967037037","52.08333333","13.48753869","2.1114","3.271604938","3.650793651","23.41710758","0.930952381","27.06790123","0.571428571","0.297619048","0.098571429","0.632261905","32.14285714","10.17832647","11.35802469","72.85322359","2.896296296","84.21124829"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00128","","","","84","28","28","27","55","97","8.12","3.06","39.65","1","3","3","23.8","3.25","40.85","1.83","1.18","51.34","6.98","10.52","11.01","11.18","50.83","152","0.147636364","0.031546392","0.073552632","5.428571429","1.964285714","0.399285714","1.416071429","36.18421053","21.99488491","2.66084","3.580246914","4.929453263","17.48236332","1.173209877","22.41181658","1.80952381","0.654761905","0.133095238","0.47202381","33.33333333","10.74074074","14.78835979","52.44708995","3.51962963","67.23544974"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00129","","","","84","21","21","7","30","25","3.18","0.66","53.78","1","3","5","26.07","7.05","82.52","2.95","1.79","45.63","0.41","2.21","21.68","3.84","57.62","55","0.106","0.0264","0.069818182","2.619047619","1.428571429","0.182857143","2.560952381","54.54545455","6.664352655","1.001088","1.402116402","1.693121693","23.71252205","0.441396825","25.40564374","0.654761905","0.357142857","0.045714286","0.640238095","25","5.608465608","6.772486772","94.85008818","1.765587302","101.622575"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00130","","","","84","25","25","23","110","70","28.1","3.5","53.78","3","3","5","","","","","","","","","","31.6","85.38","180","0.255454545","0.05","0.175555556","7.2","4.4","1.264","2.1512","61.11111111","37.0110096","","12.38977072","13.9329806","23.71252205","","37.64550265","2.142857143","1.30952381","0.376190476","0.640238095","29.76190476","41.62962963","46.81481481","79.67407407","","126.4888889"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00131","","","","84","8","8","8","33","40","7.94","4.12","40.98","1","5","7","22.76","5.17","30.44","1.9","1.15","52.02","5.79","8.63","14.38","12.06","53.04","73","0.240606061","0.103","0.165205479","9.125","4.125","1.5075","5.1225","45.20547945","22.73755656","2.744856","3.500881834","5.317460317","18.06878307","1.210253968","23.38624339","0.869047619","0.392857143","0.143571429","0.487857143","9.523809524","36.75925926","55.83333333","189.7222222","12.70766667","245.5555556"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00132","","","","84","11","11","10","12","13","1.98","1.08","42.42","1","7","7","","","","","","","","","","3.06","45.48","25","0.165","0.083076923","0.1224","2.272727273","1.090909091","0.278181818","3.856363636","48","6.72823219","","0.873015873","1.349206349","18.7037037","","20.05291005","0.297619048","0.142857143","0.036428571","0.505","13.0952381","6.666666667","10.3030303","142.8282828","","153.1313131"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00133","","","","84","31","31","20","55","29","12.96","4.3","47.65","3","5","5","30.75","4.83","25.93","2.02","1.22","59.81","0.8","2","14.33","17.26","64.91","84","0.235636364","0.148275862","0.20547619","2.709677419","1.774193548","0.556774194","1.537096774","65.47619048","26.590664","5.30745","5.714285714","7.610229277","21.00970018","2.340145503","28.61992945","1","0.654761905","0.20547619","0.567261905","36.9047619","15.48387097","20.62126643","56.92951016","6.341039427","77.55077658"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00134","","","","84","24","24","21","22","63","4.32","2.32","75.84","1","3","3","32.03","5.39","0","1.69","1.18","67.06","1.35","3.17","6.42","6.64","82.48","85","0.196363636","0.036825397","0.078117647","3.541666667","0.916666667","0.276666667","3.16","25.88235294","8.050436469","2.126792","1.904761905","2.927689594","33.43915344","0.937738977","36.36684303","1.011904762","0.261904762","0.079047619","0.902857143","28.57142857","6.666666667","10.24691358","117.037037","3.28208642","127.2839506"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00135","","","","84","13","13","13","21","37","2.24","1.18","48.96","1","5","5","32.34","4.03","17.09","1.86","1.15","61.13","2.67","4.9","8.91","3.42","52.38","58","0.106666667","0.031891892","0.058965517","4.461538462","1.615384615","0.263076923","3.766153846","36.20689655","6.529209622","1.106028","0.987654321","1.507936508","21.58730159","0.487666667","23.0952381","0.69047619","0.25","0.040714286","0.582857143","15.47619048","6.381766382","9.743589744","139.4871795","3.151076923","149.2307692"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00136","","","","84","33","33","26","52","36","22.44","8.4","59.46","1","5","5","25.99","4.81","0","1.94","1.21","63.83","3.12","5.66","9.48","30.84","90.3","88","0.431538462","0.233333333","0.350454545","2.666666667","1.575757576","0.934545455","1.801818182","59.09090909","34.15282392","8.015316","9.894179894","13.5978836","26.21693122","3.534089947","39.81481481","1.047619048","0.619047619","0.367142857","0.707857143","39.28571429","25.18518519","34.61279461","66.73400673","8.99586532","101.3468013"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00137","","","","84","33","33","30","61","31","13.2","2.38","37.98","1","1","5","28.47","5.8","16.21","2.11","1.55","60.31","0.96","2.25","10.28","15.58","53.56","92","0.216393443","0.076774194","0.169347826","2.787878788","1.848484848","0.472121212","1.150909091","66.30434783","29.08887229","4.435626","5.82010582","6.869488536","16.74603175","1.955743386","23.61552028","1.095238095","0.726190476","0.18547619","0.452142857","39.28571429","14.81481481","17.48597082","42.62626263","4.978255892","60.11223345"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00138","","","","84","24","24","17","24","70","1.62","1.7","53.81","3","5","5","33.58","2.97","57.27","1.36","0.98","66.79","1.58","2.95","7.38","3.32","57.13","94","0.0675","0.024285714","0.035319149","3.916666667","1","0.138333333","2.242083333","25.53191489","5.811307544","1.114856","0.714285714","1.463844797","23.72574956","0.491559083","25.18959436","1.119047619","0.285714286","0.03952381","0.640595238","28.57142857","2.5","5.12345679","83.04012346","1.72045679","88.16358025"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00139","","","","84","17","17","16","13","47","1.52","1.14","39.94","1","5","3","24.73","3.33","23.05","1.82","1.12","52.46","8.66","12.48","8.52","2.66","42.6","60","0.116923077","0.024255319","0.044333333","3.529411765","0.764705882","0.156470588","2.349411765","21.66666667","6.244131455","0.657818","0.670194004","1.172839506","17.61022928","0.29004321","18.78306878","0.714285714","0.154761905","0.031666667","0.47547619","20.23809524","3.311546841","5.795206972","87.01525054","1.433154684","92.81045752"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00140","","","","84","16","16","9","13","54","1.34","1.22","35.1","1","5","3","2.93","3.4","28.31","1.56","0.98","62.8","3.59","5.56","7.91","2.56","37.66","67","0.103076923","0.022592593","0.038208955","4.1875","0.8125","0.16","2.19375","19.40298507","6.797663303","0.075008","0.590828924","1.128747795","15.47619048","0.03307231","16.60493827","0.797619048","0.154761905","0.03047619","0.417857143","19.04761905","3.101851852","5.925925926","81.25","0.17362963","87.17592593"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00141","","","","84","10","10","5","3","15","0.5","0.64","70.45","3","7","7","32.17","3.95","6.96","1.63","0.93","62.09","4.98","7.53","5.64","1.14","71.59","18","0.166666667","0.042666667","0.063333333","1.8","0.3","0.114","7.045","16.66666667","1.592401173","0.366738","0.220458554","0.502645503","31.06261023","0.161701058","31.56525573","0.214285714","0.035714286","0.013571429","0.838690476","11.9047619","1.851851852","4.222222222","260.9259259","1.358288889","265.1481481"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00142","","","","84","18","18","14","73","68","22.8","2.32","51.84","1","3","3","31.68","3.13","13.76","1.58","1.02","62.95","3.93","6.14","9.81","25.12","76.96","141","0.312328767","0.034117647","0.178156028","7.833333333","4.055555556","1.395555556","2.88","51.77304965","32.64033264","7.958016","10.05291005","11.07583774","22.85714286","3.508825397","33.9329806","1.678571429","0.869047619","0.299047619","0.617142857","21.42857143","46.91358025","51.6872428","106.6666667","16.37451852","158.3539095"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00143","","","","84","21","21","11","36","28","6","1","19.61","1","3","7","","","","","","","","","","7","26.61","64","0.166666667","0.035714286","0.109375","3.047619048","1.714285714","0.333333333","0.933809524","56.25","26.30590004","","2.645502646","3.086419753","8.64638448","","11.73280423","0.761904762","0.428571429","0.083333333","0.233452381","25","10.58201058","12.34567901","34.58553792","","46.93121693"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00144","","","","84","29","29","21","95","87","18.78","3.86","58.18","1","3","1","31.05","5.6","36.46","2","1.38","62.58","0.82","2.45","10.72","22.64","80.82","182","0.197684211","0.044367816","0.124395604","6.275862069","3.275862069","0.780689655","2.006206897","52.1978022","28.0128681","7.02972","8.28042328","9.982363316","25.65255732","3.09952381","35.63492063","2.166666667","1.130952381","0.26952381","0.692619048","34.52380952","23.98467433","28.91443167","74.30395913","8.977931034","103.2183908"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00145","","","","84","33","33","33","82","75","31.12","5.18","63.2","1","3","3","32.87","5.28","0","1.81","1.36","67.52","0.77","2.43","5.86","36.3","99.5","157","0.379512195","0.069066667","0.231210191","4.757575758","2.484848485","1.1","1.915151515","52.22929936","36.48241206","11.93181","13.72134039","16.00529101","27.8659612","5.260939153","43.8712522","1.869047619","0.976190476","0.432142857","0.752380952","39.28571429","34.92704826","40.74074074","70.9315376","13.39148148","111.6722783"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00146","","","","84","28","28","23","105","100","19.24","4.92","76.1","1","3","7","34.46","4.32","0","1.58","1.12","64.55","0.7","1.81","13.4","24.16","100.26","205","0.183238095","0.0492","0.117853659","7.321428571","3.75","0.862857143","2.717857143","51.2195122","24.0973469","8.325536","8.48324515","10.65255732","33.55379189","3.670871252","44.20634921","2.44047619","1.25","0.287619048","0.905952381","33.33333333","25.44973545","31.95767196","100.6613757","11.01261376","132.6190476"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00147","","","","84","28","28","28","142","51","31.22","2.14","30.59","1","1","3","26.81","5.09","41.28","2.21","1.52","47.22","2.59","4.97","23.62","33.36","63.95","193","0.219859155","0.041960784","0.172849741","6.892857143","5.071428571","1.191428571","1.0925","73.57512953","52.1657545","8.943816","13.7654321","14.70899471","13.48765432","3.943481481","28.19664903","2.297619048","1.69047619","0.397142857","0.364166667","33.33333333","41.2962963","44.12698413","40.46296296","11.83044444","84.58994709"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00148","","","","84","26","26","26","64","94","12.58","3.14","76.03","3","3","3","32.22","7.16","0","2.21","1.37","63.33","0.79","2.73","10.97","15.72","91.75","158","0.1965625","0.033404255","0.099493671","6.076923077","2.461538462","0.604615385","2.924230769","40.50632911","17.13351499","5.064984","5.546737213","6.931216931","33.52292769","2.233238095","40.45414462","1.880952381","0.761904762","0.187142857","0.905119048","30.95238095","17.92022792","22.39316239","108.3048433","7.215076923","130.6980057"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00149","","","","84","26","26","26","176","140","27.86","5.1","36.8","1","3","3","24.97","7.94","94.6","2.8","1.77","52.29","1.52","3.02","14.53","32.96","69.76","316","0.158295455","0.036428571","0.104303797","12.15384615","6.769230769","1.267692308","1.415384615","55.69620253","47.24770642","8.230112","12.28395062","14.53262787","16.22574956","3.628797178","30.75837743","3.761904762","2.095238095","0.392380952","0.438095238","30.95238095","39.68660969","46.95156695","52.42165242","11.72380627","99.37321937"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00150","","","","84","29","29","12","32","35","3.7","1.06","75.59","1","3","5","34.14","3.95","64.13","1.56","1.16","67.4","0.92","2.7","7.27","4.76","80.35","67","0.115625","0.030285714","0.071044776","2.310344828","1.103448276","0.164137931","2.606551724","47.76119403","5.924082141","1.625064","1.631393298","2.098765432","33.32892416","0.716518519","35.42768959","0.797619048","0.380952381","0.056666667","0.899880952","34.52380952","4.72541507","6.079182631","96.53895275","2.07543295","102.6181354"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00151","","","","84","17","17","16","20","60","4.04","2.64","38.71","1","5","3","26.05","3.73","20.61","1.8","1.06","56.51","5.99","8.43","8.04","6.68","45.39","80","0.202","0.044","0.0835","4.705882353","1.176470588","0.392941176","2.277058824","25","14.716898","1.74014","1.781305115","2.945326279","17.06790123","0.767257496","20.01322751","0.952380952","0.238095238","0.07952381","0.460833333","20.23809524","8.801742919","14.55337691","84.33551198","3.791154684","98.88888889"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00152","","","","84","11","11","11","15","12","6.2","4.16","27.65","3","7","7","31.74","4.73","29.25","1.58","1.02","68.63","2.76","4.21","4.84","10.36","38.01","27","0.413333333","0.346666667","0.383703704","2.454545455","1.363636364","0.941818182","2.513636364","55.55555556","27.25598527","3.288264","2.733686067","4.567901235","12.19135802","1.449851852","16.75925926","0.321428571","0.178571429","0.123333333","0.329166667","13.0952381","20.87542088","34.88215488","93.0976431","11.07159596","127.979798"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00153","","","","84","24","24","24","90","115","10.6","5.26","47.5","1","1","1","3.07","5.1","37.35","1.92","1.28","64.91","1.61","3.39","7.75","15.86","63.36","205","0.117777778","0.04573913","0.077365854","8.541666667","3.75","0.660833333","1.979166667","43.90243902","25.03156566","0.486902","4.67372134","6.992945326","20.94356261","0.214683422","27.93650794","2.44047619","1.071428571","0.188809524","0.56547619","28.57142857","16.35802469","24.47530864","73.30246914","0.751391975","97.77777778"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00154","","","","84","19","19","7","10","18","0.6","0.38","58.18","1","7","7","25.6","4.55","45.83","1.96","1.42","58.42","2.15","3.83","13.6","0.98","59.16","28","0.06","0.021111111","0.035","1.473684211","0.526315789","0.051578947","3.062105263","35.71428571","1.656524679","0.25088","0.264550265","0.432098765","25.65255732","0.110617284","26.08465608","0.333333333","0.119047619","0.011666667","0.692619048","22.61904762","1.169590643","1.910331384","113.411306","0.489044834","115.3216374"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00155","","","","84","23","23","19","50","132","10.5","4.46","61.84","1","1","3","28.5","6.13","51.65","2.12","1.42","58.91","1.94","3.86","12.77","14.96","76.8","182","0.21","0.033787879","0.082197802","7.913043478","2.173913043","0.650434783","2.688695652","27.47252747","19.47916667","4.2636","4.62962963","6.596119929","27.26631393","1.87989418","33.86243386","2.166666667","0.595238095","0.178095238","0.736190476","27.38095238","16.90821256","24.09017713","99.58132045","6.865700483","123.6714976"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00156","","","","84","28","28","28","103","95","26.76","2.84","62.6","1","3","1","24.48","4.41","12.33","1.84","1.05","55.86","6.99","10.29","7.2","29.6","92.2","198","0.259805825","0.029894737","0.149494949","7.071428571","3.678571429","1.057142857","2.235714286","52.02020202","32.10412148","7.24608","11.7989418","13.05114638","27.60141093","3.194920635","40.65255732","2.357142857","1.226190476","0.352380952","0.745238095","33.33333333","35.3968254","39.15343915","82.8042328","9.584761905","121.957672"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00157","","","","84","22","22","22","142","95","35.96","2.96","32.85","3","3","1","23.2","6.72","41.24","2.62","1.55","46.79","3.86","6.24","16.31","38.92","71.77","237","0.253239437","0.031157895","0.164219409","10.77272727","6.454545455","1.769090909","1.493181818","59.91561181","54.2287864","9.02944","15.85537919","17.16049383","14.48412698","3.981234568","31.64462081","2.821428571","1.69047619","0.463333333","0.391071429","26.19047619","60.53872054","65.52188552","55.3030303","15.20107744","120.8249158"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00158","","","","84","32","32","32","94","139","10.28","3.4","34.54","1","5","7","28.06","6.14","5.23","2.28","1.51","64.16","1.12","3.53","8.85","13.68","48.22","233","0.109361702","0.024460432","0.058712446","7.28125","2.9375","0.4275","1.079375","40.34334764","28.36997097","3.838608","4.532627866","6.031746032","15.2292769","1.692507937","21.26102293","2.773809524","1.119047619","0.162857143","0.411190476","38.0952381","11.89814815","15.83333333","39.97685185","4.442833333","55.81018519"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00159","","","","84","19","19","19","28","165","3.2","5.34","55.26","1","3","5","36.74","8.64","30.74","2.56","1.6","69.24","0.32","2.45","1.57","8.54","63.8","193","0.114285714","0.032363636","0.044248705","10.15789474","1.473684211","0.449473684","2.908421053","14.50777202","13.38557994","3.137596","1.410934744","3.765432099","24.36507937","1.383419753","28.13051146","2.297619048","0.333333333","0.101666667","0.657857143","22.61904762","6.237816764","16.64717349","107.7192982","6.11617154","124.3664717"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00160","","","","84","24","24","21","96","26","17.14","1.28","50.3","1","1","3","36.95","6.58","33.63","2.09","1.25","69.17","0.46","2.45","5.38","18.42","68.72","122","0.178541667","0.049230769","0.150983607","5.083333333","4","0.7675","2.095833333","78.68852459","26.80442375","6.80619","7.557319224","8.121693122","22.17813051","3.000965608","30.29982363","1.452380952","1.142857143","0.219285714","0.598809524","28.57142857","26.45061728","28.42592593","77.62345679","10.50337963","106.0493827"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00161","","","","84","24","24","11","98","37","5.82","1.3","74.92","1","1","5","23.66","5.93","0","2.33","1.55","59.19","1.99","4","8.57","7.12","82.04","135","0.059387755","0.035135135","0.052740741","5.625","4.083333333","0.296666667","3.121666667","72.59259259","8.67869332","1.684592","2.566137566","3.139329806","33.0335097","0.742765432","36.17283951","1.607142857","1.166666667","0.084761905","0.891904762","28.57142857","8.981481481","10.98765432","115.617284","2.599679012","126.6049383"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00162","","","","84","12","12","12","32","20","6.86","0.68","21.93","1","1","7","22.23","7.94","33.58","2.7","1.64","46.65","7.67","11.49","11.84","7.54","29.47","52","0.214375","0.034","0.145","4.333333333","2.666666667","0.628333333","1.8275","61.53846154","25.58534102","1.676142","3.024691358","3.324514991","9.669312169","0.739039683","12.99382716","0.619047619","0.380952381","0.089761905","0.261071429","14.28571429","21.17283951","23.27160494","67.68518519","5.173277778","90.95679012"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00163","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
