"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_late_season_drought","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00288","","","","84","55","55","31","64","224","10.6","9.2","52.6","1","3","19.8","72.4","288","0.165625","0.041071429","0.06875","5.236363636","1.163636364","0.36","0.956363636","22.22222222","27.3480663","4.67372134","8.73015873","23.19223986","31.92239859","1","3.428571429","0.761904762","0.235714286","0.626190476","65.47619048","7.138047138","13.33333333","35.42087542","48.75420875"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00289","","","","84","49","49","44","69","82","16.6","5.4","37","1","1","22","59","151","0.24057971","0.065853659","0.145695364","3.081632653","1.408163265","0.448979592","0.755102041","45.69536424","37.28813559","7.319223986","9.700176367","16.31393298","26.01410935","1","1.797619048","0.821428571","0.261904762","0.44047619","58.33333333","12.54724112","16.62887377","27.96674225","44.59561602"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00290","","","","84","43","43","32","76","94","13","5.2","38.8","1","3","18.2","57","170","0.171052632","0.055319149","0.107058824","3.953488372","1.76744186","0.423255814","0.902325581","44.70588235","31.92982456","5.731922399","8.024691358","17.10758377","25.13227513","1","2.023809524","0.904761905","0.216666667","0.461904762","51.19047619","11.19724376","15.67614126","33.41946598","49.09560724"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00291","","","","84","51","51","24","28","136","2.8","4.4","51.6","1","3","7.2","58.8","164","0.1","0.032352941","0.043902439","3.215686275","0.549019608","0.141176471","1.011764706","17.07317073","12.24489796","1.234567901","3.174603175","22.75132275","25.92592593","1","1.952380952","0.333333333","0.085714286","0.614285714","60.71428571","2.033405955","5.22875817","37.47276688","42.70152505"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00292","","","","84","41","41","33","100","170","12.8","11.4","24","1","3","24.2","48.2","270","0.128","0.067058824","0.08962963","6.585365854","2.43902439","0.590243902","0.585365854","37.03703704","50.20746888","5.643738977","10.670194","10.58201058","21.25220459","1","3.214285714","1.19047619","0.288095238","0.285714286","48.80952381","11.56278229","21.86088528","21.6802168","43.54110208"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00293","","","","84","33","33","23","6","17","0.6","0.4","16.4","1","3","1","17.4","23","0.1","0.023529412","0.043478261","0.696969697","0.181818182","0.03030303","0.496969697","26.08695652","5.747126437","0.264550265","0.440917108","7.231040564","7.671957672","1","0.273809524","0.071428571","0.011904762","0.195238095","39.28571429","0.673400673","1.122334456","18.40628507","19.52861953"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00294","","","","84","45","45","29","88","113","15","4.4","11.8","1","3","19.4","31.2","201","0.170454545","0.038938053","0.096517413","4.466666667","1.955555556","0.431111111","0.262222222","43.78109453","62.17948718","6.613756614","8.553791887","5.202821869","13.75661376","1","2.392857143","1.047619048","0.230952381","0.14047619","53.57142857","12.34567901","15.96707819","9.711934156","25.67901235"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00295","","","","84","32","32","29","45","85","7","3.2","14.8","1","3","10.2","25","130","0.155555556","0.037647059","0.078461538","4.0625","1.40625","0.31875","0.4625","34.61538462","40.8","3.086419753","4.497354497","6.525573192","11.02292769","1","1.547619048","0.535714286","0.121428571","0.176190476","38.0952381","8.101851852","11.80555556","17.12962963","28.93518519"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00296","","","","84","32","32","2","0","2","0","0.1","58.2","1","7","0.1","58.3","2","","0.05","0.05","0.0625","0","0.003125","1.81875","0","0.171526587","0","0.044091711","25.66137566","25.70546737","1","0.023809524","0","0.001190476","0.692857143","38.0952381","0","0.115740741","67.36111111","67.47685185"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00297","","","","84","49","49","35","74","171","9.6","8.4","42.4","1","3","18","60.4","245","0.12972973","0.049122807","0.073469388","5","1.510204082","0.367346939","0.865306122","30.20408163","29.8013245","4.232804233","7.936507937","18.69488536","26.6313933","1","2.916666667","0.880952381","0.214285714","0.504761905","58.33333333","7.256235828","13.60544218","32.04837491","45.65381708"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00298","","","","84","47","47","7","12","71","1.4","1.6","41.6","1","3","3","44.6","83","0.116666667","0.022535211","0.036144578","1.765957447","0.255319149","0.063829787","0.885106383","14.45783133","6.726457399","0.617283951","1.322751323","18.34215168","19.664903","1","0.988095238","0.142857143","0.035714286","0.495238095","55.95238095","1.10323089","2.364066194","32.78171789","35.14578408"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00299","","","","84","43","43","2","0","3","0","0.2","66.4","1","7","0.2","66.6","3","","0.066666667","0.066666667","0.069767442","0","0.004651163","1.544186047","0","0.3003003","0","0.088183422","29.27689594","29.36507937","1","0.035714286","0","0.002380952","0.79047619","51.19047619","0","0.172265289","57.1920758","57.36434109"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00300","","","","84","45","45","38","60","100","10.8","3.8","49.8","1","3","14.6","64.4","160","0.18","0.038","0.09125","3.555555556","1.333333333","0.324444444","1.106666667","37.5","22.67080745","4.761904762","6.437389771","21.95767196","28.39506173","1","1.904761905","0.714285714","0.173809524","0.592857143","53.57142857","8.888888889","12.01646091","40.98765432","53.00411523"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00301","","","","84","43","43","29","19","90","1.6","2.4","51.2","1","5","4","55.2","109","0.084210526","0.026666667","0.036697248","2.534883721","0.441860465","0.093023256","1.190697674","17.43119266","7.246376812","0.705467372","1.76366843","22.57495591","24.33862434","1","1.297619048","0.226190476","0.047619048","0.60952381","51.19047619","1.378122308","3.445305771","44.09991387","47.54521964"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00302","","","","84","54","54","2","50","170","6.6","4.8","39.8","1","3","11.4","51.2","220","0.132","0.028235294","0.051818182","4.074074074","0.925925926","0.211111111","0.737037037","22.72727273","22.265625","2.91005291","5.026455026","17.54850088","22.57495591","1","2.619047619","0.595238095","0.135714286","0.473809524","64.28571429","4.526748971","7.818930041","27.29766804","35.11659808"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00303","","","","84","57","57","35","36","170","3.8","5","64","1","5","8.8","72.8","206","0.105555556","0.029411765","0.042718447","3.614035088","0.631578947","0.154385965","1.122807018","17.47572816","12.08791209","1.675485009","3.880070547","28.21869489","32.09876543","1","2.452380952","0.428571429","0.104761905","0.761904762","67.85714286","2.469135802","5.7179987","41.58544509","47.30344379"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00304","","","","84","50","50","41","51","109","8","5","40.8","1","3","13","53.8","160","0.156862745","0.04587156","0.08125","3.2","1.02","0.26","0.816","31.875","24.16356877","3.527336861","5.731922399","17.98941799","23.72134039","1","1.904761905","0.607142857","0.154761905","0.485714286","59.52380952","5.925925926","9.62962963","30.22222222","39.85185185"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00305","","","","84","60","60","44","81","200","11","8.2","40.6","1","3","19.2","59.8","281","0.135802469","0.041","0.068327402","4.683333333","1.35","0.32","0.676666667","28.82562278","32.10702341","4.850088183","8.465608466","17.90123457","26.36684303","1","3.345238095","0.964285714","0.228571429","0.483333333","71.42857143","6.790123457","11.85185185","25.0617284","36.91358025"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00306","","","","84","56","56","8","0","22","0","0.6","29.4","1","5","0.6","30","22","","0.027272727","0.027272727","0.392857143","0","0.010714286","0.525","0","2","0","0.264550265","12.96296296","13.22751323","1","0.261904762","0","0.007142857","0.35","66.66666667","0","0.396825397","19.44444444","19.84126984"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00307","","","","84","53","53","13","8","25","0.6","0.6","104","1","5","1.2","105.2","33","0.075","0.024","0.036363636","0.622641509","0.150943396","0.022641509","1.962264151","24.24242424","1.140684411","0.264550265","0.529100529","45.85537919","46.38447972","1","0.392857143","0.095238095","0.014285714","1.238095238","63.0952381","0.419287212","0.838574423","72.67645003","73.51502446"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00308","","","","84","51","51","31","80","250","11.4","10.8","29.2","1","3","22.2","51.4","330","0.1425","0.0432","0.067272727","6.470588235","1.568627451","0.435294118","0.57254902","24.24242424","43.19066148","5.026455026","9.788359788","12.87477954","22.66313933","1","3.928571429","0.952380952","0.264285714","0.347619048","60.71428571","8.278867102","16.12200436","21.20551924","37.3275236"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00309","","","","84","62","62","62","180","400","21.6","15.6","96.8","1","3","37.2","134","580","0.12","0.039","0.064137931","9.35483871","2.903225806","0.6","1.561290323","31.03448276","27.76119403","9.523809524","16.4021164","42.68077601","59.08289242","1","6.904761905","2.142857143","0.442857143","1.152380952","73.80952381","12.90322581","22.22222222","57.8255675","80.04778973"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00310","","","","84","26","26","12","22","40","4.6","1.2","52.8","1","3","5.8","58.6","62","0.209090909","0.03","0.093548387","2.384615385","0.846153846","0.223076923","2.030769231","35.48387097","9.897610922","2.028218695","2.557319224","23.28042328","25.8377425","1","0.738095238","0.261904762","0.069047619","0.628571429","30.95238095","6.552706553","8.262108262","75.21367521","83.47578348"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00311","","","","84","49","49","27","50","130","6.8","4.6","40.24","1","3","11.4","51.64","180","0.136","0.035384615","0.063333333","3.673469388","1.020408163","0.232653061","0.82122449","27.77777778","22.07591015","2.998236332","5.026455026","17.74250441","22.76895944","1","2.142857143","0.595238095","0.135714286","0.479047619","58.33333333","5.139833711","8.616780045","30.41572184","39.03250189"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00312","","","","84","42","42","29","124","189","11.2","4.6","35.4","1","3","15.8","51.2","313","0.090322581","0.024338624","0.050479233","7.452380952","2.952380952","0.376190476","0.842857143","39.61661342","30.859375","4.938271605","6.9664903","15.60846561","22.57495591","1","3.726190476","1.476190476","0.188095238","0.421428571","50","9.87654321","13.9329806","31.21693122","45.14991182"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00313","","","","84","68","68","46","132","285","16.2","8.4","29","1","3","24.6","53.6","417","0.122727273","0.029473684","0.058992806","6.132352941","1.941176471","0.361764706","0.426470588","31.65467626","45.89552239","7.142857143","10.84656085","12.78659612","23.63315697","1","4.964285714","1.571428571","0.292857143","0.345238095","80.95238095","8.823529412","13.39869281","15.79520697","29.19389978"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00314","","","","84","54","54","27","38","113","3.6","5.2","72","1","5","8.8","80.8","151","0.094736842","0.046017699","0.058278146","2.796296296","0.703703704","0.162962963","1.333333333","25.16556291","10.89108911","1.587301587","3.880070547","31.74603175","35.62610229","1","1.797619048","0.452380952","0.104761905","0.857142857","64.28571429","2.469135802","6.035665295","49.38271605","55.41838134"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00315","","","","84","48","48","37","56","480","5.4","11.6","56.6","1","3","17","73.6","536","0.096428571","0.024166667","0.031716418","11.16666667","1.166666667","0.354166667","1.179166667","10.44776119","23.09782609","2.380952381","7.495590829","24.95590829","32.45149912","1","6.380952381","0.666666667","0.202380952","0.673809524","57.14285714","4.166666667","13.11728395","43.67283951","56.79012346"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00316","","","","84","39","39","22","26","114","8.4","3.6","39.4","1","3","12","51.4","140","0.323076923","0.031578947","0.085714286","3.58974359","0.666666667","0.307692308","1.01025641","18.57142857","23.3463035","3.703703704","5.291005291","17.37213404","22.66313933","1","1.666666667","0.30952381","0.142857143","0.469047619","46.42857143","7.977207977","11.3960114","37.41690408","48.81291548"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00317","","","","84","50","50","39","26","230","3.2","10.8","61.52","1","5","14","75.52","256","0.123076923","0.046956522","0.0546875","5.12","0.52","0.28","1.2304","10.15625","18.53813559","1.410934744","6.172839506","27.12522046","33.29805996","1","3.047619048","0.30952381","0.166666667","0.732380952","59.52380952","2.37037037","10.37037037","45.57037037","55.94074074"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00318","","","","84","47","47","0","0","0","0","0","21.4","","","0","21.4","0","","","","0","0","0","0.455319149","","0","0","0","9.435626102","9.435626102","1","0","0","0","0.254761905","55.95238095","0","0","16.86367218","16.86367218"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00319","","","","84","48","48","1","0","1","0","0.1","56.8","1","3","0.1","56.9","1","","0.1","0.1","0.020833333","0","0.002083333","1.183333333","0","0.175746924","0","0.044091711","25.04409171","25.08818342","1","0.011904762","0","0.001190476","0.676190476","57.14285714","0","0.077160494","43.82716049","43.90432099"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00320","","","","84","48","48","35","38","125","20","6.6","54","1","3","26.6","80.6","163","0.526315789","0.0528","0.163190184","3.395833333","0.791666667","0.554166667","1.125","23.31288344","33.00248139","8.818342152","11.72839506","23.80952381","35.53791887","1","1.94047619","0.452380952","0.316666667","0.642857143","57.14285714","15.43209877","20.52469136","41.66666667","62.19135802"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00321","","","","84","57","57","56","126","284","17.78","13.74","49.2","1","3","31.52","80.72","410","0.141111111","0.048380282","0.076878049","7.192982456","2.210526316","0.552982456","0.863157895","30.73170732","39.04856293","7.839506173","13.89770723","21.69312169","35.59082892","1","4.880952381","1.5","0.375238095","0.585714286","67.85714286","11.55295647","20.48083171","31.96881092","52.44964263"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00322","","","","84","52","52","15","5","32","1.14","1.14","29.6","1","5","2.28","31.88","37","0.228","0.035625","0.061621622","0.711538462","0.096153846","0.043846154","0.569230769","13.51351351","7.151819322","0.502645503","1.005291005","13.05114638","14.05643739","1","0.44047619","0.05952381","0.027142857","0.352380952","61.9047619","0.811965812","1.623931624","21.08262108","22.70655271"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00323","","","","84","62","62","62","116","460","28.2","20.94","44.4","1","3","49.14","93.54","576","0.243103448","0.045521739","0.0853125","9.290322581","1.870967742","0.792580645","0.716129032","20.13888889","52.53367543","12.43386243","21.66666667","19.57671958","41.24338624","1","6.857142857","1.380952381","0.585","0.528571429","73.80952381","16.84587814","29.35483871","26.52329749","55.8781362"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00324","","","","84","37","37","23","13","84","1.32","4.16","12.8","1","5","5.48","18.28","97","0.101538462","0.04952381","0.056494845","2.621621622","0.351351351","0.148108108","0.345945946","13.40206186","29.97811816","0.582010582","2.41622575","5.643738977","8.059964727","1","1.154761905","0.154761905","0.065238095","0.152380952","44.04761905","1.321321321","5.485485485","12.81281281","18.2982983"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00325","","","","84","56","56","41","86","63","13.72","4.04","25.8","1","3","17.76","43.56","149","0.159534884","0.064126984","0.119194631","2.660714286","1.535714286","0.317142857","0.460714286","57.71812081","40.77134986","6.049382716","7.830687831","11.37566138","19.20634921","1","1.773809524","1.023809524","0.211428571","0.307142857","66.66666667","9.074074074","11.74603175","17.06349206","28.80952381"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00326","","","","84","25","25","25","56","186","10.66","8.66","26.6","1","3","19.32","45.92","242","0.190357143","0.04655914","0.079834711","9.68","2.24","0.7728","1.064","23.14049587","42.07317073","4.700176367","8.518518519","11.72839506","20.24691358","1","2.880952381","0.666666667","0.23","0.316666667","29.76190476","15.79259259","28.62222222","39.40740741","68.02962963"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00327","","","","84","42","42","3","","8","","0.9","58.4","1","3","","","","","0.1125","","","","","1.39047619","","","","","25.74955908","","1","","","","0.695238095","50","","","51.49911817",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00328","","","","84","56","56","30","56","256","9.74","12.4","70","1","3","22.14","92.14","312","0.173928571","0.0484375","0.070961538","5.571428571","1","0.395357143","1.25","17.94871795","24.02865205","4.294532628","9.761904762","30.86419753","40.62610229","1","3.714285714","0.666666667","0.263571429","0.833333333","66.66666667","6.441798942","14.64285714","46.2962963","60.93915344"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00329","","","","84","58","58","10","","15","","1.8","78.2","1","5","","","","","0.12","","","","","1.348275862","","","","","34.47971781","","1","","","","0.930952381","69.04761905","","","49.93614304",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00330","","","","84","53","53","49","70","205","15.2","10.12","72.6","1","3","25.32","97.92","275","0.217142857","0.049365854","0.092072727","5.188679245","1.320754717","0.477735849","1.369811321","25.45454545","25.85784314","6.701940035","11.16402116","32.01058201","43.17460317","1","3.273809524","0.833333333","0.301428571","0.864285714","63.0952381","10.6219427","17.69392034","50.73375262","68.42767296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00331","","","","84","58","58","45","70","294","9.62","14.28","64.6","1","3","23.9","88.5","364","0.137428571","0.048571429","0.065659341","6.275862069","1.206896552","0.412068966","1.113793103","19.23076923","27.00564972","4.241622575","10.53791887","28.48324515","39.02116402","1","4.333333333","0.833333333","0.28452381","0.769047619","69.04761905","6.143039591","15.26181354","41.25159642","56.51340996"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00332","","","","84","59","59","36","30","104","3.4","5.88","39.6","1","5","9.28","48.88","134","0.113333333","0.056538462","0.069253731","2.271186441","0.508474576","0.157288136","0.671186441","22.3880597","18.98527005","1.499118166","4.091710758","17.46031746","21.55202822","1","1.595238095","0.357142857","0.11047619","0.471428571","70.23809524","2.134337728","5.825486503","24.85875706","30.68424357"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00333","","","","84","39","39","21","8","20","0.9","0.66","34.2","1","5","1.56","35.76","28","0.1125","0.033","0.055714286","0.717948718","0.205128205","0.04","0.876923077","28.57142857","4.362416107","0.396825397","0.687830688","15.07936508","15.76719577","1","0.333333333","0.095238095","0.018571429","0.407142857","46.42857143","0.854700855","1.481481481","32.47863248","33.96011396"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00334","","","","84","46","46","18","10","44","1.16","1.86","41.8","1","5","3.02","44.82","54","0.116","0.042272727","0.055925926","1.173913043","0.217391304","0.065652174","0.908695652","18.51851852","6.738063365","0.511463845","1.331569665","18.4303351","19.76190476","1","0.642857143","0.119047619","0.035952381","0.497619048","54.76190476","0.933977456","2.431561997","33.65539452","36.08695652"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00335","","","","84","49","49","20","17","54","3.34","3.18","60","1","3","6.52","66.52","71","0.196470588","0.058888889","0.091830986","1.448979592","0.346938776","0.133061224","1.224489796","23.94366197","9.80156344","1.472663139","2.874779541","26.45502646","29.329806","1","0.845238095","0.202380952","0.077619048","0.714285714","58.33333333","2.524565382","4.9281935","45.35147392","50.27966742"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00336","","","","84","59","59","59","106","546","21.46","25.86","37.4","1","3","47.32","84.72","652","0.20245283","0.047362637","0.072576687","11.05084746","1.796610169","0.802033898","0.633898305","16.25766871","55.85457979","9.462081129","20.86419753","16.49029982","37.35449735","1","7.761904762","1.261904762","0.563333333","0.445238095","70.23809524","13.47143754","29.7049592","23.477715","53.1826742"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00337","","","","84","63","63","34","34","70","5.22","2.8","34.4","1","3","8.02","42.42","104","0.153529412","0.04","0.077115385","1.650793651","0.53968254","0.127301587","0.546031746","32.69230769","18.90617633","2.301587302","3.536155203","15.1675485","18.7037037","1","1.238095238","0.404761905","0.09547619","0.40952381","75","3.068783069","4.714873604","20.223398","24.9382716"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00338","","","","84","53","53","33","68","150","20.3","9.44","32.8","1","3","29.74","62.54","218","0.298529412","0.062933333","0.136422018","4.113207547","1.283018868","0.561132075","0.618867925","31.19266055","47.55356572","8.950617284","13.11287478","14.46208113","27.57495591","1","2.595238095","0.80952381","0.354047619","0.39047619","63.0952381","14.185884","20.78266946","22.92103424","43.7037037"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00339","","","","84","52","52","42","96","300","17.2","13.36","26.6","1","3","30.56","57.16","396","0.179166667","0.044533333","0.077171717","7.615384615","1.846153846","0.587692308","0.511538462","24.24242424","53.46396081","7.58377425","13.47442681","11.72839506","25.20282187","1","4.714285714","1.142857143","0.363809524","0.316666667","61.9047619","12.25071225","21.76638177","18.94586895","40.71225071"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00340","","","","84","41","41","32","52","170","9.2","6.64","46.2","1","3","15.84","62.04","222","0.176923077","0.039058824","0.071351351","5.414634146","1.268292683","0.386341463","1.126829268","23.42342342","25.53191489","4.05643739","6.984126984","20.37037037","27.35449735","1","2.642857143","0.619047619","0.188571429","0.55","48.80952381","8.310749774","14.30894309","41.73441734","56.04336043"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00341","","","","84","52","52","52","104","405","14","14.2","56.4","1","3","28.2","84.6","509","0.134615385","0.035061728","0.05540275","9.788461538","2","0.542307692","1.084615385","20.43222004","33.33333333","6.172839506","12.43386243","24.86772487","37.3015873","1","6.05952381","1.238095238","0.335714286","0.671428571","61.9047619","9.971509972","20.08547009","40.17094017","60.25641026"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00342","","","","84","53","53","33","44","98","5.4","3.2","60.4","1","3","8.6","69","142","0.122727273","0.032653061","0.06056338","2.679245283","0.830188679","0.162264151","1.139622642","30.98591549","12.46376812","2.380952381","3.791887125","26.6313933","30.42328042","1","1.69047619","0.523809524","0.102380952","0.719047619","63.0952381","3.773584906","6.009783368","42.20824598","48.21802935"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00343","","","","84","48","48","39","50","140","11","9.8","38.8","1","3","20.8","59.6","190","0.22","0.07","0.109473684","3.958333333","1.041666667","0.433333333","0.808333333","26.31578947","34.89932886","4.850088183","9.171075838","17.10758377","26.27865961","1","2.261904762","0.595238095","0.247619048","0.461904762","57.14285714","8.487654321","16.04938272","29.9382716","45.98765432"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00344","","","","84","48","48","16","10","20","1.2","1.4","79","1","3","2.6","81.6","30","0.12","0.07","0.086666667","0.625","0.208333333","0.054166667","1.645833333","33.33333333","3.18627451","0.529100529","1.14638448","34.8324515","35.97883598","1","0.357142857","0.119047619","0.030952381","0.94047619","57.14285714","0.925925926","2.00617284","60.95679012","62.96296296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00345","","","","84","49","49","29","34","100","3.6","3.6","62.2","1","3","7.2","69.4","134","0.105882353","0.036","0.053731343","2.734693878","0.693877551","0.146938776","1.269387755","25.37313433","10.37463977","1.587301587","3.174603175","27.42504409","30.59964727","1","1.595238095","0.404761905","0.085714286","0.74047619","58.33333333","2.721088435","5.442176871","47.0143613","52.45653817"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00346","","","","84","42","42","25","23","64","3.6","3.2","41.8","1","3","6.8","48.6","87","0.156521739","0.05","0.07816092","2.071428571","0.547619048","0.161904762","0.995238095","26.43678161","13.99176955","1.587301587","2.998236332","18.4303351","21.42857143","1","1.035714286","0.273809524","0.080952381","0.497619048","50","3.174603175","5.996472663","36.86067019","42.85714286"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00347","","","","84","37","37","3","","9","","0.2","78.8","1","5","","","","","0.022222222","","","","","2.12972973","","","","","34.74426808","","1","","","","0.938095238","44.04761905","","","78.87887888",""
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00348","","","","84","54","54","35","69","220","7.8","10","67.2","1","3","17.8","85","289","0.113043478","0.045454545","0.061591696","5.351851852","1.277777778","0.32962963","1.244444444","23.87543253","20.94117647","3.439153439","7.848324515","29.62962963","37.47795414","1","3.44047619","0.821428571","0.211904762","0.8","64.28571429","5.349794239","12.2085048","46.09053498","58.29903978"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00349","","","","84","63","63","41","65","90","8.4","8.2","38.4","1","3","16.6","55","155","0.129230769","0.091111111","0.107096774","2.46031746","1.031746032","0.263492063","0.60952381","41.93548387","30.18181818","3.703703704","7.319223986","16.93121693","24.25044092","1","1.845238095","0.773809524","0.197619048","0.457142857","75","4.938271605","9.758965315","22.57495591","32.33392122"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00350","","","","84","51","51","19","17","32","4.6","1.8","101.4","1","3","6.4","107.8","49","0.270588235","0.05625","0.130612245","0.960784314","0.333333333","0.125490196","1.988235294","34.69387755","5.936920223","2.028218695","2.821869489","44.70899471","47.5308642","1","0.583333333","0.202380952","0.076190476","1.207142857","60.71428571","3.340595497","4.64778504","73.63834423","78.28612927"
