"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00152","","","","5","5","1","1","8","1","2","3","3","0","0.6","0","2","5","5","3","3","3","1.65","0.6","2.6","0.2","","3","1","0.6","1","0.6","0.2","0.12","0.666666667","0.4","100","23.07692308","60","0.2","4","4","13.33333333","17.33333333","6.666666667","6.666666667","22.22222222","28.88888889"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00153","","","","5","5","2","1","9","1","2","5","3","0","0.26","0","17","8","6","6","1","1","0","0.26","17.26","0.086666667","","3","0.6","0.6","0.6","0.6","0.052","0.052","3.4","3.4","100","1.506373117","100","0.086666667","1.733333333","1.733333333","113.3333333","115.0666667","1.733333333","1.733333333","113.3333333","115.0666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00154","","","","5","4","2","2","9","1","2","4","11","5","3","0.2","13","8","4","4","1","1","0","3.2","16.2","0.272727273","0.04","16","4","3.2","2.75","2.2","0.8","0.64","3.25","2.6","68.75","19.75308642","80","0.2","20","21.33333333","86.66666667","108","25","26.66666667","108.3333333","135"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00155","","","","5","3","1","2","7","1","2","3","0","0","0","0","3","","","","","","","0","3","","","0","0","0","0","0","0","0","1","0.6","","0","60","","0","0","20","20","0","0","33.33333333","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00156","","","","5","4","1","2","6","1","2","3","0","0","0","0","1","","4","","","","","0","1","","","0","0","0","0","0","0","0","0.333333333","0.2","","0","60","","0","0","6.666666667","6.666666667","0","0","11.11111111","11.11111111"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00157","","","","5","4","1","2","8","1","2","2","2","0","0.2","0","6","4","7","2","3","1","0","0.2","6.2","0.1","","2","1","0.4","1","0.4","0.1","0.04","3","1.2","100","3.225806452","40","0.1","1.333333333","1.333333333","40","41.33333333","3.333333333","3.333333333","100","103.3333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00158","","","","5","1","1","2","7","1","2","1","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","1","0.2","","0","20","","0","0","6.666666667","6.666666667","0","0","33.33333333","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00159","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00160","","","","5","5","2","2","9","1","2","5","2","3","0.1","0.06","14","5","7","3","1","1","1.65","0.16","14.16","0.05","0.02","5","1","1","0.4","0.4","0.032","0.032","2.8","2.8","40","1.129943503","100","0.032","0.666666667","1.066666667","93.33333333","94.4","0.666666667","1.066666667","93.33333333","94.4"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00161","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00162","","","","5","3","2","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00163","","","","5","5","1","3","9","1","2","4","6","0","1","0","8","2","5","2","1","1","0","1","9","0.166666667","","6","1.5","1.2","1.5","1.2","0.25","0.2","2","1.6","100","11.11111111","80","0.166666667","6.666666667","6.666666667","53.33333333","60","8.333333333","8.333333333","66.66666667","75"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00164","","","","5","2","2","2","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00165","","","","5","5","1","2","9","1","2","4","3","7","0.2","0.1","13","5","7","4","1","1","0","0.3","13.3","0.066666667","0.014285714","10","2.5","2","0.75","0.6","0.075","0.06","3.25","2.6","30","2.255639098","80","0.03","1.333333333","2","86.66666667","88.66666667","1.666666667","2.5","108.3333333","110.8333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00166","","","","5","5","2","1","9","1","2","5","2","0","0.18","0","7","8","6","3","3","1","0.02","0.18","7.18","0.09","","2","0.4","0.4","0.4","0.4","0.036","0.036","1.4","1.4","100","2.506963788","100","0.09","1.2","1.2","46.66666667","47.86666667","1.2","1.2","46.66666667","47.86666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00167","","","","5","4","1","2","8","1","2","4","7","0","1","0","3.5","4","","3","4","1","4.92","1","4.5","0.142857143","","7","1.75","1.4","1.75","1.4","0.25","0.2","0.875","0.7","100","22.22222222","80","0.142857143","6.666666667","6.666666667","23.33333333","30","8.333333333","8.333333333","29.16666667","37.5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00168","","","","5","3","2","2","7","1","2","3","3","0","2","0","2","9","3","3","1","1","0","2","4","0.666666667","","3","1","0.6","1","0.6","0.666666667","0.4","0.666666667","0.4","100","50","60","0.666666667","13.33333333","13.33333333","13.33333333","26.66666667","22.22222222","22.22222222","22.22222222","44.44444444"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00169","","","","5","5","1","2","8","1","2","4","6","0","0.6","0","6","5","5","3","4","1","10.5","0.6","6.6","0.1","","6","1.5","1.2","1.5","1.2","0.15","0.12","1.5","1.2","100","9.090909091","80","0.1","4","4","40","44","5","5","50","55"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00170","","","","5","2","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00171","","","","5","5","1","2","8","1","2","5","5","","0.44","","6","8","6","4","1","1","3.76","","","0.088","","","","","1","1","","","1.2","1.2","","","100","","2.933333333","","40","","2.933333333","","40",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00172","","","","5","5","2","2","9","1","2","5","2","0","0.3","0","8","3","6","3","1","1","0","0.3","8.3","0.15","","2","0.4","0.4","0.4","0.4","0.06","0.06","1.6","1.6","100","3.614457831","100","0.15","2","2","53.33333333","55.33333333","2","2","53.33333333","55.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00173","","","","5","4","1","1","8","1","2","4","0","0","0","0","5","","","","","","","0","5","","","0","0","0","0","0","0","0","1.25","1","","0","80","","0","0","33.33333333","33.33333333","0","0","41.66666667","41.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00174","","","","5","4","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00175","","","","5","4","1","2","7","1","2","4","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","1.5","1.2","","0","80","","0","0","40","40","0","0","50","50"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00176","","","","5","3","1","2","7","1","2","3","3","2","0.5","0.05","4.5","4","4","3","1","1","0","0.55","5.05","0.166666667","0.025","5","1.666666667","1","1","0.6","0.183333333","0.11","1.5","0.9","60","10.89108911","60","0.11","3.333333333","3.666666667","30","33.66666667","5.555555556","6.111111111","50","56.11111111"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00177","","","","5","4","2","2","9","1","2","4","1","0","0.4","0","9","4","5","2","1","1","0","0.4","9.4","0.4","","1","0.25","0.2","0.25","0.2","0.1","0.08","2.25","1.8","100","4.255319149","80","0.4","2.666666667","2.666666667","60","62.66666667","3.333333333","3.333333333","75","78.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00178","","","","5","4","2","3","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00179","","","","5","4","1","2","8","1","2","3","6","1","1","0.04","7","6","5","2","1","1","0.02","1.04","8.04","0.166666667","0.04","7","2.333333333","1.4","2","1.2","0.346666667","0.208","2.333333333","1.4","85.71428571","12.93532338","60","0.148571429","6.666666667","6.933333333","46.66666667","53.6","11.11111111","11.55555556","77.77777778","89.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00180","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00181","","","","5","4","2","1","9","1","1","4","17","21","2","0.24","20","3","5","3","1","3","0","2.24","22.24","0.117647059","0.011428571","38","9.5","7.6","4.25","3.4","0.56","0.448","5","4","44.73684211","10.07194245","80","0.058947368","13.33333333","14.93333333","133.3333333","148.2666667","16.66666667","18.66666667","166.6666667","185.3333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00182","","","","5","2","1","2","7","1","2","2","0","0","0","0","2","","","","","","","0","2","","","0","0","0","0","0","0","0","1","0.4","","0","40","","0","0","13.33333333","13.33333333","0","0","33.33333333","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00183","","","","5","4","2","1","9","1","1","3","0","0","0","0","17","","","","","","","0","17","","","0","0","0","0","0","0","0","5.666666667","3.4","","0","60","","0","0","113.3333333","113.3333333","0","0","188.8888889","188.8888889"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00184","","","","5","4","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00185","","","","5","3","2","2","8","1","2","3","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","2","1.2","","0","60","","0","0","40","40","0","0","66.66666667","66.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00186","","","","5","4","1","1","9","1","2","4","1","0","0.2","0","10","8","6","2","1","1","0","0.2","10.2","0.2","","1","0.25","0.2","0.25","0.2","0.05","0.04","2.5","2","100","1.960784314","80","0.2","1.333333333","1.333333333","66.66666667","68","1.666666667","1.666666667","83.33333333","85"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00187","","","","5","4","2","2","7","1","2","4","0","0","0","0","13","","","","","","","0","13","","","0","0","0","0","0","0","0","3.25","2.6","","0","80","","0","0","86.66666667","86.66666667","0","0","108.3333333","108.3333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00188","","","","5","3","1","2","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00189","","","","5","4","2","1","9","1","1","4","0","0","0","0","11","","","","","","","0","11","","","0","0","0","0","0","0","0","2.75","2.2","","0","80","","0","0","73.33333333","73.33333333","0","0","91.66666667","91.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00190","","","","5","5","1","2","5","1","1","3","0","2","0","0.04","2","3","8","2","1","1","0.12","0.04","2.04","","0.02","2","0.666666667","0.4","0","0","0.013333333","0.008","0.666666667","0.4","0","1.960784314","60","0.02","0","0.266666667","13.33333333","13.6","0","0.444444444","22.22222222","22.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00191","","","","5","4","2","2","4","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00192","","","","5","5","2","1","9","1","1","3","7","0","2","0","7","3","2","2","5","1","1.38","2","9","0.285714286","","7","2.333333333","1.4","2.333333333","1.4","0.666666667","0.4","2.333333333","1.4","100","22.22222222","60","0.285714286","13.33333333","13.33333333","46.66666667","60","22.22222222","22.22222222","77.77777778","100"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00193","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00194","","","","5","2","2","2","6","1","2","2","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.1","0.04","","0","40","","0","0","1.333333333","1.333333333","0","0","3.333333333","3.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00195","","","","5","4","1","2","7","1","2","4","2","2","0.12","0.08","2","9","7","3","1","1","0","0.2","2.2","0.06","0.04","4","1","0.8","0.5","0.4","0.05","0.04","0.5","0.4","50","9.090909091","80","0.05","0.8","1.333333333","13.33333333","14.66666667","1","1.666666667","16.66666667","18.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00196","","","","5","5","2","2","8","2","2","5","8","4","2","0.08","3","9","4","2","3","5","0","2.08","5.08","0.25","0.02","12","2.4","2.4","1.6","1.6","0.416","0.416","0.6","0.6","66.66666667","40.94488189","100","0.173333333","13.33333333","13.86666667","20","33.86666667","13.33333333","13.86666667","20","33.86666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00197","","","","5","5","2","2","8","1","2","5","0","0","0","0","5","","","","","","","0","5","","","0","0","0","0","0","0","0","1","1","","0","100","","0","0","33.33333333","33.33333333","0","0","33.33333333","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00198","","","","5","2","2","2","7","1","2","2","5","0","0.4","0","2","3","5","4","3","1","0","0.4","2.4","0.08","","5","2.5","1","2.5","1","0.2","0.08","1","0.4","100","16.66666667","40","0.08","2.666666667","2.666666667","13.33333333","16","6.666666667","6.666666667","33.33333333","40"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00199","","","","5","3","2","2","6","1","2","3","6","0","0.4","0","1","3","6","6","3","5","0.12","0.4","1.4","0.066666667","","6","2","1.2","2","1.2","0.133333333","0.08","0.333333333","0.2","100","28.57142857","60","0.066666667","2.666666667","2.666666667","6.666666667","9.333333333","4.444444444","4.444444444","11.11111111","15.55555556"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00200","","","","5","5","1","2","9","1","1","5","7","0","1.5","0","4","4","3","6","3","1","0","1.5","5.5","0.214285714","","7","1.4","1.4","1.4","1.4","0.3","0.3","0.8","0.8","100","27.27272727","100","0.214285714","10","10","26.66666667","36.66666667","10","10","26.66666667","36.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00201","","","","5","5","1","2","7","1","2","5","4","0","0.6","0","2","2","5","6","4","1","0.02","0.6","2.6","0.15","","4","0.8","0.8","0.8","0.8","0.12","0.12","0.4","0.4","100","23.07692308","100","0.15","4","4","13.33333333","17.33333333","4","4","13.33333333","17.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00202","","","","5","4","1","2","8","1","2","4","11","0","3","0","5","8","2","2","3","5","0.02","3","8","0.272727273","","11","2.75","2.2","2.75","2.2","0.75","0.6","1.25","1","100","37.5","80","0.272727273","20","20","33.33333333","53.33333333","25","25","41.66666667","66.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00203","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00204","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00205","","","","5","5","3","2","6","1","3","4","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.075","0.06","","0","80","","0","0","2","2","0","0","2.5","2.5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00206","","","","5","3","2","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00207","","","","5","4","2","3","8","1","2","4","0","0","0","0","6.5","","","","","","","0","6.5","","","0","0","0","0","0","0","0","1.625","1.3","","0","80","","0","0","43.33333333","43.33333333","0","0","54.16666667","54.16666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00208","","","","5","4","2","2","7","1","2","4","2","5","0.4","0.1","4","8","5","6","1","1","0","0.5","4.5","0.2","0.02","7","1.75","1.4","0.5","0.4","0.125","0.1","1","0.8","28.57142857","11.11111111","80","0.071428571","2.666666667","3.333333333","26.66666667","30","3.333333333","4.166666667","33.33333333","37.5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00209","","","","5","1","1","2","6","1","2","","0","0","0","0","1","","","","","","","0","1","","","0","","0","","0","","0","","0.2","","0","","","0","0","6.666666667","6.666666667","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00210","","","","5","4","2","2","8","2","2","4","2","2","0.2","0.04","6","3","6","3","3","3","0","0.24","6.24","0.1","0.02","4","1","0.8","0.5","0.4","0.06","0.048","1.5","1.2","50","3.846153846","80","0.06","1.333333333","1.6","40","41.6","1.666666667","2","50","52"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00211","","","","5","1","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00212","","","","5","5","2","2","7","1","2","2","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.25","0.1","","0","40","","0","0","3.333333333","3.333333333","0","0","8.333333333","8.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00213","","","","5","4","1","2","5","1","2","4","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.05","0.04","","0","80","","0","0","1.333333333","1.333333333","0","0","1.666666667","1.666666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00214","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00215","","","","5","5","1","2","7","2","2","4","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.25","0.2","","0","80","","0","0","6.666666667","6.666666667","0","0","8.333333333","8.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00216","","","","5","5","2","2","6","1","2","4","0","0","0","0","0.12","","","","","","","0","0.12","","","0","0","0","0","0","0","0","0.03","0.024","","0","80","","0","0","0.8","0.8","0","0","1","1"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00217","","","","5","4","1","2","5","1","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.1","","0","60","","0","0","3.333333333","3.333333333","0","0","5.555555556","5.555555556"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00218","","","","5","3","2","1","8","1","2","2","1","0","0.5","0","5","2","3","7","1","1","0","0.5","5.5","0.5","","1","0.5","0.2","0.5","0.2","0.25","0.1","2.5","1","100","9.090909091","40","0.5","3.333333333","3.333333333","33.33333333","36.66666667","8.333333333","8.333333333","83.33333333","91.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00219","","","","5","4","1","2","9","1","2","4","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","1.5","1.2","","0","80","","0","0","40","40","0","0","50","50"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00220","","","","5","3","2","2","8","1","2","2","1","0","0.2","0","3","3","5","2","1","1","4.92","0.2","3.2","0.2","","1","0.5","0.2","0.5","0.2","0.1","0.04","1.5","0.6","100","6.25","40","0.2","1.333333333","1.333333333","20","21.33333333","3.333333333","3.333333333","50","53.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00221","","","","5","4","3","2","6","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00222","","","","5","3","2","2","6","1","2","1","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.1","0.02","","0","20","","0","0","0.666666667","0.666666667","0","0","3.333333333","3.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00223","","","","5","5","1","2","7","1","2","3","2","1","0.2","0.04","3","9","6","3","1","1","0","0.24","3.24","0.1","0.04","3","1","0.6","0.666666667","0.4","0.08","0.048","1","0.6","66.66666667","7.407407407","60","0.08","1.333333333","1.6","20","21.6","2.222222222","2.666666667","33.33333333","36"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00224","","","","5","3","2","2","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00225","","","","5","5","1","2","9","1","2","2","0","0","0","0","10","","","","","","","0","10","","","0","0","0","0","0","0","0","5","2","","0","40","","0","0","66.66666667","66.66666667","0","0","166.6666667","166.6666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00226","","","","5","3","1","2","6","1","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.1","","0","60","","0","0","3.333333333","3.333333333","0","0","5.555555556","5.555555556"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00227","","","","5","4","1","1","7","1","2","3","1","3","0.2","0.2","2","3","6","2","1","1","0","0.4","2.4","0.2","0.066666667","4","1.333333333","0.8","0.333333333","0.2","0.133333333","0.08","0.666666667","0.4","25","16.66666667","60","0.1","1.333333333","2.666666667","13.33333333","16","2.222222222","4.444444444","22.22222222","26.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00228","","","","5","4","1","2","7","1","2","4","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.25","0.2","","0","80","","0","0","6.666666667","6.666666667","0","0","8.333333333","8.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00229","","","","5","5","2","1","6","1","2","4","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.125","0.1","","0","80","","0","0","3.333333333","3.333333333","0","0","4.166666667","4.166666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00230","","","","5","5","2","2","9","1","2","3","7","0","2","0","5","8","2","7","1","1","0","2","7","0.285714286","","7","2.333333333","1.4","2.333333333","1.4","0.666666667","0.4","1.666666667","1","100","28.57142857","60","0.285714286","13.33333333","13.33333333","33.33333333","46.66666667","22.22222222","22.22222222","55.55555556","77.77777778"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00231","","","","5","4","1","1","6","1","2","4","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.25","0.2","","0","80","","0","0","6.666666667","6.666666667","0","0","8.333333333","8.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00232","","","","5","1","2","2","6","1","2","1","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.2","0.04","","0","20","","0","0","1.333333333","1.333333333","0","0","6.666666667","6.666666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00233","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00234","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00235","","","","5","5","1","2","9","1","2","3","2","0","0.1","0","10","2","8","3","1","1","1.5","0.1","10.1","0.05","","2","0.666666667","0.4","0.666666667","0.4","0.033333333","0.02","3.333333333","2","100","0.99009901","60","0.05","0.666666667","0.666666667","66.66666667","67.33333333","1.111111111","1.111111111","111.1111111","112.2222222"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00236","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
