"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00032","","","","5","5","1","3","8","1","2","5","14","0","4.7","0","4.1","8","1","1","2","1","0.12","4.7","8.8","0.335714286","","14","2.8","2.8","2.8","2.8","0.94","0.94","0.82","0.82","100","53.40909091","100","0.335714286","31.33333333","31.33333333","27.33333333","58.66666667","31.33333333","31.33333333","27.33333333","58.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00033","","","","5","5","1","3","9","2","4","4","7","2","1.96","0.08","","3","1","1","5","3","0.12","2.04","","0.28","0.04","9","2.25","1.8","1.75","1.4","0.51","0.408","","","77.77777778","","80","0.226666667","13.06666667","13.6","","","16.33333333","17","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00034","","","","5","3","1","2","7","1","2","2","2","3","0.28","0.2","12","5","1","1","9","5","0","0.48","12.48","0.14","0.066666667","5","2.5","1","1","0.4","0.24","0.096","6","2.4","40","3.846153846","40","0.096","1.866666667","3.2","80","83.2","4.666666667","8","200","208"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00035","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00036","","","","5","2","","1","6","","1","1","3","2","0.22","0.1","1.4","2","1","1","9","5","0","0.32","1.72","0.073333333","0.05","5","5","1","3","0.6","0.32","0.064","1.4","0.28","60","18.60465116","20","0.064","1.466666667","2.133333333","9.333333333","11.46666667","7.333333333","10.66666667","46.66666667","57.33333333"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00037","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00038","","","","5","1","","3","4","","3","1","0","2","0","0.08","1.2","2","1","1","8","7","0","0.08","1.28","","0.04","2","2","0.4","0","0","0.08","0.016","1.2","0.24","0","6.25","20","0.04","0","0.533333333","8","8.533333333","0","2.666666667","40","42.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00039","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00040","","","","5","2","2","5","5","1","2","1","2","6","0.14","0.12","0.7","5","1","1","9","5","0","0.26","0.96","0.07","0.02","8","8","1.6","2","0.4","0.26","0.052","0.7","0.14","25","27.08333333","20","0.0325","0.933333333","1.733333333","4.666666667","6.4","4.666666667","8.666666667","23.33333333","32"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00041","","","","5","3","1","3","8","1","3","3","7","4","1","0.12","4","2","1","1","4","5","0.02","1.12","5.12","0.142857143","0.03","11","3.666666667","2.2","2.333333333","1.4","0.373333333","0.224","1.333333333","0.8","63.63636364","21.875","60","0.101818182","6.666666667","7.466666667","26.66666667","34.13333333","11.11111111","12.44444444","44.44444444","56.88888889"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00042","","","","5","3","1","2","7","1","2","3","1","0","0.84","0","1.9","8","1","1","8","1","0.12","0.84","2.74","0.84","","1","0.333333333","0.2","0.333333333","0.2","0.28","0.168","0.633333333","0.38","100","30.65693431","60","0.84","5.6","5.6","12.66666667","18.26666667","9.333333333","9.333333333","21.11111111","30.44444444"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00043","","","","5","4","1","2","7","1","2","3","4","0","0.6","0","4.5","2","1","1","2","3","0.12","0.6","5.1","0.15","","4","1.333333333","0.8","1.333333333","0.8","0.2","0.12","1.5","0.9","100","11.76470588","60","0.15","4","4","30","34","6.666666667","6.666666667","50","56.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00044","","","","5","4","1","3","7","1","2","3","1","0","0.4","0","0.6","5","3","1","1","3","0.12","0.4","1","0.4","","1","0.333333333","0.2","0.333333333","0.2","0.133333333","0.08","0.2","0.12","100","40","60","0.4","2.666666667","2.666666667","4","6.666666667","4.444444444","4.444444444","6.666666667","11.11111111"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00045","","","","5","3","2","4","5","1","3","3","2","1","0.32","0.05","0.64","5","1","1","2","5","0.02","0.37","1.01","0.16","0.05","3","1","0.6","0.666666667","0.4","0.123333333","0.074","0.213333333","0.128","66.66666667","36.63366337","60","0.123333333","2.133333333","2.466666667","4.266666667","6.733333333","3.555555556","4.111111111","7.111111111","11.22222222"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00046","","","","5","4","","3","8","1","3","4","5","7","1.4","0.24","5.8","2","3","3","2","3","0","1.64","7.44","0.28","0.034285714","12","3","2.4","1.25","1","0.41","0.328","1.45","1.16","41.66666667","22.04301075","80","0.136666667","9.333333333","10.93333333","38.66666667","49.6","11.66666667","13.66666667","48.33333333","62"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00047","","","","5","3","2","5","6","1","3","3","4","6","1","0.16","2","2","4","1","2","5","0.12","1.16","3.16","0.25","0.026666667","10","3.333333333","2","1.333333333","0.8","0.386666667","0.232","0.666666667","0.4","40","36.70886076","60","0.116","6.666666667","7.733333333","13.33333333","21.06666667","11.11111111","12.88888889","22.22222222","35.11111111"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00048","","","","5","3","1","2","5","1","2","3","7","3","0.8","0.1","1.2","2","3","1","9","5","0","0.9","2.1","0.114285714","0.033333333","10","3.333333333","2","2.333333333","1.4","0.3","0.18","0.4","0.24","70","42.85714286","60","0.09","5.333333333","6","8","14","8.888888889","10","13.33333333","23.33333333"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00049","","","","5","4","1","2","8","1","2","3","9","15","1.6","0.8","6.4","2","3","3","8","3","0","2.4","8.8","0.177777778","0.053333333","24","8","4.8","3","1.8","0.8","0.48","2.133333333","1.28","37.5","27.27272727","60","0.1","10.66666667","16","42.66666667","58.66666667","17.77777778","26.66666667","71.11111111","97.77777778"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00050","","","","5","3","1","4","6","1","3","3","5","4","0.6","0.1","1.1","2","3","1","3","5","0","0.7","1.8","0.12","0.025","9","3","1.8","1.666666667","1","0.233333333","0.14","0.366666667","0.22","55.55555556","38.88888889","60","0.077777778","4","4.666666667","7.333333333","12","6.666666667","7.777777778","12.22222222","20"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00051","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
