"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03817","","","","3","2","2","3","8","1","2","1","2","2","0.18","0.04","4","8","1","1","2","7","0","0.22","4.22","0.09","0.02","4","4","1.333333333","2","0.666666667","0.22","0.073333333","4","1.333333333","50","5.213270142","33.33333333","2","2.444444444","44.44444444","46.88888889","0.055","6","7.333333333","133.3333333","140.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03818","","","","3","2","1","4","7","1","2","1","2","0","0.24","0","3","8","6","2","2","7","0.02","0.24","3.24","0.12","","2","2","0.666666667","2","0.666666667","0.24","0.08","3","1","100","7.407407407","33.33333333","2.666666667","2.666666667","33.33333333","36","0.12","8","8","100","108"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03819","","","","3","2","2","2","8","1","2","1","2","1","0.28","0.04","6","6","7","2","1","7","0.02","0.32","6.32","0.14","0.04","3","3","1","2","0.666666667","0.32","0.106666667","6","2","66.66666667","5.063291139","33.33333333","3.111111111","3.555555556","66.66666667","70.22222222","0.106666667","9.333333333","10.66666667","200","210.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03820","","","","3","3","2","2","6","1","2","1","2","0","0.08","0","3.3","2","7","4","3","7","0.02","0.08","3.38","0.04","","2","2","0.666666667","2","0.666666667","0.08","0.026666667","3.3","1.1","100","2.366863905","33.33333333","0.888888889","0.888888889","36.66666667","37.55555556","0.04","2.666666667","2.666666667","110","112.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03821","","","","3","2","1","2","6","1","2","1","2","0","0.2","0","3.5","2","9","3","2","7","0.12","0.2","3.7","0.1","","2","2","0.666666667","2","0.666666667","0.2","0.066666667","3.5","1.166666667","100","5.405405405","33.33333333","2.222222222","2.222222222","38.88888889","41.11111111","0.1","6.666666667","6.666666667","116.6666667","123.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03822","","","","3","2","1","3","6","1","2","","3","0","0.24","0","1.3","2","5","6","2","7","0.02","0.24","1.54","0.08","","3","","1","","1","","0.08","","0.433333333","100","15.58441558","","2.666666667","2.666666667","14.44444444","17.11111111","0.08","","","",""
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03823","","","","3","3","1","2","8","1","2","1","1","0","0.2","0","4.6","6","4","1","2","7","0.15","0.2","4.8","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","4.6","1.533333333","100","4.166666667","33.33333333","2.222222222","2.222222222","51.11111111","53.33333333","0.2","6.666666667","6.666666667","153.3333333","160"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03824","","","","3","1","1","2","7","1","2","1","1","0","0.18","0","2.3","6","5","2","2","7","1.38","0.18","2.48","0.18","","1","1","0.333333333","1","0.333333333","0.18","0.06","2.3","0.766666667","100","7.258064516","33.33333333","2","2","25.55555556","27.55555556","0.18","6","6","76.66666667","82.66666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03825","","","","3","2","2","3","8","1","2","1","3","2","0.24","0.04","8","3","4","2","2","7","0.02","0.28","8.28","0.08","0.02","5","5","1.666666667","3","1","0.28","0.093333333","8","2.666666667","60","3.381642512","33.33333333","2.666666667","3.111111111","88.88888889","92","0.056","8","9.333333333","266.6666667","276"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03826","","","","3","1","1","2","6","1","2","1","1","0","0.2","0","2.6","5","4","2","","7","0.02","0.2","2.8","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","2.6","0.866666667","100","7.142857143","33.33333333","2.222222222","2.222222222","28.88888889","31.11111111","0.2","6.666666667","6.666666667","86.66666667","93.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03827","","","","3","2","2","3","7","1","2","1","2","0","0.2","0","7","6","6","5","2","7","","0.2","7.2","0.1","","2","2","0.666666667","2","0.666666667","0.2","0.066666667","7","2.333333333","100","2.777777778","33.33333333","2.222222222","2.222222222","77.77777778","80","0.1","6.666666667","6.666666667","233.3333333","240"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03828","","","","3","1","1","2","9","1","2","1","2","1","4","0.08","0.8","8","3","2","2","7","0.02","4.08","4.88","2","0.08","3","3","1","2","0.666666667","4.08","1.36","0.8","0.266666667","66.66666667","83.60655738","33.33333333","44.44444444","45.33333333","8.888888889","54.22222222","1.36","133.3333333","136","26.66666667","162.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03829","","","","3","2","1","2","7","1","2","1","5","0","0.4","0","4.2","6","5","3","2","7","1.04","0.4","4.6","0.08","","5","5","1.666666667","5","1.666666667","0.4","0.133333333","4.2","1.4","100","8.695652174","33.33333333","4.444444444","4.444444444","46.66666667","51.11111111","0.08","13.33333333","13.33333333","140","153.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03830","","","","3","2","1","2","8","1","2","1","1","0","0.08","0","2","6","3","2","8","7","0.02","0.08","2.08","0.08","","1","1","0.333333333","1","0.333333333","0.08","0.026666667","2","0.666666667","100","3.846153846","33.33333333","0.888888889","0.888888889","22.22222222","23.11111111","0.08","2.666666667","2.666666667","66.66666667","69.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03831","","","","3","3","1","3","7","1","2","1","1","0","0.12","0","8.2","9","1","1","3","7","0.02","0.12","8.32","0.12","","1","1","0.333333333","1","0.333333333","0.12","0.04","8.2","2.733333333","100","1.442307692","33.33333333","1.333333333","1.333333333","91.11111111","92.44444444","0.12","4","4","273.3333333","277.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03832","","","","3","3","2","2","8","2","2","2","1","0","0.08","0","4.3","2","7","2","2","7","0.12","0.08","4.38","0.08","","1","0.5","0.333333333","0.5","0.333333333","0.04","0.026666667","2.15","1.433333333","100","1.826484018","66.66666667","0.888888889","0.888888889","47.77777778","48.66666667","0.08","1.333333333","1.333333333","71.66666667","73"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03833","","","","3","1","2","2","6","1","1","1","1","0","0.1","0","4.2","9","1","2","2","7","0.02","0.1","4.3","0.1","","1","1","0.333333333","1","0.333333333","0.1","0.033333333","4.2","1.4","100","2.325581395","33.33333333","1.111111111","1.111111111","46.66666667","47.77777778","0.1","3.333333333","3.333333333","140","143.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03834","","","","3","2","3","3","9","2","2","2","2","0","0.2","0","9","8","4","3","2","7","11.03","0.2","9.2","0.1","","2","1","0.666666667","1","0.666666667","0.1","0.066666667","4.5","3","100","2.173913043","66.66666667","2.222222222","2.222222222","100","102.2222222","0.1","3.333333333","3.333333333","150","153.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03835","","","","3","2","1","2","8","1","2","1","2","0","0.28","0","4.3","6","2","2","2","7","7.23","0.28","4.58","0.14","","2","2","0.666666667","2","0.666666667","0.28","0.093333333","4.3","1.433333333","100","6.113537118","33.33333333","3.111111111","3.111111111","47.77777778","50.88888889","0.14","9.333333333","9.333333333","143.3333333","152.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03836","","","","3","2","1","2","9","1","1","1","1","0","0.12","0","12","3","4","2","2","7","0.15","0.12","12.12","0.12","","1","1","0.333333333","1","0.333333333","0.12","0.04","12","4","100","0.99009901","33.33333333","1.333333333","1.333333333","133.3333333","134.6666667","0.12","4","4","400","404"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03837","","","","3","2","1","2","8","1","1","2","2","0","0.34","0","8","2","6","2","3","7","0.02","0.34","8.34","0.17","","2","1","0.666666667","1","0.666666667","0.17","0.113333333","4","2.666666667","100","4.076738609","66.66666667","3.777777778","3.777777778","88.88888889","92.66666667","0.17","5.666666667","5.666666667","133.3333333","139"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03838","","","","3","1","2","2","6","1","2","1","2","0","0.24","0","0.1","3","2","1","3","7","0","0.24","0.34","0.12","","2","2","0.666666667","2","0.666666667","0.24","0.08","0.1","0.033333333","100","70.58823529","33.33333333","2.666666667","2.666666667","1.111111111","3.777777778","0.12","8","8","3.333333333","11.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03839","","","","3","3","1","3","9","1","2","2","1","1","0.24","0.04","26","2","1","1","3","7","0.12","0.28","26.28","0.24","0.04","2","1","0.666666667","0.5","0.333333333","0.14","0.093333333","13","8.666666667","50","1.065449011","66.66666667","2.666666667","3.111111111","288.8888889","292","0.14","4","4.666666667","433.3333333","438"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03840","","","","3","2","1","3","6","1","2","1","1","0","0.2","0","6","8","2","1","1","7","0","0.2","6.2","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","6","2","100","3.225806452","33.33333333","2.222222222","2.222222222","66.66666667","68.88888889","0.2","6.666666667","6.666666667","200","206.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03841","","","","3","2","1","2","8","1","2","1","1","0","0.2","0","1.4","3","6","6","6","7","1.76","0.2","1.6","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","1.4","0.466666667","100","12.5","33.33333333","2.222222222","2.222222222","15.55555556","17.77777778","0.2","6.666666667","6.666666667","46.66666667","53.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03842","","","","3","3","2","3","7","1","2","1","","0","0.24","0","12.2","2","2","1","9","7","0","0.24","12.44","","","","","","","","0.24","0.08","12.2","4.066666667","","1.92926045","33.33333333","2.666666667","2.666666667","135.5555556","138.2222222","","8","8","406.6666667","414.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03843","","","","3","3","2","6","8","1","2","1","3","0","0.36","0","33","6","6","5","2","7","0.69","0.36","33.36","0.12","","3","3","1","3","1","0.36","0.12","33","11","100","1.079136691","33.33333333","4","4","366.6666667","370.6666667","0.12","12","12","1100","1112"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03844","","","","3","1","","","","","","1","1","4","0.14","0.08","4","3","7","2","2","7","1.38","0.22","4.22","0.14","0.02","5","5","1.666666667","1","0.333333333","0.22","0.073333333","4","1.333333333","20","5.213270142","33.33333333","1.555555556","2.444444444","44.44444444","46.88888889","0.044","4.666666667","7.333333333","133.3333333","140.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03845","","","","3","3","2","2","7","1","2","1","1","0","0.12","0","4.1","6","1","3","3","7","0.12","0.12","4.22","0.12","","1","1","0.333333333","1","0.333333333","0.12","0.04","4.1","1.366666667","100","2.843601896","33.33333333","1.333333333","1.333333333","45.55555556","46.88888889","0.12","4","4","136.6666667","140.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03846","","","","3","2","2","2","7","1","1","1","4","0","0.24","0","5.5","6","6","2","2","7","0.12","0.24","5.74","0.06","","4","4","1.333333333","4","1.333333333","0.24","0.08","5.5","1.833333333","100","4.181184669","33.33333333","2.666666667","2.666666667","61.11111111","63.77777778","0.06","8","8","183.3333333","191.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03847","","","","3","3","1","3","7","1","2","1","3","2","0.32","0.08","2","9","6","2","4","7","0","0.4","2.4","0.106666667","0.04","5","5","1.666666667","3","1","0.4","0.133333333","2","0.666666667","60","16.66666667","33.33333333","3.555555556","4.444444444","22.22222222","26.66666667","0.08","10.66666667","13.33333333","66.66666667","80"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03848","","","","3","2","2","3","5","1","2","1","1","0","0.16","0","1.2","2","6","2","4","7","0.02","0.16","1.36","0.16","","1","1","0.333333333","1","0.333333333","0.16","0.053333333","1.2","0.4","100","11.76470588","33.33333333","1.777777778","1.777777778","13.33333333","15.11111111","0.16","5.333333333","5.333333333","40","45.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03849","","","","3","3","1","3","6","1","2","1","2","0","0.32","0","6.1","2","4","2","1","7","0.12","0.32","6.42","0.16","","2","2","0.666666667","2","0.666666667","0.32","0.106666667","6.1","2.033333333","100","4.984423676","33.33333333","3.555555556","3.555555556","67.77777778","71.33333333","0.16","10.66666667","10.66666667","203.3333333","214"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03850","","","","3","3","4","4","8","1","2","1","2","1","0.2","0.05","3","2","3","3","1","7","0","0.25","3.25","0.1","0.05","3","3","1","2","0.666666667","0.25","0.083333333","3","1","66.66666667","7.692307692","33.33333333","2.222222222","2.777777778","33.33333333","36.11111111","0.083333333","6.666666667","8.333333333","100","108.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03851","","","","3","2","2","4","6","1","2","1","1","0","0.16","0","1.2","6","5","2","5","7","1.38","0.16","1.36","0.16","","1","1","0.333333333","1","0.333333333","0.16","0.053333333","1.2","0.4","100","11.76470588","33.33333333","1.777777778","1.777777778","13.33333333","15.11111111","0.16","5.333333333","5.333333333","40","45.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03852","","","","3","2","4","3","7","1","2","1","3","0","0.4","0","3","3","3","2","3","7","4.61","0.4","3.4","0.133333333","","3","3","1","3","1","0.4","0.133333333","3","1","100","11.76470588","33.33333333","4.444444444","4.444444444","33.33333333","37.77777778","0.133333333","13.33333333","13.33333333","100","113.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03853","","","","3","2","1","3","7","1","2","1","1","0","0.12","0","10","6","1","1","3","7","0.12","0.12","10.12","0.12","","1","1","0.333333333","1","0.333333333","0.12","0.04","10","3.333333333","100","1.185770751","33.33333333","1.333333333","1.333333333","111.1111111","112.4444444","0.12","4","4","333.3333333","337.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03854","","","","3","1","2","3","6","1","2","1","2","0","0.2","0","3","2","1","1","3","7","0","0.2","3.2","0.1","","2","2","0.666666667","2","0.666666667","0.2","0.066666667","3","1","100","6.25","33.33333333","2.222222222","2.222222222","33.33333333","35.55555556","0.1","6.666666667","6.666666667","100","106.6666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03855","","","","3","2","3","2","7","1","2","1","4","1","0.28","0.05","4","2","3","2","5","7","0.02","0.33","4.33","0.07","0.05","5","5","1.666666667","4","1.333333333","0.33","0.11","4","1.333333333","80","7.621247113","33.33333333","3.111111111","3.666666667","44.44444444","48.11111111","0.066","9.333333333","11","133.3333333","144.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03856","","","","3","3","1","2","6","1","2","1","1","1","0.12","0.05","7","2","1","3","3","7","0.15","0.17","7.17","0.12","0.05","2","2","0.666666667","1","0.333333333","0.17","0.056666667","7","2.333333333","50","2.370990237","33.33333333","1.333333333","1.888888889","77.77777778","79.66666667","0.085","4","5.666666667","233.3333333","239"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03857","","","","3","2","2","2","6","1","2","1","1","0","0.2","0","5","2","4","2","1","7","0.02","0.2","5.2","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","5","1.666666667","100","3.846153846","33.33333333","2.222222222","2.222222222","55.55555556","57.77777778","0.2","6.666666667","6.666666667","166.6666667","173.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03858","","","","3","2","1","3","8","1","2","1","2","0","0.2","0","0.5","5","7","4","2","7","1.74","0.2","0.7","0.1","","2","2","0.666666667","2","0.666666667","0.2","0.066666667","0.5","0.166666667","100","28.57142857","33.33333333","2.222222222","2.222222222","5.555555556","7.777777778","0.1","6.666666667","6.666666667","16.66666667","23.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03859","","","","3","3","1","2","7","1","1","1","2","0","0.2","0","2","2","5","4","9","7","0.02","0.2","2.2","0.1","","2","2","0.666666667","2","0.666666667","0.2","0.066666667","2","0.666666667","100","9.090909091","33.33333333","2.222222222","2.222222222","22.22222222","24.44444444","0.1","6.666666667","6.666666667","66.66666667","73.33333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03860","","","","3","3","2","2","9","1","1","1","1","0","0.2","0","5","6","8","2","4","7","1.5","0.2","5.2","0.2","","1","1","0.333333333","1","0.333333333","0.2","0.066666667","5","1.666666667","100","3.846153846","33.33333333","2.222222222","2.222222222","55.55555556","57.77777778","0.2","6.666666667","6.666666667","166.6666667","173.3333333"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03861","","","","3","3","2","3","7","1","2","1","2","0","0.18","0","2.4","6","5","2","2","7","1.38","0.18","2.58","0.09","","2","2","0.666666667","2","0.666666667","0.18","0.06","2.4","0.8","100","6.976744186","33.33333333","2","2","26.66666667","28.66666667","0.09","6","6","80","86"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03862","","","","3","1","1","1","4","1","2","1","1","0","0.15","0","0.5","2","3","2","2","7","4.61","0.15","0.65","0.15","","1","1","0.333333333","1","0.333333333","0.15","0.05","0.5","0.166666667","100","23.07692308","33.33333333","1.666666667","1.666666667","5.555555556","7.222222222","0.15","5","5","16.66666667","21.66666667"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03863","","","","3","2","1","2","4","1","2","1","2","0","0.24","0","0.6","2","6","7","2","7","0.12","0.24","0.84","0.12","","2","2","0.666666667","2","0.666666667","0.24","0.08","0.6","0.2","100","28.57142857","33.33333333","2.666666667","2.666666667","6.666666667","9.333333333","0.12","8","8","20","28"
"","","UGP2014SER-OT01","","","","","","","","","UGP2014SER-OT01-03864","","","","3","2","1","4","6","1","2","1","3","0","0.24","0","6","2","6","4","3","7","0.02","0.24","6.24","0.08","","3","3","1","3","1","0.24","0.08","6","2","100","3.846153846","33.33333333","2.666666667","2.666666667","66.66666667","69.33333333","0.08","8","8","200","208"
