"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00031","","","","30","24","2","1","8","1","3","24","44","13","0.7","3.9","15","3","1","1","3","3","3.03","4.6","19.6","0.015909091","0.3","57","2.375","1.9","1.833333333","1.466666667","0.191666667","0.153333333","0.625","0.5","77.19298246","23.46938776","80","0.080701754","0.777777778","5.111111111","16.66666667","21.77777778","0.972222222","6.388888889","20.83333333","27.22222222"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00032","","","","30","23","2","3","8","1","3","23","30","30","2","0.63","4","5","1","1","3","5","1.04","2.63","6.63","0.066666667","0.021","60","2.608695652","2","1.304347826","1","0.114347826","0.087666667","0.173913043","0.133333333","50","39.66817496","76.66666667","0.043833333","2.222222222","2.922222222","4.444444444","7.366666667","2.898550725","3.811594203","5.797101449","9.608695652"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00033","","","","30","23","1","1","9","1","1","23","57","15","6","0.85","12","8","1","1","6","2","7.23","6.85","18.85","0.105263158","0.056666667","72","3.130434783","2.4","2.47826087","1.9","0.297826087","0.228333333","0.52173913","0.4","79.16666667","36.33952255","76.66666667","0.095138889","6.666666667","7.611111111","13.33333333","20.94444444","8.695652174","9.927536232","17.39130435","27.31884058"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00034","","","","30","26","2","2","8","1","2","26","35","44","8","1.5","13","8","1","1","4","3","7.23","9.5","22.5","0.228571429","0.034090909","79","3.038461538","2.633333333","1.346153846","1.166666667","0.365384615","0.316666667","0.5","0.433333333","44.30379747","42.22222222","86.66666667","0.120253165","8.888888889","10.55555556","14.44444444","25","10.25641026","12.17948718","16.66666667","28.84615385"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00035","","","","30","29","1","1","8","1","1","29","35","26","1","4","15","3","1","1","3","3","0.12","5","20","0.028571429","0.153846154","61","2.103448276","2.033333333","1.206896552","1.166666667","0.172413793","0.166666667","0.517241379","0.5","57.37704918","25","96.66666667","0.081967213","1.111111111","5.555555556","16.66666667","22.22222222","1.149425287","5.747126437","17.24137931","22.98850575"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00036","","","","30","13","2","","4","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00037","","","","30","26","2","2","8","1","4","26","7","27","0.4","0.9","6","5","1","1","2","5","11.03","1.3","7.3","0.057142857","0.033333333","34","1.307692308","1.133333333","0.269230769","0.233333333","0.05","0.043333333","0.230769231","0.2","20.58823529","17.80821918","86.66666667","0.038235294","0.444444444","1.444444444","6.666666667","8.111111111","0.512820513","1.666666667","7.692307692","9.358974359"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00038","","","","30","1","2","1","5","2","1","1","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","1","0.033333333","","0","3.333333333","","0","0","1.111111111","1.111111111","0","0","33.33333333","33.33333333"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00039","","","","30","28","2","2","9","1","2","28","54","27","7.7","1.5","24","9","1","1","3","4","7.23","9.2","33.2","0.142592593","0.055555556","81","2.892857143","2.7","1.928571429","1.8","0.328571429","0.306666667","0.857142857","0.8","66.66666667","27.71084337","93.33333333","0.113580247","8.555555556","10.22222222","26.66666667","36.88888889","9.166666667","10.95238095","28.57142857","39.52380952"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00040","","","","30","27","1","2","9","1","2","27","48","33","5","0.37","10","9","1","1","3","2","7.76","5.37","15.37","0.104166667","0.011212121","81","3","2.7","1.777777778","1.6","0.198888889","0.179","0.37037037","0.333333333","59.25925926","34.93819128","90","0.066296296","5.555555556","5.966666667","11.11111111","17.07777778","6.172839506","6.62962963","12.34567901","18.97530864"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00041","","","","30","28","1","1","9","1","1","28","20","14","2","0.4","10","3","1","1","7","5","11.03","2.4","12.4","0.1","0.028571429","34","1.214285714","1.133333333","0.714285714","0.666666667","0.085714286","0.08","0.357142857","0.333333333","58.82352941","19.35483871","93.33333333","0.070588235","2.222222222","2.666666667","11.11111111","13.77777778","2.380952381","2.857142857","11.9047619","14.76190476"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00042","","","","30","29","1","2","9","1","2","29","41","21","6.5","9","13","3","","1","4","2","0.12","15.5","28.5","0.158536585","0.428571429","62","2.137931034","2.066666667","1.413793103","1.366666667","0.534482759","0.516666667","0.448275862","0.433333333","66.12903226","54.38596491","96.66666667","0.25","7.222222222","17.22222222","14.44444444","31.66666667","7.471264368","17.81609195","14.94252874","32.75862069"
