"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00191","","","","30","12","4.62","12","1.96","0.9","6","154.16","40.2","2.86","7.48","0.163333333","1","0.4","0.238333333","0.095333333","0.385","0.154","38.23529412","40","26.07680332","0.745796575","2.903703704","7.259259259","4.237037037","10.59259259","6.844444444","17.11111111","1.104883815","2.762209537","11.08148148","27.7037037"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00192","","","","30","27","7.08","77","13.46","3.48","5","161.83","37.49","16.94","24.02","0.174805195","2.851851852","2.566666667","0.627407407","0.564666667","0.262222222","0.236","70.52456286","90","23.16628561","3.924368782","19.94074074","22.1563786","25.0962963","27.88477366","10.48888889","11.65432099","5.813879677","6.459866308","35.58518519","39.53909465"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00193","","","","30","24","3.45","44","7.88","1.62","6","162.45","32.35","9.5","12.95","0.179090909","1.833333333","1.466666667","0.395833333","0.316666667","0.14375","0.115","73.35907336","80","19.91381964","1.891812865","11.67407407","14.59259259","14.07407407","17.59259259","5.111111111","6.388888889","2.802685727","3.503357158","19.18518519","23.98148148"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00194","","","","30","7","2.47","9","1.59","0.77","6","160.89","34.87","2.36","4.83","0.176666667","1.285714286","0.3","0.337142857","0.078666667","0.352857143","0.082333333","48.86128364","23.33333333","21.67319286","0.511487352","2.355555556","10.0952381","3.496296296","14.98412698","3.659259259","15.68253968","0.757759039","3.24753874","7.155555556","30.66666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00195","","","","30","18","2.2","36","7.03","0.54","6","158.34","42.18","7.57","9.77","0.195277778","2","1.2","0.420555556","0.252333333","0.122222222","0.073333333","77.48208802","60","26.63887836","2.016563092","10.41481481","17.35802469","11.21481481","18.69135802","3.259259259","5.432098765","2.987500877","4.979168129","14.47407407","24.12345679"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00196","","","","30","26","4.62","60","10","3.31","5","155.56","36.23","13.31","17.93","0.166666667","2.307692308","2","0.511923077","0.443666667","0.177692308","0.154","74.23312883","86.66666667","23.29004886","3.099905503","14.81481481","17.09401709","19.71851852","22.75213675","6.844444444","7.897435897","4.592452597","5.298983765","26.56296296","30.64957265"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00197","","","","30","26","3.45","37","4.46","1.88","6","161.63","46.18","6.34","9.79","0.120540541","1.423076923","1.233333333","0.243846154","0.211333333","0.132692308","0.115","64.75995914","86.66666667","28.57142857","1.811428571","6.607407407","7.623931624","9.392592593","10.83760684","5.111111111","5.897435897","2.683597884","3.096459096","14.5037037","16.73504274"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00198","","","","30","28","3.16","40","6.24","1.74","6","157.03","36.56","7.98","11.14","0.156","1.428571429","1.333333333","0.285","0.266","0.112857143","0.105333333","71.63375224","93.33333333","23.28217538","1.857917595","9.244444444","9.904761905","11.82222222","12.66666667","4.681481481","5.015873016","2.752470512","2.949075548","16.5037037","17.68253968"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00199","","","","30","26","5.34","44","8.27","1.45","5","162.25","27.15","9.72","15.06","0.187954545","1.692307692","1.466666667","0.373846154","0.324","0.205384615","0.178","64.54183267","86.66666667","16.73343606","1.626489985","12.25185185","14.13675214","14.4","16.61538462","7.911111111","9.128205128","2.409614792","2.78032476","22.31111111","25.74358974"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00200","","","","30","29","7.37","128","10.71","2.49","3","161.2","34.36","13.2","20.57","0.083671875","4.413793103","4.266666667","0.455172414","0.44","0.254137931","0.245666667","64.17112299","96.66666667","21.31513648","2.813598015","15.86666667","16.4137931","19.55555556","20.22988506","10.91851852","11.29501916","4.168293355","4.312027609","30.47407407","31.52490421"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00201","","","","30","23","2.68","39","6.55","1.88","5","161.56","42.88","8.43","11.11","0.167948718","1.695652174","1.3","0.366521739","0.281","0.116521739","0.089333333","75.87758776","76.66666667","26.54122308","2.237425105","9.703703704","12.65700483","12.48888889","16.28985507","3.97037037","5.178743961","3.31470386","4.323526773","16.45925926","21.46859903"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00202","","","","30","24","5.49","28","4.02","0.75","6","161.47","37.83","4.77","10.26","0.143571429","1.166666667","0.933333333","0.19875","0.159","0.22875","0.183","46.49122807","80","23.42850065","1.117539481","5.955555556","7.444444444","7.066666667","8.833333333","8.133333333","10.16666667","1.655614046","2.069517557","15.2","19"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00203","","","","30","26","2.22","69","10.78","1.89","3","159.9","25.92","12.67","14.89","0.156231884","2.653846154","2.3","0.487307692","0.422333333","0.085384615","0.074","85.09066488","86.66666667","16.21013133","2.05382364","15.97037037","18.42735043","18.77037037","21.65811966","3.288888889","3.794871795","3.042701689","3.510809641","22.05925926","25.45299145"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00204","","","","30","22","2.15","51","10.14","1.22","5","157.99","39.5","11.36","13.51","0.198823529","2.318181818","1.7","0.516363636","0.378666667","0.097727273","0.071666667","84.08586232","73.33333333","25.00158238","2.840179758","15.02222222","20.48484848","16.82962963","22.94949495","3.185185185","4.343434343","4.207673716","5.737736885","20.01481481","27.29292929"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00205","","","","30","29","4.15","82","16.98","3.62","4","157.21","45.8","20.6","24.75","0.207073171","2.827586207","2.733333333","0.710344828","0.686666667","0.143103448","0.138333333","83.23232323","96.66666667","29.13300681","6.001399402","25.15555556","26.02298851","30.51851852","31.57088123","6.148148148","6.360153257","8.890962077","9.197546976","36.66666667","37.93103448"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00206","","","","30","29","3.83","65","24.52","2.97","5","155.01","30.36","27.49","31.32","0.377230769","2.24137931","2.166666667","0.947931034","0.916333333","0.132068966","0.127666667","87.77139208","96.66666667","19.58583317","5.384145539","36.32592593","37.57854406","40.72592593","42.1302682","5.674074074","5.869731801","7.97651191","8.251564044","46.4","48"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00207","","","","30","29","5.78","112","21.62","3.37","3","159.15","34.64","24.99","30.77","0.193035714","3.862068966","3.733333333","0.861724138","0.833","0.199310345","0.192666667","81.21546961","96.66666667","21.76562991","5.439230914","32.02962963","33.13409962","37.02222222","38.29885057","8.562962963","8.858237548","8.058119873","8.335986075","45.58518519","47.15708812"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00208","","","","30","30","6.99","104","6.95","1.34","4","158.45","29.68","8.29","15.28","0.066826923","3.466666667","3.466666667","0.276333333","0.276333333","0.233","0.233","54.2539267","100","18.73146103","1.552838119","10.2962963","10.2962963","12.28148148","12.28148148","10.35555556","10.35555556","2.300500917","2.300500917","22.63703704","22.63703704"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00209","","","","30","22","4.19","36","19.59","4.08","6","157.54","37.43","23.67","27.86","0.544166667","1.636363636","1.2","1.075909091","0.789","0.190454545","0.139666667","84.96051687","73.33333333","23.75904532","5.623766028","29.02222222","39.57575758","35.06666667","47.81818182","6.207407407","8.464646465","8.331505226","11.36114349","41.27407407","56.28282828"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00210","","","","30","26","2.62","37","5.82","1.14","6","152.42","34.15","6.96","9.58","0.157297297","1.423076923","1.233333333","0.267692308","0.232","0.100769231","0.087333333","72.65135699","86.66666667","22.40519617","1.559401653","8.622222222","9.948717949","10.31111111","11.8974359","3.881481481","4.478632479","2.310224672","2.665643852","14.19259259","16.37606838"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00211","","","","30","27","3.79","41","4.73","2.59","6","156.34","42.28","7.32","11.11","0.115365854","1.518518519","1.366666667","0.271111111","0.244","0.14037037","0.126333333","65.88658866","90","27.04362287","1.979593194","7.007407407","7.78600823","10.84444444","12.04938272","5.614814815","6.238683128","2.932730658","3.25858962","16.45925926","18.28806584"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00212","","","","30","26","3.94","84","11.41","4.65","4","153.44","34.09","16.06","20","0.135833333","3.230769231","2.8","0.617692308","0.535333333","0.151538462","0.131333333","80.3","86.66666667","22.21715328","3.568074818","16.9037037","19.5042735","23.79259259","27.45299145","5.837037037","6.735042735","5.286036767","6.099273192","29.62962963","34.18803419"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00213","","","","30","26","7.26","31","5.25","1.72","6","162.51","49.13","6.97","14.23","0.169354839","1.192307692","1.033333333","0.268076923","0.232333333","0.279230769","0.242","48.981026","86.66666667","30.23198572","2.107169405","7.777777778","8.974358974","10.32592593","11.91452991","10.75555556","12.41025641","3.121732452","3.601998983","21.08148148","24.32478632"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00214","","","","30","27","4.38","48","7.95","1.87","5","156.72","41.21","9.82","14.2","0.165625","1.777777778","1.6","0.363703704","0.327333333","0.162222222","0.146","69.15492958","90","26.29530373","2.582198826","11.77777778","13.08641975","14.54814815","16.16460905","6.488888889","7.209876543","3.825479742","4.250533047","21.03703704","23.3744856"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00215","","","","30","25","2.08","21","2.77","0.74","6","156.63","41.03","3.51","5.59","0.131904762","0.84","0.7","0.1404","0.117","0.0832","0.069333333","62.79069767","83.33333333","26.19549256","0.919461789","4.103703704","4.924444444","5.2","6.24","3.081481481","3.697777778","1.362165613","1.634598736","8.281481481","9.937777778"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00216","","","","30","30","7.36","100","20.74","3.03","3","157.1","36.36","23.77","31.13","0.2074","3.333333333","3.333333333","0.792333333","0.792333333","0.245333333","0.245333333","76.35721169","100","23.14449395","5.501446213","30.72592593","30.72592593","35.21481481","35.21481481","10.9037037","10.9037037","8.150290685","8.150290685","46.11851852","46.11851852"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00217","","","","30","25","4.91","92","12.26","2.89","5","158.58","39.35","15.15","20.06","0.13326087","3.68","3.066666667","0.606","0.505","0.1964","0.163666667","75.52342971","83.33333333","24.81397402","3.759317064","18.16296296","21.79555556","22.44444444","26.93333333","7.274074074","8.728888889","5.569358613","6.683230336","29.71851852","35.66222222"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00218","","","","30","14","6.29","40","7.5","1.83","5","161.08","42.33","9.33","15.62","0.1875","2.857142857","1.333333333","0.666428571","0.311","0.449285714","0.209666667","59.73111396","46.66666667","26.27886764","2.451818351","11.11111111","23.80952381","13.82222222","29.61904762","9.318518519","19.96825397","3.632323483","7.783550321","23.14074074","49.58730159"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00219","","","","30","18","2.25","11","1.78","0.65","6","147.28","48.31","2.43","4.68","0.161818182","0.611111111","0.366666667","0.135","0.081","0.125","0.075","51.92307692","60","32.80146659","0.797075638","2.637037037","4.395061728","3.6","6","3.333333333","5.555555556","1.180852797","1.968087996","6.933333333","11.55555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00220","","","","30","29","3.95","43","9.2","1.87","5","158.01","35.11","11.07","15.02","0.213953488","1.482758621","1.433333333","0.381724138","0.369","0.136206897","0.131666667","73.70173103","96.66666667","22.22011265","2.45976647","13.62962963","14.09961686","16.4","16.96551724","5.851851852","6.053639847","3.644098475","3.769757043","22.25185185","23.01915709"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00221","","","","30","29","4.97","98","12.76","2.83","4","156.31","34.31","15.59","20.56","0.130204082","3.379310345","3.266666667","0.537586207","0.519666667","0.17137931","0.165666667","75.82684825","96.66666667","21.94997121","3.422000512","18.9037037","19.55555556","23.0962963","23.89272031","7.362962963","7.616858238","5.069630388","5.244445229","30.45925926","31.50957854"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00222","","","","30","30","8.67","105","16.08","2.38","4","162","34.1","18.46","27.13","0.153142857","3.5","3.5","0.615333333","0.615333333","0.289","0.289","68.0427571","100","21.04938272","3.885716049","23.82222222","23.82222222","27.34814815","27.34814815","12.84444444","12.84444444","5.756616369","5.756616369","40.19259259","40.19259259"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00223","","","","30","29","7.41","70","14.45","1.66","6","159.98","43.47","16.11","23.52","0.206428571","2.413793103","2.333333333","0.555517241","0.537","0.255517241","0.247","68.49489796","96.66666667","27.17214652","4.377432804","21.40740741","22.14559387","23.86666667","24.68965517","10.97777778","11.35632184","6.485085636","6.708709278","34.84444444","36.04597701"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00224","","","","30","30","6.08","119","20.59","4.35","4","158.15","29.75","24.94","31.02","0.17302521","3.966666667","3.966666667","0.831333333","0.831333333","0.202666667","0.202666667","80.3997421","100","18.81125514","4.691527031","30.5037037","30.5037037","36.94814815","36.94814815","9.007407407","9.007407407","6.950410417","6.950410417","45.95555556","45.95555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00225","","","","30","27","2.68","30","6.61","1.25","6","160.09","38.61","7.86","10.54","0.220333333","1.111111111","1","0.291111111","0.262","0.099259259","0.089333333","74.57305503","90","24.1176838","1.895649947","9.792592593","10.88065844","11.64444444","12.9382716","3.97037037","4.411522634","2.808370292","3.120411435","15.61481481","17.34979424"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00226","","","","30","28","8.39","65","13.24","2.34","6","157.96","37.1","15.58","23.97","0.203692308","2.321428571","2.166666667","0.556428571","0.519333333","0.299642857","0.279666667","64.99791406","93.33333333","23.48695872","3.659268169","19.61481481","21.01587302","23.08148148","24.73015873","12.42962963","13.31746032","5.421138028","5.808362173","35.51111111","38.04761905"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00227","","","","30","26","4.21","31","5.11","1.25","6","160.8","48.26","6.36","10.57","0.16483871","1.192307692","1.033333333","0.244615385","0.212","0.161923077","0.140333333","60.17029328","86.66666667","30.01243781","1.908791045","7.57037037","8.735042735","9.422222222","10.87179487","6.237037037","7.196581197","2.827838585","3.262890675","15.65925926","18.06837607"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00228","","","","30","26","15.05","76","14.32","4.06","6","159.56","27.35","18.38","33.43","0.188421053","2.923076923","2.533333333","0.706923077","0.612666667","0.578846154","0.501666667","54.98055639","86.66666667","17.14088744","3.150495112","21.21481481","24.47863248","27.22962963","31.41880342","22.2962963","25.72649573","4.667400165","5.385461729","49.52592593","57.14529915"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00229","","","","30","16","3.93","25","3.86","1.15","6","161.7","29.65","5.01","8.94","0.1544","1.5625","0.833333333","0.313125","0.167","0.245625","0.131","56.04026846","53.33333333","18.33642548","0.918654917","5.718518519","10.72222222","7.422222222","13.91666667","5.822222222","10.91666667","1.360970247","2.551819213","13.24444444","24.83333333"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00230","","","","30","26","10.18","106","30.03","1.67","4","159.46","43.02","31.7","41.88","0.283301887","4.076923077","3.533333333","1.219230769","1.056666667","0.391538462","0.339333333","75.69245463","86.66666667","26.97855262","8.552201179","44.48888889","51.33333333","46.96296296","54.18803419","15.08148148","17.4017094","12.66992767","14.61914731","62.04444444","71.58974359"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00231","","","","30","25","3.78","41","5.81","3.07","5","157.4","45.62","8.88","12.66","0.141707317","1.64","1.366666667","0.3552","0.296","0.1512","0.126","70.14218009","83.33333333","28.98348158","2.573733164","8.607407407","10.32888889","13.15555556","15.78666667","5.6","6.72","3.812938021","4.575525625","18.75555556","22.50666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00232","","","","30","29","7.76","45","8.9","1.35","6","161.45","37.7","10.25","18.01","0.197777778","1.551724138","1.5","0.353448276","0.341666667","0.267586207","0.258666667","56.91282621","96.66666667","23.35088263","2.393465469","13.18518519","13.63984674","15.18518519","15.70881226","11.4962963","11.89272031","3.545874769","3.668146313","26.68148148","27.60153257"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00233","","","","30","17","2.31","12","0.96","1.07","6","159.14","37.24","2.03","4.34","0.08","0.705882353","0.4","0.119411765","0.067666667","0.135882353","0.077","46.77419355","56.66666667","23.40077919","0.475035818","1.422222222","2.509803922","3.007407407","5.307189542","3.422222222","6.039215686","0.703756767","1.241923706","6.42962963","11.34640523"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00234","","","","30","5","1.04","3","0.4","0.3","6","124.74","19.43","0.7","1.74","0.133333333","0.6","0.1","0.14","0.023333333","0.208","0.034666667","40.22988506","16.66666667","15.57639891","0.109034792","0.592592593","3.555555556","1.037037037","6.222222222","1.540740741","9.244444444","0.161533026","0.969198154","2.577777778","15.46666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00235","","","","30","26","5.39","33","6.75","1.7","6","158.72","31.69","8.45","13.84","0.204545455","1.269230769","1.1","0.325","0.281666667","0.207307692","0.179666667","61.05491329","86.66666667","19.96597782","1.687125126","10","11.53846154","12.51851852","14.44444444","7.985185185","9.213675214","2.499444631","2.883974574","20.5037037","23.65811966"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00236","","","","30","28","7.8","53","11.92","1.84","4","159.53","52.72","13.76","21.56","0.22490566","1.892857143","1.766666667","0.491428571","0.458666667","0.278571429","0.26","63.82189239","93.33333333","33.04707579","4.547277628","17.65925926","18.92063492","20.38518519","21.84126984","11.55555556","12.38095238","6.736707597","7.217900997","31.94074074","34.22222222"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00237","","","","30","29","7.15","107","17.83","5.9","3","159.95","28.6","23.73","30.88","0.166635514","3.689655172","3.566666667","0.818275862","0.791","0.246551724","0.238333333","76.84585492","96.66666667","17.88058768","4.243063457","26.41481481","27.3256705","35.15555556","36.36781609","10.59259259","10.95785441","6.286019937","6.502779245","45.74814815","47.3256705"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00238","","","","30","27","6.6","56","8.4","2.58","5","159.36","36.53","10.98","17.58","0.15","2.074074074","1.866666667","0.406666667","0.366","0.244444444","0.22","62.45733788","90","22.92294177","2.516939006","12.44444444","13.82716049","16.26666667","18.07407407","9.777777778","10.86419753","3.728798527","4.143109475","26.04444444","28.9382716"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00239","","","","30","29","3.21","73","14.15","2.74","3","156.06","37.3","16.89","20.1","0.193835616","2.517241379","2.433333333","0.582413793","0.563","0.110689655","0.107","84.02985075","96.66666667","23.90106369","4.036889658","20.96296296","21.68582375","25.02222222","25.88505747","4.755555556","4.91954023","5.980577271","6.186804073","29.77777778","30.8045977"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00240","","","","30","21","6.82","22","5.01","1.09","6","158.8","47.49","6.1","12.92","0.227727273","1.047619048","0.733333333","0.29047619","0.203333333","0.324761905","0.227333333","47.21362229","70","29.90554156","1.824238035","7.422222222","10.6031746","9.037037037","12.91005291","10.1037037","14.43386243","2.702574867","3.860821239","19.14074074","27.34391534"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00241","","","","30","30","6.56","78","16.94","2.8","4","158.65","36.42","19.74","26.3","0.217179487","2.6","2.6","0.658","0.658","0.218666667","0.218666667","75.05703422","100","22.95619288","4.531552474","25.0962963","25.0962963","29.24444444","29.24444444","9.718518519","9.718518519","6.713411073","6.713411073","38.96296296","38.96296296"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00242","","","","30","21","4.09","21","3.73","1.72","6","156.53","30.85","5.45","9.54","0.177619048","1","0.7","0.25952381","0.181666667","0.194761905","0.136333333","57.1278826","70","19.70868204","1.074123171","5.525925926","7.894179894","8.074074074","11.53439153","6.059259259","8.656084656","1.591293587","2.273276553","14.13333333","20.19047619"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00243","","","","30","27","5.83","42","6.36","2.69","6","160.79","34.57","9.05","14.88","0.151428571","1.555555556","1.4","0.335185185","0.301666667","0.215925926","0.194333333","60.81989247","90","21.50009329","1.945758443","9.422222222","10.4691358","13.40740741","14.89711934","8.637037037","9.596707819","2.8826051","3.202894556","22.04444444","24.49382716"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00244","","","","30","21","3.71","25","3.78","1.27","6","158.13","38.84","5.05","8.76","0.1512","1.19047619","0.833333333","0.24047619","0.168333333","0.176666667","0.123666667","57.64840183","70","24.56206918","1.240384494","5.6","8","7.481481481","10.68783069","5.496296296","7.851851852","1.837606657","2.625152368","12.97777778","18.53968254"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00245","","","","30","21","5.83","37","6.59","2.8","5","155.4","38.29","9.39","15.22","0.178108108","1.761904762","1.233333333","0.447142857","0.313","0.277619048","0.194333333","61.69513798","70","24.63963964","2.313662162","9.762962963","13.94708995","13.91111111","19.87301587","8.637037037","12.33862434","3.427647648","4.896639497","22.54814815","32.21164021"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00246","","","","30","29","4.93","76","20.66","1.64","5","159","33.4","22.3","27.23","0.271842105","2.620689655","2.533333333","0.768965517","0.743333333","0.17","0.164333333","81.89496878","96.66666667","21.00628931","4.684402516","30.60740741","31.66283525","33.03703704","34.17624521","7.303703704","7.555555556","6.939855579","7.179160944","40.34074074","41.73180077"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00247","","","","30","27","2.72","56","11.52","1.89","4","159.68","45.35","13.41","16.13","0.205714286","2.074074074","1.866666667","0.496666667","0.447","0.100740741","0.090666667","83.13701178","90","28.4005511","3.808513903","17.06666667","18.96296296","19.86666667","22.07407407","4.02962963","4.477366255","5.642242819","6.269158688","23.8962963","26.55144033"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00248","","","","30","23","4.39","63","11.89","3.28","3","156.97","37.78","15.17","19.56","0.188730159","2.739130435","2.1","0.659565217","0.505666667","0.190869565","0.146333333","77.55623722","76.66666667","24.0682933","3.651160094","17.61481481","22.97584541","22.47407407","29.31400966","6.503703704","8.483091787","5.409126066","7.055381825","28.97777778","37.79710145"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00249","","","","30","18","7.55","65","12.57","4.44","6","158.1","30.03","17.01","24.56","0.193384615","3.611111111","2.166666667","0.945","0.567","0.419444444","0.251666667","69.25895765","60","18.9943074","3.230931689","18.62222222","31.03703704","25.2","42","11.18518519","18.64197531","4.786565465","7.977609108","36.38518519","60.64197531"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00250","","","","30","29","7.7","69","15.32","2.7","5","159.7","41.35","18.02","25.72","0.222028986","2.379310345","2.3","0.62137931","0.600666667","0.265517241","0.256666667","70.0622084","96.66666667","25.89229806","4.66579211","22.6962963","23.4789272","26.6962963","27.61685824","11.40740741","11.80076628","6.912284608","7.150639249","38.1037037","39.41762452"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00251","","","","30","30","5.32","90","11.37","3.03","5","160.27","30.93","14.4","19.72","0.126333333","3","3","0.48","0.48","0.177333333","0.177333333","73.02231237","100","19.29868347","2.77901042","16.84444444","16.84444444","21.33333333","21.33333333","7.881481481","7.881481481","4.117052474","4.117052474","29.21481481","29.21481481"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00252","","","","30","29","3.72","68","11.38","2.39","4","160.68","28.3","13.77","17.49","0.167352941","2.344827586","2.266666667","0.474827586","0.459","0.128275862","0.124","78.73070326","96.66666667","17.61264625","2.425261389","16.85925926","17.44061303","20.4","21.10344828","5.511111111","5.701149425","3.592979836","3.716875692","25.91111111","26.8045977"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00253","","","","30","17","4.24","29","6.01","0.76","6","158.94","23.73","6.77","11.01","0.207241379","1.705882353","0.966666667","0.398235294","0.225666667","0.249411765","0.141333333","61.48955495","56.66666667","14.93016233","1.010771989","8.903703704","15.7124183","10.02962963","17.69934641","6.281481481","11.08496732","1.497439984","2.642541149","16.31111111","28.78431373"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00254","","","","30","26","3.91","71","10.3","5.08","4","155.62","34.12","15.38","19.29","0.145070423","2.730769231","2.366666667","0.591538462","0.512666667","0.150384615","0.130333333","79.73043027","86.66666667","21.92520242","3.372096132","15.25925926","17.60683761","22.78518519","26.29059829","5.792592593","6.683760684","4.995697973","5.764266892","28.57777778","32.97435897"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00255","","","","30","29","4.32","113","22.28","1.79","2","157.75","26.04","24.07","28.39","0.197168142","3.896551724","3.766666667","0.83","0.802333333","0.148965517","0.144","84.78337443","96.66666667","16.50713154","3.973266561","33.00740741","34.14559387","35.65925926","36.88888889","6.4","6.620689655","5.886320831","6.089297412","42.05925926","43.50957854"
