"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00296","","","","30","6","11.14","8","1.91","0.55","6","155.97","36.08","2.46","13.6","0.23875","1.333333333","0.266666667","0.41","0.082","1.856666667","0.371333333","18.08823529","20","23.13265372","0.569063281","2.82962963","14.14814815","3.644444444","18.22222222","16.5037037","82.51851852","0.843056713","4.215283566","20.14814815","100.7407407"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00297","","","","30","12","6.31","15","4.01","1.01","6","158.13","44.86","5.02","11.33","0.267333333","1.25","0.5","0.418333333","0.167333333","0.525833333","0.210333333","44.30714916","40","28.36906343","1.424126984","5.940740741","14.85185185","7.437037037","18.59259259","9.348148148","23.37037037","2.109817754","5.274544386","16.78518519","41.96296296"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00298","","","","30","11","5.46","24","6.17","1.01","6","157.38","38.54","7.18","12.64","0.257083333","2.181818182","0.8","0.652727273","0.239333333","0.496363636","0.182","56.80379747","36.66666667","24.48849917","1.758274241","9.140740741","24.92929293","10.63703704","29.01010101","8.088888889","22.06060606","2.604850727","7.104138346","18.72592593","51.07070707"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00299","","","","30","16","13.6","18","3.83","0.98","6","152.5","40.55","4.81","18.41","0.212777778","1.125","0.6","0.300625","0.160333333","0.85","0.453333333","26.12710483","53.33333333","26.59016393","1.278986885","5.674074074","10.63888889","7.125925926","13.36111111","20.14814815","37.77777778","1.894795386","3.552741348","27.27407407","51.13888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00300","","","","30","13","8.19","11","1.61","1.24","5","156.06","40.66","2.85","11.04","0.146363636","0.846153846","0.366666667","0.219230769","0.095","0.63","0.273","25.81521739","43.33333333","26.05408176","0.74254133","2.385185185","5.504273504","4.222222222","9.743589744","12.13333333","28","1.10006123","2.538602838","16.35555556","37.74358974"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00301","","","","30","18","12.82","43","8.76","2.29","5","155.05","36.33","11.05","23.87","0.20372093","2.388888889","1.433333333","0.613888889","0.368333333","0.712222222","0.427333333","46.29241726","60","23.43115124","2.589142212","12.97777778","21.62962963","16.37037037","27.28395062","18.99259259","31.65432099","3.83576624","6.392943734","35.36296296","58.9382716"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00302","","","","30","5","1.62","4","0.53","0.72","6","154.1","30.11","1.25","2.87","0.1325","0.8","0.133333333","0.25","0.041666667","0.324","0.054","43.55400697","16.66666667","19.53926022","0.244240753","0.785185185","4.711111111","1.851851852","11.11111111","2.4","14.4","0.361838152","2.171028913","4.251851852","25.51111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00303","","","","30","11","8.01","12","3.73","0.31","5","152.81","37.46","4.04","12.05","0.310833333","1.090909091","0.4","0.367272727","0.134666667","0.728181818","0.267","33.52697095","36.66666667","24.51410248","0.99036974","5.525925926","15.07070707","5.985185185","16.32323232","11.86666667","32.36363636","1.46721443","4.0014939","17.85185185","48.68686869"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00304","","","","30","5","2.3","2","0.32","0.17","7","154.44","31.46","0.49","2.79","0.16","0.4","0.066666667","0.098","0.016333333","0.46","0.076666667","17.56272401","16.66666667","20.37037037","0.099814815","0.474074074","2.844444444","0.725925926","4.355555556","3.407407407","20.44444444","0.1478738","0.887242798","4.133333333","24.8"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00305","","","","30","11","8.17","14","1.75","0.95","6","159.9","38.44","2.7","10.87","0.125","1.272727273","0.466666667","0.245454545","0.09","0.742727273","0.272333333","24.83900644","36.66666667","24.04002502","0.649080675","2.592592593","7.070707071","4","10.90909091","12.1037037","33.01010101","0.961601001","2.622548184","16.1037037","43.91919192"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00306","","","","30","4","2.48","2","0.81","0.64","5","152.73","34.96","1.45","3.93","0.405","0.5","0.066666667","0.3625","0.048333333","0.62","0.082666667","36.8956743","13.33333333","22.89006744","0.331905978","1.2","9","2.148148148","16.11111111","3.674074074","27.55555556","0.49171256","3.687844199","5.822222222","43.66666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00307","","","","30","25","15.99","54","8.74","1.92","4","156.8","31.72","10.66","26.65","0.161851852","2.16","1.8","0.4264","0.355333333","0.6396","0.533","40","83.33333333","20.22959184","2.15647449","12.94814815","15.53777778","15.79259259","18.95111111","23.68888889","28.42666667","3.194777022","3.833732426","39.48148148","47.37777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00308","","","","30","20","9.97","41","6.94","1.14","4","153.18","34.51","8.08","18.05","0.169268293","2.05","1.366666667","0.404","0.269333333","0.4985","0.332333333","44.76454294","66.66666667","22.52905079","1.820347304","10.28148148","15.42222222","11.97037037","17.95555556","14.77037037","22.15555556","2.69681082","4.045216231","26.74074074","40.11111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00309","","","","30","12","2.94","9","1.02","1.04","6","153.88","32.48","2.06","5","0.113333333","0.75","0.3","0.171666667","0.068666667","0.245","0.098","41.2","40","21.10735638","0.434811541","1.511111111","3.777777778","3.051851852","7.62962963","4.355555556","10.88888889","0.644165247","1.610413117","7.407407407","18.51851852"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00310","","","","30","20","15.79","61","12.23","2.29","4","151.05","35.35","14.52","30.31","0.200491803","3.05","2.033333333","0.726","0.484","0.7895","0.526333333","47.90498185","66.66666667","23.40284674","3.398093347","18.11851852","27.17777778","21.51111111","32.26666667","23.39259259","35.08888889","5.034212365","7.551318548","44.9037037","67.35555556"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00311","","","","30","27","18.92","21","4.27","1.5","6","157.28","38.81","5.77","24.69","0.203333333","0.777777778","0.7","0.213703704","0.192333333","0.700740741","0.630666667","23.36978534","90","24.67573754","1.423790056","6.325925926","7.028806584","8.548148148","9.497942387","28.02962963","31.14403292","2.109318601","2.343687335","36.57777778","40.64197531"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00312","","","","30","13","7.34","29","5.4","0.75","5","152.25","38.67","6.15","13.49","0.186206897","2.230769231","0.966666667","0.473076923","0.205","0.564615385","0.244666667","45.58932543","43.33333333","25.39901478","1.562039409","8","18.46153846","9.111111111","21.02564103","10.87407407","25.09401709","2.314132458","5.340305671","19.98518519","46.11965812"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00313","","","","30","5","1.69","10","2.27","0.42","","156.31","36.31","2.69","4.38","0.227","2","0.333333333","0.538","0.089666667","0.338","0.056333333","61.41552511","16.66666667","23.22947988","0.624873009","3.362962963","20.17777778","3.985185185","23.91111111","2.503703704","15.02222222","0.925737791","5.554426745","6.488888889","38.93333333"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00314","","","","30","4","0.74","0","0","0.08","7","47","8.39","0.08","0.82","","0","0","0.02","0.002666667","0.185","0.024666667","9.756097561","13.33333333","17.85106383","0.014280851","0","0","0.118518519","0.888888889","1.096296296","8.222222222","0.021156816","0.158676123","1.214814815","9.111111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00315","","","","30","11","3.29","4","0.42","0.29","7","155.15","39.65","0.71","4","0.105","0.363636364","0.133333333","0.064545455","0.023666667","0.299090909","0.109666667","17.75","36.66666667","25.55591363","0.181446987","0.622222222","1.696969697","1.051851852","2.868686869","4.874074074","13.29292929","0.268810351","0.733119139","5.925925926","16.16161616"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00316","","","","30","20","8.67","31","6.12","2.12","3","156.16","44.98","8.24","16.91","0.197419355","1.55","1.033333333","0.412","0.274666667","0.4335","0.289","48.72856298","66.66666667","28.80379098","2.373432377","9.066666667","13.6","12.20740741","18.31111111","12.84444444","19.26666667","3.516196114","5.274294171","25.05185185","37.57777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00317","","","","30","5","0.38","1","0.19","0","7","150.53","34.58","0.19","0.57","0.19","0.2","0.033333333","0.038","0.006333333","0.076","0.012666667","33.33333333","16.66666667","22.97216502","0.043647114","0.281481481","1.688888889","0.281481481","1.688888889","0.562962963","3.377777778","0.06466239","0.387974343","0.844444444","5.066666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00318","","","","30","9","3.49","0","0","0.17","8","","","0.17","3.66","","0","0","0.018888889","0.005666667","0.387777778","0.116333333","4.644808743","30","","","0","0","0.251851852","0.839506173","5.17037037","17.2345679","","","5.422222222","18.07407407"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00319","","","","30","7","5.34","13","2.43","0.66","5","","","3.09","8.43","0.186923077","1.857142857","0.433333333","0.441428571","0.103","0.762857143","0.178","36.65480427","23.33333333","","","3.6","15.42857143","4.577777778","19.61904762","7.911111111","33.9047619","","","12.48888889","53.52380952"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00320","","","","30","10","7.62","12","1.87","0.41","6","154.5","38.22","2.28","9.9","0.155833333","1.2","0.4","0.228","0.076","0.762","0.254","23.03030303","33.33333333","24.73786408","0.564023301","2.77037037","8.311111111","3.377777778","10.13333333","11.28888889","33.86666667","0.835590076","2.506770227","14.66666667","44"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00321","","","","30","3","0.09","0","0","0","9","","","0","0.09","","0","0","0","0","0.03","0.003","0","10","","","0","0","0","0","0.133333333","1.333333333","","","0.133333333","1.333333333"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00322","","","","30","17","5.38","4","0.39","0","5","155.96","38.23","0.39","5.77","0.0975","0.235294118","0.133333333","0.022941176","0.013","0.316470588","0.179333333","6.759098787","56.66666667","24.51269556","0.095599513","0.577777778","1.019607843","0.577777778","1.019607843","7.97037037","14.06535948","0.141628908","0.249933367","8.548148148","15.08496732"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00323","","","","30","12","3.06","4","0.34","0.89","6","152.8","38.56","1.23","4.29","0.085","0.333333333","0.133333333","0.1025","0.041","0.255","0.102","28.67132867","40","25.23560209","0.310397906","0.503703704","1.259259259","1.822222222","4.555555556","4.533333333","11.33333333","0.459848749","1.149621873","6.355555556","15.88888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00324","","","","30","5","1.12","6","1.48","0.13","6","157.22","39.63","1.61","2.73","0.246666667","1.2","0.2","0.322","0.053666667","0.224","0.037333333","58.97435897","16.66666667","25.2067167","0.405828139","2.192592593","13.15555556","2.385185185","14.31111111","1.659259259","9.955555556","0.601226872","3.607361235","4.044444444","24.26666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00325","","","","30","12","13.01","30","8.82","1.2","4","146.7","28.14","10.02","23.03","0.294","2.5","1","0.835","0.334","1.084166667","0.433666667","43.50846722","40","19.18200409","1.92203681","13.06666667","32.66666667","14.84444444","37.11111111","19.27407407","48.18518519","2.84746194","7.118654851","34.11851852","85.2962963"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00326","","","","30","9","1.63","6","1.19","0.27","6","139.82","32.55","1.46","3.09","0.198333333","0.666666667","0.2","0.162222222","0.048666667","0.181111111","0.054333333","47.24919094","30","23.27993134","0.339886998","1.762962963","5.87654321","2.162962963","7.209876543","2.414814815","8.049382716","0.503536293","1.678454309","4.577777778","15.25925926"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00327","","","","30","1","2.2","3","0.82","0.08","","156.12","39.44","0.9","3.1","0.273333333","3","0.1","0.9","0.03","2.2","0.073333333","29.03225806","3.333333333","25.2626185","0.227363566","1.214814815","36.44444444","1.333333333","40","3.259259259","97.77777778","0.336834913","10.1050474","4.592592593","137.7777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00328","","","","30","25","18.29","53","10.09","2.36","4","152.24","28.38","12.45","30.74","0.190377358","2.12","1.766666667","0.498","0.415","0.7316","0.609666667","40.50097593","83.33333333","18.6416185","2.320881503","14.94814815","17.93777778","18.44444444","22.13333333","27.0962963","32.51555556","3.438342967","4.126011561","45.54074074","54.64888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00329","","","","30","14","10.72","23","5.82","1.28","5","153.14","31.49","7.1","17.82","0.253043478","1.642857143","0.766666667","0.507142857","0.236666667","0.765714286","0.357333333","39.84287318","46.66666667","20.56288364","1.459964738","8.622222222","18.47619048","10.51851852","22.53968254","15.88148148","34.03174603","2.162910723","4.634808693","26.4","56.57142857"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00330","","","","30","21","7.04","17","5.12","0.31","4","159.18","38.05","5.43","12.47","0.301176471","0.80952381","0.566666667","0.258571429","0.181","0.335238095","0.234666667","43.54450682","70","23.90375675","1.297973992","7.585185185","10.83597884","8.044444444","11.49206349","10.42962963","14.8994709","1.922924432","2.747034903","18.47407407","26.39153439"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00331","","","","30","17","8.36","35","8.99","1.46","3","153.23","36.3","10.45","18.81","0.256857143","2.058823529","1.166666667","0.614705882","0.348333333","0.491764706","0.278666667","55.55555556","56.66666667","23.68987796","2.475592247","13.31851852","23.50326797","15.48148148","27.32026144","12.38518519","21.85620915","3.66754407","6.472136593","27.86666667","49.17647059"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00332","","","","30","4","4.25","0","0","0.08","","","","0.08","4.33","","0","0","0.02","0.002666667","1.0625","0.141666667","1.847575058","13.33333333","","","0","0","0.118518519","0.888888889","6.296296296","47.22222222","","","6.414814815","48.11111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00333","","","","30","13","3.85","25","6.22","0.64","4","157.2","33.44","6.86","10.71","0.2488","1.923076923","0.833333333","0.527692308","0.228666667","0.296153846","0.128333333","64.05228758","43.33333333","21.27226463","1.459277354","9.214814815","21.26495726","10.16296296","23.45299145","5.703703704","13.16239316","2.161892376","4.988982406","15.86666667","36.61538462"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00334","","","","30","16","7.09","23","4.04","1.7","5","153.61","33.91","5.74","12.83","0.175652174","1.4375","0.766666667","0.35875","0.191333333","0.443125","0.236333333","44.73889322","53.33333333","22.07538572","1.26712714","5.985185185","11.22222222","8.503703704","15.94444444","10.5037037","19.69444444","1.877225393","3.519797612","19.00740741","35.63888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00335","","","","30","4","0.78","2","0.22","0","7","120.89","30.3","0.22","1","0.11","0.5","0.066666667","0.055","0.007333333","0.195","0.026","22","13.33333333","25.06410787","0.055141037","0.325925926","2.444444444","0.325925926","2.444444444","1.155555556","8.666666667","0.081690426","0.612678192","1.481481481","11.11111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00336","","","","30","11","0.54","0","0","0.04","8","","","0.04","0.58","","0","0","0.003636364","0.001333333","0.049090909","0.018","6.896551724","36.66666667","","","0","0","0.059259259","0.161616162","0.8","2.181818182","","","0.859259259","2.343434343"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00337","","","","30","3","4.64","3","0.7","0.17","6","157.05","30.16","0.87","5.51","0.233333333","1","0.1","0.29","0.029","1.546666667","0.154666667","15.78947368","10","19.20407514","0.167075454","1.037037037","10.37037037","1.288888889","12.88888889","6.874074074","68.74074074","0.247519191","2.475191906","8.162962963","81.62962963"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00338","","","","30","4","1.49","2","0.4","0.22","6","151.28","27.24","0.62","2.11","0.2","0.5","0.066666667","0.155","0.020666667","0.3725","0.049666667","29.38388626","13.33333333","18.00634585","0.111639344","0.592592593","4.444444444","0.918518519","6.888888889","2.207407407","16.55555556","0.165391621","1.240437158","3.125925926","23.44444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00339","","","","30","9","0.69","0","0","0.05","7","","","0.05","0.74","","0","0","0.005555556","0.001666667","0.076666667","0.023","6.756756757","30","","","0","0","0.074074074","0.24691358","1.022222222","3.407407407","","","1.096296296","3.654320988"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00340","","","","30","15","4.41","2","0.53","0.32","6","158.64","42.72","0.85","5.26","0.265","0.133333333","0.066666667","0.056666667","0.028333333","0.294","0.147","16.15969582","50","26.92889561","0.228895613","0.785185185","1.57037037","1.259259259","2.518518519","6.533333333","13.06666667","0.339104611","0.678209223","7.792592593","15.58518519"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00341","","","","30","10","1.14","9","1.45","0.77","5","155.56","30.1","2.22","3.36","0.161111111","0.9","0.3","0.222","0.074","0.114","0.038","66.07142857","33.33333333","19.34944716","0.429557727","2.148148148","6.444444444","3.288888889","9.866666667","1.688888889","5.066666667","0.636381818","1.909145453","4.977777778","14.93333333"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00342","","","","30","15","8.59","24","5.65","1.33","5","146.43","30.86","6.98","15.57","0.235416667","1.6","0.8","0.465333333","0.232666667","0.572666667","0.286333333","44.8298009","50","21.07491634","1.471029161","8.37037037","16.74074074","10.34074074","20.68148148","12.72592593","25.45185185","2.17930246","4.358604921","23.06666667","46.13333333"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00343","","","","30","16","5.81","22","4.26","1.5","4","153.11","45","5.76","11.57","0.193636364","1.375","0.733333333","0.36","0.192","0.363125","0.193666667","49.78392394","53.33333333","29.39063418","1.692900529","6.311111111","11.83333333","8.533333333","16","8.607407407","16.13888889","2.508000784","4.70250147","17.14074074","32.13888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00344","","","","30","6","1.87","1","0.18","0.28","7","153.03","34.83","0.46","2.33","0.18","0.166666667","0.033333333","0.076666667","0.015333333","0.311666667","0.062333333","19.74248927","20","22.76024309","0.104697118","0.266666667","1.333333333","0.681481481","3.407407407","2.77037037","13.85185185","0.155106842","0.775534209","3.451851852","17.25925926"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00345","","","","30","16","12.17","12","4.34","1.03","5","156.52","34.13","5.37","17.54","0.361666667","0.75","0.4","0.335625","0.179","0.760625","0.405666667","30.61573546","53.33333333","21.80552006","1.170956427","6.42962963","12.05555556","7.955555556","14.91666667","18.02962963","33.80555556","1.734750263","3.252656742","25.98518519","48.72222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00346","","","","30","11","8.9","9","1.82","0.52","6","155.08","34.37","2.34","11.24","0.202222222","0.818181818","0.3","0.212727273","0.078","0.809090909","0.296666667","20.81850534","36.66666667","22.16275471","0.51860846","2.696296296","7.353535354","3.466666667","9.454545455","13.18518519","35.95959596","0.76830883","2.095387718","16.65185185","45.41414141"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00347","","","","30","16","11.36","20","6.68","0.92","5","151.69","40.02","7.6","18.96","0.334","1.25","0.666666667","0.475","0.253333333","0.71","0.378666667","40.08438819","53.33333333","26.3827543","2.005089327","9.896296296","18.55555556","11.25925926","21.11111111","16.82962963","31.55555556","2.970502707","5.569692575","28.08888889","52.66666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00348","","","","30","9","14.43","17","3.8","0.35","6","154.25","36.01","4.15","18.58","0.223529412","1.888888889","0.566666667","0.461111111","0.138333333","1.603333333","0.481","22.33584499","30","23.3452188","0.96882658","5.62962963","18.7654321","6.148148148","20.49382716","21.37777778","71.25925926","1.435298637","4.784328791","27.52592593","91.75308642"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00349","","","","30","15","15.81","46","11.57","2.32","4","151.93","39.07","13.89","29.7","0.251521739","3.066666667","1.533333333","0.926","0.463","1.054","0.527","46.76767677","50","25.71579017","3.571923254","17.14074074","34.28148148","20.57777778","41.15555556","23.42222222","46.84444444","5.291738154","10.58347631","44","88"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00350","","","","30","11","8.39","27","4.51","1.33","4","153.35","34.12","5.84","14.23","0.167037037","2.454545455","0.9","0.530909091","0.194666667","0.762727273","0.279666667","41.04005622","36.66666667","22.24975546","1.299385719","6.681481481","18.22222222","8.651851852","23.5959596","12.42962963","33.8989899","1.92501588","5.250043309","21.08148148","57.49494949"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00351","","","","30","4","1.01","4","0.45","0","","156.62","36.95","0.45","1.46","0.1125","1","0.133333333","0.1125","0.015","0.2525","0.033666667","30.82191781","13.33333333","23.59213383","0.106164602","0.666666667","5","0.666666667","5","1.496296296","11.22222222","0.157280892","1.179606691","2.162962963","16.22222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00352","","","","30","3","1.33","7","1.56","0.3","6","151.42","33.38","1.86","3.19","0.222857143","2.333333333","0.233333333","0.62","0.062","0.443333333","0.044333333","58.30721003","10","22.04464404","0.410030379","2.311111111","23.11111111","2.755555556","27.55555556","1.97037037","19.7037037","0.607452413","6.074524134","4.725925926","47.25925926"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00353","","","","30","16","5.76","14","2.15","1.26","5","156.45","42.76","3.41","9.17","0.153571429","0.875","0.466666667","0.213125","0.113666667","0.36","0.192","37.18647764","53.33333333","27.33141579","0.932001278","3.185185185","5.972222222","5.051851852","9.472222222","8.533333333","16","1.380742635","2.58889244","13.58518519","25.47222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00354","","","","30","15","6.6","4","0.33","0.69","6","154.2","37.86","1.02","7.62","0.0825","0.266666667","0.133333333","0.068","0.034","0.44","0.22","13.38582677","50","24.55252918","0.250435798","0.488888889","0.977777778","1.511111111","3.022222222","9.777777778","19.55555556","0.371015997","0.742031993","11.28888889","22.57777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00355","","","","30","0","0","0","0","0","9","","","0","0","","","0","","0","","0","","0","","","0","","0","","0","","","","0",""
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00356","","","","30","16","4.07","15","3.3","0.33","5","153.88","35.15","3.63","7.7","0.22","0.9375","0.5","0.226875","0.121","0.254375","0.135666667","47.14285714","53.33333333","22.84247466","0.82918183","4.888888889","9.166666667","5.377777778","10.08333333","6.02962963","11.30555556","1.228417526","2.303282861","11.40740741","21.38888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00357","","","","30","4","0.95","3","0.4","0.27","6","158.4","44.28","0.67","1.62","0.133333333","0.75","0.1","0.1675","0.022333333","0.2375","0.031666667","41.35802469","13.33333333","27.95454545","0.187295455","0.592592593","4.444444444","0.992592593","7.444444444","1.407407407","10.55555556","0.277474747","2.081060606","2.4","18"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00358","","","","30","20","4.01","18","2.77","0.63","5","155.54","32.09","3.4","7.41","0.153888889","0.9","0.6","0.17","0.113333333","0.2005","0.133666667","45.88394062","66.66666667","20.63134885","0.701465861","4.103703704","6.155555556","5.037037037","7.555555556","5.940740741","8.911111111","1.039208683","1.558813024","10.97777778","16.46666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00359","","","","30","17","6.39","21","3.2","2.4","6","143.42","37.14","5.6","11.99","0.152380952","1.235294118","0.7","0.329411765","0.186666667","0.375882353","0.213","46.70558799","56.66666667","25.89596988","1.450174313","4.740740741","8.366013072","8.296296296","14.64052288","9.466666667","16.70588235","2.14840639","3.791305394","17.76296296","31.34640523"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00360","","","","30","5","1.15","8","2.07","0.59","5","156.22","30.63","2.66","3.81","0.25875","1.6","0.266666667","0.532","0.088666667","0.23","0.038333333","69.81627297","16.66666667","19.60696454","0.521545257","3.066666667","18.4","3.940740741","23.64444444","1.703703704","10.22222222","0.77265964","4.635957837","5.644444444","33.86666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00361","","","","30","11","4.55","6","1","0.85","6","157.26","39.78","1.85","6.4","0.166666667","0.545454545","0.2","0.168181818","0.061666667","0.413636364","0.151666667","28.90625","36.66666667","25.29568867","0.46797024","1.481481481","4.04040404","2.740740741","7.474747475","6.740740741","18.38383838","0.693289245","1.89078885","9.481481481","25.85858586"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00362","","","","30","5","1.6","3","0.35","0.11","7","153.78","34.05","0.46","2.06","0.116666667","0.6","0.1","0.092","0.015333333","0.32","0.053333333","22.33009709","16.66666667","22.14202107","0.101853297","0.518518519","3.111111111","0.681481481","4.088888889","2.37037037","14.22222222","0.150893773","0.905362639","3.051851852","18.31111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00363","","","","30","17","17.59","26","5.31","2.15","5","153.43","28.25","7.46","25.05","0.204230769","1.529411765","0.866666667","0.438823529","0.248666667","1.034705882","0.586333333","29.78043912","56.66666667","18.41230529","1.373557974","7.866666667","13.88235294","11.05185185","19.50326797","26.05925926","45.9869281","2.034900703","3.59100124","37.11111111","65.49019608"
