stock_id,uniquename
2164016,TZMRK180032_18-3093
2164017,TZMRK180069_4-5214
2163867,TZMRK180021_6-2173
2164018,TZMRK180054_13-4510
2163868,TZMRK180070_7-5270
2164021,TZMRK180013_35-1440
2163869,TZMRK180007_54-806
2163870,TZMRK180029_51-2896
2163872,TZMRK180027_36-2709
2164025,TZMRK180064_6-5006
2164027,TZMRK180028_33-2790
2163873,TZMRK180037_27-3439
2163875,TZMRK180007_16-768
2164030,TZMRK180029_56-2901
2164031,TZMRK180065_3-5055
2164032,TZMRK180037_36-3448
2163876,TZMRK180078_9-5574
2163877,TZMRK180035_30-3319
2164034,TZMRK180026_59-2636
2164035,TZMRK180049_21-4190
2164036,TZMRK180005_83-621
2164039,TZMRK180002_96-233
2164041,TZMRK180034_6-3209
2164043,TZMRK180052_4-4359
2164044,TZMRK180049_15-4184
2163878,TZMRK180028_55-2812
2164046,TZMRK180029_62-2907
2164047,TZMRK180042_48-3807
2163880,TZMRK180059_10-4780
2164048,TZMRK180017_8-1818
2163881,TZMRK180001_78-78
2163882,TZMRK180014_5-1512
2163883,TZMRK180070_8-5271
2163884,TZMRK180030_59-3001
2163886,TZMRK180009_44-1012
2164050,TZMRK180038_2-3480
2163887,TZMRK180050_17-4249
2164051,TZMRK180054_3-4500
2164052,TZMRK180048_5-4126
2164144,TZMRK180001_47-47
2164053,TZMRK180010_82-1185
2164054,TZMRK180036_29-3363
2164055,TZMRK180037_31-3443
2164056,TZMRK180019_23-2029
2164059,TZMRK180030_26-2968
2164060,TZMRK180005_25-563
2164061,TZMRK180048_9-4130
2164062,TZMRK180058_28-4738
2164064,TZMRK180029_45-2890
2164065,TZMRK180016_57-1745
2164066,TZMRK180007_24-776
2164067,TZMRK180035_14-3303
2164068,TZMRK180022_41-2287
2164069,TZMRK180002_45-182
2164070,TZMRK180031_35-3037
2164075,TZMRK180008_57-913
2164076,TZMRK180072_1-5361
2164077,TZMRK180001_46-46
2164145,TZMRK180019_54-2060
2164147,TZMRK180069_7-5217
2164149,TZMRK180033_34-3163
2164150,TZMRK180004_30-438
2164082,TZMRK180023_26-2354
2164083,TZMRK180072_5-5365
2164152,TZMRK180028_23-2780
2164084,TZMRK180074_12-5434
2164085,TZMRK180046_12-4017
2164153,TZMRK180065_7-5059
2164086,TZMRK180028_42-2799
2164156,TZMRK180013_32-1437
2164088,TZMRK180020_20-2123
2164090,TZMRK180004_45-453
2164157,TZMRK180026_42-2619
2164092,TZMRK180032_3-3078
2164158,TZMRK180012_40-1343
2164093,TZMRK180005_2-540
2164094,TZMRK180051_17-4295
2164160,TZMRK180046_6-4011
2164095,TZMRK180004_39-447
2164096,TZMRK180009_48-1016
2164097,TZMRK180055_14-4584
2164161,TZMRK180045_4-3977
2164164,TZMRK180023_52-2380
2164100,TZMRK180012_1-1304
2164102,TZMRK180001_20-20
2164103,TZMRK180057_4-4659
2164167,TZMRK180047_16-4083
2164105,TZMRK180024_12-2434
2164106,TZMRK180040_23-3665
2164107,TZMRK180031_23-3025
2164210,TZMRK180039_17-3572
2164213,TZMRK180009_29-997
2164214,TZMRK180003_5-277
2164109,TZMRK180043_23-3860
2164215,TZMRK180003_104-376
2164111,TZMRK180014_23-1530
2164216,TZMRK180016_21-1709
2164168,TZMRK180050_45-4277
2164113,TZMRK180006_32-663
2164170,TZMRK180030_38-2980
2164115,TZMRK180003_67-339
2164217,TZMRK180002_7-144
2164218,TZMRK180055_16-4586
2164220,TZMRK180016_9-1697
2164221,TZMRK180073_13-5391
2164119,TZMRK180004_41-449
2164121,TZMRK180052_13-4368
2164122,TZMRK180050_28-4260
2164123,TZMRK180052_18-4373
2164225,TZMRK180019_7-2013
2164124,TZMRK180025_13-2533
2164176,TZMRK180028_7-2764
2164125,TZMRK180030_1-2943
2164126,TZMRK180009_14-982
2164128,TZMRK180014_22-1529
2164129,TZMRK180050_11-4243
2164130,TZMRK180017_69-1879
2164227,TZMRK180083_4-5739
2164228,TZMRK180068_11-5170
2164232,TZMRK180071_12-5321
2164233,TZMRK180020_63-2166
2164234,TZMRK180016_45-1733
2164132,TZMRK180042_24-3783
2164133,TZMRK180005_31-569
2164135,TZMRK180050_38-4270
2164236,TZMRK180026_21-2598
2164237,TZMRK180018_13-1924
2164138,TZMRK180028_16-2773
2164177,TZMRK180030_19-2961
2164239,TZMRK180006_8-639
2164139,TZMRK180077_4-5554
2164140,TZMRK180078_4-5569
2164141,TZMRK180050_1-4233
2164241,TZMRK180006_69-700
2164242,TZMRK180008_41-897
2164243,TZMRK180029_58-2903
2164244,TZMRK180067_2-5114
2164245,TZMRK180003_39-311
2164246,TZMRK180007_39-791
2164247,TZMRK180025_35-2555
2164142,TZMRK180038_22-3500
2164248,TZMRK180024_46-2468
2164178,TZMRK180009_30-998
2164249,TZMRK180040_38-3680
2164250,TZMRK180015_60-1681
2164179,TZMRK180054_38-4535
2164252,TZMRK180005_61-599
2164310,TZMRK180050_12-4244
2164311,TZMRK180041_17-3704
2164254,TZMRK180011_46-1244
2164255,TZMRK180077_11-5561
2164180,TZMRK180043_32-3869
2164257,TZMRK180027_42-2715
2164315,TZMRK180016_77-1765
2164317,TZMRK180026_48-2625
2164259,TZMRK180009_61-1029
2164182,TZMRK180057_14-4669
2164260,TZMRK180033_22-3151
2164319,TZMRK180028_54-2811
2164321,TZMRK180030_24-2966
2164183,TZMRK180007_74-826
2164323,TZMRK180019_55-2061
2164324,TZMRK180030_30-2972
2164265,TZMRK180026_57-2634
2164266,TZMRK180049_20-4189
2164267,TZMRK180006_7-638
2164268,TZMRK180023_10-2338
2164326,TZMRK180049_10-4179
2164327,TZMRK180086_1-5872
2164270,TZMRK180034_51-3254
2164328,TZMRK180069_6-5216
2164271,TZMRK180008_27-883
2164329,TZMRK180043_37-3874
2164272,TZMRK180035_11-3300
2164184,TZMRK180051_2-4280
2164274,TZMRK180003_64-336
2164331,TZMRK180005_27-565
2164332,TZMRK180001_9-9
2164333,TZMRK180062_18-4917
2164334,TZMRK180055_2-4572
2164276,TZMRK180003_82-354
2164278,TZMRK180016_43-1731
2164335,TZMRK180009_3-971
2164336,TZMRK180017_34-1844
2164279,TZMRK180051_24-4302
2164280,TZMRK180037_23-3435
2164281,TZMRK180015_63-1684
2164340,TZMRK180004_33-441
2164185,TZMRK180018_3-1914
2164341,TZMRK180019_67-2073
2164283,TZMRK180023_37-2365
2164284,TZMRK180028_31-2788
2164285,TZMRK180038_10-3488
2164286,TZMRK180070_1-5264
2164346,TZMRK180017_40-1850
2164287,TZMRK180008_56-912
2164187,TZMRK180005_88-626
2164288,TZMRK180043_12-3849
2164289,TZMRK180004_87-495
2164290,TZMRK180015_42-1663
2164348,TZMRK180016_78-1766
2164349,TZMRK180027_20-2693
2164352,TZMRK180013_20-1425
2164292,TZMRK180047_13-4080
2164294,TZMRK180026_17-2594
2164353,TZMRK180024_16-2438
2164354,TZMRK180019_2-2008
2164295,TZMRK180029_3-2848
2164296,TZMRK180002_65-202
2164188,TZMRK180008_2-858
2164297,TZMRK180026_20-2597
2164298,TZMRK180003_38-310
2164359,TZMRK180002_88-225
2164360,TZMRK180006_48-679
2164361,TZMRK180016_63-1751
2164299,TZMRK180025_18-2538
2164300,TZMRK180020_37-2140
2164301,TZMRK180029_65-2910
2164362,TZMRK180016_20-1708
2164363,TZMRK180001_26-26
2164302,TZMRK180047_21-4088
2164303,TZMRK180008_28-884
2164365,TZMRK180055_10-4580
2164366,TZMRK180014_45-1552
2164367,TZMRK180002_61-198
2164190,TZMRK180015_29-1650
2164370,TZMRK180053_2-4433
2164306,TZMRK180058_18-4728
2164195,TZMRK180009_36-1004
2164391,TZMRK180058_29-4739
2164372,TZMRK180001_29-29
2164373,TZMRK180004_59-467
2164376,TZMRK180057_5-4660
2164377,TZMRK180051_34-4312
2164378,TZMRK180052_21-4376
2164379,TZMRK180061_15-4863
2164395,TZMRK180014_29-1536
2164396,TZMRK180034_12-3215
2164198,TZMRK180063_16-4967
2164400,TZMRK180023_55-2383
2164401,TZMRK180003_99-371
2164402,TZMRK180036_5-3339
2164403,TZMRK180049_13-4182
2164404,TZMRK180007_8-760
2164383,TZMRK180060_10-4836
2164386,TZMRK180052_46-4401
2164389,TZMRK180015_1-1622
2164199,TZMRK180031_4-3006
2164407,TZMRK180064_17-5017
2164408,TZMRK180007_21-773
2164409,TZMRK180020_36-2139
2164201,TZMRK180023_47-2375
2164410,TZMRK180036_30-3364
2164412,TZMRK180003_59-331
2164204,TZMRK180007_2-754
2164413,TZMRK180017_24-1834
2164414,TZMRK180017_7-1817
2164418,TZMRK180042_17-3776
2164476,TZMRK180027_40-2713
2164477,TZMRK180028_49-2806
2164478,TZMRK180063_11-4962
2164479,TZMRK180062_19-4918
2164420,TZMRK180070_10-5273
2164481,TZMRK180040_11-3653
2164205,TZMRK180013_7-1412
2164482,TZMRK180031_20-3022
2164483,TZMRK180018_43-1954
2164423,TZMRK180026_55-2632
2164424,TZMRK180034_34-3237
2164485,TZMRK180068_20-5179
2164486,TZMRK180009_26-994
2164487,TZMRK180019_8-2014
2164488,TZMRK180010_26-1129
2164493,TZMRK180007_69-821
2164494,TZMRK180012_57-1360
2164495,TZMRK180039_39-3594
2164496,TZMRK180033_37-3166
2164427,TZMRK180024_18-2440
2164428,TZMRK180008_36-892
2164430,TZMRK180017_1-1811
2164431,TZMRK180045_21-3994
2164432,TZMRK180037_30-3442
2164433,TZMRK180004_25-433
2164434,TZMRK180038_35-3513
2164435,TZMRK180058_14-4724
2164436,TZMRK180045_19-3992
2164437,TZMRK180070_5-5268
2164438,TZMRK180012_56-1359
2164439,TZMRK180081_7-5698
2164440,TZMRK180012_63-1366
2164441,TZMRK180026_61-2638
2164442,TZMRK180008_71-927
2164443,TZMRK180044_28-3936
2164446,TZMRK180024_27-2449
2164447,TZMRK180016_49-1737
2164497,TZMRK180055_17-4587
2164498,TZMRK180064_21-5021
2164499,TZMRK180016_13-1701
2164500,TZMRK180001_34-34
2164501,TZMRK180026_63-2640
2164502,TZMRK180004_90-498
2164504,TZMRK180028_32-2789
2164505,TZMRK180052_3-4358
2164449,TZMRK180018_23-1934
2164450,TZMRK180039_13-3568
2164452,TZMRK180008_7-863
2164506,TZMRK180006_39-670
2164507,TZMRK180010_29-1132
2164454,TZMRK180073_11-5389
2164207,TZMRK180025_26-2546
2164455,TZMRK180045_6-3979
2164457,TZMRK180025_52-2572
2164508,TZMRK180015_26-1647
2164510,TZMRK180005_15-553
2164511,TZMRK180005_64-602
2164460,TZMRK180075_14-5480
2164461,TZMRK180013_64-1469
2164462,TZMRK180067_8-5120
2164513,TZMRK180024_2-2424
2164514,TZMRK180053_11-4442
2164463,TZMRK180030_21-2963
2164464,TZMRK180002_67-204
2164515,TZMRK180037_12-3424
2164516,TZMRK180043_1-3838
2164465,TZMRK180005_77-615
2164466,TZMRK180009_80-1048
2164517,TZMRK180067_17-5129
2164519,TZMRK180015_2-1623
2164208,TZMRK180010_25-1128
2164520,TZMRK180009_101-1069
2164521,TZMRK180018_51-1962
2164469,TZMRK180029_20-2865
2164470,TZMRK180002_15-152
2164471,TZMRK180075_13-5479
2164472,TZMRK180039_10-3565
2164209,TZMRK180006_31-662
2164639,TZMRK180021_35-2202
2164556,TZMRK180029_39-2884
2164557,TZMRK180025_20-2540
2164560,TZMRK180051_20-4298
2164563,TZMRK180015_33-1654
2164565,TZMRK180003_45-317
2164566,TZMRK180005_41-579
2164567,TZMRK180007_59-811
2164568,TZMRK180002_66-203
2164569,TZMRK180007_49-801
2164570,TZMRK180001_53-53
2164571,TZMRK180005_34-572
2164573,TZMRK180002_76-213
2164575,TZMRK180031_7-3009
2164576,TZMRK180078_10-5575
2164577,TZMRK180034_45-3248
2164578,TZMRK180025_5-2525
2164579,TZMRK180056_21-4618
2164580,TZMRK180001_100-100
2164581,TZMRK180010_48-1151
2164583,TZMRK180039_40-3595
2164584,TZMRK180040_24-3666
2164588,TZMRK180004_66-474
2164527,TZMRK180039_46-3601
2164528,TZMRK180015_31-1652
2164529,TZMRK180007_9-761
2164530,TZMRK180016_66-1754
2164531,TZMRK180022_37-2283
2164533,TZMRK180037_5-3417
2164534,TZMRK180005_51-589
2164535,TZMRK180031_16-3018
2164536,TZMRK180051_38-4316
2164537,TZMRK180011_32-1230
2164538,TZMRK180026_39-2616
2164539,TZMRK180016_72-1760
2164541,TZMRK180057_22-4677
2164543,TZMRK180045_11-3984
2164545,TZMRK180039_35-3590
2164546,TZMRK180019_18-2024
2164547,TZMRK180004_63-471
2164548,TZMRK180072_4-5364
2164549,TZMRK180022_43-2289
2164550,TZMRK180012_13-1316
2164551,TZMRK180063_2-4953
2164553,TZMRK180052_42-4397
2164554,TZMRK180020_35-2138
2164720,TZMRK180034_23-3226
2164721,TZMRK180014_64-1571
2164723,TZMRK180068_21-5180
2164724,TZMRK180041_21-3708
2164589,TZMRK180058_13-4723
2164590,TZMRK180041_23-3710
2164592,TZMRK180012_19-1322
2164596,TZMRK180007_38-790
2164597,TZMRK180017_71-1881
2164598,TZMRK180026_5-2582
2164601,TZMRK180054_39-4536
2164603,TZMRK180004_35-443
2164605,TZMRK180005_56-594
2164606,TZMRK180010_57-1160
2164727,TZMRK180063_12-4963
2164728,TZMRK180036_17-3351
2164729,TZMRK180001_104-104
2164608,TZMRK180010_35-1138
2164609,TZMRK180033_32-3161
2164733,TZMRK180012_51-1354
2164734,TZMRK180018_7-1918
2164610,TZMRK180075_9-5475
2164640,TZMRK180026_26-2603
2164612,TZMRK180016_27-1715
2164738,TZMRK180009_27-995
2164614,TZMRK180063_18-4969
2164615,TZMRK180078_7-5572
2164739,TZMRK180003_27-299
2164740,TZMRK180012_38-1341
2164642,TZMRK180034_27-3230
2164741,TZMRK180038_13-3491
2164742,TZMRK180043_8-3845
2164743,TZMRK180064_7-5007
2164618,TZMRK180003_54-326
2164619,TZMRK180055_12-4582
2164620,TZMRK180053_34-4465
2164621,TZMRK180002_57-194
2164623,TZMRK180013_15-1420
2164746,TZMRK180039_26-3581
2164747,TZMRK180038_45-3523
2164748,TZMRK180030_5-2947
2164624,TZMRK180002_99-236
2164625,TZMRK180013_39-1444
2164749,TZMRK180017_52-1862
2164750,TZMRK180004_95-503
2164628,TZMRK180007_22-774
2164751,TZMRK180044_27-3935
2164643,TZMRK180005_11-549
2164752,TZMRK180011_9-1207
2164753,TZMRK180035_43-3332
2164630,TZMRK180005_22-560
2164631,TZMRK180030_47-2989
2164632,TZMRK180004_81-489
2164633,TZMRK180002_43-180
2164754,TZMRK180022_34-2280
2164644,TZMRK180022_30-2276
2164758,TZMRK180021_24-2191
2164759,TZMRK180014_4-1511
2164635,TZMRK180027_47-2720
2164636,TZMRK180016_11-1699
2164637,TZMRK180027_35-2708
2164760,TZMRK180042_32-3791
2164647,TZMRK180073_8-5386
2164762,TZMRK180021_48-2215
2164763,TZMRK180017_5-1815
2164764,TZMRK180034_35-3238
2164765,TZMRK180073_4-5382
2164802,TZMRK180006_34-665
2164803,TZMRK180017_14-1824
2164766,TZMRK180008_4-860
2164804,TZMRK180002_31-168
2164653,TZMRK180030_52-2994
2164805,TZMRK180036_36-3370
2164808,TZMRK180011_1-1199
2164809,TZMRK180007_60-812
2164810,TZMRK180046_18-4023
2164811,TZMRK180010_3-1106
2164812,TZMRK180020_29-2132
2164813,TZMRK180001_15-15
2164772,TZMRK180036_9-3343
2164773,TZMRK180005_58-596
2164775,TZMRK180012_4-1307
2164779,TZMRK180018_40-1951
2164780,TZMRK180033_28-3157
2164816,TZMRK180015_52-1673
2164817,TZMRK180056_8-4605
2164781,TZMRK180057_21-4676
2164782,TZMRK180057_25-4680
2164783,TZMRK180054_24-4521
2164818,TZMRK180001_32-32
2164784,TZMRK180026_29-2606
2164656,TZMRK180050_37-4269
2164785,TZMRK180042_1-3760
2164786,TZMRK180051_8-4286
2164787,TZMRK180005_81-619
2164821,TZMRK180012_49-1352
2164822,TZMRK180035_26-3315
2164823,TZMRK180035_7-3296
2164824,TZMRK180025_44-2564
2164825,TZMRK180013_58-1463
2164826,TZMRK180003_49-321
2164789,TZMRK180013_50-1455
2164790,TZMRK180006_4-635
2164791,TZMRK180014_8-1515
2164793,TZMRK180001_48-48
2164829,TZMRK180025_11-2531
2164830,TZMRK180023_36-2364
2164794,TZMRK180016_1-1689
2164831,TZMRK180059_20-4790
2164796,TZMRK180010_43-1146
2164832,TZMRK180014_61-1568
2164833,TZMRK180031_33-3035
2164797,TZMRK180039_2-3557
2164799,TZMRK180060_15-4841
2164834,TZMRK180064_11-5011
2164800,TZMRK180003_7-279
2164801,TZMRK180072_13-5373
2164836,TZMRK180013_49-1454
2164658,TZMRK180006_65-696
2164839,TZMRK180065_16-5068
2164841,TZMRK180004_77-485
2164659,TZMRK180007_5-757
2164660,TZMRK180009_92-1060
2164845,TZMRK180003_29-301
2164846,TZMRK180035_45-3334
2164885,TZMRK180018_6-1917
2164847,TZMRK180016_62-1750
2164887,TZMRK180016_34-1722
2164848,TZMRK180035_32-3321
2164888,TZMRK180030_56-2998
2164889,TZMRK180010_21-1124
2164850,TZMRK180011_4-1202
2164851,TZMRK180043_39-3876
2164661,TZMRK180005_66-604
2164853,TZMRK180017_33-1843
2164854,TZMRK180016_18-1706
2164892,TZMRK180047_22-4089
2164893,TZMRK180003_43-315
2164894,TZMRK180074_9-5431
2164895,TZMRK180054_15-4512
2164900,TZMRK180011_58-1256
2164902,TZMRK180039_16-3571
2164903,TZMRK180071_14-5323
2164904,TZMRK180052_40-4395
2164905,TZMRK180038_27-3505
2164906,TZMRK180002_79-216
2164855,TZMRK180077_7-5557
2164856,TZMRK180016_39-1727
2164858,TZMRK180001_23-23
2164859,TZMRK180036_38-3372
2164860,TZMRK180009_74-1042
2164862,TZMRK180028_46-2803
2164868,TZMRK180041_3-3690
2164869,TZMRK180013_25-1430
2164870,TZMRK180039_24-3579
2164871,TZMRK180057_19-4674
2164872,TZMRK180017_61-1871
2164873,TZMRK180037_25-3437
2164874,TZMRK180023_46-2374
2164875,TZMRK180071_13-5322
2164876,TZMRK180003_18-290
2164907,TZMRK180001_39-39
2164908,TZMRK180004_80-488
2164910,TZMRK180004_54-462
2164911,TZMRK180014_68-1575
2164914,TZMRK180049_32-4201
2164917,TZMRK180006_44-675
2164918,TZMRK180026_65-2642
2164878,TZMRK180037_16-3428
2164879,TZMRK180044_15-3923
2164880,TZMRK180026_24-2601
2164881,TZMRK180062_2-4901
2164919,TZMRK180042_23-3782
2164920,TZMRK180083_5-5740
2164922,TZMRK180027_19-2692
2164884,TZMRK180019_10-2016
2164664,TZMRK180075_8-5474
2164923,TZMRK180050_7-4239
2164924,TZMRK180006_60-691
2164925,TZMRK180063_14-4965
2164666,TZMRK180006_61-692
2164926,TZMRK180051_1-4279
2164967,TZMRK180022_47-2293
2164968,TZMRK180003_34-306
2164667,TZMRK180039_57-3612
2164973,TZMRK180012_17-1320
2164929,TZMRK180043_30-3867
2164974,TZMRK180004_94-502
2164975,TZMRK180011_61-1259
2164932,TZMRK180045_3-3976
2164933,TZMRK180026_43-2620
2164934,TZMRK180014_1-1508
2164976,TZMRK180041_35-3722
2164977,TZMRK180042_42-3801
2164935,TZMRK180022_28-2274
2164936,TZMRK180019_5-2011
2164980,TZMRK180010_69-1172
2164981,TZMRK180014_70-1577
2164937,TZMRK180059_6-4776
2164669,TZMRK180009_11-979
2164940,TZMRK180036_26-3360
2164984,TZMRK180005_43-581
2164942,TZMRK180034_16-3219
2164672,TZMRK180059_1-4771
2164943,TZMRK180030_50-2992
2164945,TZMRK180019_43-2049
2164946,TZMRK180024_55-2477
2164947,TZMRK180026_54-2631
2164990,TZMRK180024_60-2482
2164991,TZMRK180023_64-2392
2164992,TZMRK180066_11-5082
2164994,TZMRK180035_38-3327
2164995,TZMRK180023_48-2376
2164996,TZMRK180018_18-1929
2164997,TZMRK180029_38-2883
2164998,TZMRK180054_32-4529
2165001,TZMRK180033_4-3133
2165002,TZMRK180027_18-2691
2165003,TZMRK180049_31-4200
2165006,TZMRK180015_59-1680
2165008,TZMRK180018_4-1915
2165009,TZMRK180015_4-1625
2164950,TZMRK180029_63-2908
2164951,TZMRK180045_23-3996
2164952,TZMRK180009_53-1021
2164953,TZMRK180052_6-4361
2164954,TZMRK180044_25-3933
2165012,TZMRK180019_27-2033
2164959,TZMRK180002_93-230
2164675,TZMRK180009_93-1061
2164960,TZMRK180020_54-2157
2164961,TZMRK180010_83-1186
2164962,TZMRK180006_12-643
2164963,TZMRK180020_42-2145
2164964,TZMRK180002_36-173
2165014,TZMRK180041_38-3725
2165015,TZMRK180018_42-1953
2165016,TZMRK180082_7-5735
2165017,TZMRK180001_94-94
2165018,TZMRK180062_10-4909
2165020,TZMRK180065_13-5065
2165021,TZMRK180011_23-1221
2164965,TZMRK180004_47-455
2164966,TZMRK180068_14-5173
2165022,TZMRK180023_11-2339
2165023,TZMRK180054_8-4505
2164677,TZMRK180019_26-2032
2165026,TZMRK180038_23-3501
2165049,TZMRK180028_9-2766
2165050,TZMRK180010_5-1108
2165028,TZMRK180056_26-4623
2165051,TZMRK180012_9-1312
2165029,TZMRK180015_49-1670
2164678,TZMRK180017_17-1827
2165031,TZMRK180052_29-4384
2165053,TZMRK180043_6-3843
2165054,TZMRK180019_24-2030
2165032,TZMRK180017_68-1878
2165033,TZMRK180001_101-101
2165056,TZMRK180022_9-2255
2165058,TZMRK180004_43-451
2165034,TZMRK180023_44-2372
2165035,TZMRK180023_39-2367
2165036,TZMRK180061_16-4864
2165059,TZMRK180061_20-4868
2165060,TZMRK180001_1-1
2165037,TZMRK180001_44-44
2165063,TZMRK180021_4-2171
2165038,TZMRK180001_80-80
2164679,TZMRK180073_7-5385
2165039,TZMRK180043_5-3842
2165065,TZMRK180028_38-2795
2165066,TZMRK180009_63-1031
2165042,TZMRK180003_66-338
2165069,TZMRK180060_9-4835
2165043,TZMRK180062_9-4908
2165070,TZMRK180054_29-4526
2165044,TZMRK180011_68-1266
2165071,TZMRK180030_36-2978
2164681,TZMRK180019_48-2054
2165046,TZMRK180014_17-1524
2164682,TZMRK180068_7-5166
2165076,TZMRK180001_8-8
2164685,TZMRK180056_5-4602
2165079,TZMRK180051_29-4307
2165081,TZMRK180037_19-3431
2164686,TZMRK180004_71-479
2165082,TZMRK180013_29-1434
2165083,TZMRK180069_23-5233
2165133,TZMRK180047_4-4071
2165134,TZMRK180042_11-3770
2165086,TZMRK180053_1-4432
2165135,TZMRK180034_54-3257
2164687,TZMRK180007_64-816
2165136,TZMRK180027_4-2677
2165137,TZMRK180073_12-5390
2165138,TZMRK180058_8-4718
2165089,TZMRK180037_20-3432
2165090,TZMRK180053_20-4451
2165092,TZMRK180062_22-4921
2165139,TZMRK180020_19-2122
2165094,TZMRK180020_27-2130
2164689,TZMRK180039_38-3593
2165096,TZMRK180017_22-1832
2165097,TZMRK180001_36-36
2165143,TZMRK180010_39-1142
2165144,TZMRK180061_1-4849
2165145,TZMRK180001_107-107
2165146,TZMRK180023_34-2362
2165099,TZMRK180012_61-1364
2165100,TZMRK180044_6-3914
2165147,TZMRK180010_49-1152
2165102,TZMRK180006_64-695
2165148,TZMRK180042_16-3775
2165149,TZMRK180008_45-901
2165103,TZMRK180002_21-158
2165104,TZMRK180053_23-4454
2165105,TZMRK180001_65-65
2165151,TZMRK180069_13-5223
2165106,TZMRK180035_42-3331
2165152,TZMRK180038_3-3481
2165108,TZMRK180005_50-588
2165153,TZMRK180079_6-5617
2165110,TZMRK180004_38-446
2165154,TZMRK180045_15-3988
2165111,TZMRK180003_89-361
2164690,TZMRK180011_59-1257
2165112,TZMRK180006_46-677
2164691,TZMRK180022_49-2295
2165159,TZMRK180009_91-1059
2164692,TZMRK180014_18-1525
2165117,TZMRK180021_31-2198
2165118,TZMRK180052_35-4390
2165162,TZMRK180005_67-605
2165163,TZMRK180011_16-1214
2165119,TZMRK180013_37-1442
2165164,TZMRK180029_24-2869
2164693,TZMRK180042_14-3773
2165166,TZMRK180026_53-2630
2165123,TZMRK180033_24-3153
2164694,TZMRK180034_49-3252
2165125,TZMRK180020_18-2121
2165126,TZMRK180008_34-890
2165168,TZMRK180064_14-5014
2165171,TZMRK180015_37-1658
2165128,TZMRK180001_50-50
2165172,TZMRK180041_34-3721
2165130,TZMRK180032_17-3092
2164695,TZMRK180001_103-103
2165131,TZMRK180012_18-1321
2164698,TZMRK180060_8-4834
2165176,TZMRK180018_57-1968
2165179,TZMRK180025_7-2527
2164699,TZMRK180025_12-2532
2165180,TZMRK180056_23-4620
2165182,TZMRK180003_11-283
2165214,TZMRK180041_26-3713
2165215,TZMRK180053_28-4459
2165183,TZMRK180024_22-2444
2165217,TZMRK180033_17-3146
2164700,TZMRK180009_75-1043
2165219,TZMRK180019_11-2017
2164701,TZMRK180043_40-3877
2165188,TZMRK180040_25-3667
2165189,TZMRK180059_18-4788
2165222,TZMRK180008_66-922
2165224,TZMRK180033_41-3170
2165190,TZMRK180018_60-1971
2165191,TZMRK180003_37-309
2165225,TZMRK180062_20-4919
2165226,TZMRK180007_44-796
2164703,TZMRK180010_34-1137
2165227,TZMRK180017_35-1845
2165230,TZMRK180006_63-694
2165193,TZMRK180063_17-4968
2165195,TZMRK180007_57-809
2165196,TZMRK180068_3-5162
2165232,TZMRK180048_17-4138
2165233,TZMRK180004_76-484
2165198,TZMRK180006_80-711
2165234,TZMRK180029_12-2857
2164704,TZMRK180020_46-2149
2165201,TZMRK180048_2-4123
2165237,TZMRK180008_70-926
2164705,TZMRK180015_46-1667
2165239,TZMRK180035_13-3302
2165204,TZMRK180001_19-19
2165205,TZMRK180019_1-2007
2165241,TZMRK180005_10-548
2165206,TZMRK180003_30-302
2165242,TZMRK180019_35-2041
2165243,TZMRK180005_57-595
2165244,TZMRK180010_4-1107
2165245,TZMRK180027_48-2721
2165246,TZMRK180023_54-2382
2165248,TZMRK180047_6-4073
2165250,TZMRK180069_14-5224
2165252,TZMRK180033_2-3131
2165253,TZMRK180023_7-2335
2165254,TZMRK180011_57-1255
2165207,TZMRK180009_17-985
2165208,TZMRK180041_30-3717
2165209,TZMRK180035_40-3329
2165210,TZMRK180082_1-5729
2165212,TZMRK180052_38-4393
2165213,TZMRK180036_44-3378
2165296,TZMRK180011_11-1209
2165298,TZMRK180011_19-1217
2165299,TZMRK180058_16-4726
2165255,TZMRK180024_35-2457
2165256,TZMRK180030_41-2983
2165257,TZMRK180073_2-5380
2165258,TZMRK180003_17-289
2165260,TZMRK180042_20-3779
2165261,TZMRK180011_22-1220
2165262,TZMRK180010_78-1181
2165301,TZMRK180006_19-650
2165302,TZMRK180019_59-2065
2165263,TZMRK180047_14-4081
2165304,TZMRK180003_22-294
2164706,TZMRK180002_12-149
2165305,TZMRK180004_42-450
2165307,TZMRK180030_42-2984
2165266,TZMRK180002_75-212
2165308,TZMRK180005_63-601
2164707,TZMRK180001_18-18
2165309,TZMRK180007_11-763
2165310,TZMRK180018_24-1935
2165273,TZMRK180042_9-3768
2165311,TZMRK180020_7-2110
2165312,TZMRK180005_4-542
2165276,TZMRK180030_32-2974
2165313,TZMRK180059_23-4793
2165279,TZMRK180058_11-4721
2165280,TZMRK180026_16-2593
2165314,TZMRK180003_88-360
2165315,TZMRK180014_25-1532
2164708,TZMRK180022_3-2249
2165316,TZMRK180013_34-1439
2165283,TZMRK180036_2-3336
2165318,TZMRK180013_23-1428
2164709,TZMRK180004_68-476
2165319,TZMRK180016_65-1753
2165320,TZMRK180022_32-2278
2165285,TZMRK180034_48-3251
2165286,TZMRK180024_44-2466
2165287,TZMRK180034_41-3244
2165321,TZMRK180028_22-2779
2165289,TZMRK180010_79-1182
2164710,TZMRK180008_52-908
2165291,TZMRK180001_70-70
2165325,TZMRK180059_4-4774
